"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4028,,1,4013,12,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",548,,89,401,29,29,,
"Obreros construc.,conf.,papel, fab., instr. (099)",713,44,355,305,5,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1244,26,335,140,1,739,3,
"Otra (101)",52,52,,,,,,
"Ocupaciñn no especificada (102)",52,7,7,32,1,5,,
"Desocupado (103)",522,,,,,,,522
"Mujeres (104)",5402,91,175,2479,11,2367,87,192
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",28,20,,8,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,2,,2,,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",355,33,,258,3,61,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1819,,,1817,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",169,,16,145,1,7,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,,,6,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2689,22,158,132,3,2287,87,
"Ocupaciñn no especificada (115)",130,5,1,111,1,12,,
"Desocupado (116)",192,,,,,,,192
