"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CUTERVO (000)",39942,58,2854,507,296,1452,16334,765,966,14207,55,813,1635
"Agric., ganadería, caza y silvicultura (001)",28311,,5,15,,,16333,,5,11953,,,
"Pesca (002)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (003)",42,,,,,,,10,,32,,,
"Industrias manufactureras (004)",659,,3,6,2,13,,619,9,7,,,
"Suministro de electricidad, gas y agua (005)",39,,3,5,2,,,19,1,9,,,
"Construcción (006)",590,,12,14,2,,,14,326,222,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",1541,,7,19,3,1132,,93,10,277,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",92,,1,1,2,25,,51,6,6,,,
"Comercio al por mayor (009)",81,,3,4,,72,,,2,,,,
"Comercio al por menor (010)",1368,,3,14,1,1035,,42,2,271,,,
"Hoteles y restaurantes (011)",382,,,4,2,256,,1,,119,,,
"Trans., almac. y comunicaciones (012)",696,,,13,24,,,3,578,78,,,
"Intermediación financiera (013)",7,1,2,2,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",148,,41,43,16,15,,,8,25,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",475,33,44,37,155,14,,2,13,122,55,,
"Enseñanza (016)",2611,24,2535,4,33,,,,5,10,,,
"Servicios sociales y de salud (017)",503,,175,279,22,8,,2,9,8,,,
"Otras activ. serv.comun.soc y personales (018)",362,,21,63,9,14,,2,2,251,,,
"Hogares privados con servicio doméstico (019)",1092,,,,,,,,,1092,,,
"Actividad economica no especificada (021)",848,,6,3,24,,,,,2,,813,
"Desocupado (022)",1635,,,,,,,,,,,,1635
"Hombres (023)",32197,48,1621,309,173,702,15403,585,959,10813,55,301,1228
"Agric., ganadería, caza y silvicultura (024)",25543,,4,15,,,15402,,5,10117,,,
"Pesca (025)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (026)",27,,,,,,,5,,22,,,
"Industrias manufactureras (027)",476,,3,4,2,9,,445,6,7,,,
"Suministro de electricidad, gas y agua (028)",37,,3,4,1,,,19,1,9,,,
"Construcción (029)",579,,11,14,1,,,14,324,215,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",877,,5,11,3,607,,92,10,149,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",82,,1,,2,18,,50,6,5,,,
"Comercio al por mayor (032)",59,,2,2,,53,,,2,,,,
"Comercio al por menor (033)",736,,2,9,1,536,,42,2,144,,,
"Hoteles y restaurantes (034)",82,,,2,1,48,,1,,30,,,
"Trans., almac. y comunicaciones (035)",670,,,8,19,,,3,576,64,,,
"Intermediación financiera (036)",6,1,2,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",121,,36,36,10,15,,,8,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",357,27,37,26,100,14,,2,13,83,55,,
"Enseñanza (039)",1475,20,1427,2,11,,,,5,10,,,
"Servicios sociales y de salud (040)",230,,68,127,14,6,,2,9,4,,,
"Otras activ. serv.comun.soc y personales (041)",143,,20,57,5,3,,2,2,54,,,
"Hogares privados con servicio doméstico (042)",31,,,,,,,,,31,,,
"Actividad economica no especificada (044)",314,,5,2,4,,,,,2,,301,
"Desocupado (045)",1228,,,,,,,,,,,,1228
"Mujeres (046)",7745,10,1233,198,123,750,931,180,7,3394,,512,407
"Agric., ganadería, caza y silvicultura (047)",2768,,1,,,,931,,,1836,,,
"Explotación de minas y canteras (049)",15,,,,,,,5,,10,,,
"Industrias manufactureras (050)",183,,,2,,4,,174,3,,,,
"Suministro de electricidad, gas y agua (051)",2,,,1,1,,,,,,,,
"Construcción (052)",11,,1,,1,,,,2,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",664,,2,8,,525,,1,,128,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",10,,,1,,7,,1,,1,,,
"Comercio al por mayor (055)",22,,1,2,,19,,,,,,,
"Comercio al por menor (056)",632,,1,5,,499,,,,127,,,
"Hoteles y restaurantes (057)",300,,,2,1,208,,,,89,,,
"Trans., almac. y comunicaciones (058)",26,,,5,5,,,,2,14,,,
"Intermediación financiera (059)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",27,,5,7,6,,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",118,6,7,11,55,,,,,39,,,
"Enseñanza (062)",1136,4,1108,2,22,,,,,,,,
"Servicios sociales y de salud (063)",273,,107,152,8,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (064)",219,,1,6,4,11,,,,197,,,
"Hogares privados con servicio doméstico (065)",1061,,,,,,,,,1061,,,
"Actividad economica no especificada (067)",534,,1,1,20,,,,,,,512,
"Desocupado (068)",407,,,,,,,,,,,,407
,,,,,,,,,,,,,
"URBANA (069)",9622,39,2143,386,262,1126,1324,502,778,2052,52,244,714
"Agric., ganadería, caza y silvicultura (070)",2120,,5,5,,,1324,,3,783,,,
"Explotación de minas y canteras (072)",34,,,,,,,10,,24,,,
"Industrias manufactureras (073)",408,,3,4,,13,,377,7,4,,,
"Suministro de electricidad, gas y agua (074)",26,,3,5,2,,,9,1,6,,,
"Construcción (075)",395,,10,14,1,,,12,232,126,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",1197,,6,14,2,886,,85,8,196,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",83,,,,1,20,,50,6,6,,,
"Comercio al por mayor (078)",68,,3,4,,59,,,2,,,,
"Comercio al por menor (079)",1046,,3,10,1,807,,35,,190,,,
"Hoteles y restaurantes (080)",282,,,4,1,183,,1,,93,,,
"Trans., almac. y comunicaciones (081)",599,,,13,19,,,3,497,67,,,
"Intermediación financiera (082)",7,1,2,2,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",137,,40,42,15,13,,,8,19,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",410,29,43,33,137,13,,2,12,89,52,,
"Enseñanza (085)",1909,9,1854,3,33,,,,1,9,,,
"Servicios sociales y de salud (086)",380,,151,193,18,4,,1,7,6,,,
"Otras activ. serv.comun.soc y personales (087)",254,,21,51,9,14,,2,2,155,,,
"Hogares privados con servicio doméstico (088)",473,,,,,,,,,473,,,
"Actividad economica no especificada (090)",277,,5,3,23,,,,,2,,244,
"Desocupado (091)",714,,,,,,,,,,,,714
"Hombres (092)",6325,32,1150,225,143,539,1233,421,772,1126,52,117,515
"Agric., ganadería, caza y silvicultura (093)",1926,,4,5,,,1233,,3,681,,,
"Explotación de minas y canteras (095)",22,,,,,,,5,,17,,,
"Industrias manufactureras (096)",325,,3,2,,9,,302,5,4,,,
"Suministro de electricidad, gas y agua (097)",24,,3,4,1,,,9,1,6,,,
"Construcción (098)",387,,9,14,,,,12,230,122,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",663,,4,7,2,461,,84,8,97,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",74,,,,1,13,,49,6,5,,,
"Comercio al por mayor (101)",50,,2,2,,44,,,2,,,,
"Comercio al por menor (102)",539,,2,5,1,404,,35,,92,,,
"Hoteles y restaurantes (103)",68,,,2,,38,,1,,27,,,
"Trans., almac. y comunicaciones (104)",574,,,8,14,,,3,495,54,,,
"Intermediación financiera (105)",6,1,2,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",114,,35,35,9,13,,,8,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",299,24,36,22,85,13,,2,12,53,52,,
"Enseñanza (108)",1004,7,975,1,11,,,,1,9,,,
"Servicios sociales y de salud (109)",153,,55,76,10,2,,1,7,2,,,
"Otras activ. serv.comun.soc y personales (110)",102,,20,46,5,3,,2,2,24,,,
"Hogares privados con servicio doméstico (111)",14,,,,,,,,,14,,,
"Actividad economica no especificada (113)",129,,4,2,4,,,,,2,,117,
"Desocupado (114)",515,,,,,,,,,,,,515
"Mujeres (115)",3297,7,993,161,119,587,91,81,6,926,,127,199
"Agric., ganadería, caza y silvicultura (116)",194,,1,,,,91,,,102,,,
"Explotación de minas y canteras (118)",12,,,,,,,5,,7,,,
"Industrias manufactureras (119)",83,,,2,,4,,75,2,,,,
"Suministro de electricidad, gas y agua (120)",2,,,1,1,,,,,,,,
"Construcción (121)",8,,1,,1,,,,2,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",534,,2,7,,425,,1,,99,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,,,,7,,1,,1,,,
"Comercio al por mayor (124)",18,,1,2,,15,,,,,,,
"Comercio al por menor (125)",507,,1,5,,403,,,,98,,,
"Hoteles y restaurantes (126)",214,,,2,1,145,,,,66,,,
"Trans., almac. y comunicaciones (127)",25,,,5,5,,,,2,13,,,
"Intermediación financiera (128)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",23,,5,7,6,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",111,5,7,11,52,,,,,36,,,
"Enseñanza (131)",905,2,879,2,22,,,,,,,,
"Servicios sociales y de salud (132)",227,,96,117,8,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (133)",152,,1,5,4,11,,,,131,,,
"Hogares privados con servicio doméstico (134)",459,,,,,,,,,459,,,
"Actividad economica no especificada (136)",148,,1,1,19,,,,,,,127,
"Desocupado (137)",199,,,,,,,,,,,,199
,,,,,,,,,,,,,
"RURAL (138)",30320,19,711,121,34,326,15010,263,188,12155,3,569,921
"Agric., ganadería, caza y silvicultura (139)",26191,,,10,,,15009,,2,11170,,,
"Pesca (140)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (141)",8,,,,,,,,,8,,,
"Industrias manufactureras (142)",251,,,2,2,,,242,2,3,,,
"Suministro de electricidad, gas y agua (143)",13,,,,,,,10,,3,,,
"Construcción (144)",195,,2,,1,,,2,94,96,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",344,,1,5,1,246,,8,2,81,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,1,1,1,5,,1,,,,,
"Comercio al por mayor (147)",13,,,,,13,,,,,,,
"Comercio al por menor (148)",322,,,4,,228,,7,2,81,,,
