"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (130)",383,8,22,28,179,2,,,12,106,26,,
"Enseñanza (131)",1440,16,1348,6,51,,,,,19,,,
"Servicios sociales y de salud (132)",461,,197,193,27,18,,1,,25,,,
"Otras activ. serv.comun.soc y personales (133)",446,1,18,33,70,103,,,1,220,,,
"Hogares privados con servicio doméstico (134)",552,,,1,,,,,,551,,,
"Organiz. y organos extraterritoriales (135)",3,,1,,1,,,,,1,,,
"Actividad economica no especificada (136)",363,,3,3,11,14,,,,1,,331,
"Desocupado (137)",876,,,,,,,,,,,,876
,,,,,,,,,,,,,
"RURAL (138)",5899,6,133,105,71,308,1803,206,335,2672,28,86,146
"Agric., ganadería, caza y silvicultura (139)",4232,,6,10,1,,1782,1,20,2412,,,
"Pesca (140)",30,,,1,1,,21,,,7,,,
"Explotación de minas y canteras (141)",23,,,7,5,,,5,,6,,,
"Industrias manufactureras (142)",200,,5,10,7,3,,140,20,15,,,
"Suministro de electricidad, gas y agua (143)",8,,,1,,,,,3,4,,,
"Construcción (144)",135,,4,6,,,,9,77,39,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",255,,4,10,,147,,49,2,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",70,,,5,,17,,46,2,,,,
"Comercio al por mayor (147)",12,,,2,,10,,,,,,,
"Comercio al por menor (148)",173,,4,3,,120,,3,,43,,,
"Hoteles y restaurantes (149)",62,,,3,2,41,,,,16,,,
"Trans., almac. y comunicaciones (150)",238,,,6,8,3,,1,193,27,,,
"Intermediación financiera (151)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",176,,13,19,14,105,,1,1,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",84,4,1,3,15,,,,14,19,28,,
"Enseñanza (154)",90,2,84,,2,,,,,2,,,
"Servicios sociales y de salud (155)",45,,12,19,3,6,,,1,4,,,
"Otras activ. serv.comun.soc y personales (156)",46,,4,6,10,2,,,4,20,,,
"Hogares privados con servicio doméstico (157)",35,,,,,,,,,35,,,
"Actividad economica no especificada (159)",91,,,3,1,1,,,,,,86,
"Desocupado (160)",146,,,,,,,,,,,,146
"Hombres (161)",4618,3,60,82,40,178,1606,159,329,1999,28,32,102
"Agric., ganadería, caza y silvicultura (162)",3440,,3,9,1,,1586,1,20,1820,,,
"Pesca (163)",28,,,1,1,,20,,,6,,,
"Explotación de minas y canteras (164)",22,,,7,5,,,5,,5,,,
"Industrias manufactureras (165)",137,,3,8,5,2,,94,18,7,,,
"Suministro de electricidad, gas y agua (166)",8,,,1,,,,,3,4,,,
"Construcción (167)",133,,4,5,,,,9,76,39,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",140,,3,9,,60,,48,2,18,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",62,,,5,,10,,45,2,,,,
"Comercio al por mayor (170)",5,,,1,,4,,,,,,,
"Comercio al por menor (171)",73,,3,3,,46,,3,,18,,,
"Hoteles y restaurantes (172)",17,,,2,1,8,,,,6,,,
"Trans., almac. y comunicaciones (173)",232,,,5,7,3,,1,190,26,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",165,,11,15,9,105,,1,1,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",67,2,1,3,5,,,,14,14,28,,
"Enseñanza (177)",31,1,30,,,,,,,,,,
"Servicios sociales y de salud (178)",15,,3,7,2,,,,1,2,,,
"Otras activ. serv.comun.soc y personales (179)",34,,2,6,4,,,,4,18,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,,,,11,,,
"Actividad economica no especificada (182)",35,,,3,,,,,,,,32,
"Desocupado (183)",102,,,,,,,,,,,,102
"Mujeres (184)",1281,3,73,23,31,130,197,47,6,673,,54,44
"Agric., ganadería, caza y silvicultura (185)",792,,3,1,,,196,,,592,,,
"Pesca (186)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",63,,2,2,2,1,,46,2,8,,,
"Construcción (190)",2,,,1,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",115,,1,1,,87,,1,,25,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",8,,,,,7,,1,,,,,
"Comercio al por mayor (193)",7,,,1,,6,,,,,,,
"Comercio al por menor (194)",100,,1,,,74,,,,25,,,
"Hoteles y restaurantes (195)",45,,,1,1,33,,,,10,,,
"Trans., almac. y comunicaciones (196)",6,,,1,1,,,,3,1,,,
"Intermediación financiera (197)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",11,,2,4,5,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",17,2,,,10,,,,,5,,,
"Enseñanza (200)",59,1,54,,2,,,,,2,,,
"Servicios sociales y de salud (201)",30,,9,12,1,6,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",12,,2,,6,2,,,,2,,,
"Hogares privados con servicio doméstico (203)",24,,,,,,,,,24,,,
"Actividad economica no especificada (205)",56,,,,1,1,,,,,,54,
"Desocupado (206)",44,,,,,,,,,,,,44
