"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",345,,,3,94,153,29,66
"De 50 y más años (049)",5538,371,864,1273,1144,357,9,1520
"Divorciado(a) (050)",459,8,22,53,91,100,50,135
"De 15 a 19 años (052)",3,,,,,,3,
"De 20 a 24 años (053)",7,,,,,,3,4
"De 25 a 29 años (054)",9,,,,,2,3,4
"De 30 a 34 años (055)",39,,,,,15,11,13
"De 35 a 39 años (056)",44,,,,2,16,16,10
"De 40 a 44 años (057)",66,,,,8,29,10,19
"De 45 a 49 años (058)",54,,,,17,15,4,18
"De 50 y más años (059)",237,8,22,53,64,23,,67
"Soltero(a) (060)",5915,21,52,128,240,547,981,3946
"De 12 a 14 años (061)",11,,,,,,1,10
"De 15 a 19 años (062)",95,,,,,,70,25
"De 20 a 24 años (063)",1449,,,,,,262,1187
"De 25 a 29 años (064)",1372,,,,,49,253,1070
"De 30 a 34 años (065)",860,,,,1,110,207,542
"De 35 a 39 años (066)",591,,,,9,146,113,323
"De 40 a 44 años (067)",396,,,,42,106,52,196
"De 45 a 49 años (068)",332,,,10,69,80,20,153
"De 50 y más años (069)",809,21,52,118,119,56,3,440
,,,,,,,,
"URBANA (080)",36607,235,762,2006,4285,7834,11187,10298
"De 12 a 14 años (081)",27,,,,,,,27
"De 15 a 19 años (082)",424,,,,,,222,202
"De 20 a 24 años (083)",3129,,,,,4,1528,1597
"De 25 a 29 años (084)",4941,,,,,244,2861,1836
"De 30 a 34 años (085)",5093,,,,2,901,2785,1405
"De 35 a 39 años (086)",4913,,,,55,1667,2124,1067
"De 40 a 44 años (087)",4331,,,,331,1921,1183,896
"De 45 a 49 años (088)",3626,,,25,842,1660,406,693
"De 50 y más años (089)",10123,235,762,1981,3055,1437,78,2575
"Conviviente (090)",10445,3,13,87,376,1700,5598,2668
"De 12 a 14 años (091)",14,,,,,,,14
"De 15 a 19 años (092)",317,,,,,,164,153
"De 20 a 24 años (093)",1579,,,,,2,1057,520
"De 25 a 29 años (094)",2545,,,,,113,1796,636
"De 30 a 34 años (095)",2160,,,,1,334,1350,475
"De 35 a 39 años (096)",1614,,,,12,461,803,338
"De 40 a 44 años (097)",986,,,,50,399,331,206
"De 45 a 49 años (098)",573,,,1,106,248,83,135
"De 50 y más años (099)",657,3,13,86,207,143,14,191
"Separado(a) (100)",2604,10,31,146,346,751,628,692
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",29,,,,,,14,15
"De 20 a 24 años (103)",144,,,,,,91,53
"De 25 a 29 años (104)",266,,,,,26,145,95
"De 30 a 34 años (105)",360,,,,,91,154,115
"De 35 a 39 años (106)",392,,,,9,178,119,86
"De 40 a 44 años (107)",406,,,,43,186,77,100
"De 45 a 49 años (108)",292,,,,75,136,22,59
"De 50 y más años (109)",712,10,31,146,219,134,6,166
"Casado(a) (110)",15956,50,310,1097,2760,4514,4166,3059
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",29,,,,,,10,19
"De 20 a 24 años (113)",312,,,,,2,201,109
"De 25 a 29 años (114)",1040,,,,,69,728,243
"De 30 a 34 años (115)",1851,,,,,364,1107,380
"De 35 a 39 años (116)",2353,,,,24,848,1093,388
"De 40 a 44 años (117)",2428,,,,189,1152,705,382
"De 45 a 49 años (118)",2274,,,16,526,1123,270,339
"De 50 y más años (119)",5667,50,310,1081,2021,956,52,1197
"Viudo(a) (120)",2872,153,357,546,543,366,108,799
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",5,,,,,,4,1
"De 25 a 29 años (124)",23,,,,,3,17,3
"De 30 a 34 años (125)",45,,,,,14,22,9
"De 35 a 39 años (126)",86,,,,2,44,24,16
"De 40 a 44 años (127)",141,,,,8,75,22,36
"De 45 a 49 años (128)",204,,,2,67,79,16,40
"De 50 y más años (129)",2367,153,357,544,466,151,3,693
"Divorciado(a) (130)",358,4,18,38,77,79,36,106
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",5,,,,,,3,2
"De 25 a 29 años (134)",6,,,,,2,1,3
"De 30 a 34 años (135)",29,,,,,13,6,10
"De 35 a 39 años (136)",36,,,,2,15,12,7
"De 40 a 44 años (137)",53,,,,7,22,9,15
"De 45 a 49 años (138)",47,,,,15,12,4,16
"De 50 y más años (139)",181,4,18,38,53,15,,53
"Soltero(a) (140)",4372,15,33,92,183,424,651,2974
"De 12 a 14 años (141)",8,,,,,,,8
"De 15 a 19 años (142)",47,,,,,,33,14
"De 20 a 24 años (143)",1084,,,,,,172,912
"De 25 a 29 años (144)",1061,,,,,31,174,856
"De 30 a 34 años (145)",648,,,,1,85,146,416
"De 35 a 39 años (146)",432,,,,6,121,73,232
"De 40 a 44 años (147)",317,,,,34,87,39,157
"De 45 a 49 años (148)",236,,,6,53,62,11,104
"De 50 y más años (149)",539,15,33,86,89,38,3,275
,,,,,,,,
"RURAL (160)",26018,349,1064,2313,3983,5132,7600,5577
"De 12 a 14 años (161)",15,,,,,,2,13
"De 15 a 19 años (162)",458,,,,,,295,163
"De 20 a 24 años (163)",2038,,,,,4,1307,727
"De 25 a 29 años (164)",2583,,,,,129,1818,636
"De 30 a 34 años (165)",2432,,,,1,449,1523,459
"De 35 a 39 años (166)",2614,,,,28,843,1321,422
"De 40 a 44 años (167)",2231,,,,159,963,793,316
"De 45 a 49 años (168)",2156,,,15,393,1016,437,295
"De 50 y más años (169)",11491,349,1064,2298,3402,1728,104,2546
"Conviviente (170)",5371,5,26,83,198,688,3224,1147
"De 12 a 14 años (171)",10,,,,,,,10
"De 15 a 19 años (172)",326,,,,,,210,116
"De 20 a 24 años (173)",1185,,,,,1,869,315
"De 25 a 29 años (174)",1194,,,,,36,934,224
"De 30 a 34 años (175)",785,,,,,94,557,134
"De 35 a 39 años (176)",659,,,,2,171,387,99
"De 40 a 44 años (177)",392,,,,12,133,186,61
"De 45 a 49 años (178)",283,,,1,41,122,75,44
"De 50 y más años (179)",537,5,26,82,143,131,6,144
"Separado(a) (180)",1025,9,30,56,144,218,313,255
"De 15 a 19 años (182)",28,,,,,,19,9
"De 20 a 24 años (183)",104,,,,,,69,35
"De 25 a 29 años (184)",112,,,,,7,71,34
"De 30 a 34 años (185)",115,,,,,27,58,30
"De 35 a 39 años (186)",121,,,,4,46,52,19
"De 40 a 44 años (187)",117,,,,10,55,29,23
"De 45 a 49 años (188)",102,,,2,24,49,9,18
"De 50 y más años (189)",326,9,30,54,106,34,6,87
"Casado(a) (190)",14439,107,478,1393,2858,3717,3623,2263
"De 12 a 14 años (191)",2,,,,,,1,1
"De 15 a 19 años (192)",52,,,,,,27,25
"De 20 a 24 años (193)",368,,,,,3,273,92
"De 25 a 29 años (194)",942,,,,,65,720,157
"De 30 a 34 años (195)",1282,,,,1,297,827,157
"De 35 a 39 años (196)",1605,,,,16,575,816,198
"De 40 a 44 años (197)",1530,,,,124,696,542,168
"De 45 a 49 años (198)",1527,,,7,283,750,331,156
"De 50 y más años (199)",7131,107,478,1386,2434,1331,86,1309
"Viudo(a) (200)",3539,218,507,730,712,365,96,911
"De 15 a 19 años (202)",2,,,,,,,2
"De 20 a 24 años (203)",14,,,,,,6,8
"De 25 a 29 años (204)",21,,,,,3,12,6
"De 30 a 34 años (205)",28,,,,,4,15,9
"De 35 a 39 años (206)",62,,,,3,25,22,12
"De 40 a 44 años (207)",100,,,,4,53,22,21
"De 45 a 49 años (208)",141,,,1,27,74,13,26
"De 50 y más años (209)",3171,218,507,729,678,206,6,827
"Divorciado(a) (210)",101,4,4,15,14,21,14,29
"De 15 a 19 años (212)",2,,,,,,2,
"De 20 a 24 años (213)",2,,,,,,,2
"De 25 a 29 años (214)",3,,,,,,2,1
"De 30 a 34 años (215)",10,,,,,2,5,3
"De 35 a 39 años (216)",8,,,,,1,4,3
"De 40 a 44 años (217)",13,,,,1,7,1,4
"De 45 a 49 años (218)",7,,,,2,3,,2
"De 50 y más años (219)",56,4,4,15,11,8,,14
"Soltero(a) (220)",1543,6,19,36,57,123,330,972
"De 12 a 14 años (221)",3,,,,,,1,2
"De 15 a 19 años (222)",48,,,,,,37,11
"De 20 a 24 años (223)",365,,,,,,90,275
"De 25 a 29 años (224)",311,,,,,18,79,214
"De 30 a 34 años (225)",212,,,,,25,61,126
"De 35 a 39 años (226)",159,,,,3,25,40,91
"De 40 a 44 años (227)",79,,,,8,19,13,39
"De 45 a 49 años (228)",96,,,4,16,18,9,49
"De 50 y más años (229)",270,6,19,32,30,18,,165
