"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1407,48,131,275,358,121,3,471
"Divorciado(a) (050)",73,1,2,7,8,16,20,19
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",5,,,,,,2,3
"De 25 a 29 años (054)",5,,,,,,5,
"De 30 a 34 años (055)",11,,,,,2,7,2
"De 35 a 39 años (056)",7,,,,,3,3,1
"De 40 a 44 años (057)",9,,,,1,6,,2
"De 45 a 49 años (058)",7,,,,1,4,2,
"De 50 y más años (059)",27,1,2,7,6,1,,10
"Soltero(a) (060)",1333,2,6,15,35,81,196,998
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",37,,,,,,19,18
"De 20 a 24 años (063)",464,,,,,3,70,391
"De 25 a 29 años (064)",322,,,,,2,53,267
"De 30 a 34 años (065)",159,,,,,20,25,114
"De 35 a 39 años (066)",95,,,,2,16,18,59
"De 40 a 44 años (067)",75,,,,4,23,9,39
"De 45 a 49 años (068)",41,,,,6,8,2,25
"De 50 y más años (069)",136,2,6,15,23,9,,81
,,,,,,,,
"URBANA (080)",6825,19,68,174,529,1293,2748,1994
"De 12 a 14 años (081)",8,,,,,,,8
"De 15 a 19 años (082)",187,,,,,,93,94
"De 20 a 24 años (083)",949,,,,,2,503,444
"De 25 a 29 años (084)",1097,,,,,31,701,365
"De 30 a 34 años (085)",1081,,,,,201,604,276
"De 35 a 39 años (086)",898,,,,3,258,472,165
"De 40 a 44 años (087)",698,,,,42,290,247,119
"De 45 a 49 años (088)",512,,,1,73,240,104,94
"De 50 y más años (089)",1395,19,68,173,411,271,24,429
"Conviviente (090)",2734,2,2,7,41,309,1655,718
"De 12 a 14 años (091)",5,,,,,,,5
"De 15 a 19 años (092)",144,,,,,,74,70
"De 20 a 24 años (093)",624,,,,,,416,208
"De 25 a 29 años (094)",687,,,,,18,493,176
"De 30 a 34 años (095)",540,,,,,77,349,114
"De 35 a 39 años (096)",367,,,,1,86,219,61
"De 40 a 44 años (097)",186,,,,6,68,79,33
"De 45 a 49 años (098)",79,,,,6,39,20,14
"De 50 y más años (099)",102,2,2,7,28,21,5,37
"Separado(a) (100)",403,,5,13,37,109,133,106
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",14,,,,,,9,5
"De 20 a 24 años (103)",41,,,,,,19,22
"De 25 a 29 años (104)",50,,,,,5,34,11
"De 30 a 34 años (105)",73,,,,,29,28,16
"De 35 a 39 años (106)",63,,,,,25,22,16
"De 40 a 44 años (107)",41,,,,4,14,15,8
"De 45 a 49 años (108)",42,,,,7,23,4,8
"De 50 y más años (109)",78,,5,13,26,13,2,19
"Casado(a) (110)",2478,3,26,88,319,737,817,488
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",8,,,,,,1,7
"De 20 a 24 años (113)",63,,,,,1,41,21
"De 25 a 29 años (114)",185,,,,,6,140,39
"De 30 a 34 años (115)",347,,,,,72,205,70
"De 35 a 39 años (116)",399,,,,2,126,209,62
"De 40 a 44 años (117)",385,,,,27,164,134,60
"De 45 a 49 años (118)",338,,,1,45,163,72,57
"De 50 y más años (119)",752,3,26,87,245,205,15,171
"Viudo(a) (120)",516,12,32,61,111,69,42,189
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",4,,,,,,1,3
"De 25 a 29 años (124)",9,,,,,1,6,2
"De 30 a 34 años (125)",15,,,,,5,8,2
"De 35 a 39 años (126)",17,,,,,5,7,5
"De 40 a 44 años (127)",42,,,,3,24,12,3
"De 45 a 49 años (128)",27,,,,9,7,6,5
"De 50 y más años (129)",400,12,32,61,99,27,2,167
"Divorciado(a) (130)",36,1,1,2,6,12,8,6
"De 25 a 29 años (134)",2,,,,,,2,
"De 30 a 34 años (135)",6,,,,,2,3,1
"De 35 a 39 años (136)",5,,,,,2,2,1
"De 40 a 44 años (137)",5,,,,1,4,,
"De 45 a 49 años (138)",5,,,,1,3,1,
"De 50 y más años (139)",13,1,1,2,4,1,,4
"Soltero(a) (140)",658,1,2,3,15,57,93,487
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",19,,,,,,9,10
"De 20 a 24 años (143)",217,,,,,1,26,190
"De 25 a 29 años (144)",164,,,,,1,26,137
"De 30 a 34 años (145)",100,,,,,16,11,73
"De 35 a 39 años (146)",47,,,,,14,13,20
"De 40 a 44 años (147)",39,,,,1,16,7,15
"De 45 a 49 años (148)",21,,,,5,5,1,10
"De 50 y más años (149)",50,1,2,3,9,4,,31
,,,,,,,,
"RURAL (160)",9009,42,178,532,1034,1805,3262,2156
"De 12 a 14 años (161)",11,,,,,,1,10
"De 15 a 19 años (162)",187,,,,,,95,92
"De 20 a 24 años (163)",940,,,,,3,520,417
"De 25 a 29 años (164)",962,,,,,18,651,293
"De 30 a 34 años (165)",900,,,,,109,631,160
"De 35 a 39 años (166)",907,,,,5,226,557,119
"De 40 a 44 años (167)",897,,,,8,327,467,95
"De 45 a 49 años (168)",778,,,2,53,351,282,90
"De 50 y más años (169)",3427,42,178,530,968,771,58,880
"Conviviente (170)",1981,,4,16,35,185,1269,472
"De 12 a 14 años (171)",4,,,,,,,4
"De 15 a 19 años (172)",141,,,,,,74,67
"De 20 a 24 años (173)",502,,,,,,347,155
"De 25 a 29 años (174)",425,,,,,5,327,93
"De 30 a 34 años (175)",309,,,,,26,225,58
"De 35 a 39 años (176)",247,,,,1,43,171,32
"De 40 a 44 años (177)",147,,,,,48,87,12
"De 45 a 49 años (178)",69,,,,6,24,33,6
"De 50 y más años (179)",137,,4,16,28,39,5,45
"Separado(a) (180)",343,1,4,8,24,66,117,123
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",16,,,,,,7,9
"De 20 a 24 años (183)",52,,,,,1,30,21
"De 25 a 29 años (184)",50,,,,,3,31,16
"De 30 a 34 años (185)",41,,,,,3,25,13
"De 35 a 39 años (186)",33,,,,,12,12,9
"De 40 a 44 años (187)",26,,,,,14,5,7
"De 45 a 49 años (188)",24,,,,,11,6,7
"De 50 y más años (189)",100,1,4,8,24,22,,41
"Casado(a) (190)",4820,4,66,276,683,1378,1709,704
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",10,,,,,,3,7
"De 20 a 24 años (193)",128,,,,,,96,32
"De 25 a 29 años (194)",318,,,,,9,258,51
"De 30 a 34 años (195)",473,,,,,69,359,45
"De 35 a 39 años (196)",552,,,,2,158,355,37
"De 40 a 44 años (197)",646,,,,4,245,357,40
"De 45 a 49 años (198)",607,,,1,36,286,229,55
"De 50 y más años (199)",2083,4,66,275,641,611,52,434
"Viudo(a) (200)",1153,36,99,215,270,148,52,333
"De 20 a 24 años (203)",6,,,,,,1,5
"De 25 a 29 años (204)",8,,,,,,5,3
"De 30 a 34 años (205)",13,,,,,7,4,2
"De 35 a 39 años (206)",25,,,,,10,13,2
"De 40 a 44 años (207)",38,,,,1,11,16,10
"De 45 a 49 años (208)",56,,,1,10,26,12,7
"De 50 y más años (209)",1007,36,99,214,259,94,1,304
"Divorciado(a) (210)",37,,1,5,2,4,12,13
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",5,,,,,,2,3
"De 25 a 29 años (214)",3,,,,,,3,
"De 30 a 34 años (215)",5,,,,,,4,1
"De 35 a 39 años (216)",2,,,,,1,1,
"De 40 a 44 años (217)",4,,,,,2,,2
"De 45 a 49 años (218)",2,,,,,1,1,
"De 50 y más años (219)",14,,1,5,2,,,6
"Soltero(a) (220)",675,1,4,12,20,24,103,511
"De 12 a 14 años (221)",3,,,,,,,3
"De 15 a 19 años (222)",18,,,,,,10,8
"De 20 a 24 años (223)",247,,,,,2,44,201
"De 25 a 29 años (224)",158,,,,,1,27,130
"De 30 a 34 años (225)",59,,,,,4,14,41
"De 35 a 39 años (226)",48,,,,2,2,5,39
"De 40 a 44 años (227)",36,,,,3,7,2,24
"De 45 a 49 años (228)",20,,,,1,3,1,15
"De 50 y más años (229)",86,1,4,12,14,5,,50
