"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",557,304,253,371,185,186,186,119,67
"37 años (048)",628,364,264,437,227,210,191,137,54
"38 años (049)",567,340,227,366,204,162,201,136,65
"39 años (050)",486,308,178,316,181,135,170,127,43
"De 40 a 44 años (051)",2321,1406,915,1581,890,691,740,516,224
"40 años (052)",586,367,219,381,209,172,205,158,47
"41 años (053)",380,238,142,262,154,108,118,84,34
"42 años (054)",511,311,200,346,192,154,165,119,46
"43 años (055)",432,252,180,307,178,129,125,74,51
"44 años (056)",412,238,174,285,157,128,127,81,46
"De 45 a 49 años (057)",1798,1083,715,1166,670,496,632,413,219
"45 años (058)",398,248,150,248,143,105,150,105,45
"46 años (059)",353,196,157,234,127,107,119,69,50
"47 años (060)",395,252,143,265,166,99,130,86,44
"48 años (061)",367,215,152,236,131,105,131,84,47
"49 años (062)",285,172,113,183,103,80,102,69,33
"De 50 a 54 años (063)",1431,837,594,965,541,424,466,296,170
"50 años (064)",344,210,134,231,133,98,113,77,36
"51 años (065)",211,125,86,136,83,53,75,42,33
"52 años (066)",316,173,143,217,116,101,99,57,42
"53 años (067)",276,158,118,180,96,84,96,62,34
"54 años (068)",284,171,113,201,113,88,83,58,25
"De 55 a 59 años (069)",1072,641,431,720,413,307,352,228,124
"55 años (070)",245,153,92,168,101,67,77,52,25
"56 años (071)",221,128,93,144,82,62,77,46,31
"57 años (072)",218,146,72,145,93,52,73,53,20
"58 años (073)",215,117,98,139,72,67,76,45,31
"59 años (074)",173,97,76,124,65,59,49,32,17
"De 60 a 64 años (075)",821,477,344,556,309,247,265,168,97
"60 años (076)",239,141,98,149,84,65,90,57,33
"61 años (077)",116,61,55,79,37,42,37,24,13
"62 años (078)",160,99,61,112,69,43,48,30,18
"63 años (079)",138,79,59,104,60,44,34,19,15
"64 años (080)",168,97,71,112,59,53,56,38,18
"De 65 y más años (081)",2152,1178,974,1442,763,679,710,415,295
"65 años (082)",180,94,86,117,62,55,63,32,31
"66 años (083)",125,70,55,83,45,38,42,25,17
"67 años (084)",153,96,57,96,55,41,57,41,16
"68 años (085)",120,64,56,83,42,41,37,22,15
"69 años (086)",84,52,32,65,37,28,19,15,4
"70 años (087)",163,78,85,107,44,63,56,34,22
"71 años (088)",93,56,37,59,36,23,34,20,14
"72 años (089)",133,73,60,98,56,42,35,17,18
"73 años (090)",96,49,47,70,39,31,26,10,16
"74 años (091)",85,48,37,54,29,25,31,19,12
"75 años (092)",116,59,57,74,38,36,42,21,21
"76 años (093)",85,46,39,56,29,27,29,17,12
"77 años (094)",83,49,34,49,27,22,34,22,12
"78 años (095)",98,54,44,63,33,30,35,21,14
"79 años (096)",53,35,18,35,23,12,18,12,6
"80 años (097)",93,52,41,60,33,27,33,19,14
"81 años (098)",42,21,21,29,12,17,13,9,4
"82 años (099)",40,21,19,30,15,15,10,6,4
"83 años (100)",31,20,11,23,17,6,8,3,5
"84 años (101)",44,21,23,29,15,14,15,6,9
"85 años (102)",49,23,26,28,9,19,21,14,7
"86 años (103)",29,15,14,21,10,11,8,5,3
"87 años (104)",31,20,11,22,13,9,9,7,2
"88 años (105)",17,8,9,16,8,8,1,,1
"89 años (106)",14,7,7,11,5,6,3,2,1
"90 años (107)",28,16,12,15,8,7,13,8,5
"91 años (108)",2,1,1,1,,1,1,1,
"92 años (109)",12,8,4,10,7,3,2,1,1
"93 años (110)",8,2,6,6,2,4,2,,2
"94 años (111)",5,3,2,3,1,2,2,2,
"95 años (112)",8,6,2,6,4,2,2,2,
"96 años (113)",9,1,8,5,,5,4,1,3
"97 años (114)",2,,2,2,,2,,,
"98 y más años (115)",21,10,11,16,9,7,5,1,4
