"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",35,34,,3,11,9,9,2,,,1,108
"De 40 a 44 años (027)",22,22,,3,3,5,6,5,,,,83
"De 45 a 49 años (028)",18,18,,5,1,2,4,2,2,2,,83
"De 50 y más años (029)",62,61,3,4,5,12,12,8,12,5,1,315
"Casado(a) (030)",2262,2229,55,197,342,308,561,364,228,174,33,10538
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",13,6,1,4,1,,,,,,7,6
"De 20 a 24 años (033)",126,122,6,60,41,14,1,,,,4,188
"De 25 a 29 años (034)",191,189,12,39,82,36,20,,,,2,394
"De 30 a 34 años (035)",252,249,8,31,60,70,66,13,1,,3,735
"De 35 a 39 años (036)",328,325,4,22,54,72,112,46,14,1,3,1259
"De 40 a 44 años (037)",242,241,5,7,26,32,86,46,30,9,1,1178
"De 45 a 49 años (038)",237,237,2,8,17,22,70,64,32,22,,1361
"De 50 y más años (039)",871,860,17,26,61,62,206,195,151,142,11,5417
"Viudo(a) (040)",543,542,13,18,26,45,132,112,93,103,1,3508
"De 20 a 24 años (043)",3,3,,1,2,,,,,,,5
"De 25 a 29 años (044)",3,3,,1,,2,,,,,,7
"De 30 a 34 años (045)",10,10,,,2,5,3,,,,,34
"De 35 a 39 años (046)",10,10,,,1,4,4,,1,,,41
"De 40 a 44 años (047)",20,20,,,1,4,9,4,1,1,,106
"De 45 a 49 años (048)",28,28,,1,2,2,10,10,2,1,,147
"De 50 y más años (049)",469,468,13,15,18,28,106,98,89,101,1,3168
"Divorciado(a) (050)",25,24,3,,3,3,6,6,1,2,1,109
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 30 a 34 años (055)",3,3,1,,1,,,1,,,,9
"De 35 a 39 años (056)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (057)",3,3,,,,2,1,,,,,11
"De 45 a 49 años (058)",3,3,,,,,2,1,,,,15
"De 50 y más años (059)",13,13,2,,1,1,2,4,1,2,,68
"Soltero(a) (060)",2182,2017,1709,180,75,37,16,,,,165,505
"De 12 a 14 años (061)",652,651,651,,,,,,,,1,
"De 15 a 19 años (062)",729,729,704,23,2,,,,,,,27
"De 20 a 24 años (063)",312,249,177,54,16,2,,,,,63,92
"De 25 a 29 años (064)",161,119,65,39,12,2,1,,,,42,73
"De 30 a 34 años (065)",95,77,42,22,8,4,1,,,,18,54
"De 35 a 39 años (066)",70,57,24,13,10,7,3,,,,13,66
"De 40 a 44 años (067)",36,30,6,6,10,6,2,,,,6,52
"De 45 a 49 años (068)",35,27,10,7,4,4,2,,,,8,35
"De 50 y más años (069)",92,78,30,16,13,12,7,,,,14,106
,,,,,,,,,,,,
"URBANA (080)",4980,4815,1375,634,670,506,744,422,265,199,165,14008
"De 12 a 14 años (081)",459,453,451,2,,,,,,,6,2
"De 15 a 19 años (082)",657,635,566,63,4,1,1,,,,22,78
"De 20 a 24 años (083)",546,497,158,214,100,21,4,,,,49,493
"De 25 a 29 años (084)",519,487,59,147,168,73,40,,,,32,869
"De 30 a 34 años (085)",510,496,45,88,138,110,96,16,3,,14,1239
"De 35 a 39 años (086)",509,498,25,39,99,118,153,46,16,2,11,1715
"De 40 a 44 años (087)",327,323,14,17,45,55,105,49,28,10,4,1400
"De 45 a 49 años (088)",283,276,8,15,29,27,75,67,39,16,7,1427
"De 50 y más años (089)",1170,1150,49,49,87,101,270,244,179,171,20,6785
"Conviviente (090)",1240,1204,112,298,285,170,190,81,42,26,36,3384
"De 12 a 14 años (091)",8,4,2,2,,,,,,,4,2
"De 15 a 19 años (092)",86,71,33,36,2,,,,,,15,40
"De 20 a 24 años (093)",222,215,32,119,53,8,3,,,,7,261
"De 25 a 29 años (094)",243,238,15,78,87,38,20,,,,5,451
"De 30 a 34 años (095)",214,213,12,36,73,46,41,4,1,,1,534
"De 35 a 39 años (096)",156,153,4,9,35,38,49,13,3,2,3,537
"De 40 a 44 años (097)",103,102,5,6,13,20,33,16,5,4,1,430
"De 45 a 49 años (098)",72,72,2,3,8,7,16,19,13,4,,384
"De 50 y más años (099)",136,136,7,9,14,13,28,29,20,16,,745
"Separado(a) (100)",166,162,3,49,25,31,24,15,9,6,4,543
"De 15 a 19 años (102)",10,10,,8,,1,1,,,,,15
"De 20 a 24 años (103)",15,15,,12,3,,,,,,,18
"De 25 a 29 años (104)",15,13,,10,2,1,,,,,2,17
"De 30 a 34 años (105)",20,20,,10,4,4,1,,1,,,44
"De 35 a 39 años (106)",30,29,,3,10,7,7,2,,,1,91
"De 40 a 44 años (107)",14,14,,2,1,4,3,4,,,,55
"De 45 a 49 años (108)",12,12,,2,1,2,3,1,2,1,,57
"De 50 y más años (109)",50,49,3,2,4,12,9,8,6,5,1,246
"Casado(a) (110)",1683,1661,40,158,294,253,415,248,154,99,22,7339
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",12,5,,4,1,,,,,,7,6
"De 20 a 24 años (113)",109,105,6,52,34,12,1,,,,4,160
"De 25 a 29 años (114)",165,165,9,33,72,32,19,,,,,351
"De 30 a 34 años (115)",209,207,6,28,54,55,52,11,1,,2,601
"De 35 a 39 años (116)",262,262,3,14,45,66,91,31,12,,,1001
"De 40 a 44 años (117)",169,169,4,5,24,22,60,26,22,6,,798
"De 45 a 49 años (118)",153,153,1,5,16,15,45,37,24,10,,840
"De 50 y más años (119)",603,595,11,17,48,51,147,143,95,83,8,3582
"Viudo(a) (120)",366,365,5,12,16,33,99,74,59,67,1,2357
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",8,8,,,2,4,2,,,,,26
"De 35 a 39 años (126)",8,8,,,,4,3,,1,,,34
"De 40 a 44 años (127)",16,16,,,1,4,7,3,1,,,77
"De 45 a 49 años (128)",21,21,,1,1,1,8,9,,1,,111
"De 50 y más años (129)",311,310,5,11,11,19,79,62,57,66,1,2104
"Divorciado(a) (130)",18,18,2,,2,3,5,4,1,1,,80
"De 30 a 34 años (135)",1,1,,,,,,1,,,,7
"De 35 a 39 años (136)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (137)",3,3,,,,2,1,,,,,11
"De 45 a 49 años (138)",3,3,,,,,2,1,,,,15
"De 50 y más años (139)",9,9,2,,1,1,1,2,1,1,,41
"Soltero(a) (140)",1507,1405,1213,117,48,16,11,,,,102,305
"De 12 a 14 años (141)",450,449,449,,,,,,,,1,
"De 15 a 19 años (142)",549,549,533,15,1,,,,,,,17
"De 20 a 24 años (143)",199,161,120,31,9,1,,,,,38,52
"De 25 a 29 años (144)",95,70,35,26,7,1,1,,,,25,47
"De 30 a 34 años (145)",58,47,27,14,5,1,,,,,11,27
"De 35 a 39 años (146)",51,44,18,13,8,3,2,,,,7,46
"De 40 a 44 años (147)",22,19,5,4,6,3,1,,,,3,29
"De 45 a 49 años (148)",22,15,5,4,3,2,1,,,,7,20
"De 50 y más años (149)",61,51,21,10,9,5,6,,,,10,67
,,,,,,,,,,,,
"RURAL (160)",2169,2074,561,237,216,192,335,237,157,139,95,7212
"De 12 a 14 años (161)",206,202,202,,,,,,,,4,
"De 15 a 19 años (162)",229,224,179,41,4,,,,,,5,49
"De 20 a 24 años (163)",240,210,72,71,51,15,,1,,,30,224
"De 25 a 29 años (164)",201,179,37,51,48,30,12,,1,,22,300
"De 30 a 34 años (165)",178,170,23,22,29,45,47,4,,,8,444
"De 35 a 39 años (166)",200,188,9,12,27,34,63,35,6,2,12,746
"De 40 a 44 años (167)",167,163,5,9,20,20,51,34,17,7,4,779
"De 45 a 49 años (168)",166,165,7,9,7,15,49,38,22,18,1,927
"De 50 y más años (169)",582,573,27,22,30,33,113,125,111,112,9,3743
"Conviviente (170)",672,653,41,105,121,99,139,79,43,26,19,2451
"De 12 a 14 años (171)",3,,,,,,,,,,3,
"De 15 a 19 años (172)",43,40,7,30,3,,,,,,3,36
"De 20 a 24 años (173)",102,97,15,34,35,12,,1,,,5,146
"De 25 a 29 años (174)",95,92,4,23,30,24,10,,1,,3,209
"De 30 a 34 años (175)",88,88,5,9,18,24,30,2,,,,259
"De 35 a 39 años (176)",108,105,2,4,14,22,38,20,4,1,3,444
"De 40 a 44 años (177)",68,68,3,4,12,6,19,12,9,3,,319
"De 45 a 49 años (178)",56,56,1,,4,5,20,9,12,5,,329
"De 50 y más años (179)",109,107,4,1,5,6,22,35,17,17,2,709
"Separado(a) (180)",59,58,,24,9,5,11,2,6,1,1,182
"De 15 a 19 años (182)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (183)",6,6,,5,1,,,,,,,7
"De 25 a 29 años (184)",12,12,,8,3,,1,,,,,18
"De 30 a 34 años (185)",6,6,,2,1,2,1,,,,,14
"De 35 a 39 años (186)",5,5,,,1,2,2,,,,,17
"De 40 a 44 años (187)",8,8,,1,2,1,3,1,,,,28
"De 45 a 49 años (188)",6,6,,3,,,1,1,,1,,26
"De 50 y más años (189)",12,12,,2,1,,3,,6,,,69
"Casado(a) (190)",579,568,15,39,48,55,146,116,74,75,11,3199
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",1,1,1,,,,,,,,,
"De 20 a 24 años (193)",17,17,,8,7,2,,,,,,28
"De 25 a 29 años (194)",26,24,3,6,10,4,1,,,,2,43
"De 30 a 34 años (195)",43,42,2,3,6,15,14,2,,,1,134
"De 35 a 39 años (196)",66,63,1,8,9,6,21,15,2,1,3,258
"De 40 a 44 años (197)",73,72,1,2,2,10,26,20,8,3,1,380
"De 45 a 49 años (198)",84,84,1,3,1,7,25,27,8,12,,521
"De 50 y más años (199)",268,265,6,9,13,11,59,52,56,59,3,1835
"Viudo(a) (200)",177,177,8,6,10,12,33,38,34,36,,1151
"De 20 a 24 años (203)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (204)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (205)",2,2,,,,1,1,,,,,8
"De 35 a 39 años (206)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (207)",4,4,,,,,2,1,,1,,29
"De 45 a 49 años (208)",7,7,,,1,1,2,1,2,,,36
"De 50 y más años (209)",158,158,8,4,7,9,27,36,32,35,,1064
"Divorciado(a) (210)",7,6,1,,1,,1,2,,1,1,29
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 30 a 34 años (215)",2,2,1,,1,,,,,,,2
"De 50 y más años (219)",4,4,,,,,1,2,,1,,27
"Soltero(a) (220)",675,612,496,63,27,21,5,,,,63,200
"De 12 a 14 años (221)",202,202,202,,,,,,,,,
"De 15 a 19 años (222)",180,180,171,8,1,,,,,,,10
"De 20 a 24 años (223)",113,88,57,23,7,1,,,,,25,40
"De 25 a 29 años (224)",66,49,30,13,5,1,,,,,17,26
"De 30 a 34 años (225)",37,30,15,8,3,3,1,,,,7,27
"De 35 a 39 años (226)",19,13,6,,2,4,1,,,,6,20
"De 40 a 44 años (227)",14,11,1,2,4,3,1,,,,3,23
"De 45 a 49 años (228)",13,12,5,3,1,2,1,,,,1,15
"De 50 y más años (229)",31,27,9,6,4,7,1,,,,4,39
