"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (023)",21,21,1,7,10,3,,,,,,36
"De 25 a 29 años (024)",27,27,,6,12,5,4,,,,,62
"De 30 a 34 años (025)",21,19,,,6,6,6,1,,,2,61
"De 35 a 39 años (026)",7,7,,1,1,2,3,,,,,22
"Primaria (030)",10677,10245,45,2269,1952,1648,2294,1306,571,160,432,36082
"De 12 a 14 años (031)",36,20,2,13,5,,,,,,16,23
"De 15 a 19 años (032)",598,557,14,478,60,3,2,,,,41,615
"De 20 a 24 años (033)",1897,1740,15,930,564,190,39,2,,,157,2803
"De 25 a 29 años (034)",1769,1657,3,399,583,411,240,21,,,112,3958
"De 30 a 34 años (035)",1645,1600,2,182,320,410,564,112,9,1,45,5293
"De 35 a 39 años (036)",1465,1441,2,96,179,272,530,280,74,8,24,6084
"De 40 a 44 años (037)",1028,1019,1,49,80,143,354,274,100,18,9,5007
"De 45 a 49 años (038)",750,738,,30,53,81,195,223,122,34,12,4068
"De 50 y más años (039)",1489,1473,6,92,108,138,370,394,266,99,16,8231
"Secundaria (040)",1674,1541,10,594,384,234,213,71,26,9,133,3756
"De 12 a 14 años (041)",11,8,,8,,,,,,,3,8
"De 15 a 19 años (042)",175,149,2,140,5,1,1,,,,26,157
"De 20 a 24 años (043)",420,360,4,250,88,14,4,,,,60,485
"De 25 a 29 años (044)",318,293,1,113,126,44,9,,,,25,533
"De 30 a 34 años (045)",211,203,1,39,70,52,38,2,1,,8,516
"De 35 a 39 años (046)",177,176,,15,48,50,51,11,1,,1,559
"De 40 a 44 años (047)",136,134,1,8,19,37,48,16,4,1,2,519
"De 45 a 49 años (048)",71,71,,9,10,14,21,9,8,,,287
"De 50 y más años (049)",155,147,1,12,18,22,41,33,12,8,8,692
"Sup. no Univ. incompleta (050)",397,342,,163,77,50,41,11,,,55,713
"De 15 a 19 años (052)",30,24,,22,1,,1,,,,6,28
"De 20 a 24 años (053)",128,93,,75,15,2,1,,,,35,115
"De 25 a 29 años (054)",70,59,,40,14,4,1,,,,11,85
"De 30 a 34 años (055)",55,53,,12,17,15,8,1,,,2,130
"De 35 a 39 años (056)",34,34,,6,14,10,3,1,,,,83
"De 40 a 44 años (057)",35,34,,4,8,9,10,3,,,1,108
"De 45 a 49 años (058)",21,21,,3,3,6,8,1,,,,70
"De 50 y más años (059)",24,24,,1,5,4,9,5,,,,94
"Sup. no Univ. completa (060)",1165,1045,5,353,322,191,125,32,15,2,120,2465
"De 20 a 24 años (063)",148,101,,81,18,2,,,,,47,123
"De 25 a 29 años (064)",262,208,5,109,75,14,5,,,,54,323
"De 30 a 34 años (065)",210,202,,83,69,39,10,1,,,8,385
"De 35 a 39 años (066)",193,189,,40,67,53,25,4,,,4,467
"De 40 a 44 años (067)",156,154,,22,53,38,33,4,4,,2,443
"De 45 a 49 años (068)",87,85,,8,23,25,19,7,3,,2,282
"De 50 y más años (069)",109,106,,10,17,20,33,16,8,2,3,442
"Sup. Univ. incompleta (070)",262,214,,90,62,32,17,8,5,,48,478
"De 15 a 19 años (072)",9,9,,9,,,,,,,,9
"De 20 a 24 años (073)",93,54,,41,12,1,,,,,39,68
"De 25 a 29 años (074)",32,24,,8,12,3,1,,,,8,45
"De 30 a 34 años (075)",46,45,,18,19,7,1,,,,1,82
"De 35 a 39 años (076)",27,27,,7,10,6,4,,,,,63
"De 40 a 44 años (077)",18,18,,1,1,9,4,2,1,,,67
"De 45 a 49 años (078)",18,18,,4,4,4,3,2,1,,,58
"De 50 y más años (079)",19,19,,2,4,2,4,4,3,,,86
"Sup. Univ. completa (080)",602,529,2,174,162,102,58,15,13,3,73,1291
"De 20 a 24 años (083)",37,21,1,15,5,,,,,,16,25
"De 25 a 29 años (084)",120,86,,62,20,4,,,,,34,114
"De 30 a 34 años (085)",92,83,,37,35,8,3,,,,9,144
"De 35 a 39 años (086)",115,107,,32,39,26,8,1,1,,8,237
"De 40 a 44 años (087)",95,94,1,8,36,29,17,3,,,1,259
"De 45 a 49 años (088)",66,64,,5,16,22,13,3,3,2,2,225
"De 50 y más años (089)",77,74,,15,11,13,17,8,9,1,3,287
,,,,,,,,,,,,
"URBANA (100)",9461,8873,26,1928,1748,1435,1946,1116,535,139,588,31412
"De 12 a 14 años (101)",22,13,,12,1,,,,,,9,14
"De 15 a 19 años (102)",271,230,2,206,18,2,2,,,,41,256
"De 20 a 24 años (103)",1113,906,6,602,237,46,15,,,,207,1275
"De 25 a 29 años (104)",1214,1064,4,408,398,181,70,3,,,150,2054
"De 30 a 34 años (105)",1231,1195,1,259,350,294,254,31,4,2,36,3177
"De 35 a 39 años (106)",1255,1230,1,150,275,295,371,112,22,4,25,4145
"De 40 a 44 años (107)",1056,1042,3,63,176,221,348,178,51,2,14,4202
"De 45 a 49 años (108)",792,779,,53,97,138,227,168,74,22,13,3596
"De 50 y más años (109)",2507,2414,9,175,196,258,659,624,384,109,93,12693
"Sin nivel (110)",3069,2946,9,304,356,423,824,613,332,85,123,13566
"De 12 a 14 años (111)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (112)",35,31,1,28,2,,,,,,4,32
"De 20 a 24 años (113)",131,118,,60,43,11,4,,,,13,195
"De 25 a 29 años (114)",185,174,,35,55,54,30,,,,11,430
"De 30 a 34 años (115)",281,279,1,35,68,75,85,13,1,1,2,861
"De 35 a 39 años (116)",314,309,,30,44,67,117,43,8,,5,1181
"De 40 a 44 años (117)",308,303,1,7,30,47,111,79,27,1,5,1444
"De 45 a 49 años (118)",284,279,,16,21,31,96,69,35,11,5,1436
"De 50 y más años (119)",1529,1452,6,92,93,138,381,409,261,72,77,7986
"Educacion Inicial (120)",16,15,,2,6,4,3,,,,1,39
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (124)",5,5,,1,3,,1,,,,,12
"De 30 a 34 años (125)",7,6,,,2,3,1,,,,1,17
"De 35 a 39 años (126)",2,2,,,,1,1,,,,,7
"Primaria (130)",2894,2792,7,490,531,474,714,381,151,44,102,10287
"De 12 a 14 años (131)",11,5,,4,1,,,,,,6,6
"De 15 a 19 años (132)",79,71,1,59,10,1,,,,,8,82
"De 20 a 24 años (133)",329,295,2,169,94,24,6,,,,34,453
"De 25 a 29 años (134)",383,357,1,100,143,79,31,3,,,26,769
"De 30 a 34 años (135)",416,408,,59,98,115,119,14,2,1,8,1227
"De 35 a 39 años (136)",445,438,1,27,72,94,171,56,13,4,7,1706
"De 40 a 44 años (137)",341,338,,17,35,59,133,76,17,1,3,1494
"De 45 a 49 años (138)",268,264,,10,26,37,75,80,27,9,4,1334
"De 50 y más años (139)",622,616,2,45,52,65,179,152,92,29,6,3216
"Secundaria (140)",1254,1156,5,424,280,181,180,59,22,5,98,2920
"De 12 a 14 años (141)",9,7,,7,,,,,,,2,7
"De 15 a 19 años (142)",123,99,,92,5,1,1,,,,24,109
"De 20 a 24 años (143)",295,255,3,178,63,7,4,,,,40,342
"De 25 a 29 años (144)",212,195,,81,84,26,4,,,,17,343
"De 30 a 34 años (145)",155,148,,29,54,34,28,2,1,,7,379
"De 35 a 39 años (146)",147,146,,14,36,45,44,7,,,1,451
"De 40 a 44 años (147)",117,115,1,6,16,34,44,12,2,,2,430
"De 45 a 49 años (148)",61,61,,7,7,14,18,8,7,,,251
"De 50 y más años (149)",135,130,1,10,15,20,37,30,12,5,5,608
"Sup. no Univ. incompleta (150)",366,318,,150,71,48,39,10,,,48,667
"De 15 a 19 años (152)",25,20,,18,1,,1,,,,5,24
"De 20 a 24 años (153)",117,87,,71,13,2,1,,,,30,107
"De 25 a 29 años (154)",64,54,,36,14,4,,,,,10,76
"De 30 a 34 años (155)",51,49,,11,16,14,7,1,,,2,120
"De 35 a 39 años (156)",30,30,,6,11,9,3,1,,,,74
"De 40 a 44 años (157)",35,34,,4,8,9,10,3,,,1,108
"De 45 a 49 años (158)",20,20,,3,3,6,8,,,,,64
"De 50 y más años (159)",24,24,,1,5,4,9,5,,,,94
"Sup. no Univ. completa (160)",1050,947,3,309,291,181,115,31,15,2,103,2280
"De 20 a 24 años (163)",118,81,,71,9,1,,,,,37,92
"De 25 a 29 años (164)",229,180,3,92,69,13,3,,,,49,282
"De 30 a 34 años (165)",190,184,,72,62,39,10,1,,,6,360
"De 35 a 39 años (166)",179,175,,35,64,49,23,4,,,4,435
"De 40 a 44 años (167)",148,146,,21,51,36,31,3,4,,2,418
"De 45 a 49 años (168)",81,79,,8,20,25,16,7,3,,2,263
"De 50 y más años (169)",105,102,,10,16,18,32,16,8,2,3,430
"Sup. Univ. incompleta (170)",240,196,,84,57,28,15,8,4,,44,434
"De 15 a 19 años (172)",9,9,,9,,,,,,,,9
"De 20 a 24 años (173)",86,49,,38,10,1,,,,,37,61
"De 25 a 29 años (174)",27,21,,8,11,1,1,,,,6,37
"De 30 a 34 años (175)",42,41,,16,18,6,1,,,,1,75
"De 35 a 39 años (176)",25,25,,7,9,5,4,,,,,58
"De 40 a 44 años (177)",16,16,,,1,9,3,2,1,,,62
"De 45 a 49 años (178)",16,16,,4,4,4,2,2,,,,46
"De 50 y más años (179)",19,19,,2,4,2,4,4,3,,,86
"Sup. Univ. completa (180)",572,503,2,165,156,96,56,14,11,3,69,1219
"De 20 a 24 años (183)",35,19,1,14,4,,,,,,16,22
"De 25 a 29 años (184)",109,78,,55,19,4,,,,,31,105
"De 30 a 34 años (185)",89,80,,37,32,8,3,,,,9,138
"De 35 a 39 años (186)",113,105,,31,39,25,8,1,1,,8,233
"De 40 a 44 años (187)",91,90,1,8,35,27,16,3,,,1,246
"De 45 a 49 años (188)",62,60,,5,16,21,12,2,2,2,2,202
"De 50 y más años (189)",73,71,,15,11,11,17,8,8,1,2,273
,,,,,,,,,,,,
"RURAL (200)",22622,21862,106,3617,3294,3167,5291,3909,1924,554,760,90422
"De 12 a 14 años (201)",30,18,2,11,5,,,,,,12,21
"De 15 a 19 años (202)",854,803,21,677,96,6,3,,,,51,899
"De 20 a 24 años (203)",2787,2547,18,1268,852,328,75,6,,,240,4306
"De 25 a 29 años (204)",2934,2757,9,603,844,742,509,50,,,177,7022
"De 30 a 34 años (205)",2821,2730,7,285,482,639,1007,286,24,,91,9606
"De 35 a 39 años (206)",2653,2602,2,181,257,402,959,600,181,20,51,11714
"De 40 a 44 años (207)",2144,2105,6,117,148,244,623,602,298,67,39,11025
"De 45 a 49 años (208)",1762,1735,5,80,117,182,429,494,321,107,27,9820
"De 50 y más años (209)",6637,6565,36,395,493,624,1686,1871,1100,360,72,36009
"Sin nivel (210)",14158,13797,60,1583,1697,1906,3652,2968,1497,434,361,63299
"De 12 a 14 años (211)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (212)",275,261,6,205,45,4,1,,,,14,311
"De 20 a 24 años (213)",1025,945,3,411,334,151,42,4,,,80,1731
"De 25 a 29 años (214)",1365,1293,4,239,345,384,289,32,,,72,3526
"De 30 a 34 años (215)",1491,1441,4,138,228,321,546,187,17,,50,5311
"De 35 a 39 años (216)",1576,1542,1,104,130,211,589,372,119,16,34,7163
"De 40 a 44 años (217)",1424,1391,5,81,97,153,394,399,213,49,33,7380
"De 45 a 49 años (218)",1257,1238,5,58,84,137,301,348,223,82,19,6990
"De 50 y más años (219)",5742,5684,32,346,433,545,1490,1626,925,287,58,30884
"Educacion Inicial (220)",63,61,1,13,24,12,10,1,,,2,145
"De 15 a 19 años (222)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (223)",19,19,1,6,9,3,,,,,,33
"De 25 a 29 años (224)",22,22,,5,9,5,3,,,,,50
"De 30 a 34 años (225)",14,13,,,4,3,5,1,,,1,44
"De 35 a 39 años (226)",5,5,,1,1,1,2,,,,,15
"Primaria (230)",7783,7453,38,1779,1421,1174,1580,925,420,116,330,25795
"De 12 a 14 años (231)",25,15,2,9,4,,,,,,10,17
"De 15 a 19 años (232)",519,486,13,419,50,2,2,,,,33,533
"De 20 a 24 años (233)",1568,1445,13,761,470,166,33,2,,,123,2350
"De 25 a 29 años (234)",1386,1300,2,299,440,332,209,18,,,86,3189
"De 30 a 34 años (235)",1229,1192,2,123,222,295,445,98,7,,37,4066
"De 35 a 39 años (236)",1020,1003,1,69,107,178,359,224,61,4,17,4378
"De 40 a 44 años (237)",687,681,1,32,45,84,221,198,83,17,6,3513
"De 45 a 49 años (238)",482,474,,20,27,44,120,143,95,25,8,2734
"De 50 y más años (239)",867,857,4,47,56,73,191,242,174,70,10,5015
"Secundaria (240)",420,385,5,170,104,53,33,12,4,4,35,836
"De 12 a 14 años (241)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (242)",52,50,2,48,,,,,,,2,48
"De 20 a 24 años (243)",125,105,1,72,25,7,,,,,20,143
"De 25 a 29 años (244)",106,98,1,32,42,18,5,,,,8,190
"De 30 a 34 años (245)",56,55,1,10,16,18,10,,,,1,137
"De 35 a 39 años (246)",30,30,,1,12,5,7,4,1,,,108
"De 40 a 44 años (247)",19,19,,2,3,3,4,4,2,1,,89
"De 45 a 49 años (248)",10,10,,2,3,,3,1,1,,,36
"De 50 y más años (249)",20,17,,2,3,2,4,3,,3,3,84
"Sup. no Univ. incompleta (250)",31,24,,13,6,2,2,1,,,7,46
"De 15 a 19 años (252)",5,4,,4,,,,,,,1,4
"De 20 a 24 años (253)",11,6,,4,2,,,,,,5,8
"De 25 a 29 años (254)",6,5,,4,,,1,,,,1,9
"De 30 a 34 años (255)",4,4,,1,1,1,1,,,,,10
"De 35 a 39 años (256)",4,4,,,3,1,,,,,,9
"De 45 a 49 años (258)",1,1,,,,,,1,,,,6
"Sup. no Univ. completa (260)",115,98,2,44,31,10,10,1,,,17,185
"De 20 a 24 años (263)",30,20,,10,9,1,,,,,10,31
"De 25 a 29 años (264)",33,28,2,17,6,1,2,,,,5,41
"De 30 a 34 años (265)",20,18,,11,7,,,,,,2,25
"De 35 a 39 años (266)",14,14,,5,3,4,2,,,,,32
"De 40 a 44 años (267)",8,8,,1,2,2,2,1,,,,25
"De 45 a 49 años (268)",6,6,,,3,,3,,,,,19
"De 50 y más años (269)",4,4,,,1,2,1,,,,,12
"Sup. Univ. incompleta (270)",22,18,,6,5,4,2,,1,,4,44
"De 20 a 24 años (273)",7,5,,3,2,,,,,,2,7
"De 25 a 29 años (274)",5,3,,,1,2,,,,,2,8
"De 30 a 34 años (275)",4,4,,2,1,1,,,,,,7
"De 35 a 39 años (276)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (277)",2,2,,1,,,1,,,,,5
"De 45 a 49 años (278)",2,2,,,,,1,,1,,,12
"Sup. Univ. completa (280)",30,26,,9,6,6,2,1,2,,4,72
"De 20 a 24 años (283)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (284)",11,8,,7,1,,,,,,3,9
"De 30 a 34 años (285)",3,3,,,3,,,,,,,6
"De 35 a 39 años (286)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (287)",4,4,,,1,2,1,,,,,13
"De 45 a 49 años (288)",4,4,,,,1,1,1,1,,,23
"De 50 y más años (289)",4,3,,,,2,,,1,,1,14
