"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",65,1,2,8,10,13,12,19
"De 20 a 24 años (053)",3,,,,,,1,2
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",7,,,,,2,3,2
"De 35 a 39 años (056)",7,,,,,3,2,2
"De 40 a 44 años (057)",8,,,,1,5,2,
"De 45 a 49 años (058)",2,,,,,,2,
"De 50 y más años (059)",37,1,2,8,9,3,1,13
"Soltero(a) (060)",1245,5,16,17,62,116,236,793
"De 12 a 14 años (061)",4,,,,,,2,2
"De 15 a 19 años (062)",47,,,,,,33,14
"De 20 a 24 años (063)",303,,,,,,71,232
"De 25 a 29 años (064)",270,,,,,8,62,200
"De 30 a 34 años (065)",164,,,,,24,30,110
"De 35 a 39 años (066)",135,,,,2,34,25,74
"De 40 a 44 años (067)",72,,,,4,21,10,37
"De 45 a 49 años (068)",64,,,,12,17,3,32
"De 50 y más años (069)",186,5,16,17,44,12,,92
,,,,,,,,
"URBANA (080)",4902,27,96,213,554,1016,1641,1355
"De 12 a 14 años (081)",10,,,,,,1,9
"De 15 a 19 años (082)",130,,,,,,78,52
"De 20 a 24 años (083)",561,,,,,2,345,214
"De 25 a 29 años (084)",683,,,,,35,413,235
"De 30 a 34 años (085)",605,,,,,112,324,169
"De 35 a 39 años (086)",626,,,,8,228,261,129
"De 40 a 44 años (087)",507,,,1,35,232,141,98
"De 45 a 49 años (088)",381,,,,80,181,57,63
"De 50 y más años (089)",1399,27,96,212,431,226,21,386
"Conviviente (090)",1649,,2,6,47,207,956,431
"De 12 a 14 años (091)",7,,,,,,1,6
"De 15 a 19 años (092)",103,,,,,,58,45
"De 20 a 24 años (093)",375,,,,,1,273,101
"De 25 a 29 años (094)",426,,,,,18,287,121
"De 30 a 34 años (095)",297,,,,,55,178,64
"De 35 a 39 años (096)",185,,,,3,50,91,41
"De 40 a 44 años (097)",121,,,,5,40,51,25
"De 45 a 49 años (098)",47,,,,9,17,13,8
"De 50 y más años (099)",88,,2,6,30,26,4,20
"Separado(a) (100)",275,2,4,9,38,64,85,73
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",7,,,,,,5,2
"De 20 a 24 años (103)",29,,,,,1,18,10
"De 25 a 29 años (104)",39,,,,,2,27,10
"De 30 a 34 años (105)",28,,,,,10,11,7
"De 35 a 39 años (106)",39,,,,,14,18,7
"De 40 a 44 años (107)",29,,,,3,14,3,9
"De 45 a 49 años (108)",23,,,,5,13,1,4
"De 50 y más años (109)",80,2,4,9,30,10,2,23
"Casado(a) (110)",2004,6,25,97,364,637,475,400
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",31,,,,,,20,11
"De 25 a 29 años (114)",119,,,,,13,77,29
"De 30 a 34 años (115)",205,,,,,37,119,49
"De 35 a 39 años (116)",330,,,,5,144,132,49
"De 40 a 44 años (117)",304,,,1,22,157,76,48
"De 45 a 49 años (118)",258,,,,57,130,37,34
"De 50 y más años (119)",754,6,25,96,280,156,14,177
"Viudo(a) (120)",480,16,59,94,81,58,27,145
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",5,,,,,1,2,2
"De 30 a 34 años (125)",6,,,,,2,3,1
"De 35 a 39 años (126)",18,,,,,7,8,3
"De 40 a 44 años (127)",19,,,,2,6,9,2
"De 45 a 49 años (128)",27,,,,4,15,3,5
"De 50 y más años (129)",402,16,59,94,75,27,,131
"Divorciado(a) (130)",24,1,2,4,1,5,6,5
"De 20 a 24 años (133)",1,,,,,,1,
"De 30 a 34 años (135)",3,,,,,1,2,
"De 35 a 39 años (136)",2,,,,,,1,1
"De 40 a 44 años (137)",3,,,,,3,,
"De 45 a 49 años (138)",1,,,,,,1,
"De 50 y más años (139)",14,1,2,4,1,1,1,4
"Soltero(a) (140)",470,2,4,3,23,45,92,301
"De 15 a 19 años (142)",18,,,,,,14,4
"De 20 a 24 años (143)",123,,,,,,32,91
"De 25 a 29 años (144)",94,,,,,1,20,73
"De 30 a 34 años (145)",66,,,,,7,11,48
"De 35 a 39 años (146)",52,,,,,13,11,28
"De 40 a 44 años (147)",31,,,,3,12,2,14
"De 45 a 49 años (148)",25,,,,5,6,2,12
"De 50 y más años (149)",61,2,4,3,15,6,,31
,,,,,,,,
"RURAL (160)",7928,59,200,554,1058,1597,2427,2033
"De 12 a 14 años (161)",8,,,,,,2,6
"De 15 a 19 años (162)",161,,,,,,115,46
"De 20 a 24 años (163)",744,,,,,1,427,316
"De 25 a 29 años (164)",853,,,,,28,539,286
"De 30 a 34 años (165)",806,,,,,119,496,191
"De 35 a 39 años (166)",822,,,,8,249,396,169
"De 40 a 44 años (167)",739,,,,37,309,279,114
"De 45 a 49 años (168)",715,,,,105,352,141,117
"De 50 y más años (169)",3080,59,200,554,908,539,32,788
"Conviviente (170)",2024,,3,15,71,244,1223,468
"De 12 a 14 años (171)",3,,,,,,,3
"De 15 a 19 años (172)",119,,,,,,88,31
"De 20 a 24 años (173)",469,,,,,1,325,143
"De 25 a 29 años (174)",444,,,,,14,334,96
"De 30 a 34 años (175)",327,,,,,32,230,65
"De 35 a 39 años (176)",241,,,,4,50,147,40
"De 40 a 44 años (177)",142,,,,4,45,67,26
"De 45 a 49 años (178)",110,,,,13,50,28,19
"De 50 y más años (179)",169,,3,15,50,52,4,45
"Separado(a) (180)",398,1,6,27,52,86,117,109
"De 15 a 19 años (182)",10,,,,,,6,4
"De 20 a 24 años (183)",39,,,,,,29,10
"De 25 a 29 años (184)",37,,,,,1,24,12
"De 30 a 34 años (185)",57,,,,,10,34,13
"De 35 a 39 años (186)",42,,,,,14,12,16
"De 40 a 44 años (187)",42,,,,4,20,9,9
"De 45 a 49 años (188)",39,,,,6,20,2,11
"De 50 y más años (189)",132,1,6,27,42,21,1,34
"Casado(a) (190)",3686,17,81,289,685,1061,890,663
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",2,,,,,,2,
"De 20 a 24 años (193)",54,,,,,,34,20
"De 25 a 29 años (194)",189,,,,,6,135,48
"De 30 a 34 años (195)",298,,,,,55,201,42
"De 35 a 39 años (196)",422,,,,2,152,208,60
"De 40 a 44 años (197)",464,,,,26,211,183,44
"De 45 a 49 años (198)",475,,,,68,244,102,61
"De 50 y más años (199)",1781,17,81,289,589,393,25,387
"Viudo(a) (200)",1004,38,98,205,202,127,47,287
"De 15 a 19 años (202)",1,,,,,,,1
"De 25 a 29 años (204)",6,,,,,,3,3
"De 30 a 34 años (205)",22,,,,,4,11,7
"De 35 a 39 años (206)",29,,,,,9,14,6
"De 40 a 44 años (207)",45,,,,1,22,10,12
"De 45 a 49 años (208)",51,,,,11,27,7,6
"De 50 y más años (209)",850,38,98,205,190,65,2,252
"Divorciado(a) (210)",41,,,4,9,8,6,14
"De 20 a 24 años (213)",2,,,,,,,2
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",4,,,,,1,1,2
"De 35 a 39 años (216)",5,,,,,3,1,1
"De 40 a 44 años (217)",5,,,,1,2,2,
"De 45 a 49 años (218)",1,,,,,,1,
"De 50 y más años (219)",23,,,4,8,2,,9
"Soltero(a) (220)",775,3,12,14,39,71,144,492
"De 12 a 14 años (221)",4,,,,,,2,2
"De 15 a 19 años (222)",29,,,,,,19,10
"De 20 a 24 años (223)",180,,,,,,39,141
"De 25 a 29 años (224)",176,,,,,7,42,127
"De 30 a 34 años (225)",98,,,,,17,19,62
"De 35 a 39 años (226)",83,,,,2,21,14,46
"De 40 a 44 años (227)",41,,,,1,9,8,23
"De 45 a 49 años (228)",39,,,,7,11,1,20
"De 50 y más años (229)",125,3,12,14,29,6,,61
