"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",46,,18,25,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",114,4,34,72,2,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",4135,6,2028,14,1,2072,14,
"Ocupación no especificada (102)",29,1,5,19,1,3,,
"Desocupado (103)",149,,,,,,,149
"Mujeres (104)",3677,83,484,921,52,1928,142,67
"Profes., científicos e intelectuales (106)",54,53,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,4,,1,,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",127,10,1,90,1,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",769,,,719,50,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",7,,,3,,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,1,,,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2498,8,463,13,,1872,142,
"Ocupación no especificada (115)",142,3,19,94,1,25,,
"Desocupado (116)",67,,,,,,,67
