"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4131,123,1310,1278,1109,311
"Otra (034)",6,,1,4,1,
"Ocupación no especificada (035)",383,2,123,112,100,46
,,,,,,
"URBANA (036)",21279,202,6507,7533,5405,1632
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",74,,10,22,39,3
"Profes., científicos e intelectuales (038)",1612,,364,793,424,31
"Técnicos de nivel medio y trab. asimilados (039)",871,2,291,346,210,22
"Jefes y empleados de oficina (040)",668,,259,266,136,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2805,23,883,1040,678,181
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4082,12,633,1182,1393,862
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",2170,3,835,849,426,57
"Obreros construc., conf., papel, fab., instr. (044)",2229,,679,935,555,60
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",6157,160,2377,1876,1389,355
"Otra (046)",108,,8,68,32,
"Ocupación no especificada (047)",503,2,168,156,123,54
"Hombres (048)",13689,115,4278,4840,3397,1059
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",50,,5,16,26,3
"Profes., científicos e intelectuales (050)",782,,149,350,258,25
"Técnicos de nivel medio y trab. asimilados (051)",567,2,168,241,137,19
"Jefes y empleados de oficina (052)",323,,102,127,88,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1054,13,337,375,242,87
"Agricult. trabaj. calif.agrop. y pesqueros (054)",3095,8,477,919,1051,640
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1884,3,719,747,366,49
"Obreros construc., conf., papel, fab., instr. (056)",2185,,669,912,546,58
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3393,89,1551,1008,597,148
"Otra (058)",103,,7,65,31,
"Ocupación no especificada (059)",253,,94,80,55,24
"Mujeres (060)",7590,87,2229,2693,2008,573
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",24,,5,6,13,
"Profes., científicos e intelectuales (062)",830,,215,443,166,6
"Técnicos de nivel medio y trab. asimilados (063)",304,,123,105,73,3
"Jefes y empleados de oficina (064)",345,,157,139,48,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1751,10,546,665,436,94
"Agricult. trabaj. calif.agrop. y pesqueros (066)",987,4,156,263,342,222
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",286,,116,102,60,8
"Obreros construc., conf., papel, fab., instr. (068)",44,,10,23,9,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2764,71,826,868,792,207
"Otra (070)",5,,1,3,1,
"Ocupación no especificada (071)",250,2,74,76,68,30
,,,,,,
"RURAL (072)",11333,144,3900,3804,2600,885
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",16,,3,6,7,
"Profes., científicos e intelectuales (074)",282,,79,136,63,4
"Técnicos de nivel medio y trab. asimilados (075)",256,,93,107,55,1
"Jefes y empleados de oficina (076)",157,,66,65,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",701,6,258,260,157,20
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3154,18,559,917,1060,600
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1599,,655,686,246,12
"Obreros construc., conf., papel, fab., instr. (080)",761,1,285,299,157,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4115,119,1802,1235,762,197
"Otra (082)",12,,3,5,4,
"Ocupación no especificada (083)",280,,97,88,63,32
"Hombres (084)",8492,77,2964,2930,1899,622
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,,4,6,
"Profes., científicos e intelectuales (086)",145,,31,70,41,3
"Técnicos de nivel medio y trab. asimilados (087)",207,,70,87,50,
"Jefes y empleados de oficina (088)",104,,36,45,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",272,1,111,97,54,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2570,8,453,785,852,472
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1534,,618,668,238,10
"Obreros construc., conf., papel, fab., instr. (092)",744,1,276,293,155,19
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2748,67,1318,825,445,93
"Otra (094)",11,,3,4,4,
"Ocupación no especificada (095)",147,,48,52,31,16
"Mujeres (096)",2841,67,936,874,701,263
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",6,,3,2,1,
"Profes., científicos e intelectuales (098)",137,,48,66,22,1
"Técnicos de nivel medio y trab. asimilados (099)",49,,23,20,5,1
"Jefes y empleados de oficina (100)",53,,30,20,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",429,5,147,163,103,11
"Agricult. trabaj. calif.agrop. y pesqueros (102)",584,10,106,132,208,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",65,,37,18,8,2
"Obreros construc., conf., papel, fab., instr. (104)",17,,9,6,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1367,52,484,410,317,104
"Otra (106)",1,,,1,,
"Ocupación no especificada (107)",133,,49,36,32,16
