"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (045)",1,3,3,,100,,
"De 35 a 39 años (046)",5,10,10,,100,,
"De 40 a 44 años (047)",5,19,16,,84.2,,
"De 45 a 49 años (048)",12,60,55,,91.7,,
"De 50 y más años (049)",109,567,486,,85.7,,
"Divorciado(a) (050)",28,90,83,,92.2,,
"De 20 a 24 años (053)",2,1,1,,100,,
"De 25 a 29 años (054)",1,,,,,,
"De 30 a 34 años (055)",2,4,4,,100,,
"De 35 a 39 años (056)",1,2,2,,100,,
"De 40 a 44 años (057)",3,11,10,,90.9,,
"De 45 a 49 años (058)",5,14,14,,100,,
"De 50 y más años (059)",14,58,52,,89.7,,
"Soltero(a) (060)",884,236,227,6,96.2,2.5,
"De 12 a 14 años (061)",206,1,1,,100,,
"De 15 a 19 años (062)",226,11,11,,100,,
"De 20 a 24 años (063)",148,24,24,2,100,8.3,
"De 25 a 29 años (064)",131,44,44,3,100,6.8,
"De 30 a 34 años (065)",65,26,26,,100,,
"De 35 a 39 años (066)",33,31,30,1,96.8,3.2,
"De 40 a 44 años (067)",27,30,27,,90,,
"De 45 a 49 años (068)",13,18,17,,94.4,,
"De 50 y más años (069)",35,51,47,,92.2,,
,,,,,,,
"URBANA (080)",1878,3456,3269,70,94.6,2,
"De 12 a 14 años (081)",132,1,1,,100,,
"De 15 a 19 años (082)",177,20,20,4,100,20,
"De 20 a 24 años (083)",225,126,125,13,99.2,10.3,
"De 25 a 29 años (084)",269,286,275,25,96.2,8.7,
"De 30 a 34 años (085)",243,391,381,13,97.4,3.3,
"De 35 a 39 años (086)",197,464,446,12,96.1,2.6,
"De 40 a 44 años (087)",174,454,439,2,96.7,0.4,
"De 45 a 49 años (088)",139,401,394,1,98.3,0.2,
"De 50 y más años (089)",322,1313,1188,,90.5,,
"Conviviente (090)",436,819,779,36,95.1,4.4,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",28,17,17,4,100,23.5,
"De 20 a 24 años (093)",97,90,89,11,98.9,12.2,
"De 25 a 29 años (094)",101,139,137,16,98.6,11.5,
"De 30 a 34 años (095)",81,151,145,3,96,2,
"De 35 a 39 años (096)",46,117,110,2,94,1.7,
"De 40 a 44 años (097)",21,71,66,,93,,
"De 45 a 49 años (098)",17,58,58,,100,,
"De 50 y más años (099)",43,176,157,,89.2,,
"Separado(a) (100)",51,138,131,1,94.9,0.7,
"De 20 a 24 años (103)",4,4,4,,100,,
"De 25 a 29 años (104)",7,7,7,,100,,
"De 30 a 34 años (105)",4,4,4,,100,,
"De 35 a 39 años (106)",10,19,18,1,94.7,5.3,
"De 40 a 44 años (107)",4,10,9,,90,,
"De 45 a 49 años (108)",8,30,29,,96.7,,
"De 50 y más años (109)",14,64,60,,93.8,,
"Casado(a) (110)",738,2038,1936,27,95,1.3,
"De 15 a 19 años (112)",1,,,,,,
"De 20 a 24 años (113)",20,16,16,,100,,
"De 25 a 29 años (114)",64,109,101,6,92.7,5.5,
"De 30 a 34 años (115)",114,218,214,10,98.2,4.6,
"De 35 a 39 años (116)",119,304,294,8,96.7,2.6,
"De 40 a 44 años (117)",132,338,333,2,98.5,0.6,
"De 45 a 49 años (118)",98,277,271,1,97.8,0.4,
"De 50 y más años (119)",190,776,707,,91.1,,
"Viudo(a) (120)",65,287,254,1,88.5,0.3,
"De 25 a 29 años (124)",1,2,1,1,50,50,
"De 35 a 39 años (126)",4,7,7,,100,,
"De 40 a 44 años (127)",3,11,9,,81.8,,
"De 45 a 49 años (128)",5,19,19,,100,,
"De 50 y más años (129)",52,248,218,,87.9,,
"Divorciado(a) (130)",18,41,40,,97.6,,
"De 20 a 24 años (133)",2,1,1,,100,,
"De 25 a 29 años (134)",1,,,,,,
"De 30 a 34 años (135)",2,4,4,,100,,
"De 35 a 39 años (136)",1,2,2,,100,,
"De 40 a 44 años (137)",3,11,10,,90.9,,
"De 45 a 49 años (138)",4,10,10,,100,,
"De 50 y más años (139)",5,13,13,,100,,
"Soltero(a) (140)",570,133,129,5,97,3.8,
"De 12 a 14 años (141)",130,1,1,,100,,
"De 15 a 19 años (142)",148,3,3,,100,,
"De 20 a 24 años (143)",102,15,15,2,100,13.3,
"De 25 a 29 años (144)",95,29,29,2,100,6.9,
"De 30 a 34 años (145)",42,14,14,,100,,
"De 35 a 39 años (146)",17,15,15,1,100,6.7,
"De 40 a 44 años (147)",11,13,12,,92.3,,
"De 45 a 49 años (148)",7,7,7,,100,,
"De 50 y más años (149)",18,36,33,,91.7,,
,,,,,,,
"RURAL (160)",1237,3056,2834,39,92.7,1.3,
"De 12 a 14 años (161)",76,,,,,,
"De 15 a 19 años (162)",101,22,21,2,95.5,9.1,
"De 20 a 24 años (163)",151,136,135,14,99.3,10.3,
"De 25 a 29 años (164)",146,202,199,10,98.5,5,
"De 30 a 34 años (165)",137,276,272,9,98.6,3.3,
"De 35 a 39 años (166)",132,317,302,3,95.3,0.9,
"De 40 a 44 años (167)",97,242,234,1,96.7,0.4,
"De 45 a 49 años (168)",85,290,276,,95.2,,
"De 50 y más años (169)",312,1571,1395,,88.8,,
"Conviviente (170)",453,1069,1032,30,96.5,2.8,
"De 15 a 19 años (172)",18,11,11,2,100,18.2,
"De 20 a 24 años (173)",86,96,95,12,99,12.5,
"De 25 a 29 años (174)",83,136,134,7,98.5,5.1,
"De 30 a 34 años (175)",77,176,174,7,98.9,4,
"De 35 a 39 años (176)",64,153,148,2,96.7,1.3,
"De 40 a 44 años (177)",36,103,102,,99,,
"De 45 a 49 años (178)",30,86,86,,100,,
"De 50 y más años (179)",59,308,282,,91.6,,
"Separado(a) (180)",40,136,127,1,93.4,0.7,
"De 20 a 24 años (183)",2,3,3,1,100,33.3,
"De 25 a 29 años (184)",3,5,4,,80,,
"De 30 a 34 años (185)",2,4,4,,100,,
"De 35 a 39 años (186)",9,26,26,,100,,
"De 40 a 44 años (187)",7,16,16,,100,,
"De 45 a 49 años (188)",3,12,12,,100,,
"De 50 y más años (189)",14,70,62,,88.6,,
"Casado(a) (190)",350,1321,1213,7,91.8,0.5,
"De 15 a 19 años (192)",5,3,2,,66.7,,
"De 20 a 24 años (193)",16,26,26,1,100,3.8,
"De 25 a 29 años (194)",23,44,44,2,100,4.5,
"De 30 a 34 años (195)",34,81,79,2,97.5,2.5,
"De 35 a 39 años (196)",42,119,110,1,92.4,0.8,
"De 40 a 44 años (197)",36,98,94,1,95.9,1,
"De 45 a 49 años (198)",38,136,128,,94.1,,
"De 50 y más años (199)",156,814,730,,89.7,,
"Viudo(a) (200)",70,378,321,,84.9,,
"De 20 a 24 años (203)",1,2,2,,100,,
"De 25 a 29 años (204)",1,2,2,,100,,
"De 30 a 34 años (205)",1,3,3,,100,,
"De 35 a 39 años (206)",1,3,3,,100,,
"De 40 a 44 años (207)",2,8,7,,87.5,,
"De 45 a 49 años (208)",7,41,36,,87.8,,
"De 50 y más años (209)",57,319,268,,84,,
"Divorciado(a) (210)",10,49,43,,87.8,,
"De 45 a 49 años (218)",1,4,4,,100,,
"De 50 y más años (219)",9,45,39,,86.7,,
"Soltero(a) (220)",314,103,98,1,95.1,1,
"De 12 a 14 años (221)",76,,,,,,
"De 15 a 19 años (222)",78,8,8,,100,,
"De 20 a 24 años (223)",46,9,9,,100,,
"De 25 a 29 años (224)",36,15,15,1,100,6.7,
"De 30 a 34 años (225)",23,12,12,,100,,
"De 35 a 39 años (226)",16,16,15,,93.8,,
"De 40 a 44 años (227)",16,17,15,,88.2,,
"De 45 a 49 años (228)",6,11,10,,90.9,,
"De 50 y más años (229)",17,15,14,,93.3,,
