"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",5,,4,,1,
"Ocupación no especificada (035)",229,,79,62,55,33
,,,,,,
"URBANA (036)",12055,145,3424,4211,3261,1014
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",24,,2,10,12,
"Profes., científicos e intelectuales (038)",1287,,281,618,374,14
"Técnicos de nivel medio y trab. asimilados (039)",296,1,105,116,65,9
"Jefes y empleados de oficina (040)",266,,103,87,71,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1434,12,431,521,377,93
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2372,9,341,683,854,485
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1152,6,426,445,234,41
"Obreros construc., conf., papel, fab., instr. (044)",1294,,472,501,282,39
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3538,117,1136,1095,904,286
"Otra (046)",78,,19,43,16,
"Ocupación no especificada (047)",314,,108,92,72,42
"Hombres (048)",7154,89,2155,2442,1878,590
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,1,9,10,
"Profes., científicos e intelectuales (050)",709,,133,312,251,13
"Técnicos de nivel medio y trab. asimilados (051)",205,1,66,78,51,9
"Jefes y empleados de oficina (052)",155,,44,47,59,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",522,3,176,186,117,40
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1471,5,201,423,535,307
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",979,4,373,374,192,36
"Obreros construc., conf., papel, fab., instr. (056)",1279,,467,494,279,39
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1616,76,635,439,342,124
"Otra (058)",74,,16,43,15,
"Ocupación no especificada (059)",124,,43,37,27,17
"Mujeres (060)",4901,56,1269,1769,1383,424
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,1,1,2,
"Profes., científicos e intelectuales (062)",578,,148,306,123,1
"Técnicos de nivel medio y trab. asimilados (063)",91,,39,38,14,
"Jefes y empleados de oficina (064)",111,,59,40,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",912,9,255,335,260,53
"Agricult. trabaj. calif.agrop. y pesqueros (066)",901,4,140,260,319,178
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",173,2,53,71,42,5
"Obreros construc., conf., papel, fab., instr. (068)",15,,5,7,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1922,41,501,656,562,162
"Otra (070)",4,,3,,1,
"Ocupación no especificada (071)",190,,65,55,45,25
,,,,,,
"RURAL (072)",6982,79,1966,2166,2019,752
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,2,4,4,
"Profes., científicos e intelectuales (074)",255,,57,120,73,5
"Técnicos de nivel medio y trab. asimilados (075)",87,,30,35,16,6
"Jefes y empleados de oficina (076)",84,,37,31,15,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",283,1,119,78,69,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2427,5,376,728,896,422
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",313,3,150,103,48,9
"Obreros construc., conf., papel, fab., instr. (080)",422,,165,161,83,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2999,70,994,881,791,263
"Otra (082)",13,,5,5,3,
"Ocupación no especificada (083)",89,,31,20,21,17
"Hombres (084)",4217,43,1256,1302,1159,457
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,1,3,4,
"Profes., científicos e intelectuales (086)",146,,19,65,57,5
"Técnicos de nivel medio y trab. asimilados (087)",61,,14,28,14,5
"Jefes y empleados de oficina (088)",55,,20,20,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",121,,53,32,25,11
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1639,2,264,496,594,283
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",267,2,121,94,42,8
"Obreros construc., conf., papel, fab., instr. (092)",415,,162,158,83,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1443,39,581,388,312,123
"Otra (094)",12,,4,5,3,
"Ocupación no especificada (095)",50,,17,13,11,9
"Mujeres (096)",2765,36,710,864,860,295
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,1,1,,
"Profes., científicos e intelectuales (098)",109,,38,55,16,
"Técnicos de nivel medio y trab. asimilados (099)",26,,16,7,2,1
"Jefes y empleados de oficina (100)",29,,17,11,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",162,1,66,46,44,5
"Agricult. trabaj. calif.agrop. y pesqueros (102)",788,3,112,232,302,139
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",46,1,29,9,6,1
"Obreros construc., conf., papel, fab., instr. (104)",7,,3,3,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1556,31,413,493,479,140
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",39,,14,7,10,8
