"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (107)",3817,3603,214,,,,,
"Enseñanza (108)",6815,6369,13,412,16,5,,
"Servicios sociales y de salud (109)",1601,1106,16,440,34,5,,
"Otras activ. serv.comun.soc y personales (110)",2999,1334,134,1421,52,58,,
"Hogares privados con servicio doméstico (111)",158,,,,,,158,
"Actividad economica no especificada (113)",1339,408,255,527,26,123,,
"Desocupado (114)",4707,,,,,,,4707
"Mujeres (115)",69402,25299,3472,27559,1206,5572,3194,3100
"Agric., ganadería, caza y silvicultura (116)",5401,52,1361,2329,136,1523,,
"Pesca (117)",24,2,19,1,,2,,
"Explotación de minas y canteras (118)",95,66,21,7,1,,,
"Industrias manufactureras (119)",4899,421,1020,3007,201,250,,
"Suministro de electricidad, gas y agua (120)",82,80,2,,,,,
"Construcción (121)",350,112,116,99,17,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",21439,4224,114,13796,474,2831,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",412,148,60,119,17,68,,
"Comercio al por mayor (124)",1031,398,17,463,37,116,,
"Comercio al por menor (125)",19996,3678,37,13214,420,2647,,
"Hoteles y restaurantes (126)",6893,1914,237,4122,207,413,,
"Trans., almac. y comunicaciones (127)",1650,1022,144,369,31,84,,
"Intermediación financiera (128)",649,619,2,26,1,1,,
"Activid.inmobil., empres. y alquileres (129)",3193,2366,97,638,49,43,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",2025,1923,102,,,,,
"Enseñanza (131)",8659,8208,,416,18,17,,
"Servicios sociales y de salud (132)",2952,2627,14,277,16,18,,
"Otras activ. serv.comun.soc y personales (133)",3085,1098,115,1778,31,63,,
"Hogares privados con servicio doméstico (134)",3194,,,,,,3194,
"Actividad economica no especificada (136)",1712,565,108,694,24,321,,
"Desocupado (137)",3100,,,,,,,3100
,,,,,,,,
"RURAL (138)",18314,1442,3173,9101,236,3423,191,748
"Agric., ganadería, caza y silvicultura (139)",10922,15,1711,6029,104,3063,,
"Pesca (140)",31,1,18,10,2,,,
"Explotación de minas y canteras (141)",177,16,157,4,,,,
"Industrias manufactureras (142)",1510,24,495,810,51,130,,
"Suministro de electricidad, gas y agua (143)",35,9,25,1,,,,
"Construcción (144)",592,13,382,177,8,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1567,253,78,1093,30,113,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",201,24,65,96,10,6,,
"Comercio al por mayor (147)",47,21,3,19,2,2,,
"Comercio al por menor (148)",1319,208,10,978,18,105,,
"Hoteles y restaurantes (149)",374,141,28,185,8,12,,
"Trans., almac. y comunicaciones (150)",786,154,164,440,20,8,,
"Intermediación financiera (151)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (152)",209,156,24,24,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",136,112,24,,,,,
"Enseñanza (154)",391,372,,18,,1,,
"Servicios sociales y de salud (155)",85,64,,21,,,,
"Otras activ. serv.comun.soc y personales (156)",259,67,19,162,4,7,,
"Hogares privados con servicio doméstico (157)",191,,,,,,191,
"Actividad economica no especificada (159)",298,43,48,126,5,76,,
"Desocupado (160)",748,,,,,,,748
"Hombres (161)",12189,847,2437,6634,173,1531,12,555
"Agric., ganadería, caza y silvicultura (162)",7536,12,1197,4853,82,1392,,
"Pesca (163)",26,1,16,7,2,,,
"Explotación de minas y canteras (164)",176,15,157,4,,,,
"Industrias manufactureras (165)",884,14,335,445,32,58,,
"Suministro de electricidad, gas y agua (166)",34,8,25,1,,,,
"Construcción (167)",582,11,378,176,8,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",742,129,74,490,21,28,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",192,19,65,92,10,6,,
"Comercio al por mayor (170)",28,13,3,9,2,1,,
"Comercio al por menor (171)",522,97,6,389,9,21,,
"Hoteles y restaurantes (172)",94,43,9,32,5,5,,
"Trans., almac. y comunicaciones (173)",755,144,159,427,17,8,,
"Intermediación financiera (174)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (175)",163,114,24,20,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",104,86,18,,,,,
"Enseñanza (177)",198,190,,7,,1,,
"Servicios sociales y de salud (178)",32,16,,16,,,,
"Otras activ. serv.comun.soc y personales (179)",154,41,7,102,2,2,,
"Hogares privados con servicio doméstico (180)",12,,,,,,12,
"Actividad economica no especificada (182)",140,21,38,54,,27,,
"Desocupado (183)",555,,,,,,,555
"Mujeres (184)",6125,595,736,2467,63,1892,179,193
"Agric., ganadería, caza y silvicultura (185)",3386,3,514,1176,22,1671,,
"Pesca (186)",5,,2,3,,,,
"Explotación de minas y canteras (187)",1,1,,,,,,
"Industrias manufactureras (188)",626,10,160,365,19,72,,
"Suministro de electricidad, gas y agua (189)",1,1,,,,,,
"Construcción (190)",10,2,4,1,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",825,124,4,603,9,85,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,5,,4,,,,
"Comercio al por mayor (193)",19,8,,10,,1,,
"Comercio al por menor (194)",797,111,4,589,9,84,,
"Hoteles y restaurantes (195)",280,98,19,153,3,7,,
"Trans., almac. y comunicaciones (196)",31,10,5,13,3,,,
"Intermediación financiera (197)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",46,42,,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",32,26,6,,,,,
"Enseñanza (200)",193,182,,11,,,,
"Servicios sociales y de salud (201)",53,48,,5,,,,
"Otras activ. serv.comun.soc y personales (202)",105,26,12,60,2,5,,
"Hogares privados con servicio doméstico (203)",179,,,,,,179,
"Actividad economica no especificada (205)",158,22,10,72,5,49,,
"Desocupado (206)",193,,,,,,,193
