"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",2969,1424,1545,1144,587,557,1825,837,988
"35 años (046)",619,278,341,238,102,136,381,176,205
"36 años (047)",589,290,299,229,135,94,360,155,205
"37 años (048)",612,296,316,251,134,117,361,162,199
"38 años (049)",609,300,309,225,119,106,384,181,203
"39 años (050)",540,260,280,201,97,104,339,163,176
"De 40 a 44 años (051)",2646,1348,1298,960,494,466,1686,854,832
"40 años (052)",682,341,341,255,127,128,427,214,213
"41 años (053)",482,239,243,166,90,76,316,149,167
"42 años (054)",574,311,263,192,113,79,382,198,184
"43 años (055)",470,241,229,185,90,95,285,151,134
"44 años (056)",438,216,222,162,74,88,276,142,134
"De 45 a 49 años (057)",2223,1116,1107,776,393,383,1447,723,724
"45 años (058)",521,251,270,184,83,101,337,168,169
"46 años (059)",429,216,213,161,89,72,268,127,141
"47 años (060)",478,247,231,174,89,85,304,158,146
"48 años (061)",456,234,222,153,75,78,303,159,144
"49 años (062)",339,168,171,104,57,47,235,111,124
"De 50 a 54 años (063)",1704,815,889,556,284,272,1148,531,617
"50 años (064)",424,209,215,137,70,67,287,139,148
"51 años (065)",229,92,137,72,27,45,157,65,92
"52 años (066)",359,179,180,127,68,59,232,111,121
"53 años (067)",317,151,166,102,54,48,215,97,118
"54 años (068)",375,184,191,118,65,53,257,119,138
"De 55 a 59 años (069)",1530,791,739,442,241,201,1088,550,538
"55 años (070)",334,179,155,96,57,39,238,122,116
"56 años (071)",365,181,184,110,55,55,255,126,129
"57 años (072)",324,162,162,97,54,43,227,108,119
"58 años (073)",299,157,142,77,41,36,222,116,106
"59 años (074)",208,112,96,62,34,28,146,78,68
"De 60 a 64 años (075)",1428,661,767,378,180,198,1050,481,569
"60 años (076)",379,168,211,95,39,56,284,129,155
"61 años (077)",232,108,124,68,40,28,164,68,96
"62 años (078)",326,159,167,74,37,37,252,122,130
"63 años (079)",241,117,124,72,30,42,169,87,82
"64 años (080)",250,109,141,69,34,35,181,75,106
"De 65 y más años (081)",4222,2011,2211,1075,507,568,3147,1504,1643
"65 años (082)",385,213,172,112,60,52,273,153,120
"66 años (083)",276,141,135,64,39,25,212,102,110
"67 años (084)",288,135,153,71,29,42,217,106,111
"68 años (085)",254,128,126,55,26,29,199,102,97
"69 años (086)",163,79,84,40,18,22,123,61,62
"70 años (087)",331,149,182,94,47,47,237,102,135
"71 años (088)",145,58,87,44,15,29,101,43,58
"72 años (089)",195,85,110,53,21,32,142,64,78
"73 años (090)",168,87,81,44,20,24,124,67,57
"74 años (091)",164,81,83,43,21,22,121,60,61
"75 años (092)",246,126,120,56,26,30,190,100,90
"76 años (093)",138,68,70,40,20,20,98,48,50
"77 años (094)",142,75,67,37,21,16,105,54,51
"78 años (095)",176,89,87,43,23,20,133,66,67
"79 años (096)",92,47,45,28,18,10,64,29,35
"80 años (097)",204,98,106,46,17,29,158,81,77
"81 años (098)",64,38,26,16,13,3,48,25,23
"82 años (099)",88,33,55,24,11,13,64,22,42
"83 años (100)",63,23,40,14,5,9,49,18,31
"84 años (101)",57,25,32,15,8,7,42,17,25
"85 años (102)",118,51,67,27,11,16,91,40,51
"86 años (103)",59,16,43,19,3,16,40,13,27
"87 años (104)",75,35,40,18,7,11,57,28,29
"88 años (105)",42,13,29,7,3,4,35,10,25
"89 años (106)",40,17,23,5,3,2,35,14,21
"90 años (107)",62,21,41,10,2,8,52,19,33
"91 años (108)",9,5,4,2,,2,7,5,2
"92 años (109)",18,8,10,7,4,3,11,4,7
"93 años (110)",21,10,11,4,2,2,17,8,9
"94 años (111)",7,3,4,2,1,1,5,2,3
"95 años (112)",22,8,14,7,3,4,15,5,10
"96 años (113)",14,5,9,2,,2,12,5,7
"97 años (114)",10,4,6,3,2,1,7,2,5
"98 y más años (115)",86,37,49,23,8,15,63,29,34
