"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia TACNA (000)",120738,293,13276,6717,6336,25195,5971,9938,13502,27672,1473,2722,7643
"Agric., ganadería, caza y silvicultura (001)",11885,1,93,84,11,,5823,1,25,5847,,,
"Pesca (002)",557,2,27,2,7,,148,,3,368,,,
"Explotación de minas y canteras (003)",291,,77,25,19,1,,114,30,25,,,
"Industrias manufactureras (004)",7200,15,168,287,132,117,,5735,556,190,,,
"Suministro de electricidad, gas y agua (005)",348,3,55,63,56,,,70,47,54,,,
"Construcción (006)",8174,7,316,277,33,,,574,4774,2193,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",32255,50,264,1110,324,19541,,3260,200,7506,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",4464,12,78,170,89,1024,,2832,149,110,,,
"Comercio al por mayor (009)",1582,18,50,295,93,1012,,4,24,86,,,
"Comercio al por menor (010)",26209,20,136,645,142,17505,,424,27,7310,,,
"Hoteles y restaurantes (011)",7581,6,46,309,331,3677,,,,3212,,,
"Trans., almac. y comunicaciones (012)",10936,27,136,524,740,55,,58,7454,1942,,,
"Intermediación financiera (013)",780,11,86,169,472,,,,1,41,,,
"Activid.inmobil., empres. y alquileres (014)",5690,7,2046,1464,643,840,,45,118,527,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",6203,69,838,470,2162,228,,38,251,674,1473,,
"Enseñanza (016)",7933,86,7245,109,333,,,,1,159,,,
"Servicios sociales y de salud (017)",2997,1,1571,884,214,120,,25,19,163,,,
"Otras activ. serv.comun.soc y personales (018)",3178,8,184,746,193,610,,17,21,1399,,,
"Hogares privados con servicio doméstico (019)",3370,,,6,,6,,,,3358,,,
"Organiz. y organos extraterritoriales (020)",4,,2,1,1,,,,,,,,
"Actividad economica no especificada (021)",3713,,122,187,665,,,1,2,14,,2722,
"Desocupado (022)",7643,,,,,,,,,,,,7643
"Hombres (023)",69298,198,6203,4160,2928,9719,4399,8351,13076,12855,1358,1422,4629
"Agric., ganadería, caza y silvicultura (024)",7856,1,79,70,8,,4261,1,24,3412,,,
"Pesca (025)",501,2,16,2,3,,138,,2,338,,,
"Explotación de minas y canteras (026)",270,,70,22,13,1,,110,30,24,,,
"Industrias manufactureras (027)",5169,13,111,193,55,41,,4262,381,113,,,
"Suministro de electricidad, gas y agua (028)",291,3,45,53,27,,,69,46,48,,,
"Construcción (029)",7916,7,281,243,24,,,562,4695,2104,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",14387,37,158,724,124,7238,,3185,197,2724,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3991,10,60,129,32,744,,2775,149,92,,,
"Comercio al por mayor (032)",846,13,23,171,47,499,,4,23,66,,,
"Comercio al por menor (033)",9550,14,75,424,45,5995,,406,25,2566,,,
"Hoteles y restaurantes (034)",2392,4,26,163,168,1238,,,,793,,,
"Trans., almac. y comunicaciones (035)",9760,18,83,353,434,17,,55,7305,1495,,,
"Intermediación financiera (036)",401,10,53,82,231,,,,1,24,,,
"Activid.inmobil., empres. y alquileres (037)",3861,5,1323,988,313,811,,42,108,271,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",4349,46,534,302,1117,202,,36,247,507,1358,,
"Enseñanza (039)",2948,46,2614,56,105,,,,1,126,,,
"Servicios sociales y de salud (040)",998,1,601,224,70,19,,16,18,49,,,
"Otras activ. serv.comun.soc y personales (041)",1671,5,132,578,81,152,,12,19,692,,,
"Hogares privados con servicio doméstico (042)",125,,,,,,,,,125,,,
"Organiz. y organos extraterritoriales (043)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (044)",1772,,76,107,154,,,1,2,10,,1422,
"Desocupado (045)",4629,,,,,,,,,,,,4629
"Mujeres (046)",51440,95,7073,2557,3408,15476,1572,1587,426,14817,115,1300,3014
"Agric., ganadería, caza y silvicultura (047)",4029,,14,14,3,,1562,,1,2435,,,
"Pesca (048)",56,,11,,4,,10,,1,30,,,
"Explotación de minas y canteras (049)",21,,7,3,6,,,4,,1,,,
"Industrias manufactureras (050)",2031,2,57,94,77,76,,1473,175,77,,,
"Suministro de electricidad, gas y agua (051)",57,,10,10,29,,,1,1,6,,,
"Construcción (052)",258,,35,34,9,,,12,79,89,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",17868,13,106,386,200,12303,,75,3,4782,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",473,2,18,41,57,280,,57,,18,,,
"Comercio al por mayor (055)",736,5,27,124,46,513,,,1,20,,,
"Comercio al por menor (056)",16659,6,61,221,97,11510,,18,2,4744,,,
"Hoteles y restaurantes (057)",5189,2,20,146,163,2439,,,,2419,,,
"Trans., almac. y comunicaciones (058)",1176,9,53,171,306,38,,3,149,447,,,
"Intermediación financiera (059)",379,1,33,87,241,,,,,17,,,
"Activid.inmobil., empres. y alquileres (060)",1829,2,723,476,330,29,,3,10,256,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",1854,23,304,168,1045,26,,2,4,167,115,,
"Enseñanza (062)",4985,40,4631,53,228,,,,,33,,,
"Servicios sociales y de salud (063)",1999,,970,660,144,101,,9,1,114,,,
"Otras activ. serv.comun.soc y personales (064)",1507,3,52,168,112,458,,5,2,707,,,
"Hogares privados con servicio doméstico (065)",3245,,,6,,6,,,,3233,,,
"Organiz. y organos extraterritoriales (066)",2,,1,1,,,,,,,,,
"Actividad economica no especificada (067)",1941,,46,80,511,,,,,4,,1300,
"Desocupado (068)",3014,,,,,,,,,,,,3014
,,,,,,,,,,,,,
"URBANA (069)",111962,282,13080,6592,6213,24661,3189,9728,13106,23834,1437,2630,7210
"Agric., ganadería, caza y silvicultura (070)",6054,1,88,67,11,,3050,1,14,2822,,,
"Pesca (071)",451,2,27,2,7,,139,,1,273,,,
"Explotación de minas y canteras (072)",276,,77,25,18,1,,108,27,20,,,
"Industrias manufactureras (073)",7030,14,164,286,129,117,,5605,533,182,,,
"Suministro de electricidad, gas y agua (074)",339,3,55,61,55,,,68,46,51,,,
"Construcción (075)",7789,7,312,271,30,,,566,4641,1962,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",31665,50,262,1094,322,19168,,3208,198,7363,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",4396,12,78,168,89,1005,,2787,147,110,,,
"Comercio al por mayor (078)",1562,18,48,290,93,1000,,4,24,85,,,
"Comercio al por menor (079)",25707,20,136,636,140,17163,,417,27,7168,,,
"Hoteles y restaurantes (080)",7384,6,46,295,326,3571,,,,3140,,,
"Trans., almac. y comunicaciones (081)",10698,27,135,520,730,54,,52,7277,1903,,,
"Intermediación financiera (082)",772,11,86,168,467,,,,1,39,,,
"Activid.inmobil., empres. y alquileres (083)",5582,7,2019,1442,632,810,,43,115,514,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",5920,61,821,460,2099,219,,35,214,574,1437,,
"Enseñanza (085)",7794,84,7126,107,325,,,,1,151,,,
"Servicios sociales y de salud (086)",2941,1,1554,861,213,112,,24,16,160,,,
"Otras activ. serv.comun.soc y personales (087)",3128,8,184,739,191,603,,17,20,1366,,,
"Hogares privados con servicio doméstico (088)",3315,,,6,,6,,,,3303,,,
"Organiz. y organos extraterritoriales (089)",4,,2,1,1,,,,,,,,
"Actividad economica no especificada (090)",3610,,122,187,657,,,1,2,11,,2630,
"Desocupado (091)",7210,,,,,,,,,,,,7210
"Hombres (092)",63460,190,6114,4073,2871,9505,2281,8179,12694,10535,1323,1371,4324
"Agric., ganadería, caza y silvicultura (093)",3945,1,75,53,8,,2151,1,13,1643,,,
"Pesca (094)",401,2,16,2,3,,130,,1,247,,,
"Explotación de minas y canteras (095)",255,,70,22,12,1,,104,27,19,,,
"Industrias manufactureras (096)",5047,12,108,193,53,41,,4169,362,109,,,
"Suministro de electricidad, gas y agua (097)",283,3,45,51,27,,,67,45,45,,,
"Construcción (098)",7563,7,277,237,23,,,554,4566,1899,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",14120,37,157,712,124,7101,,3134,195,2660,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",3930,10,60,127,32,731,,2731,147,92,,,
"Comercio al por mayor (101)",834,13,22,168,47,492,,4,23,65,,,
"Comercio al por menor (102)",9356,14,75,417,45,5878,,399,25,2503,,,
"Hoteles y restaurantes (103)",2318,4,26,154,168,1203,,,,763,,,
"Trans., almac. y comunicaciones (104)",9544,18,82,350,429,16,,49,7132,1468,,,
"Intermediación financiera (105)",396,10,53,81,229,,,,1,22,,,
"Activid.inmobil., empres. y alquileres (106)",3781,5,1306,973,308,781,,40,105,263,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",4136,41,526,293,1082,193,,33,211,434,1323,,
"Enseñanza (108)",2887,44,2567,55,101,,,,1,119,,,
"Servicios sociales y de salud (109)",981,1,597,218,70,18,,15,15,47,,,
"Otras activ. serv.comun.soc y personales (110)",1642,5,132,572,81,151,,12,18,671,,,
"Hogares privados con servicio doméstico (111)",119,,,,,,,,,119,,,
"Organiz. y organos extraterritoriales (112)",2,,1,,1,,,,,,,,
"Actividad economica no especificada (113)",1716,,76,107,152,,,1,2,7,,1371,
"Desocupado (114)",4324,,,,,,,,,,,,4324
"Mujeres (115)",48502,92,6966,2519,3342,15156,908,1549,412,13299,114,1259,2886
"Agric., ganadería, caza y silvicultura (116)",2109,,13,14,3,,899,,1,1179,,,
"Pesca (117)",50,,11,,4,,9,,,26,,,
"Explotación de minas y canteras (118)",21,,7,3,6,,,4,,1,,,
"Industrias manufactureras (119)",1983,2,56,93,76,76,,1436,171,73,,,
"Suministro de electricidad, gas y agua (120)",56,,10,10,28,,,1,1,6,,,
"Construcción (121)",226,,35,34,7,,,12,75,63,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",17545,13,105,382,198,12067,,74,3,4703,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",466,2,18,41,57,274,,56,,18,,,
"Comercio al por mayor (124)",728,5,26,122,46,508,,,1,20,,,
"Comercio al por menor (125)",16351,6,61,219,95,11285,,18,2,4665,,,
"Hoteles y restaurantes (126)",5066,2,20,141,158,2368,,,,2377,,,
