"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",63,63,,26,19,9,8,1,,,,129
"De 35 a 39 años (026)",64,63,,20,16,8,15,3,1,,1,169
"De 40 a 44 años (027)",52,51,,10,7,13,6,12,2,1,1,198
"De 45 a 49 años (028)",34,34,,5,6,6,7,7,1,2,,143
"De 50 y más años (029)",105,105,2,16,17,17,21,17,8,7,,452
"Casado(a) (030)",2591,2579,66,199,316,359,646,455,307,231,12,12901
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",30,30,10,11,8,,1,,,,,31
"De 20 a 24 años (033)",154,149,14,55,52,20,7,1,,,5,254
"De 25 a 29 años (034)",214,213,4,43,60,55,45,6,,,1,559
"De 30 a 34 años (035)",275,273,6,22,63,72,79,22,9,,2,913
"De 35 a 39 años (036)",346,345,1,15,40,55,137,68,22,7,1,1562
"De 40 a 44 años (037)",311,310,7,8,39,51,108,60,30,7,1,1449
"De 45 a 49 años (038)",273,273,3,5,18,33,78,68,37,31,,1584
"De 50 y más años (039)",986,986,21,40,36,73,191,230,209,186,,6549
"Viudo(a) (040)",735,727,17,36,27,57,138,160,167,125,8,4760
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",2,2,,2,,,,,,,,2
"De 25 a 29 años (044)",7,6,,2,2,1,1,,,,1,14
"De 30 a 34 años (045)",14,13,,1,3,4,4,1,,,1,44
"De 35 a 39 años (046)",20,20,2,2,1,4,6,4,1,,,79
"De 40 a 44 años (047)",34,34,4,,3,6,10,6,3,2,,156
"De 45 a 49 años (048)",32,32,,2,1,3,6,7,5,8,,216
"De 50 y más años (049)",625,619,11,26,17,39,111,142,158,115,6,4248
"Divorciado(a) (050)",21,21,,4,5,3,3,3,2,1,,87
"De 20 a 24 años (053)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (055)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (056)",4,4,,1,2,1,,,,,,8
"De 40 a 44 años (057)",2,2,,,,,2,,,,,10
"De 45 a 49 años (058)",2,2,,,1,,1,,,,,7
"De 50 y más años (059)",9,9,,2,,1,,3,2,1,,54
"Soltero(a) (060)",3623,3453,2971,285,110,53,34,,,,170,800
"De 12 a 14 años (061)",1340,1340,1338,2,,,,,,,,2
"De 15 a 19 años (062)",1172,1172,1132,38,2,,,,,,,42
"De 20 a 24 años (063)",413,350,259,76,13,2,,,,,63,108
"De 25 a 29 años (064)",198,147,80,44,19,3,1,,,,51,95
"De 30 a 34 años (065)",135,112,40,44,18,7,3,,,,23,113
"De 35 a 39 años (066)",94,79,27,24,15,7,6,,,,15,99
"De 40 a 44 años (067)",62,58,24,15,8,8,3,,,,4,67
"De 45 a 49 años (068)",53,50,18,16,7,6,3,,,,3,60
"De 50 y más años (069)",156,145,53,26,28,20,18,,,,11,214
,,,,,,,,,,,,
"URBANA (080)",1870,1816,525,260,230,248,275,131,87,60,54,4918
"De 12 a 14 años (081)",193,193,193,,,,,,,,,
"De 15 a 19 años (082)",216,216,190,23,3,,,,,,,29
"De 20 a 24 años (083)",177,159,60,63,21,11,4,,,,18,154
"De 25 a 29 años (084)",191,174,22,62,45,27,17,1,,,17,316
"De 30 a 34 años (085)",208,199,16,42,56,54,25,4,2,,9,465
"De 35 a 39 años (086)",175,170,7,22,36,39,53,9,3,1,5,536
"De 40 a 44 años (087)",145,141,11,9,21,35,37,20,5,3,4,524
"De 45 a 49 años (088)",135,135,5,14,16,31,31,19,12,7,,580
"De 50 y más años (089)",430,429,21,25,32,51,108,78,65,49,1,2314
"Conviviente (090)",537,532,53,100,100,89,108,42,23,17,5,1700
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",34,34,19,12,3,,,,,,,18
"De 20 a 24 años (093)",77,75,16,31,17,9,2,,,,2,100
"De 25 a 29 años (094)",86,84,2,28,21,20,13,,,,2,189
"De 30 a 34 años (095)",81,81,3,11,27,21,17,1,1,,,216
"De 35 a 39 años (096)",59,59,1,3,14,14,21,3,2,1,,210
"De 40 a 44 años (097)",54,53,5,6,3,9,16,11,,3,1,216
"De 45 a 49 años (098)",49,49,,6,7,8,9,9,7,3,,238
"De 50 y más años (099)",96,96,6,3,8,8,30,18,13,10,,513
"Separado(a) (100)",130,128,3,39,28,25,20,8,3,2,2,356
"De 15 a 19 años (102)",4,4,1,3,,,,,,,,3
"De 20 a 24 años (103)",12,12,,10,1,,1,,,,,16
"De 25 a 29 años (104)",14,13,1,9,2,,1,,,,1,17
"De 30 a 34 años (105)",19,19,,5,7,6,,1,,,,43
"De 35 a 39 años (106)",27,27,,9,6,5,7,,,,,67
"De 40 a 44 años (107)",11,10,,,3,6,1,,,,1,28
"De 45 a 49 años (108)",12,12,,3,1,2,3,2,1,,,46
"De 50 y más años (109)",31,31,1,,8,6,7,5,2,2,,136
"Casado(a) (110)",476,473,13,52,72,100,114,58,38,26,3,1972
"De 15 a 19 años (112)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (113)",17,17,1,10,3,2,1,,,,,26
"De 25 a 29 años (114)",45,45,1,17,16,7,3,1,,,,90
"De 30 a 34 años (115)",61,60,2,9,18,21,7,2,1,,1,158
"De 35 a 39 años (116)",56,55,,3,10,13,22,6,1,,1,206
"De 40 a 44 años (117)",61,60,3,1,11,15,16,9,5,,1,238
"De 45 a 49 años (118)",57,57,,2,5,18,17,8,4,3,,257
"De 50 y más años (119)",177,177,5,9,9,24,48,32,27,23,,996
"Viudo(a) (120)",115,115,1,6,9,17,22,22,23,15,,682
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",6,6,,,1,4,1,,,,,19
"De 35 a 39 años (126)",6,6,,1,1,3,1,,,,,17
"De 40 a 44 años (127)",4,4,,,1,1,2,,,,,13
"De 45 a 49 años (128)",5,5,,,1,2,1,,,1,,24
"De 50 y más años (129)",92,92,1,3,5,7,17,22,23,14,,607
"Divorciado(a) (130)",7,7,,2,1,1,2,1,,,,23
"De 35 a 39 años (136)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (137)",1,1,,,,,1,,,,,5
"De 45 a 49 años (138)",1,1,,,,,1,,,,,5
"De 50 y más años (139)",2,2,,1,,,,1,,,,7
"Soltero(a) (140)",605,561,455,61,20,16,9,,,,44,185
"De 12 a 14 años (141)",192,192,192,,,,,,,,,
"De 15 a 19 años (142)",175,175,169,6,,,,,,,,6
"De 20 a 24 años (143)",71,55,43,12,,,,,,,16,12
"De 25 a 29 años (144)",45,31,18,7,6,,,,,,14,19
"De 30 a 34 años (145)",41,33,11,17,3,2,,,,,8,29
"De 35 a 39 años (146)",24,20,6,5,4,3,2,,,,4,30
"De 40 a 44 años (147)",14,13,3,2,3,4,1,,,,1,24
"De 45 a 49 años (148)",11,11,5,3,2,1,,,,,,10
"De 50 y más años (149)",32,31,8,9,2,6,6,,,,1,55
,,,,,,,,,,,,
"RURAL (160)",9447,9256,2798,1038,992,849,1409,989,678,503,191,29638
"De 12 a 14 años (161)",1159,1152,1149,3,,,,,,,7,3
"De 15 a 19 años (162)",1290,1277,1064,173,36,2,2,,,,13,259
"De 20 a 24 años (163)",1076,1008,281,341,254,97,31,4,,,68,1293
"De 25 a 29 años (164)",875,830,78,168,228,173,165,17,1,,45,1955
"De 30 a 34 años (165)",818,801,52,98,170,176,225,61,18,1,17,2493
"De 35 a 39 años (166)",860,847,29,75,112,114,282,166,55,14,13,3563
"De 40 a 44 años (167)",697,691,35,43,61,101,203,154,70,24,6,3245
"De 45 a 49 años (168)",536,533,19,25,39,43,128,133,80,66,3,3084
"De 50 y más años (169)",2136,2117,91,112,92,143,373,454,454,398,19,13743
"Conviviente (170)",3335,3292,211,493,571,471,693,420,254,179,43,13001
"De 12 a 14 años (171)",9,4,3,1,,,,,,,5,1
"De 15 a 19 años (172)",243,230,92,110,25,2,1,,,,13,170
"De 20 a 24 años (173)",534,520,51,189,181,72,24,3,,,14,885
"De 25 a 29 años (174)",501,497,13,83,155,114,119,12,1,,4,1319
"De 30 a 34 años (175)",456,456,19,36,95,116,139,40,10,1,,1538
"De 35 a 39 años (176)",448,447,5,32,60,64,150,97,32,7,1,1972
"De 40 a 44 años (177)",327,324,6,13,22,49,95,85,40,14,3,1673
"De 45 a 49 años (178)",228,228,3,5,15,18,55,61,42,29,,1416
"De 50 y más años (179)",589,586,19,24,18,36,110,122,129,128,3,4027
"Separado(a) (180)",345,340,2,142,65,40,42,32,9,8,5,951
"De 15 a 19 años (182)",22,22,,21,1,,,,,,,23
"De 20 a 24 años (183)",59,57,1,40,10,5,1,,,,2,79
"De 25 a 29 años (184)",46,44,,21,14,7,2,,,,2,78
"De 30 a 34 años (185)",44,44,,21,12,3,8,,,,,86
"De 35 a 39 años (186)",37,36,,11,10,3,8,3,1,,1,102
"De 40 a 44 años (187)",41,41,,10,4,7,5,12,2,1,,170
"De 45 a 49 años (188)",22,22,,2,5,4,4,5,,2,,97
"De 50 y más años (189)",74,74,1,16,9,11,14,12,6,5,,316
"Casado(a) (190)",2115,2106,53,147,244,259,532,397,269,205,9,10929
"De 12 a 14 años (191)",2,,,,,,,,,,2,
"De 15 a 19 años (192)",28,28,9,10,8,,1,,,,,30
"De 20 a 24 años (193)",137,132,13,45,49,18,6,1,,,5,228
"De 25 a 29 años (194)",169,168,3,26,44,48,42,5,,,1,469
"De 30 a 34 años (195)",214,213,4,13,45,51,72,20,8,,1,755
"De 35 a 39 años (196)",290,290,1,12,30,42,115,62,21,7,,1356
"De 40 a 44 años (197)",250,250,4,7,28,36,92,51,25,7,,1211
"De 45 a 49 años (198)",216,216,3,3,13,15,61,60,33,28,,1327
"De 50 y más años (199)",809,809,16,31,27,49,143,198,182,163,,5553
"Viudo(a) (200)",620,612,16,30,18,40,116,138,144,110,8,4078
"De 20 a 24 años (203)",2,2,,2,,,,,,,,2
"De 25 a 29 años (204)",6,5,,1,2,1,1,,,,1,13
"De 30 a 34 años (205)",8,7,,1,2,,3,1,,,1,25
"De 35 a 39 años (206)",14,14,2,1,,1,5,4,1,,,62
"De 40 a 44 años (207)",30,30,4,,2,5,8,6,3,2,,143
"De 45 a 49 años (208)",27,27,,2,,1,5,7,5,7,,192
"De 50 y más años (209)",533,527,10,23,12,32,94,120,135,101,6,3641
"Divorciado(a) (210)",14,14,,2,4,2,1,2,2,1,,64
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (215)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (216)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",7,7,,1,,1,,2,2,1,,47
"Soltero(a) (220)",3018,2892,2516,224,90,37,25,,,,126,615
"De 12 a 14 años (221)",1148,1148,1146,2,,,,,,,,2
"De 15 a 19 años (222)",997,997,963,32,2,,,,,,,36
"De 20 a 24 años (223)",342,295,216,64,13,2,,,,,47,96
"De 25 a 29 años (224)",153,116,62,37,13,3,1,,,,37,76
"De 30 a 34 años (225)",94,79,29,27,15,5,3,,,,15,84
"De 35 a 39 años (226)",70,59,21,19,11,4,4,,,,11,69
"De 40 a 44 años (227)",48,45,21,13,5,4,2,,,,3,43
"De 45 a 49 años (228)",42,39,13,13,5,5,3,,,,3,50
"De 50 y más años (229)",124,114,45,17,26,14,12,,,,10,159
