"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (123)",6,,,6,,,,
"Comercio al por mayor (124)",9,1,,6,,2,,
"Comercio al por menor (125)",525,16,,428,3,78,,
"Hoteles y restaurantes (126)",170,15,6,132,,17,,
"Trans., almac. y comunicaciones (127)",17,11,1,4,,1,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",16,15,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",47,44,3,,,,,
"Enseñanza (131)",252,226,,23,,3,,
"Servicios sociales y de salud (132)",65,64,,1,,,,
"Otras activ. serv.comun.soc y personales (133)",32,11,1,18,1,1,,
"Hogares privados con servicio doméstico (134)",41,,,,,,41,
"Actividad economica no especificada (136)",65,7,4,42,3,9,,
"Desocupado (137)",94,,,,,,,94
,,,,,,,,
"RURAL (138)",20743,423,1873,11543,575,5670,67,592
"Agric., ganadería, caza y silvicultura (139)",17178,5,910,10370,454,5439,,
"Pesca (140)",1,,,1,,,,
"Explotación de minas y canteras (141)",1448,1,746,536,90,75,,
"Industrias manufactureras (142)",72,,16,52,2,2,,
"Suministro de electricidad, gas y agua (143)",2,1,1,,,,,
"Construcción (144)",202,1,144,44,3,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",461,14,2,351,14,80,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,2,6,,1,,
"Comercio al por mayor (147)",14,4,,7,2,1,,
"Comercio al por menor (148)",438,10,,338,12,78,,
"Hoteles y restaurantes (149)",49,4,2,29,,14,,
"Trans., almac. y comunicaciones (150)",90,9,21,47,1,12,,
"Intermediación financiera (151)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (152)",20,9,7,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",53,43,10,,,,,
"Enseñanza (154)",290,278,,11,,1,,
"Servicios sociales y de salud (155)",38,35,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",23,9,4,8,1,1,,
"Hogares privados con servicio doméstico (157)",67,,,,,,67,
"Actividad economica no especificada (159)",155,12,10,88,9,36,,
"Desocupado (160)",592,,,,,,,592
"Hombres (161)",13708,299,1564,8912,472,1942,23,496
"Agric., ganadería, caza y silvicultura (162)",10938,5,650,8096,363,1824,,
"Pesca (163)",1,,,1,,,,
"Explotación de minas y canteras (164)",1349,1,712,482,90,64,,
"Industrias manufactureras (165)",58,,13,41,2,2,,
"Suministro de electricidad, gas y agua (166)",2,1,1,,,,,
"Construcción (167)",196,1,141,42,2,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",193,7,2,153,8,23,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,2,4,,,,
"Comercio al por mayor (170)",9,3,,4,2,,,
"Comercio al por menor (171)",178,4,,145,6,23,,
"Hoteles y restaurantes (172)",6,,1,4,,1,,
"Trans., almac. y comunicaciones (173)",80,7,20,43,1,9,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",18,8,6,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",47,37,10,,,,,
"Enseñanza (177)",208,200,,7,,1,,
"Servicios sociales y de salud (178)",21,18,,3,,,,
"Otras activ. serv.comun.soc y personales (179)",12,6,3,3,,,,
"Hogares privados con servicio doméstico (180)",23,,,,,,23,
"Actividad economica no especificada (182)",59,7,5,34,5,8,,
"Desocupado (183)",496,,,,,,,496
"Mujeres (184)",7035,124,309,2631,103,3728,44,96
"Agric., ganadería, caza y silvicultura (185)",6240,,260,2274,91,3615,,
"Explotación de minas y canteras (187)",99,,34,54,,11,,
"Industrias manufactureras (188)",14,,3,11,,,,
"Construcción (190)",6,,3,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",268,7,,198,6,57,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,2,,1,,
"Comercio al por mayor (193)",5,1,,3,,1,,
"Comercio al por menor (194)",260,6,,193,6,55,,
"Hoteles y restaurantes (195)",43,4,1,25,,13,,
"Trans., almac. y comunicaciones (196)",10,2,1,4,,3,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,6,,,,,,
"Enseñanza (200)",82,78,,4,,,,
"Servicios sociales y de salud (201)",17,17,,,,,,
"Otras activ. serv.comun.soc y personales (202)",11,3,1,5,1,1,,
"Hogares privados con servicio doméstico (203)",44,,,,,,44,
"Actividad economica no especificada (205)",96,5,5,54,4,28,,
"Desocupado (206)",96,,,,,,,96
