"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (048)",48,145,131,,90.3,,
"De 50 y más años (049)",103,394,362,,91.9,,
"Sup. no Univ. incompleta (050)",139,96,95,11,99,11.5,
"De 15 a 19 años (052)",45,5,5,4,100,80,
"De 20 a 24 años (053)",50,20,20,5,100,25,
"De 25 a 29 años (054)",12,9,9,1,100,11.1,
"De 30 a 34 años (055)",11,18,18,1,100,5.6,
"De 35 a 39 años (056)",7,20,19,,95,,
"De 40 a 44 años (057)",3,5,5,,100,,
"De 45 a 49 años (058)",3,3,3,,100,,
"De 50 y más años (059)",8,16,16,,100,,
"Sup. no Univ. completa (060)",210,324,300,5,92.6,1.5,
"De 20 a 24 años (063)",49,22,20,1,90.9,4.5,
"De 25 a 29 años (064)",57,59,59,2,100,3.4,
"De 30 a 34 años (065)",38,58,57,2,98.3,3.4,
"De 35 a 39 años (066)",16,20,20,,100,,
"De 40 a 44 años (067)",14,39,33,,84.6,,
"De 45 a 49 años (068)",10,27,25,,92.6,,
"De 50 y más años (069)",26,99,86,,86.9,,
"Sup. Univ. incompleta (070)",63,59,58,,98.3,,
"De 15 a 19 años (072)",13,3,3,,100,,
"De 20 a 24 años (073)",18,3,3,,100,,
"De 25 a 29 años (074)",9,6,6,,100,,
"De 30 a 34 años (075)",9,12,12,,100,,
"De 35 a 39 años (076)",3,9,8,,88.9,,
"De 40 a 44 años (077)",5,10,10,,100,,
"De 45 a 49 años (078)",2,1,1,,100,,
"De 50 y más años (079)",4,15,15,,100,,
"Sup. Univ. completa (080)",136,178,167,1,93.8,0.6,
"De 20 a 24 años (083)",13,,,,,,
"De 25 a 29 años (084)",30,16,16,1,100,6.3,
"De 30 a 34 años (085)",23,24,24,,100,,
"De 35 a 39 años (086)",25,30,28,,93.3,,
"De 40 a 44 años (087)",11,22,22,,100,,
"De 45 a 49 años (088)",13,25,25,,100,,
"De 50 y más años (089)",21,61,52,,85.2,,
,,,,,,,
"URBANA (100)",2414,6442,5685,78,88.2,1.2,
"De 12 a 14 años (101)",157,,,,,,
"De 15 a 19 años (102)",232,44,44,12,100,27.3,
"De 20 a 24 años (103)",238,177,175,28,98.9,15.8,
"De 25 a 29 años (104)",225,290,281,15,96.9,5.2,
"De 30 a 34 años (105)",204,402,391,11,97.3,2.7,
"De 35 a 39 años (106)",194,471,446,8,94.7,1.7,
"De 40 a 44 años (107)",184,564,526,3,93.3,0.5,
"De 45 a 49 años (108)",173,607,544,1,89.6,0.2,
"De 50 y más años (109)",807,3887,3278,,84.3,,
"Sin nivel (110)",276,1348,1131,2,83.9,0.1,
"De 15 a 19 años (112)",2,1,1,,100,,
"De 20 a 24 años (113)",3,1,1,,100,,
"De 25 a 29 años (114)",7,15,14,1,93.3,6.7,
"De 30 a 34 años (115)",6,12,12,,100,,
"De 35 a 39 años (116)",10,26,23,,88.5,,
"De 40 a 44 años (117)",19,55,54,,98.2,,
"De 45 a 49 años (118)",12,67,61,1,91,1.5,
"De 50 y más años (119)",217,1171,965,,82.4,,
"Educacion Inicial (120)",2,3,3,,100,,
"De 25 a 29 años (124)",1,1,1,,100,,
"De 30 a 34 años (125)",1,2,2,,100,,
"Primaria (130)",886,3333,2894,19,86.8,0.6,
"De 12 a 14 años (131)",50,,,,,,
"De 15 a 19 años (132)",19,9,9,2,100,22.2,
"De 20 a 24 años (133)",21,35,35,3,100,8.6,
"De 25 a 29 años (134)",30,54,51,2,94.4,3.7,
"De 30 a 34 años (135)",61,154,150,5,97.4,3.2,
"De 35 a 39 años (136)",76,222,216,6,97.3,2.7,
"De 40 a 44 años (137)",91,317,287,1,90.5,0.3,
"De 45 a 49 años (138)",96,373,327,,87.7,,
"De 50 y más años (139)",442,2169,1819,,83.9,,
"Secundaria (140)",768,1161,1095,40,94.3,3.4,
"De 12 a 14 años (141)",107,,,,,,
"De 15 a 19 años (142)",162,27,27,6,100,22.2,
"De 20 a 24 años (143)",95,98,97,19,99,19.4,
"De 25 a 29 años (144)",95,143,138,8,96.5,5.6,
"De 30 a 34 años (145)",68,134,128,3,95.5,2.2,
"De 35 a 39 años (146)",65,152,140,2,92.1,1.3,
"De 40 a 44 años (147)",46,129,127,2,98.4,1.6,
"De 45 a 49 años (148)",40,119,110,,92.4,,
"De 50 y más años (149)",90,359,328,,91.4,,
"Sup. no Univ. incompleta (150)",126,90,89,11,98.9,12.2,
"De 15 a 19 años (152)",38,5,5,4,100,80,
"De 20 a 24 años (153)",48,20,20,5,100,25,
"De 25 a 29 años (154)",11,8,8,1,100,12.5,
"De 30 a 34 años (155)",10,17,17,1,100,5.9,
"De 35 a 39 años (156)",6,17,16,,94.1,,
"De 40 a 44 años (157)",3,5,5,,100,,
"De 45 a 49 años (158)",2,2,2,,100,,
"De 50 y más años (159)",8,16,16,,100,,
"Sup. no Univ. completa (160)",174,281,259,5,92.2,1.8,
"De 20 a 24 años (163)",42,21,20,1,95.2,4.8,
"De 25 a 29 años (164)",48,49,49,2,100,4.1,
"De 30 a 34 años (165)",29,49,48,2,98,4.1,
"De 35 a 39 años (166)",12,17,17,,100,,
"De 40 a 44 años (167)",10,29,24,,82.8,,
"De 45 a 49 años (168)",8,20,18,,90,,
"De 50 y más años (169)",25,96,83,,86.5,,
"Sup. Univ. incompleta (170)",57,54,53,,98.1,,
"De 15 a 19 años (172)",11,2,2,,100,,
"De 20 a 24 años (173)",16,2,2,,100,,
"De 25 a 29 años (174)",8,6,6,,100,,
"De 30 a 34 años (175)",9,12,12,,100,,
"De 35 a 39 años (176)",3,9,8,,88.9,,
"De 40 a 44 años (177)",4,7,7,,100,,
"De 45 a 49 años (178)",2,1,1,,100,,
"De 50 y más años (179)",4,15,15,,100,,
"Sup. Univ. completa (180)",125,172,161,1,93.6,0.6,
"De 20 a 24 años (183)",13,,,,,,
"De 25 a 29 años (184)",25,14,14,1,100,7.1,
"De 30 a 34 años (185)",20,22,22,,100,,
"De 35 a 39 años (186)",22,28,26,,92.9,,
"De 40 a 44 años (187)",11,22,22,,100,,
"De 45 a 49 años (188)",13,25,25,,100,,
"De 50 y más años (189)",21,61,52,,85.2,,
,,,,,,,
"RURAL (200)",660,2027,1749,23,86.3,1.1,
"De 12 a 14 años (201)",38,,,,,,
"De 15 a 19 años (202)",69,18,17,3,94.4,16.7,
"De 20 a 24 años (203)",67,57,53,7,93,12.3,
"De 25 a 29 años (204)",65,103,97,4,94.2,3.9,
"De 30 a 34 años (205)",44,84,77,6,91.7,7.1,
"De 35 a 39 años (206)",56,157,148,2,94.3,1.3,
"De 40 a 44 años (207)",44,145,136,1,93.8,0.7,
"De 45 a 49 años (208)",45,198,178,,89.9,,
"De 50 y más años (209)",232,1265,1043,,82.5,,
"Sin nivel (210)",122,622,513,,82.5,,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",2,,,,,,
"De 25 a 29 años (214)",2,7,5,,71.4,,
"De 30 a 34 años (215)",1,2,2,,100,,
"De 35 a 39 años (216)",9,38,35,,92.1,,
"De 40 a 44 años (217)",4,12,12,,100,,
"De 45 a 49 años (218)",8,44,37,,84.1,,
"De 50 y más años (219)",95,519,422,,81.3,,
"Primaria (230)",297,1141,985,11,86.3,1,
"De 12 a 14 años (231)",17,,,,,,
"De 15 a 19 años (232)",16,7,7,1,100,14.3,
"De 20 a 24 años (233)",23,36,33,2,91.7,5.6,
"De 25 a 29 años (234)",22,44,41,3,93.2,6.8,
"De 30 a 34 años (235)",15,38,32,3,84.2,7.9,
"De 35 a 39 años (236)",30,92,87,1,94.6,1.1,
"De 40 a 44 años (237)",25,96,89,1,92.7,1,
"De 45 a 49 años (238)",26,120,112,,93.3,,
"De 50 y más años (239)",123,708,584,,82.5,,
"Secundaria (240)",175,204,193,12,94.6,5.9,
"De 12 a 14 años (241)",21,,,,,,
"De 15 a 19 años (242)",43,10,9,2,90,20,
"De 20 a 24 años (243)",31,19,19,5,100,26.3,
"De 25 a 29 años (244)",25,39,38,1,97.4,2.6,
"De 30 a 34 años (245)",15,32,31,3,96.9,9.4,
"De 35 a 39 años (246)",9,19,18,1,94.7,5.3,
"De 40 a 44 años (247)",10,24,23,,95.8,,
"De 45 a 49 años (248)",8,26,21,,80.8,,
"De 50 y más años (249)",13,35,34,,97.1,,
"Sup. no Univ. incompleta (250)",13,6,6,,100,,
"De 15 a 19 años (252)",7,,,,,,
"De 20 a 24 años (253)",2,,,,,,
"De 25 a 29 años (254)",1,1,1,,100,,
"De 30 a 34 años (255)",1,1,1,,100,,
"De 35 a 39 años (256)",1,3,3,,100,,
"De 45 a 49 años (258)",1,1,1,,100,,
"Sup. no Univ. completa (260)",36,43,41,,95.3,,
"De 20 a 24 años (263)",7,1,,,,,
"De 25 a 29 años (264)",9,10,10,,100,,
"De 30 a 34 años (265)",9,9,9,,100,,
"De 35 a 39 años (266)",4,3,3,,100,,
"De 40 a 44 años (267)",4,10,9,,90,,
"De 45 a 49 años (268)",2,7,7,,100,,
"De 50 y más años (269)",1,3,3,,100,,
"Sup. Univ. incompleta (270)",6,5,5,,100,,
"De 15 a 19 años (272)",2,1,1,,100,,
"De 20 a 24 años (273)",2,1,1,,100,,
"De 25 a 29 años (274)",1,,,,,,
"De 40 a 44 años (277)",1,3,3,,100,,
"Sup. Univ. completa (280)",11,6,6,,100,,
"De 25 a 29 años (284)",5,2,2,,100,,
"De 30 a 34 años (285)",3,2,2,,100,,
"De 35 a 39 años (286)",3,2,2,,100,,
