"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",31,5,13,6,5,2
"Actividad economica no especificada (043)",154,1,52,46,33,22
"Mujeres (045)",4180,135,1418,1469,926,232
"Agric., ganadería, caza y silvicultura (046)",902,64,353,226,181,78
"Explotación de minas y canteras (048)",24,3,16,4,1,
"Industrias manufactureras (049)",195,3,69,61,45,17
"Suministro de electricidad, gas y agua (050)",1,,,1,,
"Construcción (051)",20,,8,9,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",722,11,196,282,192,41
"Venta, mant.y rep. veh.autom.y motoc. (053)",8,,5,2,1,
"Comercio al por mayor (054)",13,,4,6,2,1
"Comercio al por menor (055)",701,11,187,274,189,40
"Hoteles y restaurantes (056)",340,13,122,93,95,17
"Trans., almac. y comunicaciones (057)",34,1,21,8,4,
"Intermediación financiera (058)",12,,12,,,
"Activid.inmobil., empres. y alquileres (059)",37,,10,18,9,
"Admin.pub. y defensa; p. segur.soc.afil (060)",65,,19,30,16,
"Enseñanza (061)",630,,130,385,113,2
"Servicios sociales y de salud (062)",100,,19,45,36,
"Otras activ. serv.comun.soc y personales (063)",130,1,36,54,30,9
"Hogares privados con servicio doméstico (064)",514,39,246,108,92,29
"Actividad economica no especificada (066)",454,,161,145,109,39
,,,,,,
"URBANA (067)",5854,103,1759,2218,1434,340
"Agric., ganadería, caza y silvicultura (068)",1029,15,276,295,304,139
"Pesca (069)",1,,1,,,
"Explotación de minas y canteras (070)",95,2,49,32,12,
"Industrias manufactureras (071)",381,7,140,101,102,31
"Suministro de electricidad, gas y agua (072)",9,,,6,3,
"Construcción (073)",303,6,99,106,83,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1203,28,365,430,313,67
"Venta, mant.y rep. veh.autom.y motoc. (075)",69,,28,26,13,2
"Comercio al por mayor (076)",50,1,14,20,15,
"Comercio al por menor (077)",1084,27,323,384,285,65
"Hoteles y restaurantes (078)",322,12,101,89,98,22
"Trans., almac. y comunicaciones (079)",353,7,167,120,49,10
"Intermediación financiera (080)",23,,14,8,1,
"Activid.inmobil., empres. y alquileres (081)",138,1,51,54,31,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",171,,42,87,39,3
"Enseñanza (083)",983,,154,627,195,7
"Servicios sociales y de salud (084)",175,,37,74,62,2
"Otras activ. serv.comun.soc y personales (085)",193,4,68,64,46,11
"Hogares privados con servicio doméstico (086)",273,20,139,56,43,15
"Actividad economica no especificada (088)",202,1,56,69,53,23
"Hombres (089)",3601,61,1131,1287,889,233
"Agric., ganadería, caza y silvicultura (090)",907,12,244,262,269,120
"Pesca (091)",1,,1,,,
"Explotación de minas y canteras (092)",92,1,47,32,12,
"Industrias manufactureras (093)",301,5,114,77,80,25
"Suministro de electricidad, gas y agua (094)",8,,,5,3,
"Construcción (095)",294,6,95,102,82,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",623,19,217,189,165,33
"Venta, mant.y rep. veh.autom.y motoc. (097)",62,,24,24,12,2
"Comercio al por mayor (098)",39,1,10,15,13,
"Comercio al por menor (099)",522,18,183,150,140,31
"Hoteles y restaurantes (100)",74,5,23,17,24,5
"Trans., almac. y comunicaciones (101)",325,6,149,115,45,10
"Intermediación financiera (102)",12,,3,8,1,
"Activid.inmobil., empres. y alquileres (103)",103,1,42,37,22,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",115,,29,58,25,3
"Enseñanza (105)",461,,69,294,92,6
"Servicios sociales y de salud (106)",85,,22,35,26,2
"Otras activ. serv.comun.soc y personales (107)",99,4,45,25,20,5
"Hogares privados con servicio doméstico (108)",12,1,5,3,2,1
"Actividad economica no especificada (110)",89,1,26,28,21,13
"Mujeres (112)",2253,42,628,931,545,107
"Agric., ganadería, caza y silvicultura (113)",122,3,32,33,35,19
"Explotación de minas y canteras (115)",3,1,2,,,
"Industrias manufactureras (116)",80,2,26,24,22,6
"Suministro de electricidad, gas y agua (117)",1,,,1,,
"Construcción (118)",9,,4,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",580,9,148,241,148,34
"Venta, mant.y rep. veh.autom.y motoc. (120)",7,,4,2,1,
"Comercio al por mayor (121)",11,,4,5,2,
"Comercio al por menor (122)",562,9,140,234,145,34
"Hoteles y restaurantes (123)",248,7,78,72,74,17
"Trans., almac. y comunicaciones (124)",28,1,18,5,4,
"Intermediación financiera (125)",11,,11,,,
"Activid.inmobil., empres. y alquileres (126)",35,,9,17,9,
"Admin.pub. y defensa; p. segur.soc.afil (127)",56,,13,29,14,
"Enseñanza (128)",522,,85,333,103,1
"Servicios sociales y de salud (129)",90,,15,39,36,
"Otras activ. serv.comun.soc y personales (130)",94,,23,39,26,6
"Hogares privados con servicio doméstico (131)",261,19,134,53,41,14
"Actividad economica no especificada (133)",113,,30,41,32,10
,,,,,,
"RURAL (134)",15235,515,5491,4511,3327,1391
"Agric., ganadería, caza y silvicultura (135)",12610,451,4465,3623,2814,1257
"Explotación de minas y canteras (137)",209,6,125,63,14,1
"Industrias manufactureras (138)",387,7,130,130,84,36
"Suministro de electricidad, gas y agua (139)",13,,4,6,3,
"Construcción (140)",427,10,141,167,91,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",317,4,102,116,79,16
"Venta, mant.y rep. veh.autom.y motoc. (142)",16,,8,7,1,
"Comercio al por mayor (143)",10,,4,4,1,1
"Comercio al por menor (144)",291,4,90,105,77,15
"Hoteles y restaurantes (145)",117,8,57,23,29,
"Trans., almac. y comunicaciones (146)",98,4,57,29,8,
"Intermediación financiera (147)",2,,2,,,
"Activid.inmobil., empres. y alquileres (148)",22,,8,9,4,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",61,,25,19,14,3
"Enseñanza (150)",213,,67,109,35,2
"Servicios sociales y de salud (151)",29,,9,15,5,
"Otras activ. serv.comun.soc y personales (152)",52,1,22,22,4,3
"Hogares privados con servicio doméstico (153)",272,24,120,58,54,16
"Actividad economica no especificada (155)",406,,157,122,89,38
"Hombres (156)",13308,422,4701,3973,2946,1266
"Agric., ganadería, caza y silvicultura (157)",11830,390,4144,3430,2668,1198
"Explotación de minas y canteras (159)",188,4,111,59,13,1
"Industrias manufactureras (160)",272,6,87,93,61,25
"Suministro de electricidad, gas y agua (161)",13,,4,6,3,
"Construcción (162)",416,10,137,162,89,18
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",175,2,54,75,35,9
"Venta, mant.y rep. veh.autom.y motoc. (164)",15,,7,7,1,
"Comercio al por mayor (165)",8,,4,3,1,
"Comercio al por menor (166)",152,2,43,65,33,9
"Hoteles y restaurantes (167)",25,2,13,2,8,
"Trans., almac. y comunicaciones (168)",92,4,54,26,8,
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",20,,7,8,4,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",52,,19,18,12,3
"Enseñanza (172)",105,,22,57,25,1
"Servicios sociales y de salud (173)",19,,5,9,5,
"Otras activ. serv.comun.soc y personales (174)",16,,9,7,,
"Hogares privados con servicio doméstico (175)",19,4,8,3,3,1
"Actividad economica no especificada (177)",65,,26,18,12,9
"Mujeres (179)",1927,93,790,538,381,125
"Agric., ganadería, caza y silvicultura (180)",780,61,321,193,146,59
"Explotación de minas y canteras (182)",21,2,14,4,1,
"Industrias manufactureras (183)",115,1,43,37,23,11
"Construcción (185)",11,,4,5,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",142,2,48,41,44,7
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",2,,,1,,1
"Comercio al por menor (189)",139,2,47,40,44,6
"Hoteles y restaurantes (190)",92,6,44,21,21,
"Trans., almac. y comunicaciones (191)",6,,3,3,,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",9,,6,1,2,
"Enseñanza (195)",108,,45,52,10,1
"Servicios sociales y de salud (196)",10,,4,6,,
"Otras activ. serv.comun.soc y personales (197)",36,1,13,15,4,3
"Hogares privados con servicio doméstico (198)",253,20,112,55,51,15
"Actividad economica no especificada (200)",341,,131,104,77,29
