"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",1,,,,1,
"Profes., científicos e intelectuales (038)",198,,39,128,31,
"Técnicos de nivel medio y trab. asimilados (039)",51,,20,22,9,
"Jefes y empleados de oficina (040)",33,,9,18,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",107,2,28,37,29,11
"Agricult. trabaj. calif.agrop. y pesqueros (042)",47,,5,10,22,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",131,,53,69,6,3
"Obreros construc., conf., papel, fab., instr. (044)",65,1,20,30,12,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",163,8,63,50,34,8
"Otra (046)",6,,3,2,1,
"Ocupación no especificada (047)",19,,9,3,4,3
"Hombres (048)",516,7,155,223,108,23
"Profes., científicos e intelectuales (050)",98,,11,67,20,
"Técnicos de nivel medio y trab. asimilados (051)",26,,10,9,7,
"Jefes y empleados de oficina (052)",13,,3,6,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",42,,12,13,12,5
"Agricult. trabaj. calif.agrop. y pesqueros (054)",47,,5,10,22,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",116,,51,57,6,2
"Obreros construc., conf., papel, fab., instr. (056)",64,1,20,30,12,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",98,6,39,29,21,3
"Otra (058)",6,,3,2,1,
"Ocupación no especificada (059)",6,,1,,3,2
"Mujeres (060)",305,4,94,146,47,14
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",1,,,,1,
"Profes., científicos e intelectuales (062)",100,,28,61,11,
"Técnicos de nivel medio y trab. asimilados (063)",25,,10,13,2,
"Jefes y empleados de oficina (064)",20,,6,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",65,2,16,24,17,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",15,,2,12,,1
"Obreros construc., conf., papel, fab., instr. (068)",1,,,,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",65,2,24,21,13,5
"Ocupación no especificada (071)",13,,8,3,1,1
,,,,,,
"RURAL (072)",1457,13,397,477,400,170
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,2,,
"Profes., científicos e intelectuales (074)",75,,13,54,8,
"Técnicos de nivel medio y trab. asimilados (075)",5,,3,2,,
"Jefes y empleados de oficina (076)",12,,3,7,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",41,1,15,9,13,3
"Agricult. trabaj. calif.agrop. y pesqueros (078)",720,2,125,217,259,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",90,,40,36,12,2
"Obreros construc., conf., papel, fab., instr. (080)",43,,15,22,5,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",373,10,155,98,76,34
"Ocupación no especificada (083)",96,,28,30,25,13
"Hombres (084)",1178,9,304,391,335,139
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,2,,
"Profes., científicos e intelectuales (086)",43,,5,32,6,
"Técnicos de nivel medio y trab. asimilados (087)",5,,3,2,,
"Jefes y empleados de oficina (088)",9,,1,6,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",16,,4,5,6,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",702,2,124,211,254,111
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",85,,37,35,11,2
"Obreros construc., conf., papel, fab., instr. (092)",43,,15,22,5,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",250,7,114,68,43,18
"Ocupación no especificada (095)",23,,1,8,8,6
"Mujeres (096)",279,4,93,86,65,31
"Profes., científicos e intelectuales (098)",32,,8,22,2,
"Jefes y empleados de oficina (100)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",25,1,11,4,7,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",18,,1,6,5,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",5,,3,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",123,3,41,30,33,16
"Ocupación no especificada (107)",73,,27,22,17,7
