"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",1,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",485,36,,338,10,101,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",2,1,,1,,,,
"Comercio al por mayor (123)",26,5,,13,1,7,,
"Comercio al por menor (124)",457,30,,324,9,94,,
"Hoteles y restaurantes (125)",281,56,9,190,6,20,,
"Trans., almac. y comunicaciones (126)",9,7,2,,,,,
"Intermediación financiera (127)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (128)",57,50,1,3,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",107,104,3,,,,,
"Enseñanza (130)",513,475,,38,,,,
"Servicios sociales y de salud (131)",90,87,,3,,,,
"Otras activ. serv.comun.soc y personales (132)",52,28,6,18,,,,
"Hogares privados con servicio doméstico (133)",164,,,,,,164,
"Actividad economica no especificada (135)",124,35,8,53,,28,,
,,,,,,,,
"RURAL (136)",30870,986,2342,19608,206,6291,215,1222
"Agric., ganadería, caza y silvicultura (137)",25444,13,1587,18070,182,5592,,
"Pesca (138)",9,,7,2,,,,
"Explotación de minas y canteras (139)",373,2,236,114,5,16,,
"Industrias manufactureras (140)",355,3,61,211,2,78,,
"Suministro de electricidad, gas y agua (141)",63,3,40,19,1,,,
"Construcción (142)",389,2,276,86,4,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",564,28,11,449,4,72,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",24,,7,15,1,1,,
"Comercio al por mayor (145)",26,1,,20,,5,,
"Comercio al por menor (146)",514,27,4,414,3,66,,
"Hoteles y restaurantes (147)",173,28,17,106,4,18,,
"Trans., almac. y comunicaciones (148)",219,25,26,159,1,8,,
"Activid.inmobil., empres. y alquileres (150)",51,40,7,1,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",127,90,37,,,,,
"Enseñanza (152)",640,602,,36,,2,,
"Servicios sociales y de salud (153)",87,78,,8,1,,,
"Otras activ. serv.comun.soc y personales (154)",54,12,6,31,1,4,,
"Hogares privados con servicio doméstico (155)",215,,,,,,215,
"Actividad economica no especificada (157)",885,60,31,316,1,477,,
"Desocupado (158)",1222,,,,,,,1222
"Hombres (159)",27930,486,2197,18456,195,5522,10,1064
"Agric., ganadería, caza y silvicultura (160)",24515,12,1505,17580,178,5240,,
"Pesca (161)",8,,6,2,,,,
"Explotación de minas y canteras (162)",367,1,233,112,5,16,,
"Industrias manufactureras (163)",193,2,39,100,2,50,,
"Suministro de electricidad, gas y agua (164)",61,2,39,19,1,,,
"Construcción (165)",386,2,273,86,4,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",343,17,11,282,3,30,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",23,,7,14,1,1,,
"Comercio al por mayor (168)",14,,,13,,1,,
"Comercio al por menor (169)",306,17,4,255,2,28,,
"Hoteles y restaurantes (170)",49,7,8,30,,4,,
"Trans., almac. y comunicaciones (171)",216,23,26,159,1,7,,
"Activid.inmobil., empres. y alquileres (173)",29,21,5,1,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",104,69,35,,,,,
"Enseñanza (175)",285,273,,11,,1,,
"Servicios sociales y de salud (176)",38,30,,8,,,,
"Otras activ. serv.comun.soc y personales (177)",27,7,3,13,1,3,,
"Hogares privados con servicio doméstico (178)",10,,,,,,10,
"Actividad economica no especificada (180)",235,20,14,53,,148,,
"Desocupado (181)",1064,,,,,,,1064
"Mujeres (182)",2940,500,145,1152,11,769,205,158
"Agric., ganadería, caza y silvicultura (183)",929,1,82,490,4,352,,
"Pesca (184)",1,,1,,,,,
"Explotación de minas y canteras (185)",6,1,3,2,,,,
"Industrias manufactureras (186)",162,1,22,111,,28,,
"Suministro de electricidad, gas y agua (187)",2,1,1,,,,,
"Construcción (188)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",221,11,,167,1,42,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",12,1,,7,,4,,
"Comercio al por menor (192)",208,10,,159,1,38,,
"Hoteles y restaurantes (193)",124,21,9,76,4,14,,
"Trans., almac. y comunicaciones (194)",3,2,,,,1,,
"Activid.inmobil., empres. y alquileres (196)",22,19,2,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",23,21,2,,,,,
"Enseñanza (198)",355,329,,25,,1,,
"Servicios sociales y de salud (199)",49,48,,,1,,,
"Otras activ. serv.comun.soc y personales (200)",27,5,3,18,,1,,
"Hogares privados con servicio doméstico (201)",205,,,,,,205,
"Actividad economica no especificada (203)",650,40,17,263,1,329,,
