"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Enseñanza (038)",7330,3,,36,513,337,1525,618,4298
"Servicios sociales y de salud (039)",2624,7,,53,314,197,397,163,1493
"Otras activ. serv.comun.soc y personales (040)",5371,105,8,817,2330,575,543,414,579
"Hogares privados con servicio doméstico (041)",316,15,1,100,138,18,19,17,8
"Actividad economica no especificada (043)",4971,118,5,833,1799,372,564,400,880
"Mujeres (044)",96022,4512,104,17878,29795,6566,14949,5205,17013
"Agric., ganadería, caza y silvicultura (045)",2704,396,10,1020,859,87,151,52,129
"Pesca (046)",46,4,,17,13,4,4,,4
"Explotación de minas y canteras (047)",42,1,,7,12,1,7,4,10
"Industrias manufactureras (048)",7960,582,8,1767,3025,517,1108,330,623
"Suministro de electricidad, gas y agua (049)",131,5,,9,21,6,39,14,37
"Construcción (050)",384,8,,53,116,23,57,21,106
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",31900,1905,37,7127,12393,2316,4158,1532,2432
"Venta, mant.y rep. veh.autom.y motoc. (052)",573,4,1,38,199,54,133,43,101
"Comercio al por mayor (053)",1730,38,1,202,594,159,327,139,270
"Comercio al por menor (054)",29597,1863,35,6887,11600,2103,3698,1350,2061
"Hoteles y restaurantes (055)",8337,433,8,2114,3536,644,835,385,382
"Trans., almac. y comunicaciones (056)",2393,19,,111,764,295,547,258,399
"Intermediación financiera (057)",931,4,1,7,95,51,211,135,427
"Activid.inmobil., empres. y de alquiler (058)",3360,34,2,149,571,272,653,319,1360
"Admin.pub. y defensa; p. segur.soc.afil (059)",2658,26,1,119,382,243,682,318,887
"Enseñanza (060)",12322,6,1,36,741,732,3377,849,6580
"Servicios sociales y de salud (061)",4748,17,1,98,403,239,1372,237,2381
"Otras activ. serv.comun.soc y personales (062)",4187,305,9,1036,1476,286,510,227,338
"Hogares privados con servicio doméstico (063)",9734,599,20,3593,4190,516,440,190,186
"Organiz. y organos extraterritoriales (064)",1,,,,,,1,,
"Actividad economica no especificada (065)",4184,168,6,615,1198,334,797,334,732
,,,,,,,,,
"URBANA (066)",255583,7272,252,45315,98919,17428,32431,14897,39069
"Agric., ganadería, caza y silvicultura (067)",18779,1215,34,6004,8017,741,1090,530,1148
"Pesca (068)",1385,32,2,475,628,50,71,62,65
"Explotación de minas y canteras (069)",404,12,,69,157,20,49,19,78
"Industrias manufactureras (070)",25741,892,24,5265,11847,1660,2824,1354,1875
"Suministro de electricidad, gas y agua (071)",981,10,2,81,294,72,220,78,224
"Construcción (072)",16458,354,13,3572,8098,972,1381,592,1476
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",69292,2413,83,13571,29929,5119,8472,3959,5746
"Venta, mant.y rep. veh.autom.y motoc. (074)",6879,71,5,867,3055,633,1226,352,670
"Comercio al por mayor (075)",4486,64,3,497,1778,396,665,433,650
"Comercio al por menor (076)",57927,2278,75,12207,25096,4090,6581,3174,4426
"Hoteles y restaurantes (077)",12090,482,10,2704,5252,994,1208,746,694
"Trans., almac. y comunicaciones (078)",32082,418,27,5686,16898,2315,3035,1663,2040
"Intermediación financiera (079)",2269,7,1,20,281,134,435,365,1026
"Activid.inmobil., empres. y de alquiler (080)",12009,90,5,603,2772,1082,1920,1103,4434
"Admin.pub. y defensa; p. segur.soc.afil (081)",9591,63,1,406,2080,730,2338,1008,2965
"Enseñanza (082)",19367,9,1,69,1218,1049,4825,1448,10748
"Servicios sociales y de salud (083)",7293,22,1,150,703,433,1742,397,3845
"Otras activ. serv.comun.soc y personales (084)",9325,406,17,1797,3674,840,1038,641,912
"Hogares privados con servicio doméstico (085)",9708,599,21,3536,4181,521,451,205,194
"Organiz. y organos extraterritoriales (086)",1,,,,,,1,,
"Actividad economica no especificada (087)",8808,248,10,1307,2890,696,1331,727,1599
"Hombres (088)",162748,3151,153,28782,70117,10952,17674,9730,22189
"Agric., ganadería, caza y silvicultura (089)",16956,980,26,5406,7415,663,958,482,1026
"Pesca (090)",1343,29,2,459,617,46,67,62,61
"Explotación de minas y canteras (091)",362,11,,62,145,19,42,15,68
"Industrias manufactureras (092)",18152,375,16,3668,8923,1154,1733,1029,1254
"Suministro de electricidad, gas y agua (093)",850,5,2,72,273,66,181,64,187
"Construcción (094)",16086,346,13,3526,7985,949,1326,571,1370
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",38282,627,47,6862,17819,2821,4351,2432,3323
"Venta, mant.y rep. veh.autom.y motoc. (096)",6308,67,4,829,2856,580,1094,309,569
"Comercio al por mayor (097)",2782,27,2,297,1196,238,345,295,382
"Comercio al por menor (098)",29192,533,41,5736,13767,2003,2912,1828,2372
"Hoteles y restaurantes (099)",3923,61,2,664,1788,356,374,364,314
"Trans., almac. y comunicaciones (100)",29714,399,27,5579,16144,2021,2496,1406,1642
"Intermediación financiera (101)",1344,3,,13,189,83,225,230,601
"Activid.inmobil., empres. y de alquiler (102)",8685,56,3,456,2215,811,1273,786,3085
"Admin.pub. y defensa; p. segur.soc.afil (103)",6971,38,1,293,1710,491,1663,690,2085
"Enseñanza (104)",7207,3,,34,496,332,1498,612,4232
"Servicios sociales y de salud (105)",2596,6,,53,306,196,387,162,1486
"Otras activ. serv.comun.soc y personales (106)",5198,104,8,779,2223,561,534,414,575
"Hogares privados con servicio doméstico (107)",305,15,1,95,133,18,19,16,8
"Actividad economica no especificada (109)",4774,93,5,761,1736,365,547,395,872
"Mujeres (110)",92835,4121,99,16533,28802,6476,14757,5167,16880
"Agric., ganadería, caza y silvicultura (111)",1823,235,8,598,602,78,132,48,122
"Pesca (112)",42,3,,16,11,4,4,,4
"Explotación de minas y canteras (113)",42,1,,7,12,1,7,4,10
"Industrias manufactureras (114)",7589,517,8,1597,2924,506,1091,325,621
"Suministro de electricidad, gas y agua (115)",131,5,,9,21,6,39,14,37
"Construcción (116)",372,8,,46,113,23,55,21,106
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",31010,1786,36,6709,12110,2298,4121,1527,2423
"Venta, mant.y rep. veh.autom.y motoc. (118)",571,4,1,38,199,53,132,43,101
"Comercio al por mayor (119)",1704,37,1,200,582,158,320,138,268
"Comercio al por menor (120)",28735,1745,34,6471,11329,2087,3669,1346,2054
"Hoteles y restaurantes (121)",8167,421,8,2040,3464,638,834,382,380
"Trans., almac. y comunicaciones (122)",2368,19,,107,754,294,539,257,398
"Intermediación financiera (123)",925,4,1,7,92,51,210,135,425
"Activid.inmobil., empres. y de alquiler (124)",3324,34,2,147,557,271,647,317,1349
"Admin.pub. y defensa; p. segur.soc.afil (125)",2620,25,,113,370,239,675,318,880
"Enseñanza (126)",12160,6,1,35,722,717,3327,836,6516
"Servicios sociales y de salud (127)",4697,16,1,97,397,237,1355,235,2359
"Otras activ. serv.comun.soc y personales (128)",4127,302,9,1018,1451,279,504,227,337
"Hogares privados con servicio doméstico (129)",9403,584,20,3441,4048,503,432,189,186
"Organiz. y organos extraterritoriales (130)",1,,,,,,1,,
"Actividad economica no especificada (131)",4034,155,5,546,1154,331,784,332,727
,,,,,,,,,
"RURAL (132)",15873,1106,19,6494,6810,339,592,146,367
"Agric., ganadería, caza y silvicultura (133)",9880,763,14,4543,4161,121,148,63,67
"Pesca (134)",42,1,,22,18,,,1,
"Explotación de minas y canteras (135)",103,15,,57,26,,3,,2
"Industrias manufactureras (136)",1073,90,,399,480,25,52,13,14
"Suministro de electricidad, gas y agua (137)",19,,,1,11,,5,,2
"Construcción (138)",477,8,,156,260,15,24,8,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1485,136,1,587,595,42,89,12,23
"Venta, mant.y rep. veh.autom.y motoc. (140)",141,1,,33,65,9,30,,3
"Comercio al por mayor (141)",67,2,,8,36,4,10,3,4
"Comercio al por menor (142)",1277,133,1,546,494,29,49,9,16
"Hoteles y restaurantes (143)",218,12,,86,97,13,3,4,3
"Trans., almac. y comunicaciones (144)",931,18,2,236,571,29,59,5,11
"Intermediación financiera (145)",16,,,1,9,,1,1,4
"Activid.inmobil., empres. y de alquiler (146)",175,2,,29,74,13,24,4,29
"Admin.pub. y defensa; p. segur.soc.afil (147)",168,2,1,19,72,14,27,4,29
"Enseñanza (148)",285,,,3,36,20,77,19,130
"Servicios sociales y de salud (149)",79,2,,1,14,3,27,3,29
"Otras activ. serv.comun.soc y personales (150)",233,4,,56,132,21,15,,5
"Hogares privados con servicio doméstico (151)",342,15,,157,147,13,8,2,
"Actividad economica no especificada (153)",347,38,1,141,107,10,30,7,13
"Hombres (154)",12686,715,14,5149,5817,249,400,108,234
"Agric., ganadería, caza y silvicultura (155)",8999,602,12,4121,3904,112,129,59,60
"Pesca (156)",38,,,21,16,,,1,
"Explotación de minas y canteras (157)",103,15,,57,26,,3,,2
"Industrias manufactureras (158)",702,25,,229,379,14,35,8,12
"Suministro de electricidad, gas y agua (159)",19,,,1,11,,5,,2
"Construcción (160)",465,8,,149,257,15,22,8,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",595,17,,169,312,24,52,7,14
"Venta, mant.y rep. veh.autom.y motoc. (162)",139,1,,33,65,8,29,,3
"Comercio al por mayor (163)",41,1,,6,24,3,3,2,2
"Comercio al por menor (164)",415,15,,130,223,13,20,5,9
"Hoteles y restaurantes (165)",48,,,12,25,7,2,1,1
"Trans., almac. y comunicaciones (166)",906,18,2,232,561,28,51,4,10
"Intermediación financiera (167)",10,,,1,6,,,1,2
"Activid.inmobil., empres. y de alquiler (168)",139,2,,27,60,12,18,2,18
"Admin.pub. y defensa; p. segur.soc.afil (169)",130,1,,13,60,10,20,4,22
"Enseñanza (170)",123,,,2,17,5,27,6,66
"Servicios sociales y de salud (171)",28,1,,,8,1,10,1,7
"Otras activ. serv.comun.soc y personales (172)",173,1,,38,107,14,9,,4
"Hogares privados con servicio doméstico (173)",11,,,5,5,,,1,
"Actividad economica no especificada (175)",197,25,,72,63,7,17,5,8
"Mujeres (176)",3187,391,5,1345,993,90,192,38,133
"Agric., ganadería, caza y silvicultura (177)",881,161,2,422,257,9,19,4,7
"Pesca (178)",4,1,,1,2,,,,
"Industrias manufactureras (180)",371,65,,170,101,11,17,5,2
"Construcción (182)",12,,,7,3,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",890,119,1,418,283,18,37,5,9
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,1,1,,
"Comercio al por mayor (185)",26,1,,2,12,1,7,1,2
"Comercio al por menor (186)",862,118,1,416,271,16,29,4,7
"Hoteles y restaurantes (187)",170,12,,74,72,6,1,3,2
"Trans., almac. y comunicaciones (188)",25,,,4,10,1,8,1,1
"Intermediación financiera (189)",6,,,,3,,1,,2
"Activid.inmobil., empres. y de alquiler (190)",36,,,2,14,1,6,2,11
"Admin.pub. y defensa; p. segur.soc.afil (191)",38,1,1,6,12,4,7,,7
"Enseñanza (192)",162,,,1,19,15,50,13,64
"Servicios sociales y de salud (193)",51,1,,1,6,2,17,2,22
"Otras activ. serv.comun.soc y personales (194)",60,3,,18,25,7,6,,1
"Hogares privados con servicio doméstico (195)",331,15,,152,142,13,8,1,
"Actividad economica no especificada (197)",150,13,1,69,44,3,13,2,5
