"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",79,76,1,37,30,6,2,,,,3,123
"De 25 a 29 años (024)",63,60,,21,20,13,6,,,,3,126
"De 30 a 34 años (025)",40,39,,6,6,8,16,3,,,1,131
"De 35 a 39 años (026)",34,34,1,5,7,6,10,5,,,,111
"De 40 a 44 años (027)",19,19,,1,2,2,6,5,2,1,,94
"De 45 a 49 años (028)",31,30,,2,2,6,8,5,6,1,1,151
"De 50 y más años (029)",67,67,,4,5,8,20,20,6,4,,348
"Casado(a) (030)",3533,3499,13,338,435,471,940,689,383,230,34,16970
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",77,70,1,48,18,3,,,,,7,93
"De 20 a 24 años (033)",284,275,3,94,99,53,24,2,,,9,565
"De 25 a 29 años (034)",410,406,2,69,96,112,114,12,1,,4,1174
"De 30 a 34 años (035)",469,466,,28,81,89,193,65,9,1,3,1821
"De 35 a 39 años (036)",484,484,1,19,40,87,172,124,32,9,,2279
"De 40 a 44 años (037)",444,443,1,16,22,45,141,123,74,21,1,2471
"De 45 a 49 años (038)",399,397,1,24,29,29,105,113,70,26,2,2228
"De 50 y más años (039)",964,957,4,39,50,53,191,250,197,173,7,6338
"Viudo(a) (040)",478,468,3,32,26,42,112,122,85,46,10,2735
"De 15 a 19 años (042)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (043)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (044)",5,5,,3,,1,1,,,,,10
"De 30 a 34 años (045)",9,9,,1,1,,5,1,1,,,42
"De 35 a 39 años (046)",17,17,,,3,3,5,4,1,1,,80
"De 40 a 44 años (047)",25,24,,3,1,4,6,5,3,2,1,126
"De 45 a 49 años (048)",34,34,,2,3,6,7,8,6,2,,178
"De 50 y más años (049)",381,372,3,18,16,28,88,104,74,41,9,2290
"Divorciado(a) (050)",23,21,,3,4,2,5,2,5,,2,94
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",3,3,,,,1,2,,,,,12
"De 40 a 44 años (057)",3,2,,,,,1,,1,,1,13
"De 45 a 49 años (058)",3,3,,1,1,1,,,,,,6
"De 50 y más años (059)",13,12,,1,3,,2,2,4,,1,62
"Soltero(a) (060)",741,523,4,319,114,62,24,,,,218,829
"De 12 a 14 años (061)",7,7,,7,,,,,,,,7
"De 15 a 19 años (062)",121,121,2,110,8,1,,,,,,129
"De 20 a 24 años (063)",233,156,,106,40,8,2,,,,77,218
"De 25 a 29 años (064)",172,90,1,38,27,19,5,,,,82,169
"De 30 a 34 años (065)",63,48,,25,13,6,4,,,,15,85
"De 35 a 39 años (066)",63,42,,17,11,11,3,,,,21,84
"De 40 a 44 años (067)",25,20,,2,4,8,6,,,,5,58
"De 45 a 49 años (068)",21,15,,4,6,3,2,,,,6,33
"De 50 y más años (069)",36,24,1,10,5,6,2,,,,12,46
,,,,,,,,,,,,
"URBANA (080)",3783,3576,21,748,698,596,749,444,210,110,207,13032
"De 12 a 14 años (081)",17,7,,6,1,,,,,,10,8
"De 15 a 19 años (082)",280,232,3,191,33,2,3,,,,48,275
"De 20 a 24 años (083)",626,568,7,253,211,74,20,3,,,58,1000
"De 25 a 29 años (084)",608,558,2,139,179,146,84,8,,,50,1339
"De 30 a 34 años (085)",530,518,2,61,123,119,163,42,7,1,12,1715
"De 35 a 39 años (086)",479,469,3,33,68,117,159,74,14,1,10,1807
"De 40 a 44 años (087)",348,346,1,17,27,51,125,84,29,12,2,1679
"De 45 a 49 años (088)",261,258,,17,23,32,73,65,37,11,3,1328
"De 50 y más años (089)",634,620,3,31,33,55,122,168,123,85,14,3881
"Conviviente (090)",2021,1942,15,439,437,349,387,198,78,39,79,6410
"De 12 a 14 años (091)",14,4,,3,1,,,,,,10,5
"De 15 a 19 años (092)",205,161,2,124,30,2,3,,,,44,202
"De 20 a 24 años (093)",410,389,7,165,146,54,15,2,,,21,695
"De 25 a 29 años (094)",369,366,1,79,118,104,59,5,,,3,905
"De 30 a 34 años (095)",316,315,2,29,77,84,89,28,5,1,1,1048
"De 35 a 39 años (096)",247,247,2,17,33,56,90,38,10,1,,986
"De 40 a 44 años (097)",184,184,1,8,21,21,64,50,11,8,,891
"De 45 a 49 años (098)",101,101,,7,8,12,24,30,14,6,,546
"De 50 y más años (099)",175,175,,7,3,16,43,45,38,23,,1132
"Separado(a) (100)",153,147,1,41,25,14,31,21,11,3,6,522
"De 15 a 19 años (102)",14,12,,12,,,,,,,2,12
"De 20 a 24 años (103)",24,23,,11,10,1,1,,,,1,38
"De 25 a 29 años (104)",28,26,,13,6,5,2,,,,2,49
"De 30 a 34 años (105)",12,11,,2,3,,5,1,,,1,35
"De 35 a 39 años (106)",17,17,1,1,3,3,7,2,,,,57
"De 40 a 44 años (107)",8,8,,,,,4,3,1,,,44
"De 45 a 49 años (108)",17,17,,,1,2,4,3,6,1,,105
"De 50 y más años (109)",33,33,,2,2,3,8,12,4,2,,182
"Casado(a) (110)",1036,1027,1,92,142,180,284,175,93,60,9,4719
"De 15 a 19 años (112)",11,9,,8,1,,,,,,2,10
"De 20 a 24 años (113)",65,64,,18,27,14,4,1,,,1,137
"De 25 a 29 años (114)",111,109,,27,33,25,21,3,,,2,277
"De 30 a 34 años (115)",161,161,,13,35,34,64,13,2,,,573
"De 35 a 39 años (116)",168,168,,6,21,51,54,32,4,,,666
"De 40 a 44 años (117)",135,135,,7,3,22,51,31,17,4,,687
"De 45 a 49 años (118)",119,118,,5,8,13,41,31,16,4,1,613
"De 50 y más años (119)",266,263,1,8,14,21,49,64,54,52,3,1756
"Viudo(a) (120)",170,166,2,15,16,16,33,48,28,8,4,883
"De 15 a 19 años (122)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (124)",2,2,,2,,,,,,,,2
"De 30 a 34 años (125)",4,4,,,1,,3,,,,,17
"De 35 a 39 años (126)",8,8,,,2,,4,2,,,,34
"De 40 a 44 años (127)",4,4,,1,,2,1,,,,,12
"De 45 a 49 años (128)",12,12,,2,3,2,3,1,1,,,42
"De 50 y más años (129)",137,133,2,8,9,12,22,45,27,8,4,772
"Divorciado(a) (130)",8,7,,1,2,1,1,2,,,1,26
"De 35 a 39 años (136)",1,1,,,,,1,,,,,4
"De 40 a 44 años (137)",1,,,,,,,,,,1,
"De 45 a 49 años (138)",2,2,,1,,1,,,,,,4
"De 50 y más años (139)",4,4,,,2,,,2,,,,18
"Soltero(a) (140)",395,287,2,160,76,36,13,,,,108,472
"De 12 a 14 años (141)",3,3,,3,,,,,,,,3
"De 15 a 19 años (142)",47,47,1,45,1,,,,,,,47
"De 20 a 24 años (143)",127,92,,59,28,5,,,,,35,130
"De 25 a 29 años (144)",98,55,1,18,22,12,2,,,,43,106
"De 30 a 34 años (145)",37,27,,17,7,1,2,,,,10,42
"De 35 a 39 años (146)",38,28,,9,9,7,3,,,,10,60
"De 40 a 44 años (147)",16,15,,1,3,6,5,,,,1,45
"De 45 a 49 años (148)",10,8,,2,3,2,1,,,,2,18
"De 50 y más años (149)",19,12,,6,3,3,,,,,7,21
,,,,,,,,,,,,
"RURAL (160)",7895,7582,35,1277,1163,1079,1758,1200,678,392,313,32382
"De 12 a 14 años (161)",34,16,,15,1,,,,,,18,17
"De 15 a 19 años (162)",784,691,7,492,157,31,4,,,,93,915
"De 20 a 24 años (163)",1327,1242,10,402,425,278,119,8,,,85,2635
"De 25 a 29 años (164)",1207,1157,4,152,265,312,363,55,6,,50,3573
"De 30 a 34 años (165)",890,875,2,57,108,173,361,137,32,5,15,3588
"De 35 a 39 años (166)",849,837,1,39,64,114,286,234,74,25,12,4185
"De 40 a 44 años (167)",688,682,2,23,39,56,181,210,128,43,6,3992
"De 45 a 49 años (168)",593,586,1,26,33,39,124,168,128,67,7,3663
"De 50 y más años (169)",1523,1496,8,71,71,76,320,388,310,252,27,9814
"Conviviente (170)",4501,4335,19,779,770,698,970,595,323,181,166,17237
"De 12 a 14 años (171)",27,10,,9,1,,,,,,17,11
"De 15 a 19 años (172)",609,522,5,359,130,25,3,,,,87,706
"De 20 a 24 años (173)",944,911,6,251,320,231,96,7,,,33,2030
"De 25 a 29 años (174)",796,788,2,81,183,209,262,46,5,,8,2528
"De 30 a 34 años (175)",523,516,2,29,53,105,217,82,24,4,7,2176
"De 35 a 39 años (176)",480,479,,14,38,67,163,137,45,15,1,2440
"De 40 a 44 años (177)",336,336,1,10,16,27,82,111,66,23,,2018
"De 45 a 49 años (178)",265,264,,3,7,14,51,77,69,43,1,1849
"De 50 y más años (179)",521,509,3,23,22,20,96,135,114,96,12,3479
"Separado(a) (180)",228,223,1,74,50,37,38,17,3,3,5,617
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",33,32,,26,3,2,1,,,,1,42
"De 20 a 24 años (183)",55,53,1,26,20,5,1,,,,2,85
"De 25 a 29 años (184)",35,34,,8,14,8,4,,,,1,77
"De 30 a 34 años (185)",28,28,,4,3,8,11,2,,,,96
"De 35 a 39 años (186)",17,17,,4,4,3,3,3,,,,54
"De 40 a 44 años (187)",11,11,,1,2,2,2,2,1,1,,50
"De 45 a 49 años (188)",14,13,,2,1,4,4,2,,,1,46
"De 50 y más años (189)",34,34,,2,3,5,12,8,2,2,,166
"Casado(a) (190)",2497,2472,12,246,293,291,656,514,290,170,25,12251
"De 12 a 14 años (191)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (192)",66,61,1,40,17,3,,,,,5,83
"De 20 a 24 años (193)",219,211,3,76,72,39,20,1,,,8,428
"De 25 a 29 años (194)",299,297,2,42,63,87,93,9,1,,2,897
"De 30 a 34 años (195)",308,305,,15,46,55,129,52,7,1,3,1248
"De 35 a 39 años (196)",316,316,1,13,19,36,118,92,28,9,,1613
"De 40 a 44 años (197)",309,308,1,9,19,23,90,92,57,17,1,1784
"De 45 a 49 años (198)",280,279,1,19,21,16,64,82,54,22,1,1615
"De 50 y más años (199)",698,694,3,31,36,32,142,186,143,121,4,4582
"Viudo(a) (200)",308,302,1,17,10,26,79,74,57,38,6,1852
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (204)",3,3,,1,,1,1,,,,,8
"De 30 a 34 años (205)",5,5,,1,,,2,1,1,,,25
"De 35 a 39 años (206)",9,9,,,1,3,1,2,1,1,,46
"De 40 a 44 años (207)",21,20,,2,1,2,5,5,3,2,1,114
"De 45 a 49 años (208)",22,22,,,,4,4,7,5,2,,136
"De 50 y más años (209)",244,239,1,10,7,16,66,59,47,33,5,1518
"Divorciado(a) (210)",15,14,,2,2,1,4,,5,,1,68
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",2,2,,,,1,1,,,,,8
"De 40 a 44 años (217)",2,2,,,,,1,,1,,,13
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",9,8,,1,1,,2,,4,,1,44
"Soltero(a) (220)",346,236,2,159,38,26,11,,,,110,357
"De 12 a 14 años (221)",4,4,,4,,,,,,,,4
"De 15 a 19 años (222)",74,74,1,65,7,1,,,,,,82
"De 20 a 24 años (223)",106,64,,47,12,3,2,,,,42,88
"De 25 a 29 años (224)",74,35,,20,5,7,3,,,,39,63
"De 30 a 34 años (225)",26,21,,8,6,5,2,,,,5,43
"De 35 a 39 años (226)",25,14,,8,2,4,,,,,11,24
"De 40 a 44 años (227)",9,5,,1,1,2,1,,,,4,13
"De 45 a 49 años (228)",11,7,,2,3,1,1,,,,4,15
"De 50 y más años (229)",17,12,1,4,2,3,2,,,,5,25
