"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",104,2,5,13,16,21,21,26
"De 20 a 24 años (053)",2,,,,,,2,
"De 25 a 29 años (054)",6,,,,,,6,
"De 30 a 34 años (055)",2,,,,,,2,
"De 35 a 39 años (056)",8,,,,,2,4,2
"De 40 a 44 años (057)",18,,,,1,8,3,6
"De 45 a 49 años (058)",11,,,,1,2,3,5
"De 50 y más años (059)",57,2,5,13,14,9,1,13
"Soltero(a) (060)",1876,10,32,60,103,202,478,991
"De 12 a 14 años (061)",6,,,,,,2,4
"De 15 a 19 años (062)",100,,,,,,73,27
"De 20 a 24 años (063)",424,,,,,2,139,283
"De 25 a 29 años (064)",352,,,,,14,116,222
"De 30 a 34 años (065)",227,,,,,39,81,107
"De 35 a 39 años (066)",188,,,,4,44,47,93
"De 40 a 44 años (067)",144,,,,11,48,17,68
"De 45 a 49 años (068)",95,,,1,23,33,3,35
"De 50 y más años (069)",340,10,32,59,65,22,,152
,,,,,,,,
"URBANA (080)",8821,102,316,695,1087,1844,2626,2151
"De 12 a 14 años (081)",16,,,,,,1,15
"De 15 a 19 años (082)",171,,,,,,92,79
"De 20 a 24 años (083)",730,,,,,3,398,329
"De 25 a 29 años (084)",942,,,,,46,583,313
"De 30 a 34 años (085)",1014,,,,,174,626,214
"De 35 a 39 años (086)",1023,,,,7,307,496,213
"De 40 a 44 años (087)",976,,,,62,440,291,183
"De 45 a 49 años (088)",805,,,2,138,425,119,121
"De 50 y más años (089)",3144,102,316,693,880,449,20,684
"Conviviente (090)",2407,5,10,23,90,462,1271,546
"De 12 a 14 años (091)",10,,,,,,1,9
"De 15 a 19 años (092)",89,,,,,,43,46
"De 20 a 24 años (093)",355,,,,,1,246,108
"De 25 a 29 años (094)",483,,,,,23,341,119
"De 30 a 34 años (095)",470,,,,,83,310,77
"De 35 a 39 años (096)",355,,,,1,100,199,55
"De 40 a 44 años (097)",253,,,,12,107,95,39
"De 45 a 49 años (098)",184,,,,18,102,34,30
"De 50 y más años (099)",208,5,10,23,59,46,2,63
"Separado(a) (100)",614,2,12,49,100,152,173,126
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",12,,,,,,7,5
"De 20 a 24 años (103)",47,,,,,,36,11
"De 25 a 29 años (104)",58,,,,,8,40,10
"De 30 a 34 años (105)",65,,,,,13,38,14
"De 35 a 39 años (106)",71,,,,,30,22,19
"De 40 a 44 años (107)",98,,,,8,50,22,18
"De 45 a 49 años (108)",58,,,,16,26,6,10
"De 50 y más años (109)",204,2,12,49,76,25,2,38
"Casado(a) (110)",3566,23,130,368,623,965,887,570
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",18,,,,,,5,13
"De 20 a 24 años (113)",66,,,,,,47,19
"De 25 a 29 años (114)",158,,,,,3,126,29
"De 30 a 34 años (115)",326,,,,,51,225,50
"De 35 a 39 años (116)",449,,,,3,137,243,66
"De 40 a 44 años (117)",478,,,,30,228,156,64
"De 45 a 49 años (118)",432,,,1,72,239,71,49
"De 50 y más años (119)",1638,23,130,367,518,307,14,279
"Viudo(a) (120)",993,66,142,204,193,120,35,233
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",5,,,,,,4,1
"De 25 a 29 años (124)",3,,,,,,3,
"De 30 a 34 años (125)",17,,,,,6,5,6
"De 35 a 39 años (126)",21,,,,,12,6,3
"De 40 a 44 años (127)",41,,,,1,20,9,11
"De 45 a 49 años (128)",60,,,,15,30,6,9
"De 50 y más años (129)",844,66,142,204,177,52,1,202
"Divorciado(a) (130)",55,,3,10,12,11,9,10
"De 25 a 29 años (134)",4,,,,,,4,
"De 30 a 34 años (135)",2,,,,,,2,
"De 35 a 39 años (136)",5,,,,,1,2,2
"De 40 a 44 años (137)",8,,,,1,3,,4
"De 45 a 49 años (138)",4,,,,1,2,,1
"De 50 y más años (139)",32,,3,10,10,5,1,3
"Soltero(a) (140)",1186,6,19,41,69,134,251,666
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",50,,,,,,36,14
"De 20 a 24 años (143)",257,,,,,2,65,190
"De 25 a 29 años (144)",236,,,,,12,69,155
"De 30 a 34 años (145)",134,,,,,21,46,67
"De 35 a 39 años (146)",122,,,,3,27,24,68
"De 40 a 44 años (147)",98,,,,10,32,9,47
"De 45 a 49 años (148)",67,,,1,16,26,2,22
"De 50 y más años (149)",218,6,19,40,40,14,,99
,,,,,,,,
"RURAL (160)",7498,59,186,471,849,1431,2984,1518
"De 12 a 14 años (161)",14,,,,,,3,11
"De 15 a 19 años (162)",195,,,,,,128,67
"De 20 a 24 años (163)",765,,,,,2,520,243
"De 25 a 29 años (164)",874,,,,,25,658,191
"De 30 a 34 años (165)",835,,,,,114,586,135
"De 35 a 39 años (166)",864,,,,4,218,530,112
"De 40 a 44 años (167)",715,,,,18,262,335,100
"De 45 a 49 años (168)",608,,,3,51,303,178,73
"De 50 y más años (169)",2628,59,186,468,776,507,46,586
"Conviviente (170)",2192,2,5,16,70,302,1405,392
"De 12 a 14 años (171)",10,,,,,,1,9
"De 15 a 19 años (172)",108,,,,,,68,40
"De 20 a 24 años (173)",425,,,,,1,314,110
"De 25 a 29 años (174)",487,,,,,18,395,74
"De 30 a 34 años (175)",371,,,,,45,270,56
"De 35 a 39 años (176)",280,,,,,60,185,35
"De 40 a 44 años (177)",211,,,,8,65,121,17
"De 45 a 49 años (178)",114,,,,6,47,46,15
"De 50 y más años (179)",186,2,5,16,56,66,5,36
"Separado(a) (180)",430,2,8,23,47,84,172,94
"De 15 a 19 años (182)",29,,,,,,19,10
"De 20 a 24 años (183)",57,,,,,1,44,12
"De 25 a 29 años (184)",44,,,,,,34,10
"De 30 a 34 años (185)",45,,,,,8,33,4
"De 35 a 39 años (186)",56,,,,,17,27,12
"De 40 a 44 años (187)",38,,,,2,16,10,10
"De 45 a 49 años (188)",41,,,,4,26,3,8
"De 50 y más años (189)",120,2,8,23,41,16,2,28
"Casado(a) (190)",3249,12,60,226,516,855,1115,465
"De 12 a 14 años (191)",2,,,,,,,2
"De 15 a 19 años (192)",8,,,,,,4,4
"De 20 a 24 años (193)",108,,,,,,82,26
"De 25 a 29 años (194)",219,,,,,5,175,39
"De 30 a 34 años (195)",313,,,,,41,239,33
"De 35 a 39 años (196)",432,,,,3,115,280,34
"De 40 a 44 años (197)",380,,,,7,146,183,44
"De 45 a 49 años (198)",366,,,3,26,192,118,27
"De 50 y más años (199)",1421,12,60,223,480,356,34,256
"Viudo(a) (200)",888,37,98,184,178,112,53,226
"De 20 a 24 años (203)",6,,,,,,4,2
"De 25 a 29 años (204)",6,,,,,,5,1
"De 30 a 34 años (205)",13,,,,,2,9,2
"De 35 a 39 años (206)",27,,,,,8,13,6
"De 40 a 44 años (207)",30,,,,,14,10,6
"De 45 a 49 años (208)",52,,,,8,31,7,6
"De 50 y más años (209)",754,37,98,184,170,57,5,203
"Divorciado(a) (210)",49,2,2,3,4,10,12,16
"De 20 a 24 años (213)",2,,,,,,2,
"De 25 a 29 años (214)",2,,,,,,2,
"De 35 a 39 años (216)",3,,,,,1,2,
"De 40 a 44 años (217)",10,,,,,5,3,2
"De 45 a 49 años (218)",7,,,,,,3,4
"De 50 y más años (219)",25,2,2,3,4,4,,10
"Soltero(a) (220)",690,4,13,19,34,68,227,325
"De 12 a 14 años (221)",2,,,,,,2,
"De 15 a 19 años (222)",50,,,,,,37,13
"De 20 a 24 años (223)",167,,,,,,74,93
"De 25 a 29 años (224)",116,,,,,2,47,67
"De 30 a 34 años (225)",93,,,,,18,35,40
"De 35 a 39 años (226)",66,,,,1,17,23,25
"De 40 a 44 años (227)",46,,,,1,16,8,21
"De 45 a 49 años (228)",28,,,,7,7,1,13
"De 50 y más años (229)",122,4,13,19,25,8,,53
