"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",56,,,3,6,,12,5,30
"Profes., científicos e intelectuales (038)",2425,,,,49,45,401,111,1819
"Técnicos de nivel medio ytrab.asimilados (039)",1291,3,,31,224,202,300,336,195
"Jefes y empleados de oficina (040)",1090,,,18,316,89,188,175,304
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",5504,132,2,1156,2825,314,323,456,296
"Agricult.trabaj. calif.agrop. y pesquros (042)",2718,204,2,1359,957,59,34,49,54
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1860,29,1,398,1021,108,122,103,78
"Obreros. construc., conf., papel, fab., instr (044)",3095,32,2,629,1916,123,116,199,78
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",7210,459,17,2628,3340,241,146,260,119
"Otra (046)",524,,,,89,24,239,60,112
"Ocupación no especificada (047)",776,31,1,173,313,40,50,62,106
"Hombres (048)",16962,343,14,4007,7554,798,1087,1219,1940
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",39,,,1,4,,7,4,23
"Profes., científicos e intelectuales (050)",1332,,,,36,25,165,58,1048
"Técnicos de nivel medio ytrab.asimilados (051)",850,1,,22,150,159,165,233,120
"Jefes y empleados de oficina (052)",557,,,7,202,36,64,85,163
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",2412,16,,389,1330,146,105,263,163
"Agricult.trabaj. calif.agrop. y pesquros (054)",2384,134,2,1183,888,53,29,46,49
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1529,12,1,321,844,91,103,93,64
"Obreros. construc., conf., papel, fab., instr (056)",3027,32,2,616,1879,117,109,197,75
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",3932,140,9,1400,1959,125,80,147,72
"Otra (058)",508,,,,87,24,233,56,108
"Ocupación no especificada (059)",392,8,,68,175,22,27,37,55
"Mujeres (060)",9587,547,11,2388,3502,447,844,597,1251
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",17,,,2,2,,5,1,7
"Profes., científicos e intelectuales (062)",1093,,,,13,20,236,53,771
"Técnicos de nivel medio ytrab.asimilados (063)",441,2,,9,74,43,135,103,75
"Jefes y empleados de oficina (064)",533,,,11,114,53,124,90,141
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",3092,116,2,767,1495,168,218,193,133
"Agricult.trabaj. calif.agrop. y pesquros (066)",334,70,,176,69,6,5,3,5
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",331,17,,77,177,17,19,10,14
"Obreros. construc., conf., papel, fab., instr (068)",68,,,13,37,6,7,2,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3278,319,8,1228,1381,116,66,113,47
"Otra (070)",16,,,,2,,6,4,4
"Ocupación no especificada (071)",384,23,1,105,138,18,23,25,51
,,,,,,,,,
"RURAL (072)",17656,2311,24,9560,5065,208,179,138,171
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",8,1,,2,1,1,1,1,1
"Profes., científicos e intelectuales (074)",156,,,,7,12,34,8,95
"Técnicos de nivel medio ytrab.asimilados (075)",60,1,,3,8,9,20,14,5
"Jefes y empleados de oficina (076)",49,,,,25,2,11,3,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",448,44,1,189,175,14,11,10,4
"Agricult.trabaj. calif.agrop. y pesquros (078)",9283,1348,11,5518,2212,78,31,55,30
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",253,15,,89,120,13,9,5,2
"Obreros. construc., conf., papel, fab., instr (080)",358,4,1,111,211,14,6,8,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",6745,850,11,3534,2221,58,21,33,17
"Otra (082)",49,,,,10,1,33,1,4
"Ocupación no especificada (083)",247,48,,114,75,6,2,,2
"Hombres (084)",15003,1629,20,8335,4499,169,125,118,108
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",7,1,,1,1,1,1,1,1
"Profes., científicos e intelectuales (086)",73,,,,2,4,16,4,47
"Técnicos de nivel medio ytrab.asimilados (087)",43,1,,3,8,9,13,8,1
"Jefes y empleados de oficina (088)",18,,,,12,1,1,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",177,17,,59,79,8,2,9,3
"Agricult.trabaj. calif.agrop. y pesquros (090)",8663,1127,10,5210,2129,74,30,55,28
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",196,4,,68,102,9,7,4,2
"Obreros. construc., conf., papel, fab., instr (092)",336,3,1,104,200,11,6,8,3
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",5326,468,9,2830,1914,48,15,27,15
"Otra (094)",48,,,,10,,33,1,4
"Ocupación no especificada (095)",116,8,,60,42,4,1,,1
"Mujeres (096)",2653,682,4,1225,566,39,54,20,63
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,1,,,,,
"Profes., científicos e intelectuales (098)",83,,,,5,8,18,4,48
"Técnicos de nivel medio ytrab.asimilados (099)",17,,,,,,7,6,4
"Jefes y empleados de oficina (100)",31,,,,13,1,10,2,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",271,27,1,130,96,6,9,1,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",620,221,1,308,83,4,1,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",57,11,,21,18,4,2,1,
"Obreros. construc., conf., papel, fab., instr (104)",22,1,,7,11,3,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1419,382,2,704,307,10,6,6,2
"Otra (106)",1,,,,,1,,,
"Ocupación no especificada (107)",131,40,,54,33,2,1,,1
