"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",1,1,1,,100,,
"De 25 a 29 años (044)",7,16,16,1,100,6.3,
"De 30 a 34 años (045)",9,38,37,,97.4,,
"De 35 a 39 años (046)",8,29,27,1,93.1,3.4,
"De 40 a 44 años (047)",18,93,75,,80.6,,
"De 45 a 49 años (048)",32,144,130,,90.3,,
"De 50 y más años (049)",433,2768,2292,,82.8,,
"Divorciado(a) (050)",20,75,70,,93.3,,
"De 15 a 19 años (052)",1,1,1,,100,,
"De 20 a 24 años (053)",2,1,1,,100,,
"De 35 a 39 años (056)",2,7,7,,100,,
"De 40 a 44 años (057)",1,4,4,,100,,
"De 45 a 49 años (058)",5,32,27,,84.4,,
"De 50 y más años (059)",9,30,30,,100,,
"Soltero(a) (060)",2001,800,767,30,95.9,3.8,
"De 12 a 14 años (061)",592,1,1,,100,,
"De 15 a 19 años (062)",589,28,27,6,96.4,21.4,
"De 20 a 24 años (063)",265,93,92,13,98.9,14,
"De 25 a 29 años (064)",166,103,102,4,99,3.9,
"De 30 a 34 años (065)",81,83,83,5,100,6,
"De 35 a 39 años (066)",58,84,82,1,97.6,1.2,
"De 40 a 44 años (067)",51,79,75,1,94.9,1.3,
"De 45 a 49 años (068)",41,72,69,,95.8,,
"De 50 y más años (069)",158,257,236,,91.8,,
,,,,,,,
"URBANA (080)",2909,7649,7033,102,91.9,1.3,
"De 12 a 14 años (081)",295,3,3,,100,,
"De 15 a 19 años (082)",357,32,31,10,96.9,31.3,
"De 20 a 24 años (083)",280,215,213,26,99.1,12.1,
"De 25 a 29 años (084)",264,417,409,24,98.1,5.8,
"De 30 a 34 años (085)",255,578,557,15,96.4,2.6,
"De 35 a 39 años (086)",296,862,839,23,97.3,2.7,
"De 40 a 44 años (087)",252,846,800,4,94.6,0.5,
"De 45 a 49 años (088)",198,781,744,,95.3,,
"De 50 y más años (089)",712,3915,3437,,87.8,,
"Conviviente (090)",688,1831,1757,64,96,3.5,
"De 12 a 14 años (091)",9,2,2,,100,,
"De 15 a 19 años (092)",35,18,18,8,100,44.4,
"De 20 a 24 años (093)",138,163,161,20,98.8,12.3,
"De 25 a 29 años (094)",133,264,260,16,98.5,6.1,
"De 30 a 34 años (095)",114,302,287,7,95,2.3,
"De 35 a 39 años (096)",99,323,311,13,96.3,4,
"De 40 a 44 años (097)",60,231,221,,95.7,,
"De 45 a 49 años (098)",38,181,171,,94.5,,
"De 50 y más años (099)",62,347,326,,93.9,,
"Separado(a) (100)",62,257,225,2,87.5,0.8,
"De 12 a 14 años (101)",1,,,,,,
"De 20 a 24 años (103)",4,6,6,,100,,
"De 25 a 29 años (104)",4,10,10,1,100,10,
"De 30 a 34 años (105)",8,14,13,,92.9,,
"De 35 a 39 años (106)",7,18,17,,94.4,,
"De 40 a 44 años (107)",9,43,40,1,93,2.3,
"De 45 a 49 años (108)",12,55,51,,92.7,,
"De 50 y más años (109)",17,111,88,,79.3,,
"Casado(a) (110)",905,3771,3505,24,92.9,0.6,
"De 20 a 24 años (113)",5,5,5,,100,,
"De 25 a 29 años (114)",47,90,86,6,95.6,6.7,
"De 30 a 34 años (115)",81,191,186,6,97.4,3.1,
"De 35 a 39 años (116)",151,450,441,10,98,2.2,
"De 40 a 44 años (117)",147,494,475,2,96.2,0.4,
"De 45 a 49 años (118)",106,415,402,,96.9,,
"De 50 y más años (119)",368,2126,1910,,89.8,,
"Viudo(a) (120)",214,1325,1103,,83.2,,
"De 25 a 29 años (124)",3,4,4,,100,,
"De 30 a 34 años (125)",5,20,20,,100,,
"De 35 a 39 años (126)",7,23,22,,95.7,,
"De 40 a 44 años (127)",7,39,27,,69.2,,
"De 45 a 49 años (128)",16,79,72,,91.1,,
"De 50 y más años (129)",176,1160,958,,82.6,,
"Divorciado(a) (130)",7,18,17,,94.4,,
"De 15 a 19 años (132)",1,1,1,,100,,
"De 20 a 24 años (133)",1,,,,,,
"De 35 a 39 años (136)",1,3,3,,100,,
"De 45 a 49 años (138)",1,5,4,,80,,
"De 50 y más años (139)",3,9,9,,100,,
"Soltero(a) (140)",1033,447,426,12,95.3,2.7,
"De 12 a 14 años (141)",285,1,1,,100,,
"De 15 a 19 años (142)",321,13,12,2,92.3,15.4,
"De 20 a 24 años (143)",132,41,41,6,100,14.6,
"De 25 a 29 años (144)",77,49,49,1,100,2,
"De 30 a 34 años (145)",47,51,51,2,100,3.9,
"De 35 a 39 años (146)",31,45,45,,100,,
"De 40 a 44 años (147)",29,39,37,1,94.9,2.6,
"De 45 a 49 años (148)",25,46,44,,95.7,,
"De 50 y más años (149)",86,162,146,,90.1,,
,,,,,,,
"RURAL (160)",3446,11608,10238,174,88.2,1.5,
"De 12 a 14 años (161)",310,,,,,,
"De 15 a 19 años (162)",346,79,77,19,97.5,24.1,
"De 20 a 24 años (163)",377,415,401,54,96.6,13,
"De 25 a 29 años (164)",329,581,561,40,96.6,6.9,
"De 30 a 34 años (165)",289,801,757,34,94.5,4.2,
"De 35 a 39 años (166)",268,983,923,21,93.9,2.1,
"De 40 a 44 años (167)",258,1095,1011,6,92.3,0.5,
"De 45 a 49 años (168)",204,1084,975,,89.9,,
"De 50 y más años (169)",1065,6570,5533,,84.2,,
"Conviviente (170)",1016,2905,2659,117,91.5,4,
"De 12 a 14 años (171)",3,,,,,,
"De 15 a 19 años (172)",73,58,56,15,96.6,25.9,
"De 20 a 24 años (173)",217,316,305,41,96.5,13,
"De 25 a 29 años (174)",185,379,367,27,96.8,7.1,
"De 30 a 34 años (175)",154,420,397,21,94.5,5,
"De 35 a 39 años (176)",125,436,419,10,96.1,2.3,
"De 40 a 44 años (177)",78,298,267,3,89.6,1,
"De 45 a 49 años (178)",53,290,249,,85.9,,
"De 50 y más años (179)",128,708,599,,84.6,,
"Separado(a) (180)",66,256,236,3,92.2,1.2,
"De 20 a 24 años (183)",9,13,13,2,100,15.4,
"De 25 a 29 años (184)",5,9,9,1,100,11.1,
"De 30 a 34 años (185)",2,11,10,,90.9,,
"De 35 a 39 años (186)",8,21,20,,95.2,,
"De 40 a 44 años (187)",9,35,30,,85.7,,
"De 45 a 49 años (188)",6,23,22,,95.7,,
"De 50 y más años (189)",27,144,132,,91.7,,
"Casado(a) (190)",1089,6273,5474,34,87.3,0.5,
"De 15 a 19 años (192)",5,6,6,,100,,
"De 20 a 24 años (193)",16,32,30,4,93.8,12.5,
"De 25 a 29 años (194)",46,127,120,8,94.5,6.3,
"De 30 a 34 años (195)",95,320,301,10,94.1,3.1,
"De 35 a 39 años (196)",106,477,438,9,91.8,1.9,
"De 40 a 44 años (197)",137,664,624,3,94,0.5,
"De 45 a 49 años (198)",109,653,598,,91.6,,
"De 50 y más años (199)",575,3994,3357,,84.1,,
"Viudo(a) (200)",294,1764,1475,2,83.6,0.1,
"De 20 a 24 años (203)",1,1,1,,100,,
"De 25 a 29 años (204)",4,12,12,1,100,8.3,
"De 30 a 34 años (205)",4,18,17,,94.4,,
"De 35 a 39 años (206)",1,6,5,1,83.3,16.7,
"De 40 a 44 años (207)",11,54,48,,88.9,,
"De 45 a 49 años (208)",16,65,58,,89.2,,
"De 50 y más años (209)",257,1608,1334,,83,,
"Divorciado(a) (210)",13,57,53,,93,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 35 a 39 años (216)",1,4,4,,100,,
"De 40 a 44 años (217)",1,4,4,,100,,
"De 45 a 49 años (218)",4,27,23,,85.2,,
"De 50 y más años (219)",6,21,21,,100,,
"Soltero(a) (220)",968,353,341,18,96.6,5.1,
"De 12 a 14 años (221)",307,,,,,,
"De 15 a 19 años (222)",268,15,15,4,100,26.7,
"De 20 a 24 años (223)",133,52,51,7,98.1,13.5,
"De 25 a 29 años (224)",89,54,53,3,98.1,5.6,
"De 30 a 34 años (225)",34,32,32,3,100,9.4,
"De 35 a 39 años (226)",27,39,37,1,94.9,2.6,
"De 40 a 44 años (227)",22,40,38,,95,,
"De 45 a 49 años (228)",16,26,25,,96.2,,
"De 50 y más años (229)",72,95,90,,94.7,,
