"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",1,,,,,,,1
"De 25 a 29 años (054)",3,,,,,,2,1
"De 30 a 34 años (055)",13,,,,,3,5,5
"De 35 a 39 años (056)",10,,,,2,3,3,2
"De 40 a 44 años (057)",21,,,,3,12,3,3
"De 45 a 49 años (058)",17,,,1,7,6,1,2
"De 50 y más años (059)",80,1,5,25,19,5,,25
"Soltero(a) (060)",1744,7,23,43,86,241,360,984
"De 12 a 14 años (061)",6,,,,,,1,5
"De 15 a 19 años (062)",48,,,,,,25,23
"De 20 a 24 años (063)",331,,,,,1,85,245
"De 25 a 29 años (064)",363,,,,,21,109,233
"De 30 a 34 años (065)",271,,,,,56,74,141
"De 35 a 39 años (066)",188,,,,2,64,49,73
"De 40 a 44 años (067)",163,,,,14,53,14,82
"De 45 a 49 años (068)",109,,,3,28,28,3,47
"De 50 y más años (069)",265,7,23,40,42,18,,135
,,,,,,,,
"URBANA (080)",13686,204,526,1059,1741,2710,3796,3650
"De 12 a 14 años (081)",11,,,,,,1,10
"De 15 a 19 años (082)",211,,,,,,111,100
"De 20 a 24 años (083)",1029,,,,,3,527,499
"De 25 a 29 años (084)",1599,,,,,82,972,545
"De 30 a 34 años (085)",1759,,,,1,333,981,444
"De 35 a 39 años (086)",1644,,,,24,589,714,317
"De 40 a 44 años (087)",1502,,,1,146,674,366,315
"De 45 a 49 años (088)",1298,,,24,342,586,108,238
"De 50 y más años (089)",4633,204,526,1034,1228,443,16,1182
"Conviviente (090)",4094,4,17,85,272,738,1988,990
"De 12 a 14 años (091)",5,,,,,,,5
"De 15 a 19 años (092)",144,,,,,,82,62
"De 20 a 24 años (093)",566,,,,,2,360,204
"De 25 a 29 años (094)",875,,,,,43,606,226
"De 30 a 34 años (095)",772,,,,,150,472,150
"De 35 a 39 años (096)",598,,,,9,182,303,104
"De 40 a 44 años (097)",397,,,,31,171,123,72
"De 45 a 49 años (098)",263,,,5,66,111,37,44
"De 50 y más años (099)",474,4,17,80,166,79,5,123
"Separado(a) (100)",844,3,22,56,142,233,188,200
"De 15 a 19 años (102)",4,,,,,,2,2
"De 20 a 24 años (103)",53,,,,,,28,25
"De 25 a 29 años (104)",72,,,,,6,45,21
"De 30 a 34 años (105)",109,,,,1,27,49,32
"De 35 a 39 años (106)",101,,,,5,42,35,19
"De 40 a 44 años (107)",133,,,,11,72,23,27
"De 45 a 49 años (108)",91,,,1,23,44,5,18
"De 50 y más años (109)",281,3,22,55,102,42,1,56
"Casado(a) (110)",5911,53,252,625,1075,1429,1248,1229
"De 15 a 19 años (112)",15,,,,,,3,12
"De 20 a 24 años (113)",104,,,,,,65,39
"De 25 a 29 años (114)",298,,,,,15,211,72
"De 30 a 34 años (115)",601,,,,,99,381,121
"De 35 a 39 años (116)",744,,,,7,296,320,121
"De 40 a 44 años (117)",772,,,1,85,361,198,127
"De 45 a 49 años (118)",779,,,12,201,385,60,121
"De 50 y más años (119)",2598,53,252,612,782,273,10,616
"Viudo(a) (120)",1074,136,210,228,148,61,24,267
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",2,,,,,,,2
"De 25 a 29 años (124)",5,,,,,,3,2
"De 30 a 34 años (125)",10,,,,,2,4,4
"De 35 a 39 años (126)",19,,,,,9,7,3
"De 40 a 44 años (127)",29,,,,4,9,7,9
"De 45 a 49 años (128)",45,,,2,21,13,3,6
"De 50 y más años (129)",962,136,210,226,123,28,,239
"Divorciado(a) (130)",130,1,5,26,24,26,13,35
"De 15 a 19 años (132)",1,,,,,,,1
"De 25 a 29 años (134)",3,,,,,,2,1
"De 30 a 34 años (135)",12,,,,,3,4,5
"De 35 a 39 años (136)",8,,,,1,2,3,2
"De 40 a 44 años (137)",20,,,,3,11,3,3
"De 45 a 49 años (138)",14,,,1,4,6,1,2
"De 50 y más años (139)",72,1,5,25,16,4,,21
"Soltero(a) (140)",1633,7,20,39,80,223,335,929
"De 12 a 14 años (141)",6,,,,,,1,5
"De 15 a 19 años (142)",45,,,,,,24,21
"De 20 a 24 años (143)",304,,,,,1,74,229
"De 25 a 29 años (144)",346,,,,,18,105,223
"De 30 a 34 años (145)",255,,,,,52,71,132
"De 35 a 39 años (146)",174,,,,2,58,46,68
"De 40 a 44 años (147)",151,,,,12,50,12,77
"De 45 a 49 años (148)",106,,,3,27,27,2,47
"De 50 y más años (149)",246,7,20,36,39,17,,127
,,,,,,,,
"RURAL (160)",1166,8,39,90,143,256,358,272
"De 15 a 19 años (162)",24,,,,,,15,9
"De 20 a 24 años (163)",109,,,,,,66,43
"De 25 a 29 años (164)",129,,,,,13,87,29
"De 30 a 34 años (165)",144,,,,,32,81,31
"De 35 a 39 años (166)",149,,,,4,63,56,26
"De 40 a 44 años (167)",129,,,,13,58,35,23
"De 45 a 49 años (168)",93,,,,22,42,14,15
"De 50 y más años (169)",389,8,39,90,104,48,4,96
"Conviviente (170)",470,,4,14,23,109,228,92
"De 15 a 19 años (172)",18,,,,,,13,5
"De 20 a 24 años (173)",66,,,,,,42,24
"De 25 a 29 años (174)",87,,,,,9,67,11
"De 30 a 34 años (175)",84,,,,,18,52,14
"De 35 a 39 años (176)",81,,,,2,33,31,15
"De 40 a 44 años (177)",52,,,,5,26,16,5
"De 45 a 49 años (178)",25,,,,4,11,5,5
"De 50 y más años (179)",57,,4,14,12,12,2,13
"Separado(a) (180)",59,,1,5,7,16,17,13
"De 15 a 19 años (182)",1,,,,,,1,
"De 20 a 24 años (183)",4,,,,,,3,1
"De 25 a 29 años (184)",4,,,,,1,2,1
"De 30 a 34 años (185)",6,,,,,1,4,1
"De 35 a 39 años (186)",11,,,,,6,4,1
"De 40 a 44 años (187)",10,,,,2,4,2,2
"De 45 a 49 años (188)",2,,,,1,1,,
"De 50 y más años (189)",21,,1,5,4,3,1,7
"Casado(a) (190)",433,1,20,52,86,101,84,89
"De 15 a 19 años (192)",2,,,,,,,2
"De 20 a 24 años (193)",12,,,,,,10,2
"De 25 a 29 años (194)",19,,,,,,12,7
"De 30 a 34 años (195)",36,,,,,8,21,7
"De 35 a 39 años (196)",40,,,,1,17,17,5
"De 40 a 44 años (197)",52,,,,4,22,15,11
"De 45 a 49 años (198)",55,,,,11,27,8,9
"De 50 y más años (199)",217,1,20,52,70,27,1,46
"Viudo(a) (200)",78,7,11,15,14,9,3,19
"De 25 a 29 años (204)",2,,,,,,2,
"De 30 a 34 años (205)",1,,,,,1,,
"De 35 a 39 años (206)",1,,,,,,1,
"De 40 a 44 años (207)",2,,,,,2,,
"De 45 a 49 años (208)",5,,,,2,2,,1
"De 50 y más años (209)",67,7,11,15,12,4,,18
"Divorciado(a) (210)",15,,,,7,3,1,4
"De 30 a 34 años (215)",1,,,,,,1,
"De 35 a 39 años (216)",2,,,,1,1,,
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",3,,,,3,,,
"De 50 y más años (219)",8,,,,3,1,,4
"Soltero(a) (220)",111,,3,4,6,18,25,55
"De 15 a 19 años (222)",3,,,,,,1,2
"De 20 a 24 años (223)",27,,,,,,11,16
"De 25 a 29 años (224)",17,,,,,3,4,10
"De 30 a 34 años (225)",16,,,,,4,3,9
"De 35 a 39 años (226)",14,,,,,6,3,5
"De 40 a 44 años (227)",12,,,,2,3,2,5
"De 45 a 49 años (228)",3,,,,1,1,1,
"De 50 y más años (229)",19,,3,4,3,1,,8
