"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1371,,,,22,49,532,112,656
"Técnicos de nivel medio ytrab.asimilados (039)",673,,,35,143,106,254,46,89
"Jefes y empleados de oficina (040)",703,,,5,285,83,177,58,95
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",2087,51,2,580,1057,129,149,67,52
"Agricult.trabaj. calif.agrop. y pesquros (042)",3111,171,4,1575,1158,78,67,31,27
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1022,9,,233,548,69,110,23,30
"Obreros. construc., conf., papel, fab., instr (044)",1275,9,,299,749,89,65,40,24
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",3622,189,7,1338,1707,158,136,57,30
"Otra (046)",715,,,,129,25,449,42,70
"Ocupación no especificada (047)",446,17,1,148,192,28,33,11,16
"Hombres (048)",10659,220,7,2886,4522,560,1339,376,749
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",34,,,2,8,3,10,2,9
"Profes., científicos e intelectuales (050)",766,,,,12,26,257,61,410
"Técnicos de nivel medio ytrab.asimilados (051)",479,,,20,97,81,172,41,68
"Jefes y empleados de oficina (052)",461,,,4,232,36,75,42,72
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",843,13,,179,467,55,60,48,21
"Agricult.trabaj. calif.agrop. y pesquros (054)",2790,113,3,1415,1075,72,62,26,24
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",896,7,,198,484,63,97,22,25
"Obreros. construc., conf., papel, fab., instr (056)",1258,9,,294,740,87,65,39,24
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",2260,74,4,736,1182,99,95,48,22
"Otra (058)",668,,,,121,24,419,39,65
"Ocupación no especificada (059)",204,4,,38,104,14,27,8,9
"Mujeres (060)",4411,226,7,1330,1477,257,647,115,352
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",11,,,1,1,,4,2,3
"Profes., científicos e intelectuales (062)",605,,,,10,23,275,51,246
"Técnicos de nivel medio ytrab.asimilados (063)",194,,,15,46,25,82,5,21
"Jefes y empleados de oficina (064)",242,,,1,53,47,102,16,23
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1244,38,2,401,590,74,89,19,31
"Agricult.trabaj. calif.agrop. y pesquros (066)",321,58,1,160,83,6,5,5,3
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",126,2,,35,64,6,13,1,5
"Obreros. construc., conf., papel, fab., instr (068)",17,,,5,9,2,,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1362,115,3,602,525,59,41,9,8
"Otra (070)",47,,,,8,1,30,3,5
"Ocupación no especificada (071)",242,13,1,110,88,14,6,3,7
,,,,,,,,,
"RURAL (072)",14416,1346,15,7251,4689,363,413,144,195
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",5,,,1,,,3,,1
"Profes., científicos e intelectuales (074)",237,,,,7,9,105,23,93
"Técnicos de nivel medio ytrab.asimilados (075)",124,,,4,18,16,64,8,14
"Jefes y empleados de oficina (076)",61,,,2,21,8,14,5,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",366,23,,124,170,21,16,5,7
"Agricult.trabaj. calif.agrop. y pesquros (078)",7471,833,7,4273,2105,117,73,40,23
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",270,2,,67,118,21,35,15,12
"Obreros. construc., conf., papel, fab., instr (080)",363,15,,101,191,30,11,7,8
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",5317,444,7,2600,1991,139,79,36,21
"Otra (082)",15,,,,3,,6,2,4
"Ocupación no especificada (083)",187,29,1,79,65,2,7,3,1
"Hombres (084)",12373,935,12,6308,4211,317,319,127,144
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",5,,,1,,,3,,1
"Profes., científicos e intelectuales (086)",138,,,,2,4,66,15,51
"Técnicos de nivel medio ytrab.asimilados (087)",101,,,4,15,14,48,8,12
"Jefes y empleados de oficina (088)",43,,,1,12,6,8,5,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",156,5,,38,86,12,7,4,4
"Agricult.trabaj. calif.agrop. y pesquros (090)",6997,693,7,4046,2012,113,65,38,23
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",259,2,,61,117,19,34,15,11
"Obreros. construc., conf., papel, fab., instr (092)",358,13,,101,188,30,11,7,8
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",4256,220,5,2035,1758,118,69,33,18
"Otra (094)",15,,,,3,,6,2,4
"Ocupación no especificada (095)",45,2,,21,18,1,2,,1
"Mujeres (096)",2043,411,3,943,478,46,94,17,51
"Profes., científicos e intelectuales (098)",99,,,,5,5,39,8,42
"Técnicos de nivel medio ytrab.asimilados (099)",23,,,,3,2,16,,2
"Jefes y empleados de oficina (100)",18,,,1,9,2,6,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",210,18,,86,84,9,9,1,3
"Agricult.trabaj. calif.agrop. y pesquros (102)",474,140,,227,93,4,8,2,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",11,,,6,1,2,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",5,2,,,3,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1061,224,2,565,233,21,10,3,3
"Ocupación no especificada (107)",142,27,1,58,47,1,5,3,
