"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Viudo(a) (040)",579,3914,2903,1,74.2,,
"De 15 a 19 años (042)",1,1,1,1,100,100,
"De 25 a 29 años (044)",2,6,6,,100,,
"De 30 a 34 años (045)",6,19,18,,94.7,,
"De 35 a 39 años (046)",11,39,38,,97.4,,
"De 40 a 44 años (047)",28,118,96,,81.4,,
"De 45 a 49 años (048)",23,149,129,,86.6,,
"De 50 y más años (049)",508,3582,2615,,73,,
"Divorciado(a) (050)",9,43,35,,81.4,,
"De 45 a 49 años (058)",1,6,5,,83.3,,
"De 50 y más años (059)",8,37,30,,81.1,,
"Soltero(a) (060)",1216,260,251,16,96.5,6.2,
"De 12 a 14 años (061)",494,4,2,,50,,
"De 15 a 19 años (062)",397,41,41,7,100,17.1,
"De 20 a 24 años (063)",102,35,32,5,91.4,14.3,
"De 25 a 29 años (064)",56,36,36,1,100,2.8,
"De 30 a 34 años (065)",33,23,23,,100,,
"De 35 a 39 años (066)",30,28,25,2,89.3,7.1,
"De 40 a 44 años (067)",18,21,21,1,100,4.8,
"De 45 a 49 años (068)",16,20,20,,100,,
"De 50 y más años (069)",70,52,51,,98.1,,
,,,,,,,
"URBANA (080)",2856,9921,8494,108,85.6,1.1,
"De 12 a 14 años (081)",319,3,1,,33.3,,
"De 15 a 19 años (082)",301,42,39,14,92.9,33.3,
"De 20 a 24 años (083)",203,212,207,15,97.6,7.1,
"De 25 a 29 años (084)",251,494,478,27,96.8,5.5,
"De 30 a 34 años (085)",256,752,715,26,95.1,3.5,
"De 35 a 39 años (086)",235,840,803,16,95.6,1.9,
"De 40 a 44 años (087)",234,1103,1026,7,93,0.6,
"De 45 a 49 años (088)",158,734,672,3,91.6,0.4,
"De 50 y más años (089)",899,5741,4553,,79.3,,
"Conviviente (090)",494,1295,1218,52,94.1,4,
"De 12 a 14 años (091)",5,1,1,,100,,
"De 15 a 19 años (092)",34,20,20,8,100,40,
"De 20 a 24 años (093)",105,148,144,11,97.3,7.4,
"De 25 a 29 años (094)",128,264,255,14,96.6,5.3,
"De 30 a 34 años (095)",82,242,231,11,95.5,4.5,
"De 35 a 39 años (096)",45,176,166,5,94.3,2.8,
"De 40 a 44 años (097)",35,140,132,2,94.3,1.4,
"De 45 a 49 años (098)",21,79,71,1,89.9,1.3,
"De 50 y más años (099)",39,225,198,,88,,
"Separado(a) (100)",87,307,278,6,90.6,2,
"De 15 a 19 años (102)",4,3,3,2,100,66.7,
"De 20 a 24 años (103)",8,8,8,,100,,
"De 25 a 29 años (104)",7,12,12,3,100,25,
"De 30 a 34 años (105)",10,23,23,1,100,4.3,
"De 35 a 39 años (106)",6,17,17,,100,,
"De 40 a 44 años (107)",9,32,32,,100,,
"De 45 a 49 años (108)",8,28,28,,100,,
"De 50 y más años (109)",35,184,155,,84.2,,
"Casado(a) (110)",1126,5789,5055,41,87.3,0.7,
"De 15 a 19 años (112)",7,9,6,,66.7,,
"De 20 a 24 años (113)",21,38,38,3,100,7.9,
"De 25 a 29 años (114)",76,189,182,9,96.3,4.8,
"De 30 a 34 años (115)",137,459,434,14,94.6,3.1,
"De 35 a 39 años (116)",152,593,570,9,96.1,1.5,
"De 40 a 44 años (117)",165,863,795,4,92.1,0.5,
"De 45 a 49 años (118)",106,525,487,2,92.8,0.4,
"De 50 y más años (119)",462,3113,2543,,81.7,,
"Viudo(a) (120)",348,2344,1767,,75.4,,
"De 25 a 29 años (124)",1,2,2,,100,,
"De 30 a 34 años (125)",2,10,9,,90,,
"De 35 a 39 años (126)",8,27,26,,96.3,,
"De 40 a 44 años (127)",13,48,47,,97.9,,
"De 45 a 49 años (128)",13,89,74,,83.1,,
"De 50 y más años (129)",311,2168,1609,,74.2,,
"Divorciado(a) (130)",8,33,29,,87.9,,
"De 45 a 49 años (138)",1,6,5,,83.3,,
"De 50 y más años (139)",7,27,24,,88.9,,
"Soltero(a) (140)",793,153,147,9,96.1,5.9,
"De 12 a 14 años (141)",314,2,,,,,
"De 15 a 19 años (142)",256,10,10,4,100,40,
"De 20 a 24 años (143)",69,18,17,1,94.4,5.6,
"De 25 a 29 años (144)",39,27,27,1,100,3.7,
"De 30 a 34 años (145)",25,18,18,,100,,
"De 35 a 39 años (146)",24,27,24,2,88.9,7.4,
"De 40 a 44 años (147)",12,20,20,1,100,5,
"De 45 a 49 años (148)",9,7,7,,100,,
"De 50 y más años (149)",45,24,24,,100,,
,,,,,,,
"RURAL (160)",1810,7457,6110,90,81.9,1.2,
"De 12 a 14 años (161)",188,4,4,,100,,
"De 15 a 19 años (162)",198,85,84,15,98.8,17.6,
"De 20 a 24 años (163)",138,192,185,22,96.4,11.5,
"De 25 a 29 años (164)",122,241,231,15,95.9,6.2,
"De 30 a 34 años (165)",109,349,324,11,92.8,3.2,
"De 35 a 39 años (166)",121,567,516,17,91,3,
"De 40 a 44 años (167)",138,756,647,9,85.6,1.2,
"De 45 a 49 años (168)",122,709,640,1,90.3,0.1,
"De 50 y más años (169)",674,4554,3479,,76.4,,
"Conviviente (170)",301,809,731,35,90.4,4.3,
"De 12 a 14 años (171)",6,1,1,,100,,
"De 15 a 19 años (172)",47,42,41,8,97.6,19,
"De 20 a 24 años (173)",75,115,114,11,99.1,9.6,
"De 25 a 29 años (174)",60,124,119,10,96,8.1,
"De 30 a 34 años (175)",24,73,70,2,95.9,2.7,
"De 35 a 39 años (176)",21,80,77,4,96.3,5,
"De 40 a 44 años (177)",19,91,79,,86.8,,
"De 45 a 49 años (178)",15,76,73,,96.1,,
"De 50 y más años (179)",34,207,157,,75.8,,
"Separado(a) (180)",43,100,93,5,93,5,
"De 15 a 19 años (182)",3,2,2,1,100,50,
"De 20 a 24 años (183)",8,11,11,3,100,27.3,
"De 25 a 29 años (184)",3,4,4,1,100,25,
"De 30 a 34 años (185)",4,9,8,,88.9,,
"De 35 a 39 años (186)",4,13,13,,100,,
"De 40 a 44 años (187)",8,26,23,,88.5,,
"De 45 a 49 años (188)",2,5,5,,100,,
"De 50 y más años (189)",11,30,27,,90,,
"Casado(a) (190)",811,4861,4040,42,83.1,0.9,
"De 12 a 14 años (191)",2,1,1,,100,,
"De 15 a 19 años (192)",6,9,9,2,100,22.2,
"De 20 a 24 años (193)",22,49,45,4,91.8,8.2,
"De 25 a 29 años (194)",41,100,95,4,95,4,
"De 30 a 34 años (195)",69,253,232,9,91.7,3.6,
"De 35 a 39 años (196)",87,461,413,13,89.6,2.8,
"De 40 a 44 años (197)",90,568,495,9,87.1,1.6,
"De 45 a 49 años (198)",88,555,494,1,89,0.2,
"De 50 y más años (199)",406,2865,2256,,78.7,,
"Viudo(a) (200)",231,1570,1136,1,72.4,0.1,
"De 15 a 19 años (202)",1,1,1,1,100,100,
"De 25 a 29 años (204)",1,4,4,,100,,
"De 30 a 34 años (205)",4,9,9,,100,,
"De 35 a 39 años (206)",3,12,12,,100,,
"De 40 a 44 años (207)",15,70,49,,70,,
"De 45 a 49 años (208)",10,60,55,,91.7,,
"De 50 y más años (209)",197,1414,1006,,71.1,,
"Divorciado(a) (210)",1,10,6,,60,,
"De 50 y más años (219)",1,10,6,,60,,
"Soltero(a) (220)",423,107,104,7,97.2,6.5,
"De 12 a 14 años (221)",180,2,2,,100,,
"De 15 a 19 años (222)",141,31,31,3,100,9.7,
"De 20 a 24 años (223)",33,17,15,4,88.2,23.5,
"De 25 a 29 años (224)",17,9,9,,100,,
"De 30 a 34 años (225)",8,5,5,,100,,
"De 35 a 39 años (226)",6,1,1,,100,,
"De 40 a 44 años (227)",6,1,1,,100,,
"De 45 a 49 años (228)",7,13,13,,100,,
"De 50 y más años (229)",25,28,27,,96.4,,
