"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SAN MARTIN (000)",67703,18385,9445,28441,1728,4875,2871,1958
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",156,124,,,32,,,
"Profes., científicos e intelectuales (002)",5960,4951,,897,96,16,,
"Técnicos de nivel medio y trab. asimilados (003)",3825,2647,,948,205,24,1,
"Jefes y empleados de oficina (004)",3703,3656,,11,,36,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",10649,3263,113,5891,273,1108,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",10797,17,8,10107,665,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",4714,,1379,3015,207,113,,
"Obreros construc.,conf.,papel, fab., instr. (008)",8047,865,2313,4599,167,103,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",15422,1577,5323,2332,29,3292,2869,
"Otra (010)",572,572,,,,,,
"Ocupación no especificada (011)",1900,713,309,641,54,183,,
"Desocupado (012)",1958,,,,,,,1958
"Hombres (013)",44561,10381,8196,20756,1368,2442,114,1304
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",116,95,,,21,,,
"Profes., científicos e intelectuales (015)",3265,2572,,604,78,11,,
"Técnicos de nivel medio y trab. asimilados (016)",2402,1576,,683,131,12,,
"Jefes y empleados de oficina (017)",1785,1771,,1,,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",4662,1778,42,2433,148,261,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",9667,14,7,9039,607,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",3803,,1218,2311,189,85,,
"Obreros construc.,conf.,papel, fab., instr. (021)",7857,854,2266,4482,162,93,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",8188,802,4441,907,11,1913,114,
"Otra (023)",556,556,,,,,,
"Ocupación no especificada (024)",956,363,222,296,21,54,,
"Desocupado (025)",1304,,,,,,,1304
"Mujeres (026)",23142,8004,1249,7685,360,2433,2757,654
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",40,29,,,11,,,
"Profes., científicos e intelectuales (028)",2695,2379,,293,18,5,,
"Técnicos de nivel medio y trab. asimilados (029)",1423,1071,,265,74,12,1,
"Jefes y empleados de oficina (030)",1918,1885,,10,,23,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",5987,1485,71,3458,125,847,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1130,3,1,1068,58,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",911,,161,704,18,28,,
"Obreros construc.,conf.,papel, fab., instr. (034)",190,11,47,117,5,10,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",7234,775,882,1425,18,1379,2755,
"Otra (036)",16,16,,,,,,
"Ocupación no especificada (037)",944,350,87,345,33,129,,
"Desocupado (038)",654,,,,,,,654
,,,,,,,,
"URBANA (039)",61801,18091,8649,25265,1514,3704,2775,1803
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",154,123,,,31,,,
"Profes., científicos e intelectuales (041)",5861,4857,,892,96,16,,
"Técnicos de nivel medio y trab. asimilados (042)",3783,2617,,938,203,24,1,
"Jefes y empleados de oficina (043)",3686,3639,,11,,36,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",10508,3225,109,5810,270,1093,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",7685,15,7,7201,462,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",4668,,1364,2989,206,109,,
"Obreros construc.,conf.,papel, fab., instr. (047)",7918,853,2271,4527,166,101,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",13392,1531,4598,2283,29,2178,2773,
"Otra (049)",531,531,,,,,,
"Ocupación no especificada (050)",1812,700,300,614,51,147,,
"Desocupado (051)",1803,,,,,,,1803
"Hombres (052)",39903,10165,7547,17964,1177,1764,108,1178
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",114,94,,,20,,,
"Profes., científicos e intelectuales (054)",3212,2523,,600,78,11,,
"Técnicos de nivel medio y trab. asimilados (055)",2370,1554,,674,130,12,,
"Jefes y empleados de oficina (056)",1770,1756,,1,,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",4592,1752,42,2392,147,259,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",6869,12,6,6427,424,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",3769,,1205,2293,188,83,,
"Obreros construc.,conf.,papel, fab., instr. (060)",7729,842,2225,4410,161,91,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",6867,760,3856,880,11,1252,108,
"Otra (062)",515,515,,,,,,
"Ocupación no especificada (063)",918,357,213,287,18,43,,
"Desocupado (064)",1178,,,,,,,1178
"Mujeres (065)",21898,7926,1102,7301,337,1940,2667,625
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",40,29,,,11,,,
"Profes., científicos e intelectuales (067)",2649,2334,,292,18,5,,
"Técnicos de nivel medio y trab. asimilados (068)",1413,1063,,264,73,12,1,
"Jefes y empleados de oficina (069)",1916,1883,,10,,23,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",5916,1473,67,3418,123,834,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",816,3,1,774,38,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",899,,159,696,18,26,,
"Obreros construc.,conf.,papel, fab., instr. (073)",189,11,46,117,5,10,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",6525,771,742,1403,18,926,2665,
"Otra (075)",16,16,,,,,,
"Ocupación no especificada (076)",894,343,87,327,33,104,,
"Desocupado (077)",625,,,,,,,625
,,,,,,,,
"RURAL (078)",5902,294,796,3176,214,1171,96,155
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,1,,,1,,,
"Profes., científicos e intelectuales (080)",99,94,,5,,,,
"Técnicos de nivel medio y trab. asimilados (081)",42,30,,10,2,,,
"Jefes y empleados de oficina (082)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",141,38,4,81,3,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3112,2,1,2906,203,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",46,,15,26,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (086)",129,12,42,72,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",2030,46,725,49,,1114,96,
"Otra (088)",41,41,,,,,,
"Ocupación no especificada (089)",88,13,9,27,3,36,,
"Desocupado (090)",155,,,,,,,155
"Hombres (091)",4658,216,649,2792,191,678,6,126
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,1,,,1,,,
"Profes., científicos e intelectuales (093)",53,49,,4,,,,
