"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",152,147,,102,38,5,2,,,,5,201
"De 25 a 29 años (024)",133,132,,68,40,16,6,2,,,1,232
"De 30 a 34 años (025)",147,146,,40,51,29,21,4,1,,1,354
"De 35 a 39 años (026)",160,158,1,26,39,32,46,13,,1,2,490
"De 40 a 44 años (027)",136,136,,18,25,33,36,14,7,3,,505
"De 45 a 49 años (028)",111,111,,12,26,14,34,10,14,1,,439
"De 50 y más años (029)",260,257,,28,29,28,64,59,37,12,3,1271
"Casado(a) (030)",5873,5818,19,572,1126,936,1396,936,568,265,55,25543
"De 15 a 19 años (032)",43,35,2,21,11,1,,,,,8,46
"De 20 a 24 años (033)",238,232,1,97,91,21,18,4,,,6,443
"De 25 a 29 años (034)",466,459,2,116,181,74,74,10,2,,7,1101
"De 30 a 34 años (035)",667,657,1,101,213,144,146,40,7,5,10,1958
"De 35 a 39 años (036)",827,822,,66,204,185,223,105,27,12,5,3029
"De 40 a 44 años (037)",865,858,,51,165,165,237,153,71,16,7,3675
"De 45 a 49 años (038)",794,793,1,39,99,132,233,150,102,37,1,3870
"De 50 y más años (039)",1973,1962,12,81,162,214,465,474,359,195,11,11421
"Viudo(a) (040)",1042,1032,4,77,97,109,267,243,162,73,10,5541
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 20 a 24 años (043)",10,10,,6,3,1,,,,,,15
"De 25 a 29 años (044)",6,6,,2,1,2,1,,,,,14
"De 30 a 34 años (045)",15,14,,4,6,2,1,1,,,1,32
"De 35 a 39 años (046)",39,38,,5,9,4,14,4,2,,1,140
"De 40 a 44 años (047)",56,56,,4,15,9,16,8,4,,,216
"De 45 a 49 años (048)",62,61,,5,5,11,17,15,5,3,1,288
"De 50 y más años (049)",853,847,4,51,58,80,218,215,151,70,6,4836
"Divorciado(a) (050)",136,134,1,11,28,24,40,18,8,4,2,542
"De 15 a 19 años (052)",3,2,1,,1,,,,,,1,2
"De 20 a 24 años (053)",6,6,,,5,,1,,,,,14
"De 25 a 29 años (054)",6,6,,2,2,1,1,,,,,13
"De 30 a 34 años (055)",6,6,,1,1,1,3,,,,,18
"De 35 a 39 años (056)",6,6,,2,1,1,1,,1,,,20
"De 40 a 44 años (057)",14,14,,,4,4,5,1,,,,49
"De 45 a 49 años (058)",21,21,,3,6,4,5,3,,,,68
"De 50 y más años (059)",74,73,,3,8,13,24,14,7,4,1,358
"Soltero(a) (060)",1352,975,15,623,207,76,54,,,,377,1481
"De 12 a 14 años (061)",7,7,1,6,,,,,,,,6
"De 15 a 19 años (062)",156,156,5,140,9,1,1,,,,,165
"De 20 a 24 años (063)",357,231,2,179,40,8,2,,,,126,291
"De 25 a 29 años (064)",307,171,1,108,45,12,5,,,,136,254
"De 30 a 34 años (065)",170,125,1,74,31,13,6,,,,45,199
"De 35 a 39 años (066)",133,109,1,58,27,13,10,,,,24,191
"De 40 a 44 años (067)",75,62,,18,22,11,11,,,,13,139
"De 45 a 49 años (068)",52,41,3,12,14,8,4,,,,11,80
"De 50 y más años (069)",95,73,1,28,19,10,15,,,,22,156
,,,,,,,,,,,,
"URBANA (080)",7710,7355,27,1823,1834,1192,1397,658,322,102,355,23235
"De 12 a 14 años (081)",12,5,,4,1,,,,,,7,6
"De 15 a 19 años (082)",266,230,4,204,21,,1,,,,36,250
"De 20 a 24 años (083)",858,757,4,513,192,35,11,2,,,101,1058
"De 25 a 29 años (084)",1040,937,2,408,363,115,41,7,1,,103,1700
"De 30 a 34 años (085)",1087,1047,2,261,408,214,139,18,3,2,40,2479
"De 35 a 39 años (086)",1121,1101,,178,346,241,268,55,12,1,20,3215
"De 40 a 44 años (087)",948,931,,85,221,226,280,94,20,5,17,3249
"De 45 a 49 años (088)",721,713,2,68,126,146,217,104,41,9,8,2798
"De 50 y más años (089)",1657,1634,13,102,156,215,440,378,245,85,23,8480
"Conviviente (090)",3274,3192,6,974,879,500,537,189,78,29,82,8759
"De 12 a 14 años (091)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (092)",193,161,1,144,16,,,,,,32,176
"De 20 a 24 años (093)",520,502,2,335,129,26,9,1,,,18,713
"De 25 a 29 años (094)",622,608,1,240,253,79,30,4,1,,14,1142
"De 30 a 34 años (095)",575,571,1,118,224,124,85,15,2,2,4,1437
"De 35 a 39 años (096)",546,544,,70,158,116,156,34,9,1,2,1717
"De 40 a 44 años (097)",352,350,,27,57,88,128,40,8,2,2,1311
"De 45 a 49 años (098)",199,198,,20,23,38,64,39,10,4,1,841
"De 50 y más años (099)",261,257,1,19,19,29,65,56,48,20,4,1421
"Separado(a) (100)",635,624,,187,145,101,109,51,25,6,11,1845
"De 12 a 14 años (101)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (102)",16,13,,10,3,,,,,,3,16
"De 20 a 24 años (103)",75,73,,55,16,2,,,,,2,93
"De 25 a 29 años (104)",77,77,,45,20,9,2,1,,,,126
"De 30 a 34 años (105)",98,97,,26,35,21,13,1,1,,1,230
"De 35 a 39 años (106)",88,86,,17,19,19,24,7,,,2,261
"De 40 a 44 años (107)",88,88,,13,20,22,22,7,3,1,,295
"De 45 a 49 años (108)",72,72,,9,20,12,18,6,7,,,255
"De 50 y más años (109)",118,116,,11,11,16,30,29,14,5,2,566
"Casado(a) (110)",2561,2530,12,296,634,484,585,306,161,52,31,9487
"De 15 a 19 años (112)",10,9,1,6,2,,,,,,1,10
"De 20 a 24 años (113)",70,65,1,35,24,3,1,1,,,5,102
"De 25 a 29 años (114)",162,157,1,58,68,20,8,2,,,5,298
"De 30 a 34 años (115)",297,291,,64,128,60,37,2,,,6,674
"De 35 a 39 años (116)",386,383,,45,146,98,77,14,3,,3,1074
"De 40 a 44 años (117)",403,397,,28,111,97,111,41,7,2,6,1369
"De 45 a 49 años (118)",375,375,,25,66,83,125,50,22,4,,1488
"De 50 y más años (119)",858,853,9,35,89,123,226,196,129,46,5,4472
"Viudo(a) (120)",422,418,3,35,47,49,112,101,56,15,4,2068
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",9,8,,2,4,2,,,,,1,16
"De 35 a 39 años (126)",16,15,,4,4,2,5,,,,1,40
"De 40 a 44 años (127)",39,39,,4,12,8,7,6,2,,,136
"De 45 a 49 años (128)",27,27,,3,3,4,6,8,2,1,,125
"De 50 y más años (129)",328,327,3,20,24,33,94,87,52,14,1,1749
"Divorciado(a) (130)",79,79,1,9,16,14,26,11,2,,,284
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",3,3,,,2,,1,,,,,8
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (135)",3,3,,,1,1,1,,,,,9
"De 35 a 39 años (136)",3,3,,2,,,1,,,,,7
"De 40 a 44 años (137)",12,12,,,3,4,5,,,,,40
"De 45 a 49 años (138)",15,15,,3,5,3,3,1,,,,41
"De 50 y más años (139)",40,40,,3,4,6,15,10,2,,,176
"Soltero(a) (140)",739,512,5,322,113,44,28,,,,227,792
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",46,46,1,44,,,1,,,,,48
"De 20 a 24 años (143)",189,113,1,87,21,4,,,,,76,141
"De 25 a 29 años (144)",176,92,,63,21,7,1,,,,84,130
"De 30 a 34 años (145)",105,77,1,51,16,6,3,,,,28,113
"De 35 a 39 años (146)",82,70,,40,19,6,5,,,,12,116
"De 40 a 44 años (147)",54,45,,13,18,7,7,,,,9,98
"De 45 a 49 años (148)",33,26,2,8,9,6,1,,,,7,48
"De 50 y más años (149)",52,41,,14,9,8,10,,,,11,96
,,,,,,,,,,,,
"RURAL (160)",11397,11104,39,2219,2119,1596,2318,1519,859,435,293,43271
"De 12 a 14 años (161)",28,15,2,13,,,,,,,13,13
"De 15 a 19 años (162)",733,679,8,538,114,16,3,,,,54,826
"De 20 a 24 años (163)",1639,1569,3,724,535,211,83,13,,,70,2859
"De 25 a 29 años (164)",1730,1658,4,406,565,339,291,44,9,,72,4158
"De 30 a 34 años (165)",1469,1446,3,182,331,334,398,161,29,8,23,4940
"De 35 a 39 años (166)",1401,1384,5,106,199,250,443,269,86,26,17,5930
"De 40 a 44 años (167)",1049,1042,1,70,117,141,305,248,120,40,7,5116
"De 45 a 49 años (168)",899,891,2,41,78,101,241,209,152,67,8,4931
"De 50 y más años (169)",2449,2420,11,139,180,204,554,575,463,294,29,14498
"Conviviente (170)",6260,6158,20,1434,1362,986,1212,689,306,149,102,21079
"De 12 a 14 años (171)",22,9,1,8,,,,,,,13,8
"De 15 a 19 años (172)",537,495,3,382,93,14,3,,,,42,622
"De 20 a 24 años (173)",1214,1198,2,518,421,185,62,10,,,16,2240
"De 25 a 29 años (174)",1230,1213,2,278,406,270,215,35,7,,17,3102
"De 30 a 34 años (175)",976,974,2,105,213,235,275,119,22,3,2,3421
"De 35 a 39 años (176)",811,808,3,57,107,140,261,168,59,13,3,3558
"De 40 a 44 años (177)",499,497,1,37,50,57,152,126,50,24,2,2470
"De 45 a 49 años (178)",381,379,,18,31,40,101,96,62,31,2,2143
"De 50 y más años (179)",590,585,6,31,41,45,143,135,106,78,5,3515
"Separado(a) (180)",535,526,1,164,109,56,100,51,34,11,9,1716
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",51,47,,45,2,,,,,,4,49
"De 20 a 24 años (183)",77,74,,47,22,3,2,,,,3,108
"De 25 a 29 años (184)",56,55,,23,20,7,4,1,,,1,106
"De 30 a 34 años (185)",49,49,,14,16,8,8,3,,,,124
"De 35 a 39 años (186)",72,72,1,9,20,13,22,6,,1,,229
"De 40 a 44 años (187)",48,48,,5,5,11,14,7,4,2,,210
"De 45 a 49 años (188)",39,39,,3,6,2,16,4,7,1,,184
"De 50 y más años (189)",142,141,,17,18,12,34,30,23,7,1,705
"Casado(a) (190)",3312,3288,7,276,492,452,811,630,407,213,24,16056
"De 15 a 19 años (192)",33,26,1,15,9,1,,,,,7,36
"De 20 a 24 años (193)",168,167,,62,67,18,17,3,,,1,341
"De 25 a 29 años (194)",304,302,1,58,113,54,66,8,2,,2,803
"De 30 a 34 años (195)",370,366,1,37,85,84,109,38,7,5,4,1284
"De 35 a 39 años (196)",441,439,,21,58,87,146,91,24,12,2,1955
"De 40 a 44 años (197)",462,461,,23,54,68,126,112,64,14,1,2306
"De 45 a 49 años (198)",419,418,1,14,33,49,108,100,80,33,1,2382
"De 50 y más años (199)",1115,1109,3,46,73,91,239,278,230,149,6,6949
"Viudo(a) (200)",620,614,1,42,50,60,155,142,106,58,6,3473
"De 20 a 24 años (203)",9,9,,5,3,1,,,,,,14
"De 25 a 29 años (204)",5,5,,1,1,2,1,,,,,13
"De 30 a 34 años (205)",6,6,,2,2,,1,1,,,,16
"De 35 a 39 años (206)",23,23,,1,5,2,9,4,2,,,100
"De 40 a 44 años (207)",17,17,,,3,1,9,2,2,,,80
"De 45 a 49 años (208)",35,34,,2,2,7,11,7,3,2,1,163
"De 50 y más años (209)",525,520,1,31,34,47,124,128,99,56,5,3087
"Divorciado(a) (210)",57,55,,2,12,10,14,7,6,4,2,258
"De 15 a 19 años (212)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (213)",3,3,,,3,,,,,,,6
"De 25 a 29 años (214)",4,4,,1,1,1,1,,,,,10
"De 30 a 34 años (215)",3,3,,1,,,2,,,,,9
"De 35 a 39 años (216)",3,3,,,1,1,,,1,,,13
"De 40 a 44 años (217)",2,2,,,1,,,1,,,,9
"De 45 a 49 años (218)",6,6,,,1,1,2,2,,,,27
"De 50 y más años (219)",34,33,,,4,7,9,4,5,4,1,182
"Soltero(a) (220)",613,463,10,301,94,32,26,,,,150,689
"De 12 a 14 años (221)",5,5,1,4,,,,,,,,4
"De 15 a 19 años (222)",110,110,4,96,9,1,,,,,,117
"De 20 a 24 años (223)",168,118,1,92,19,4,2,,,,50,150
"De 25 a 29 años (224)",131,79,1,45,24,5,4,,,,52,124
"De 30 a 34 años (225)",65,48,,23,15,7,3,,,,17,86
"De 35 a 39 años (226)",51,39,1,18,8,7,5,,,,12,75
"De 40 a 44 años (227)",21,17,,5,4,4,4,,,,4,41
"De 45 a 49 años (228)",19,15,1,4,5,2,3,,,,4,32
"De 50 y más años (229)",43,32,1,14,10,2,5,,,,11,60
