"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",529,53,51,16,96.2,30.2,
"De 20 a 24 años (043)",214,201,198,35,98.5,17.4,
"De 25 a 29 años (044)",160,325,320,25,98.5,7.7,
"De 30 a 34 años (045)",117,381,358,17,94,4.5,
"De 35 a 39 años (046)",100,387,372,12,96.1,3.1,
"De 40 a 44 años (047)",42,169,163,,96.4,,
"De 45 a 49 años (048)",19,91,87,,95.6,,
"De 50 y más años (049)",35,152,140,,92.1,,
"Sup. no Univ. incompleta (050)",64,109,105,4,96.3,3.7,
"De 15 a 19 años (052)",6,,,,,,
"De 20 a 24 años (053)",20,10,9,,90,,
"De 25 a 29 años (054)",11,12,12,,100,,
"De 30 a 34 años (055)",12,30,30,2,100,6.7,
"De 35 a 39 años (056)",6,21,20,2,95.2,9.5,
"De 40 a 44 años (057)",2,6,4,,66.7,,
"De 45 a 49 años (058)",3,8,8,,100,,
"De 50 y más años (059)",4,22,22,,100,,
"Sup. no Univ. completa (060)",122,267,263,10,98.5,3.7,
"De 20 a 24 años (063)",11,5,5,,100,,
"De 25 a 29 años (064)",19,16,16,3,100,18.8,
"De 30 a 34 años (065)",36,71,70,2,98.6,2.8,
"De 35 a 39 años (066)",23,63,62,3,98.4,4.8,
"De 40 a 44 años (067)",19,55,55,2,100,3.6,
"De 45 a 49 años (068)",7,22,21,,95.5,,
"De 50 y más años (069)",7,35,34,,97.1,,
"Sup. Univ. incompleta (070)",22,28,27,1,96.4,3.6,
"De 15 a 19 años (072)",1,,,,,,
"De 20 a 24 años (073)",9,8,8,1,100,12.5,
"De 25 a 29 años (074)",3,2,1,,50,,
"De 30 a 34 años (075)",4,6,6,,100,,
"De 35 a 39 años (076)",2,6,6,,100,,
"De 40 a 44 años (077)",2,3,3,,100,,
"De 50 y más años (079)",1,3,3,,100,,
"Sup. Univ. completa (080)",70,132,127,3,96.2,2.3,
"De 20 a 24 años (083)",2,1,1,,100,,
"De 25 a 29 años (084)",16,7,7,1,100,14.3,
"De 30 a 34 años (085)",13,20,19,1,95,5,
"De 35 a 39 años (086)",20,40,40,1,100,2.5,
"De 40 a 44 años (087)",9,27,27,,100,,
"De 45 a 49 años (088)",5,19,17,,89.5,,
"De 50 y más años (089)",5,18,16,,88.9,,
,,,,,,,
"URBANA (100)",1277,3811,3461,62,90.8,1.6,
"De 12 a 14 años (101)",160,1,1,1,100,100,
"De 15 a 19 años (102)",179,23,22,5,95.7,21.7,
"De 20 a 24 años (103)",111,127,124,10,97.6,7.9,
"De 25 a 29 años (104)",123,240,230,17,95.8,7.1,
"De 30 a 34 años (105)",132,393,387,13,98.5,3.3,
"De 35 a 39 años (106)",128,505,486,13,96.2,2.6,
"De 40 a 44 años (107)",112,520,499,3,96,0.6,
"De 45 a 49 años (108)",68,376,349,,92.8,,
"De 50 y más años (109)",264,1626,1363,,83.8,,
"Sin nivel (110)",162,873,715,2,81.9,0.2,
"De 15 a 19 años (112)",3,,,,,,
"De 20 a 24 años (113)",3,2,2,,100,,
"De 25 a 29 años (114)",5,8,6,1,75,12.5,
"De 30 a 34 años (115)",7,13,13,,100,,
"De 35 a 39 años (116)",12,61,54,1,88.5,1.6,
"De 40 a 44 años (117)",8,39,34,,87.2,,
"De 45 a 49 años (118)",12,78,67,,85.9,,
"De 50 y más años (119)",112,672,539,,80.2,,
"Educacion Inicial (120)",1,5,5,,100,,
"De 35 a 39 años (126)",1,5,5,,100,,
"Primaria (130)",465,1880,1707,23,90.8,1.2,
"De 12 a 14 años (131)",69,1,1,1,100,100,
"De 15 a 19 años (132)",24,9,9,2,100,22.2,
"De 20 a 24 años (133)",38,60,58,2,96.7,3.3,
"De 25 a 29 años (134)",27,76,71,5,93.4,6.6,
"De 30 a 34 años (135)",44,169,167,7,98.8,4.1,
"De 35 a 39 años (136)",41,201,190,3,94.5,1.5,
"De 40 a 44 años (137)",59,316,302,3,95.6,0.9,
"De 45 a 49 años (138)",40,247,231,,93.5,,
"De 50 y más años (139)",123,801,678,,84.6,,
"Secundaria (140)",466,684,671,28,98.1,4.1,
"De 12 a 14 años (141)",91,,,,,,
"De 15 a 19 años (142)",146,14,13,3,92.9,21.4,
"De 20 a 24 años (143)",47,47,47,8,100,17,
"De 25 a 29 años (144)",54,126,124,8,98.4,6.3,
"De 30 a 34 años (145)",40,124,122,5,98.4,4,
"De 35 a 39 años (146)",41,154,153,4,99.4,2.6,
"De 40 a 44 años (147)",22,100,98,,98,,
"De 45 a 49 años (148)",8,31,31,,100,,
"De 50 y más años (149)",17,88,83,,94.3,,
"Sup. no Univ. incompleta (150)",44,83,82,3,98.8,3.6,
"De 15 a 19 años (152)",5,,,,,,
"De 20 a 24 años (153)",12,7,6,,85.7,,
"De 25 a 29 años (154)",8,11,11,,100,,
"De 30 a 34 años (155)",8,23,23,1,100,4.3,
"De 35 a 39 años (156)",4,13,13,2,100,15.4,
"De 40 a 44 años (157)",1,2,2,,100,,
"De 45 a 49 años (158)",2,5,5,,100,,
"De 50 y más años (159)",4,22,22,,100,,
"Sup. no Univ. completa (160)",80,181,179,4,98.9,2.2,
"De 20 a 24 años (163)",7,3,3,,100,,
"De 25 a 29 años (164)",13,10,10,2,100,20,
"De 30 a 34 años (165)",23,48,47,,97.9,,
"De 35 a 39 años (166)",15,40,40,2,100,5,
"De 40 a 44 años (167)",13,36,36,,100,,
"De 45 a 49 años (168)",4,12,12,,100,,
"De 50 y más años (169)",5,32,31,,96.9,,
"Sup. Univ. incompleta (170)",11,23,22,,95.7,,
"De 15 a 19 años (172)",1,,,,,,
"De 20 a 24 años (173)",3,7,7,,100,,
"De 25 a 29 años (174)",1,2,1,,50,,
"De 30 a 34 años (175)",2,5,5,,100,,
"De 35 a 39 años (176)",2,6,6,,100,,
"De 40 a 44 años (177)",2,3,3,,100,,
"Sup. Univ. completa (180)",48,82,80,2,97.6,2.4,
"De 20 a 24 años (183)",1,1,1,,100,,
"De 25 a 29 años (184)",15,7,7,1,100,14.3,
"De 30 a 34 años (185)",8,11,10,,90.9,,
"De 35 a 39 años (186)",12,25,25,1,100,4,
"De 40 a 44 años (187)",7,24,24,,100,,
"De 45 a 49 años (188)",2,3,3,,100,,
"De 50 y más años (189)",3,11,10,,90.9,,
,,,,,,,
"RURAL (200)",5377,19253,15885,392,82.5,2,
"De 12 a 14 años (201)",692,5,5,,100,,
"De 15 a 19 años (202)",731,132,128,37,97,28,
"De 20 a 24 años (203)",516,678,656,90,96.8,13.3,
"De 25 a 29 años (204)",467,1129,1070,77,94.8,6.8,
"De 30 a 34 años (205)",530,1987,1838,77,92.5,3.9,
"De 35 a 39 años (206)",492,2437,2189,72,89.8,3,
"De 40 a 44 años (207)",376,2310,2010,31,87,1.3,
"De 45 a 49 años (208)",299,2076,1766,8,85.1,0.4,
"De 50 y más años (209)",1274,8499,6223,,73.2,,
"Sin nivel (210)",1812,10507,8123,103,77.3,1,
"De 12 a 14 años (211)",10,,,,,,
"De 15 a 19 años (212)",27,12,12,3,100,25,
"De 20 a 24 años (213)",65,105,100,15,95.2,14.3,
"De 25 a 29 años (214)",95,238,221,16,92.9,6.7,
"De 30 a 34 años (215)",128,524,486,22,92.7,4.2,
"De 35 a 39 años (216)",188,962,843,26,87.6,2.7,
"De 40 a 44 años (217)",158,1051,908,16,86.4,1.5,
"De 45 a 49 años (218)",147,1021,850,5,83.3,0.5,
"De 50 y más años (219)",994,6594,4703,,71.3,,
"Educacion Inicial (220)",9,19,19,,100,,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 25 a 29 años (224)",1,5,5,,100,,
"De 30 a 34 años (225)",2,11,11,,100,,
"De 35 a 39 años (226)",1,3,3,,100,,
"Primaria (230)",2441,7484,6565,204,87.7,2.7,
"De 12 a 14 años (231)",501,4,4,,100,,
"De 15 a 19 años (232)",317,81,78,21,96.3,25.9,
"De 20 a 24 años (233)",265,413,399,47,96.6,11.4,
"De 25 a 29 años (234)",253,680,641,43,94.3,6.3,
"De 30 a 34 años (235)",299,1155,1065,40,92.2,3.5,
"De 35 a 39 años (236)",226,1193,1080,37,90.5,3.1,
"De 40 a 44 años (237)",189,1164,1013,13,87,1.1,
"De 45 a 49 años (238)",134,966,834,3,86.3,0.3,
"De 50 y más años (239)",257,1828,1451,,79.4,,
"Secundaria (240)",1020,1076,1019,76,94.7,7.1,
"De 12 a 14 años (241)",179,1,1,,100,,
"De 15 a 19 años (242)",383,39,38,13,97.4,33.3,
"De 20 a 24 años (243)",167,154,151,27,98.1,17.5,
"De 25 a 29 años (244)",106,199,196,17,98.5,8.5,
"De 30 a 34 años (245)",77,257,236,11,91.8,4.3,
"De 35 a 39 años (246)",59,233,219,8,94,3.4,
"De 40 a 44 años (247)",20,69,65,,94.2,,
"De 45 a 49 años (248)",11,60,56,,93.3,,
"De 50 y más años (249)",18,64,57,,89.1,,
"Sup. no Univ. incompleta (250)",20,26,23,1,88.5,3.8,
"De 15 a 19 años (252)",1,,,,,,
"De 20 a 24 años (253)",8,3,3,,100,,
"De 25 a 29 años (254)",3,1,1,,100,,
"De 30 a 34 años (255)",4,7,7,1,100,14.3,
"De 35 a 39 años (256)",2,8,7,,87.5,,
"De 40 a 44 años (257)",1,4,2,,50,,
"De 45 a 49 años (258)",1,3,3,,100,,
"Sup. no Univ. completa (260)",42,86,84,6,97.7,7,
"De 20 a 24 años (263)",4,2,2,,100,,
"De 25 a 29 años (264)",6,6,6,1,100,16.7,
"De 30 a 34 años (265)",13,23,23,2,100,8.7,
"De 35 a 39 años (266)",8,23,22,1,95.7,4.3,
"De 40 a 44 años (267)",6,19,19,2,100,10.5,
"De 45 a 49 años (268)",3,10,9,,90,,
"De 50 y más años (269)",2,3,3,,100,,
"Sup. Univ. incompleta (270)",11,5,5,1,100,20,
"De 20 a 24 años (273)",6,1,1,1,100,100,
"De 25 a 29 años (274)",2,,,,,,
"De 30 a 34 años (275)",2,1,1,,100,,
"De 50 y más años (279)",1,3,3,,100,,
"Sup. Univ. completa (280)",22,50,47,1,94,2,
"De 20 a 24 años (283)",1,,,,,,
"De 25 a 29 años (284)",1,,,,,,
"De 30 a 34 años (285)",5,9,9,1,100,11.1,
"De 35 a 39 años (286)",8,15,15,,100,,
"De 40 a 44 años (287)",2,3,3,,100,,
"De 45 a 49 años (288)",3,16,14,,87.5,,
"De 50 y más años (289)",2,7,6,,85.7,,
