"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",11686,6162,5524,3905,1885,2020,7781,4277,3504
"30 años (040)",3130,1647,1483,1032,483,549,2098,1164,934
"31 años (041)",1763,909,854,571,263,308,1192,646,546
"32 años (042)",2532,1310,1222,840,400,440,1692,910,782
"33 años (043)",2170,1201,969,772,404,368,1398,797,601
"34 años (044)",2091,1095,996,690,335,355,1401,760,641
"De 35 a 39 años (045)",11310,5908,5402,3746,1812,1934,7564,4096,3468
"35 años (046)",2429,1286,1143,813,402,411,1616,884,732
"36 años (047)",2029,1072,957,660,325,335,1369,747,622
"37 años (048)",2461,1224,1237,863,402,461,1598,822,776
"38 años (049)",2390,1261,1129,719,341,378,1671,920,751
"39 años (050)",2001,1065,936,691,342,349,1310,723,587
"De 40 a 44 años (051)",9924,5358,4566,3161,1625,1536,6763,3733,3030
"40 años (052)",2727,1493,1234,850,438,412,1877,1055,822
"41 años (053)",1410,786,624,471,248,223,939,538,401
"42 años (054)",2354,1320,1034,722,380,342,1632,940,692
"43 años (055)",1757,892,865,569,297,272,1188,595,593
"44 años (056)",1676,867,809,549,262,287,1127,605,522
"De 45 a 49 años (057)",8385,4616,3769,2483,1304,1179,5902,3312,2590
"45 años (058)",2146,1198,948,603,330,273,1543,868,675
"46 años (059)",1553,811,742,455,209,246,1098,602,496
"47 años (060)",1756,1000,756,552,306,246,1204,694,510
"48 años (061)",1712,945,767,494,266,228,1218,679,539
"49 años (062)",1218,662,556,379,193,186,839,469,370
"De 50 a 54 años (063)",6206,3405,2801,1851,965,886,4355,2440,1915
"50 años (064)",1721,966,755,510,279,231,1211,687,524
"51 años (065)",836,461,375,270,140,130,566,321,245
"52 años (066)",1401,771,630,400,211,189,1001,560,441
"53 años (067)",1071,588,483,322,172,150,749,416,333
"54 años (068)",1177,619,558,349,163,186,828,456,372
"De 55 a 59 años (069)",4842,2763,2079,1345,725,620,3497,2038,1459
"55 años (070)",1214,668,546,343,182,161,871,486,385
"56 años (071)",1117,640,477,300,161,139,817,479,338
"57 años (072)",993,580,413,260,139,121,733,441,292
"58 años (073)",970,556,414,277,152,125,693,404,289
"59 años (074)",548,319,229,165,91,74,383,228,155
"De 60 a 64 años (075)",3606,2036,1570,907,492,415,2699,1544,1155
"60 años (076)",1261,701,560,275,150,125,986,551,435
"61 años (077)",398,227,171,130,68,62,268,159,109
"62 años (078)",727,413,314,181,98,83,546,315,231
"63 años (079)",611,348,263,165,83,82,446,265,181
"64 años (080)",609,347,262,156,93,63,453,254,199
"De 65 y más años (081)",8439,4666,3773,2017,1046,971,6422,3620,2802
"65 años (082)",975,524,451,220,104,116,755,420,335
"66 años (083)",503,267,236,140,73,67,363,194,169
"67 años (084)",635,383,252,145,71,74,490,312,178
"68 años (085)",655,352,303,151,81,70,504,271,233
"69 años (086)",312,180,132,76,44,32,236,136,100
"70 años (087)",857,429,428,182,84,98,675,345,330
"71 años (088)",255,153,102,64,36,28,191,117,74
"72 años (089)",449,263,186,102,56,46,347,207,140
"73 años (090)",311,177,134,85,47,38,226,130,96
"74 años (091)",278,163,115,65,34,31,213,129,84
"75 años (092)",570,298,272,114,61,53,456,237,219
"76 años (093)",233,132,101,60,28,32,173,104,69
"77 años (094)",224,146,78,55,30,25,169,116,53
"78 años (095)",419,239,180,102,53,49,317,186,131
"79 años (096)",171,92,79,49,25,24,122,67,55
"80 años (097)",395,183,212,75,26,49,320,157,163
"81 años (098)",84,54,30,37,22,15,47,32,15
"82 años (099)",121,68,53,30,16,14,91,52,39
"83 años (100)",91,48,43,28,16,12,63,32,31
"84 años (101)",82,46,36,31,18,13,51,28,23
"85 años (102)",183,96,87,47,22,25,136,74,62
"86 años (103)",81,54,27,31,20,11,50,34,16
"87 años (104)",113,75,38,35,29,6,78,46,32
"88 años (105)",75,51,24,13,10,3,62,41,21
"89 años (106)",63,42,21,18,11,7,45,31,14
"90 años (107)",93,52,41,16,8,8,77,44,33
"91 años (108)",9,5,4,2,1,1,7,4,3
"92 años (109)",20,13,7,5,3,2,15,10,5
"93 años (110)",13,9,4,5,3,2,8,6,2
"94 años (111)",5,2,3,1,,1,4,2,2
"95 años (112)",29,13,16,7,3,4,22,10,12
"96 años (113)",13,5,8,5,1,4,8,4,4
"97 años (114)",22,13,9,7,6,1,15,7,8
"98 y más años (115)",100,39,61,14,4,10,86,35,51
