"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",2,1,,,,,1,,,,1,5
"De 30 a 34 años (025)",4,3,,1,,1,1,,,,1,9
"De 35 a 39 años (026)",1,1,,,1,,,,,,,2
"Primaria (030)",4045,3972,784,363,475,495,869,553,293,140,73,14213
"De 12 a 14 años (031)",526,522,518,2,2,,,,,,4,6
"De 15 a 19 años (032)",171,166,119,38,9,,,,,,5,56
"De 20 a 24 años (033)",208,189,35,75,54,19,5,1,,,19,267
"De 25 a 29 años (034)",291,281,20,60,103,58,36,4,,,10,619
"De 30 a 34 años (035)",311,299,12,39,59,78,85,22,4,,12,936
"De 35 a 39 años (036)",346,341,10,23,52,75,119,49,10,3,5,1305
"De 40 a 44 años (037)",398,394,16,19,51,66,138,70,24,10,4,1693
"De 45 a 49 años (038)",356,349,10,29,25,59,102,74,42,8,7,1618
"De 50 y más años (039)",1438,1431,44,78,120,140,384,333,213,119,7,7713
"Secundaria (040)",7905,7713,3056,1171,1301,905,931,263,64,22,192,12986
"De 12 a 14 años (041)",1138,1127,1125,2,,,,,,,11,2
"De 15 a 19 años (042)",1620,1606,1453,138,14,,1,,,,14,170
"De 20 a 24 años (043)",983,915,262,419,188,36,10,,,,68,945
"De 25 a 29 años (044)",829,785,86,272,290,94,39,4,,,44,1324
"De 30 a 34 años (045)",780,759,44,121,274,187,116,15,1,1,21,1844
"De 35 a 39 años (046)",761,753,18,87,221,201,189,32,4,1,8,2201
"De 40 a 44 años (047)",656,648,18,52,138,176,209,41,13,1,8,2136
"De 45 a 49 años (048)",518,512,20,37,97,117,168,62,9,2,6,1807
"De 50 y más años (049)",620,608,30,43,79,94,199,109,37,17,12,2557
"Sup. no Univ. incompleta (050)",1331,1245,408,303,240,143,109,30,9,3,86,1998
"De 15 a 19 años (052)",219,217,191,24,1,1,,,,,2,29
"De 20 a 24 años (053)",322,284,151,104,25,3,1,,,,38,168
"De 25 a 29 años (054)",213,189,36,88,47,11,7,,,,24,245
"De 30 a 34 años (055)",182,170,11,47,59,39,13,1,,,12,344
"De 35 a 39 años (056)",156,153,6,26,56,38,24,2,,1,3,377
"De 40 a 44 años (057)",101,98,6,6,31,25,22,4,4,,3,300
"De 45 a 49 años (058)",65,65,3,5,15,13,22,6,1,,,220
"De 50 y más años (059)",73,69,4,3,6,13,20,17,4,2,4,315
"Sup. no Univ. completa (060)",1468,1345,287,410,348,178,83,28,6,5,123,2276
"De 20 a 24 años (063)",259,214,112,87,14,1,,,,,45,118
"De 25 a 29 años (064)",316,278,74,121,64,18,1,,,,38,307
"De 30 a 34 años (065)",300,279,42,96,102,31,8,,,,21,426
"De 35 a 39 años (066)",208,199,24,48,68,44,14,1,,,9,385
"De 40 a 44 años (067)",158,151,13,20,57,36,15,10,,,7,368
"De 45 a 49 años (068)",94,91,7,16,22,23,19,3,1,,3,238
"De 50 y más años (069)",133,133,15,22,21,25,26,14,5,5,,434
"Sup. Univ. incompleta (070)",558,518,189,103,99,70,47,5,4,1,40,789
"De 15 a 19 años (072)",84,84,77,6,1,,,,,,,8
"De 20 a 24 años (073)",123,103,68,27,7,,1,,,,20,46
"De 25 a 29 años (074)",83,71,21,28,17,2,2,,1,,12,86
"De 30 a 34 años (075)",78,71,12,21,21,14,3,,,,7,118
"De 35 a 39 años (076)",64,63,5,13,22,15,8,,,,1,137
"De 40 a 44 años (077)",49,49,3,4,12,18,11,1,,,,134
"De 45 a 49 años (078)",39,39,1,2,7,13,13,2,1,,,133
"De 50 y más años (079)",38,38,2,2,12,8,9,2,2,1,,127
"Sup. Univ. completa (080)",1246,1119,238,302,282,166,90,29,6,6,127,2055
"De 20 a 24 años (083)",136,102,58,34,8,1,1,,,,34,58
"De 25 a 29 años (084)",244,190,69,88,26,4,3,,,,54,165
"De 30 a 34 años (085)",218,196,46,64,58,19,7,2,,,22,282
"De 35 a 39 años (086)",207,197,30,47,68,36,11,4,1,,10,372
"De 40 a 44 años (087)",190,187,16,34,62,48,23,3,1,,3,429
"De 45 a 49 años (088)",114,112,9,17,36,25,23,1,,1,2,276
"De 50 y más años (089)",137,135,10,18,24,33,22,19,4,5,2,473
,,,,,,,,,,,,
"URBANA (100)",15723,15159,4503,2460,2642,1882,2133,916,401,222,564,34488
"De 12 a 14 años (101)",1530,1515,1511,2,2,,,,,,15,6
"De 15 a 19 años (102)",1893,1874,1669,184,19,1,1,,,,19,229
"De 20 a 24 años (103)",1827,1626,612,682,262,53,15,2,,,201,1444
"De 25 a 29 años (104)",1777,1617,267,601,509,156,77,6,1,,160,2459
"De 30 a 34 años (105)",1760,1680,153,364,557,347,229,26,3,1,80,3711
"De 35 a 39 años (106)",1656,1621,85,236,476,396,347,68,9,4,35,4439
"De 40 a 44 años (107)",1478,1456,64,130,341,359,400,121,32,9,22,4773
"De 45 a 49 años (108)",1131,1119,42,99,196,245,330,145,50,12,12,4147
"De 50 y más años (109)",2671,2651,100,162,280,325,734,548,306,196,20,13280
"Sin nivel (110)",813,801,48,39,83,73,214,152,106,86,12,4252
"De 12 a 14 años (111)",8,8,8,,,,,,,,,
"De 15 a 19 años (112)",12,12,12,,,,,,,,,
"De 20 a 24 años (113)",13,12,3,3,4,,1,1,,,1,22
"De 25 a 29 años (114)",11,9,1,2,1,1,4,,,,2,24
"De 30 a 34 años (115)",55,53,3,8,20,7,14,1,,,2,136
"De 35 a 39 años (116)",51,49,2,3,12,7,19,5,1,,2,172
"De 40 a 44 años (117)",56,54,3,3,7,7,18,11,3,2,2,239
"De 45 a 49 años (118)",56,56,1,4,4,8,16,13,6,4,,285
"De 50 y más años (119)",551,548,15,16,35,43,142,121,96,80,3,3374
"Educacion Inicial (120)",15,12,7,1,1,1,2,,,,3,16
"De 12 a 14 años (121)",7,7,7,,,,,,,,,
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",2,1,,,,,1,,,,1,5
"De 30 a 34 años (125)",4,3,,1,,1,1,,,,1,9
"De 35 a 39 años (126)",1,1,,,1,,,,,,,2
"Primaria (130)",3229,3176,611,284,404,410,726,432,210,99,53,11181
"De 12 a 14 años (131)",439,435,432,1,2,,,,,,4,5
"De 15 a 19 años (132)",117,112,83,25,4,,,,,,5,33
"De 20 a 24 años (133)",164,150,29,61,40,16,3,1,,,14,208
"De 25 a 29 años (134)",227,219,12,47,89,40,28,3,,,8,482
"De 30 a 34 años (135)",252,245,7,31,51,66,74,14,2,,7,762
"De 35 a 39 años (136)",275,271,4,19,47,66,97,31,5,2,4,1000
"De 40 a 44 años (137)",318,315,9,16,46,59,115,51,13,6,3,1302
"De 45 a 49 años (138)",279,275,6,22,18,51,79,62,32,5,4,1279
"De 50 y más años (139)",1158,1154,29,62,107,112,330,270,158,86,4,6110
"Secundaria (140)",7236,7083,2784,1046,1205,854,868,242,62,22,153,12085
"De 12 a 14 años (141)",1076,1065,1064,1,,,,,,,11,1
"De 15 a 19 años (142)",1476,1464,1320,130,13,,1,,,,12,160
"De 20 a 24 años (143)",866,806,224,375,167,32,8,,,,60,839
"De 25 a 29 años (144)",727,694,70,239,268,83,31,3,,,33,1172
"De 30 a 34 años (145)",694,681,34,99,255,173,109,9,1,1,13,1671
"De 35 a 39 años (146)",703,696,15,81,203,191,177,26,2,1,7,2019
"De 40 a 44 años (147)",617,611,15,48,128,169,196,41,13,1,6,2033
"De 45 a 49 años (148)",491,488,17,33,95,114,160,58,9,2,3,1732
"De 50 y más años (149)",586,578,25,40,76,92,186,105,37,17,8,2458
"Sup. no Univ. incompleta (150)",1252,1179,372,289,235,140,105,28,7,3,73,1917
"De 15 a 19 años (152)",205,203,178,23,1,1,,,,,2,28
"De 20 a 24 años (153)",294,260,133,99,24,3,1,,,,34,161
"De 25 a 29 años (154)",199,179,32,83,47,10,7,,,,20,237
"De 30 a 34 años (155)",173,163,11,44,57,38,13,,,,10,327
"De 35 a 39 años (156)",152,149,6,26,55,38,22,1,,1,3,360
"De 40 a 44 años (157)",94,93,5,6,30,24,22,4,2,,1,277
"De 45 a 49 años (158)",63,63,3,5,15,13,20,6,1,,,212
"De 50 y más años (159)",72,69,4,3,6,13,20,17,4,2,3,315
"Sup. no Univ. completa (160)",1416,1302,267,403,338,173,82,28,6,5,114,2230
"De 20 a 24 años (163)",243,204,106,85,12,1,,,,,39,112
"De 25 a 29 años (164)",300,263,64,117,64,17,1,,,,37,300
"De 30 a 34 años (165)",291,271,40,96,96,31,8,,,,20,414
"De 35 a 39 años (166)",206,198,24,48,68,44,13,1,,,8,381
"De 40 a 44 años (167)",155,148,13,20,56,34,15,10,,,7,360
"De 45 a 49 años (168)",90,87,5,16,21,22,19,3,1,,3,233
"De 50 y más años (169)",131,131,15,21,21,24,26,14,5,5,,430
"Sup. Univ. incompleta (170)",545,508,183,101,99,68,47,5,4,1,37,781
"De 15 a 19 años (172)",83,83,76,6,1,,,,,,,8
"De 20 a 24 años (173)",118,99,65,26,7,,1,,,,19,45
"De 25 a 29 años (174)",79,68,19,27,17,2,2,,1,,11,85
"De 30 a 34 años (175)",76,70,12,21,21,13,3,,,,6,115
"De 35 a 39 años (176)",64,63,5,13,22,15,8,,,,1,137
"De 40 a 44 años (177)",49,49,3,4,12,18,11,1,,,,134
"De 45 a 49 años (178)",38,38,1,2,7,12,13,2,1,,,130
"De 50 y más años (179)",38,38,2,2,12,8,9,2,2,1,,127
"Sup. Univ. completa (180)",1217,1098,231,297,277,163,89,29,6,6,119,2026
"De 20 a 24 años (183)",128,95,52,33,8,1,1,,,,33,57
"De 25 a 29 años (184)",232,184,69,86,23,3,3,,,,48,154
"De 30 a 34 años (185)",215,194,46,64,57,18,7,2,,,21,277
"De 35 a 39 años (186)",204,194,29,46,68,35,11,4,1,,10,368
"De 40 a 44 años (187)",189,186,16,33,62,48,23,3,1,,3,428
"De 45 a 49 años (188)",114,112,9,17,36,25,23,1,,1,2,276
"De 50 y más años (189)",135,133,10,18,23,33,21,19,4,5,2,466
,,,,,,,,,,,,
"RURAL (200)",1898,1799,539,250,211,166,272,181,115,65,99,5218
"De 12 a 14 años (201)",150,150,148,2,,,,,,,,2
"De 15 a 19 años (202)",217,215,186,23,6,,,,,,2,35
"De 20 a 24 años (203)",226,200,80,70,38,8,4,,,,26,186
"De 25 a 29 años (204)",213,188,40,58,40,32,16,2,,,25,318
"De 30 a 34 años (205)",182,163,20,35,39,30,21,16,2,,19,414
"De 35 a 39 años (206)",149,145,11,12,26,21,40,27,7,1,4,545
"De 40 a 44 años (207)",142,137,11,9,21,18,39,21,14,4,5,572
"De 45 a 49 años (208)",130,124,12,11,11,13,39,21,13,4,6,526
"De 50 y más años (209)",489,477,31,30,30,44,113,94,79,56,12,2620
"Sin nivel (210)",239,232,25,18,24,16,60,37,28,24,7,1118
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (213)",7,6,3,3,,,,,,,1,3
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",14,13,3,2,3,1,3,1,,,1,30
"De 35 a 39 años (216)",11,10,1,1,2,1,3,2,,,1,33
"De 40 a 44 años (217)",12,12,,1,4,1,3,2,1,,,46
"De 45 a 49 años (218)",19,19,3,,1,,6,5,3,1,,96
"De 50 y más años (219)",170,166,11,10,13,13,45,27,24,23,4,907
"Educacion Inicial (220)",1,1,,,,1,,,,,,3
"De 20 a 24 años (223)",1,1,,,,1,,,,,,3
"Primaria (230)",816,796,173,79,71,85,143,121,83,41,20,3032
"De 12 a 14 años (231)",87,87,86,1,,,,,,,,1
"De 15 a 19 años (232)",54,54,36,13,5,,,,,,,23
"De 20 a 24 años (233)",44,39,6,14,14,3,2,,,,5,59
"De 25 a 29 años (234)",64,62,8,13,14,18,8,1,,,2,137
"De 30 a 34 años (235)",59,54,5,8,8,12,11,8,2,,5,174
"De 35 a 39 años (236)",71,70,6,4,5,9,22,18,5,1,1,305
"De 40 a 44 años (237)",80,79,7,3,5,7,23,19,11,4,1,391
"De 45 a 49 años (238)",77,74,4,7,7,8,23,12,10,3,3,339
"De 50 y más años (239)",280,277,15,16,13,28,54,63,55,33,3,1603
"Secundaria (240)",669,630,272,125,96,51,63,21,2,,39,901
"De 12 a 14 años (241)",62,62,61,1,,,,,,,,1
"De 15 a 19 años (242)",144,142,133,8,1,,,,,,2,10
"De 20 a 24 años (243)",117,109,38,44,21,4,2,,,,8,106
"De 25 a 29 años (244)",102,91,16,33,22,11,8,1,,,11,152
"De 30 a 34 años (245)",86,78,10,22,19,14,7,6,,,8,173
"De 35 a 39 años (246)",58,57,3,6,18,10,12,6,2,,1,182
"De 40 a 44 años (247)",39,37,3,4,10,7,13,,,,2,103
"De 45 a 49 años (248)",27,24,3,4,2,3,8,4,,,3,75
"De 50 y más años (249)",34,30,5,3,3,2,13,4,,,4,99
"Sup. no Univ. incompleta (250)",79,66,36,14,5,3,4,2,2,,13,81
"De 15 a 19 años (252)",14,14,13,1,,,,,,,,1
"De 20 a 24 años (253)",28,24,18,5,1,,,,,,4,7
"De 25 a 29 años (254)",14,10,4,5,,1,,,,,4,8
"De 30 a 34 años (255)",9,7,,3,2,1,,1,,,2,17
"De 35 a 39 años (256)",4,4,,,1,,2,1,,,,17
"De 40 a 44 años (257)",7,5,1,,1,1,,,2,,2,23
"De 45 a 49 años (258)",2,2,,,,,2,,,,,8
"De 50 y más años (259)",1,,,,,,,,,,1,
"Sup. no Univ. completa (260)",52,43,20,7,10,5,1,,,,9,46
"De 20 a 24 años (263)",16,10,6,2,2,,,,,,6,6
"De 25 a 29 años (264)",16,15,10,4,,1,,,,,1,7
"De 30 a 34 años (265)",9,8,2,,6,,,,,,1,12
"De 35 a 39 años (266)",2,1,,,,,1,,,,1,4
"De 40 a 44 años (267)",3,3,,,1,2,,,,,,8
"De 45 a 49 años (268)",4,4,2,,1,1,,,,,,5
"De 50 y más años (269)",2,2,,1,,1,,,,,,4
"Sup. Univ. incompleta (270)",13,10,6,2,,2,,,,,3,8
"De 15 a 19 años (272)",1,1,1,,,,,,,,,
"De 20 a 24 años (273)",5,4,3,1,,,,,,,1,1
"De 25 a 29 años (274)",4,3,2,1,,,,,,,1,1
"De 30 a 34 años (275)",2,1,,,,1,,,,,1,3
"De 45 a 49 años (278)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",29,21,7,5,5,3,1,,,,8,29
"De 20 a 24 años (283)",8,7,6,1,,,,,,,1,1
"De 25 a 29 años (284)",12,6,,2,3,1,,,,,6,11
"De 30 a 34 años (285)",3,2,,,1,1,,,,,1,5
"De 35 a 39 años (286)",3,3,1,1,,1,,,,,,4
"De 40 a 44 años (287)",1,1,,1,,,,,,,,1
"De 50 y más años (289)",2,2,,,1,,1,,,,,7
