"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",23449,11491,11958,20207,9685,10522,3242,1806,1436
"30 años (040)",5712,2822,2890,4842,2328,2514,870,494,376
"31 años (041)",4150,1944,2206,3630,1671,1959,520,273,247
"32 años (042)",4757,2297,2460,4066,1905,2161,691,392,299
"33 años (043)",4578,2270,2308,3969,1944,2025,609,326,283
"34 años (044)",4252,2158,2094,3700,1837,1863,552,321,231
"De 35 a 39 años (045)",21277,10490,10787,18338,8794,9544,2939,1696,1243
"35 años (046)",4355,2141,2214,3729,1779,1950,626,362,264
"36 años (047)",3937,1927,2010,3417,1624,1793,520,303,217
"37 años (048)",4580,2267,2313,3942,1899,2043,638,368,270
"38 años (049)",4333,2145,2188,3713,1772,1941,620,373,247
"39 años (050)",4072,2010,2062,3537,1720,1817,535,290,245
"De 40 a 44 años (051)",19306,9840,9466,16736,8301,8435,2570,1539,1031
"40 años (052)",4913,2446,2467,4176,2021,2155,737,425,312
"41 años (053)",3233,1661,1572,2839,1422,1417,394,239,155
"42 años (054)",4267,2204,2063,3688,1841,1847,579,363,216
"43 años (055)",3473,1768,1705,3032,1509,1523,441,259,182
"44 años (056)",3420,1761,1659,3001,1508,1493,419,253,166
"De 45 a 49 años (057)",15630,8191,7439,13457,6898,6559,2173,1293,880
"45 años (058)",3357,1717,1640,2853,1418,1435,504,299,205
"46 años (059)",2984,1555,1429,2593,1323,1270,391,232,159
"47 años (060)",3423,1840,1583,3003,1582,1421,420,258,162
"48 años (061)",3034,1593,1441,2575,1327,1248,459,266,193
"49 años (062)",2832,1486,1346,2433,1248,1185,399,238,161
"De 50 a 54 años (063)",12518,6649,5869,10822,5597,5225,1696,1052,644
"50 años (064)",3010,1568,1442,2542,1291,1251,468,277,191
"51 años (065)",2054,1104,950,1818,958,860,236,146,90
"52 años (066)",2750,1452,1298,2365,1210,1155,385,242,143
"53 años (067)",2380,1291,1089,2085,1094,991,295,197,98
"54 años (068)",2324,1234,1090,2012,1044,968,312,190,122
"De 55 a 59 años (069)",9234,4978,4256,7865,4178,3687,1369,800,569
"55 años (070)",2041,1119,922,1730,937,793,311,182,129
"56 años (071)",1905,1036,869,1593,844,749,312,192,120
"57 años (072)",2030,1086,944,1767,934,833,263,152,111
"58 años (073)",1716,930,786,1450,785,665,266,145,121
"59 años (074)",1542,807,735,1325,678,647,217,129,88
"De 60 a 64 años (075)",6524,3570,2954,5462,2885,2577,1062,685,377
"60 años (076)",1933,1050,883,1558,832,726,375,218,157
"61 años (077)",1034,564,470,896,472,424,138,92,46
"62 años (078)",1267,714,553,1067,575,492,200,139,61
"63 años (079)",1195,667,528,1029,551,478,166,116,50
"64 años (080)",1095,575,520,912,455,457,183,120,63
"De 65 y más años (081)",13500,7160,6340,11476,5866,5610,2024,1294,730
"65 años (082)",1307,717,590,1082,580,502,225,137,88
"66 años (083)",984,542,442,849,448,401,135,94,41
"67 años (084)",1069,568,501,903,460,443,166,108,58
"68 años (085)",877,456,421,706,350,356,171,106,65
"69 años (086)",713,396,317,624,342,282,89,54,35
"70 años (087)",999,538,461,806,425,381,193,113,80
"71 años (088)",514,276,238,440,225,215,74,51,23
"72 años (089)",769,393,376,629,300,329,140,93,47
"73 años (090)",608,323,285,506,243,263,102,80,22
"74 años (091)",561,293,268,487,245,242,74,48,26
"75 años (092)",659,348,311,544,281,263,115,67,48
"76 años (093)",490,268,222,427,228,199,63,40,23
"77 años (094)",549,291,258,473,240,233,76,51,25
"78 años (095)",454,223,231,383,181,202,71,42,29
"79 años (096)",367,187,180,317,159,158,50,28,22
"80 años (097)",439,228,211,365,184,181,74,44,30
"81 años (098)",208,110,98,190,98,92,18,12,6
"82 años (099)",309,167,142,283,150,133,26,17,9
"83 años (100)",225,129,96,202,111,91,23,18,5
"84 años (101)",233,112,121,208,93,115,25,19,6
"85 años (102)",223,116,107,195,97,98,28,19,9
"86 años (103)",189,93,96,171,80,91,18,13,5
"87 años (104)",188,102,86,172,91,81,16,11,5
"88 años (105)",113,65,48,104,57,47,9,8,1
"89 años (106)",112,52,60,104,49,55,8,3,5
"90 años (107)",86,40,46,76,35,41,10,5,5
"91 años (108)",30,16,14,29,15,14,1,1,
"92 años (109)",41,19,22,35,15,20,6,4,2
"93 años (110)",38,22,16,37,21,16,1,1,
"94 años (111)",28,15,13,28,15,13,,,
"95 años (112)",28,12,16,25,10,15,3,2,1
"96 años (113)",22,14,8,18,12,6,4,2,2
"97 años (114)",12,5,7,11,5,6,1,,1
"98 y más años (115)",56,24,32,47,21,26,9,3,6
