"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",4431,4905,4740,183,96.6,3.7,
"De 12 a 14 años (041)",926,5,4,,80,,
"De 15 a 19 años (042)",1272,111,107,33,96.4,29.7,
"De 20 a 24 años (043)",587,491,483,44,98.4,9,
"De 25 a 29 años (044)",457,738,716,46,97,6.2,
"De 30 a 34 años (045)",428,966,943,40,97.6,4.1,
"De 35 a 39 años (046)",308,898,877,12,97.7,1.3,
"De 40 a 44 años (047)",173,579,553,7,95.5,1.2,
"De 45 a 49 años (048)",120,443,423,1,95.5,0.2,
"De 50 y más años (049)",160,674,634,,94.1,,
"Sup. no Univ. incompleta (050)",324,314,306,14,97.5,4.5,
"De 15 a 19 años (052)",60,7,7,3,100,42.9,
"De 20 a 24 años (053)",119,32,32,4,100,12.5,
"De 25 a 29 años (054)",39,37,37,2,100,5.4,
"De 30 a 34 años (055)",31,53,51,3,96.2,5.7,
"De 35 a 39 años (056)",35,78,76,2,97.4,2.6,
"De 40 a 44 años (057)",18,52,48,,92.3,,
"De 45 a 49 años (058)",10,26,26,,100,,
"De 50 y más años (059)",12,29,29,,100,,
"Sup. no Univ. completa (060)",532,990,956,30,96.6,3,
"De 20 a 24 años (063)",55,19,19,5,100,26.3,
"De 25 a 29 años (064)",84,73,72,11,98.6,15.1,
"De 30 a 34 años (065)",86,119,119,4,100,3.4,
"De 35 a 39 años (066)",131,272,257,8,94.5,2.9,
"De 40 a 44 años (067)",69,172,170,2,98.8,1.2,
"De 45 a 49 años (068)",48,134,132,,98.5,,
"De 50 y más años (069)",59,201,187,,93,,
"Sup. Univ. incompleta (070)",129,163,160,9,98.2,5.5,
"De 15 a 19 años (072)",12,,,,,,
"De 20 a 24 años (073)",39,4,4,,100,,
"De 25 a 29 años (074)",12,13,13,1,100,7.7,
"De 30 a 34 años (075)",22,36,35,6,97.2,16.7,
"De 35 a 39 años (076)",21,36,36,2,100,5.6,
"De 40 a 44 años (077)",8,19,19,,100,,
"De 45 a 49 años (078)",10,28,28,,100,,
"De 50 y más años (079)",5,27,25,,92.6,,
"Sup. Univ. completa (080)",297,487,477,9,97.9,1.8,
"De 20 a 24 años (083)",19,6,6,1,100,16.7,
"De 25 a 29 años (084)",34,14,14,2,100,14.3,
"De 30 a 34 años (085)",49,48,48,2,100,4.2,
"De 35 a 39 años (086)",62,98,97,2,99,2,
"De 40 a 44 años (087)",61,135,132,2,97.8,1.5,
"De 45 a 49 años (088)",28,74,72,,97.3,,
"De 50 y más años (089)",44,112,108,,96.4,,
,,,,,,,
"URBANA (100)",3557,8699,8106,134,93.2,1.5,
"De 12 a 14 años (101)",347,5,5,,100,,
"De 15 a 19 años (102)",412,39,38,12,97.4,30.8,
"De 20 a 24 años (103)",377,232,231,25,99.6,10.8,
"De 25 a 29 años (104)",299,394,383,34,97.2,8.6,
"De 30 a 34 años (105)",335,643,633,27,98.4,4.2,
"De 35 a 39 años (106)",406,1077,1040,23,96.6,2.1,
"De 40 a 44 años (107)",297,879,855,12,97.3,1.4,
"De 45 a 49 años (108)",253,935,910,1,97.3,0.1,
"De 50 y más años (109)",831,4495,4011,,89.2,,
"Sin nivel (110)",295,1621,1398,2,86.2,0.1,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",4,1,1,,100,,
"De 20 a 24 años (113)",7,12,12,,100,,
"De 25 a 29 años (114)",7,16,14,2,87.5,12.5,
"De 30 a 34 años (115)",12,32,28,,87.5,,
"De 35 a 39 años (116)",15,48,45,,93.8,,
"De 40 a 44 años (117)",15,46,46,,100,,
"De 45 a 49 años (118)",11,53,51,,96.2,,
"De 50 y más años (119)",221,1413,1201,,85,,
"Educacion Inicial (120)",2,,,,,,
"De 12 a 14 años (121)",1,,,,,,
"De 20 a 24 años (123)",1,,,,,,
"Primaria (130)",1098,3929,3666,27,93.3,0.7,
"De 12 a 14 años (131)",123,2,2,,100,,
"De 15 a 19 años (132)",47,9,9,1,100,11.1,
"De 20 a 24 años (133)",60,57,57,4,100,7,
"De 25 a 29 años (134)",59,100,100,6,100,6,
"De 30 a 34 años (135)",66,156,155,5,99.4,3.2,
"De 35 a 39 años (136)",102,361,354,7,98.1,1.9,
"De 40 a 44 años (137)",99,342,333,4,97.4,1.2,
"De 45 a 49 años (138)",114,496,483,,97.4,,
"De 50 y más años (139)",428,2406,2173,,90.3,,
"Secundaria (140)",1244,1710,1645,52,96.2,3,
"De 12 a 14 años (141)",220,3,3,,100,,
"De 15 a 19 años (142)",308,26,25,8,96.2,30.8,
"De 20 a 24 años (143)",149,125,124,13,99.2,10.4,
"De 25 a 29 años (144)",115,174,166,12,95.4,6.9,
"De 30 a 34 años (145)",129,263,260,9,98.9,3.4,
"De 35 a 39 años (146)",106,297,286,5,96.3,1.7,
"De 40 a 44 años (147)",71,229,220,4,96.1,1.7,
"De 45 a 49 años (148)",59,218,208,1,95.4,0.5,
"De 50 y más años (149)",87,375,353,,94.1,,
"Sup. no Univ. incompleta (150)",207,203,200,11,98.5,5.4,
"De 15 a 19 años (152)",43,3,3,3,100,100,
"De 20 a 24 años (153)",77,15,15,3,100,20,
"De 25 a 29 años (154)",23,28,28,1,100,3.6,
"De 30 a 34 años (155)",20,44,43,3,97.7,6.8,
"De 35 a 39 años (156)",19,48,47,1,97.9,2.1,
"De 40 a 44 años (157)",10,22,21,,95.5,,
"De 45 a 49 años (158)",7,19,19,,100,,
"De 50 y más años (159)",8,24,24,,100,,
"Sup. no Univ. completa (160)",380,739,708,27,95.8,3.7,
"De 20 a 24 años (163)",40,14,14,5,100,35.7,
"De 25 a 29 años (164)",53,50,49,10,98,20,
"De 30 a 34 años (165)",53,80,80,3,100,3.8,
"De 35 a 39 años (166)",100,218,204,7,93.6,3.2,
"De 40 a 44 años (167)",48,118,116,2,98.3,1.7,
"De 45 a 49 años (168)",35,85,85,,100,,
"De 50 y más años (169)",51,174,160,,92,,
"Sup. Univ. incompleta (170)",95,122,120,8,98.4,6.6,
"De 15 a 19 años (172)",10,,,,,,
"De 20 a 24 años (173)",29,4,4,,100,,
"De 25 a 29 años (174)",11,13,13,1,100,7.7,
"De 30 a 34 años (175)",15,28,27,5,96.4,17.9,
"De 35 a 39 años (176)",12,23,23,2,100,8.7,
"De 40 a 44 años (177)",6,16,16,,100,,
"De 45 a 49 años (178)",8,18,18,,100,,
"De 50 y más años (179)",4,20,19,,95,,
"Sup. Univ. completa (180)",236,375,369,7,98.4,1.9,
"De 20 a 24 años (183)",14,5,5,,100,,
"De 25 a 29 años (184)",31,13,13,2,100,15.4,
"De 30 a 34 años (185)",40,40,40,2,100,5,
"De 35 a 39 años (186)",52,82,81,1,98.8,1.2,
"De 40 a 44 años (187)",48,106,103,2,97.2,1.9,
"De 45 a 49 años (188)",19,46,46,,100,,
"De 50 y más años (189)",32,83,81,,97.6,,
,,,,,,,
"RURAL (200)",12640,42230,38004,530,90,1.3,
"De 12 a 14 años (201)",1406,7,6,,85.7,,
"De 15 a 19 años (202)",1452,226,223,69,98.7,30.5,
"De 20 a 24 años (203)",1119,1069,1040,125,97.3,11.7,
"De 25 a 29 años (204)",1062,1881,1841,109,97.9,5.8,
"De 30 a 34 años (205)",1081,2816,2739,117,97.3,4.2,
"De 35 a 39 años (206)",1084,3594,3453,67,96.1,1.9,
"De 40 a 44 años (207)",923,3786,3586,36,94.7,1,
"De 45 a 49 años (208)",837,4110,3869,7,94.1,0.2,
"De 50 y más años (209)",3676,24741,21247,,85.9,,
"Sin nivel (210)",3070,18320,15710,54,85.8,0.3,
"De 12 a 14 años (211)",15,1,1,,100,,
"De 15 a 19 años (212)",49,11,11,2,100,18.2,
"De 20 a 24 años (213)",64,65,63,7,96.9,10.8,
"De 25 a 29 años (214)",81,139,137,8,98.6,5.8,
"De 30 a 34 años (215)",125,330,322,14,97.6,4.2,
"De 35 a 39 años (216)",171,633,594,11,93.8,1.7,
"De 40 a 44 años (217)",195,794,734,12,92.4,1.5,
"De 45 a 49 años (218)",206,1008,941,,93.4,,
"De 50 y más años (219)",2164,15339,12907,,84.1,,
"Educacion Inicial (220)",28,35,35,3,100,8.6,
"De 12 a 14 años (221)",7,1,1,,100,,
"De 15 a 19 años (222)",2,1,1,1,100,100,
"De 20 a 24 años (223)",3,4,4,,100,,
"De 25 a 29 años (224)",4,7,7,1,100,14.3,
"De 30 a 34 años (225)",8,14,14,1,100,7.1,
"De 35 a 39 años (226)",4,8,8,,100,,
"Primaria (230)",5991,20165,18662,332,92.5,1.6,
"De 12 a 14 años (231)",678,3,3,,100,,
"De 15 a 19 años (232)",418,125,125,41,100,32.8,
"De 20 a 24 años (233)",542,611,591,84,96.7,13.7,
"De 25 a 29 años (234)",584,1138,1114,64,97.9,5.6,
"De 30 a 34 años (235)",589,1705,1657,69,97.2,4,
"De 35 a 39 años (236)",641,2239,2149,46,96,2.1,
"De 40 a 44 años (237)",582,2526,2406,21,95.2,0.8,
"De 45 a 49 años (238)",543,2783,2623,7,94.3,0.3,
"De 50 y más años (239)",1414,9035,7994,,88.5,,
"Secundaria (240)",3187,3195,3095,132,96.9,4.1,
"De 12 a 14 años (241)",706,2,1,,50,,
"De 15 a 19 años (242)",964,85,82,25,96.5,29.4,
"De 20 a 24 años (243)",438,366,359,32,98.1,8.7,
"De 25 a 29 años (244)",342,564,550,34,97.5,6,
"De 30 a 34 años (245)",299,703,683,31,97.2,4.4,
"De 35 a 39 años (246)",202,601,591,7,98.3,1.2,
"De 40 a 44 años (247)",102,350,333,3,95.1,0.9,
"De 45 a 49 años (248)",61,225,215,,95.6,,
"De 50 y más años (249)",73,299,281,,94,,
"Sup. no Univ. incompleta (250)",117,111,106,3,95.5,2.7,
"De 15 a 19 años (252)",17,4,4,,100,,
"De 20 a 24 años (253)",42,17,17,1,100,5.9,
"De 25 a 29 años (254)",16,9,9,1,100,11.1,
"De 30 a 34 años (255)",11,9,8,,88.9,,
"De 35 a 39 años (256)",16,30,29,1,96.7,3.3,
"De 40 a 44 años (257)",8,30,27,,90,,
"De 45 a 49 años (258)",3,7,7,,100,,
"De 50 y más años (259)",4,5,5,,100,,
"Sup. no Univ. completa (260)",152,251,248,3,98.8,1.2,
"De 20 a 24 años (263)",15,5,5,,100,,
"De 25 a 29 años (264)",31,23,23,1,100,4.3,
"De 30 a 34 años (265)",33,39,39,1,100,2.6,
"De 35 a 39 años (266)",31,54,53,1,98.1,1.9,
"De 40 a 44 años (267)",21,54,54,,100,,
"De 45 a 49 años (268)",13,49,47,,95.9,,
"De 50 y más años (269)",8,27,27,,100,,
"Sup. Univ. incompleta (270)",34,41,40,1,97.6,2.4,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",10,,,,,,
"De 25 a 29 años (274)",1,,,,,,
"De 30 a 34 años (275)",7,8,8,1,100,12.5,
"De 35 a 39 años (276)",9,13,13,,100,,
"De 40 a 44 años (277)",2,3,3,,100,,
"De 45 a 49 años (278)",2,10,10,,100,,
"De 50 y más años (279)",1,7,6,,85.7,,
"Sup. Univ. completa (280)",61,112,108,2,96.4,1.8,
"De 20 a 24 años (283)",5,1,1,1,100,100,
"De 25 a 29 años (284)",3,1,1,,100,,
"De 30 a 34 años (285)",9,8,8,,100,,
"De 35 a 39 años (286)",10,16,16,1,100,6.3,
"De 40 a 44 años (287)",13,29,29,,100,,
"De 45 a 49 años (288)",9,28,26,,92.9,,
"De 50 y más años (289)",12,29,27,,93.1,,
