"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",12,,,,,,7,5
"De 25 a 29 años (054)",16,,,,,2,8,6
"De 30 a 34 años (055)",7,,,,,,7,
"De 35 a 39 años (056)",12,,,,,2,5,5
"De 40 a 44 años (057)",5,,,,2,1,1,1
"De 45 a 49 años (058)",1,,,,,1,,
"De 50 y más años (059)",1,,,,,1,,
"Sup. no Univ. completa (060)",136,,,2,9,31,60,34
"De 20 a 24 años (063)",8,,,,,,4,4
"De 25 a 29 años (064)",16,,,,,,11,5
"De 30 a 34 años (065)",22,,,,,1,14,7
"De 35 a 39 años (066)",42,,,,1,10,25,6
"De 40 a 44 años (067)",25,,,,2,14,4,5
"De 45 a 49 años (068)",11,,,,2,4,2,3
"De 50 y más años (069)",12,,,2,4,2,,4
"Sup. Univ. incompleta (070)",30,,,,2,6,12,10
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",8,,,,,,5,3
"De 25 a 29 años (074)",1,,,,,,1,
"De 30 a 34 años (075)",2,,,,,1,,1
"De 35 a 39 años (076)",7,,,,,1,5,1
"De 40 a 44 años (077)",5,,,,1,1,1,2
"De 45 a 49 años (078)",4,,,,1,3,,
"De 50 y más años (079)",1,,,,,,,1
"Sup. Univ. completa (080)",76,,,1,7,12,38,18
"De 20 a 24 años (083)",5,,,,,,1,4
"De 25 a 29 años (084)",10,,,,,1,4,5
"De 30 a 34 años (085)",19,,,,,2,14,3
"De 35 a 39 años (086)",19,,,,,3,14,2
"De 40 a 44 años (087)",10,,,,2,3,4,1
"De 45 a 49 años (088)",4,,,,1,1,1,1
"De 50 y más años (089)",9,,,1,4,2,,2
,,,,,,,,
"URBANA (100)",3408,9,48,130,287,777,1194,963
"De 12 a 14 años (101)",11,,,,,,3,8
"De 15 a 19 años (102)",216,,,,,,100,116
"De 20 a 24 años (103)",422,,,,,1,255,166
"De 25 a 29 años (104)",451,,,,,30,299,122
"De 30 a 34 años (105)",414,,,,,99,229,86
"De 35 a 39 años (106)",432,,,,4,164,188,76
"De 40 a 44 años (107)",354,,,,25,173,86,70
"De 45 a 49 años (108)",277,,,2,29,164,28,54
"De 50 y más años (109)",831,9,48,128,229,146,6,265
"Sin nivel (110)",420,2,17,41,80,82,48,150
"De 15 a 19 años (112)",3,,,,,,1,2
"De 20 a 24 años (113)",9,,,,,,7,2
"De 25 a 29 años (114)",15,,,,,,10,5
"De 30 a 34 años (115)",12,,,,,2,7,3
"De 35 a 39 años (116)",24,,,,,8,6,10
"De 40 a 44 años (117)",22,,,,,10,6,6
"De 45 a 49 años (118)",39,,,,2,26,9,2
"De 50 y más años (119)",296,2,17,41,78,36,2,120
"Educacion Inicial (120)",1,,,,,,1,
"De 30 a 34 años (125)",1,,,,,,1,
"Primaria (130)",1918,6,29,80,162,491,662,488
"De 12 a 14 años (131)",5,,,,,,1,4
"De 15 a 19 años (132)",99,,,,,,46,53
"De 20 a 24 años (133)",230,,,,,1,142,87
"De 25 a 29 años (134)",235,,,,,13,164,58
"De 30 a 34 años (135)",247,,,,,66,129,52
"De 35 a 39 años (136)",242,,,,2,104,105,31
"De 40 a 44 años (137)",219,,,,11,111,57,40
"De 45 a 49 años (138)",179,,,1,18,109,15,36
"De 50 y más años (139)",462,6,29,79,131,87,3,127
"Secundaria (140)",825,1,2,7,25,156,370,264
"De 12 a 14 años (141)",6,,,,,,2,4
"De 15 a 19 años (142)",110,,,,,,53,57
"De 20 a 24 años (143)",156,,,,,,92,64
"De 25 a 29 años (144)",167,,,,,15,106,46
"De 30 a 34 años (145)",119,,,,,28,65,26
"De 35 a 39 años (146)",103,,,,1,39,37,26
"De 40 a 44 años (147)",73,,,,7,36,13,17
"De 45 a 49 años (148)",39,,,1,5,20,1,12
"De 50 y más años (149)",52,1,2,6,12,18,1,12
"Sup. no Univ. incompleta (150)",43,,,,2,6,22,13
"De 15 a 19 años (152)",2,,,,,,,2
"De 20 a 24 años (153)",9,,,,,,6,3
"De 25 a 29 años (154)",13,,,,,1,7,5
"De 30 a 34 años (155)",4,,,,,,4,
"De 35 a 39 años (156)",8,,,,,2,4,2
"De 40 a 44 años (157)",5,,,,2,1,1,1
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",1,,,,,1,,
"Sup. no Univ. completa (160)",113,,,2,9,26,51,25
"De 20 a 24 años (163)",7,,,,,,3,4
"De 25 a 29 años (164)",13,,,,,,9,4
"De 30 a 34 años (165)",16,,,,,1,12,3
"De 35 a 39 años (166)",34,,,,1,7,21,5
"De 40 a 44 años (167)",21,,,,2,12,4,3
"De 45 a 49 años (168)",11,,,,2,4,2,3
"De 50 y más años (169)",11,,,2,4,2,,3
"Sup. Univ. incompleta (170)",28,,,,2,5,11,10
"De 15 a 19 años (172)",2,,,,,,,2
"De 20 a 24 años (173)",7,,,,,,4,3
"De 25 a 29 años (174)",1,,,,,,1,
"De 30 a 34 años (175)",1,,,,,,,1
"De 35 a 39 años (176)",7,,,,,1,5,1
"De 40 a 44 años (177)",5,,,,1,1,1,2
"De 45 a 49 años (178)",4,,,,1,3,,
"De 50 y más años (179)",1,,,,,,,1
"Sup. Univ. completa (180)",60,,,,7,11,29,13
"De 20 a 24 años (183)",4,,,,,,1,3
"De 25 a 29 años (184)",7,,,,,1,2,4
"De 30 a 34 años (185)",14,,,,,2,11,1
"De 35 a 39 años (186)",14,,,,,3,10,1
"De 40 a 44 años (187)",9,,,,2,2,4,1
"De 45 a 49 años (188)",4,,,,1,1,1,1
"De 50 y más años (189)",8,,,,4,2,,2
,,,,,,,,
"RURAL (200)",4676,7,27,121,318,928,2213,1062
"De 12 a 14 años (201)",20,,,,,,5,15
"De 15 a 19 años (202)",395,,,,,,234,161
"De 20 a 24 años (203)",775,,,,,3,550,222
"De 25 a 29 años (204)",685,,,,,38,524,123
"De 30 a 34 años (205)",566,,,,,110,369,87
"De 35 a 39 años (206)",521,,,,4,146,285,86
"De 40 a 44 años (207)",398,,,,11,186,156,45
"De 45 a 49 años (208)",355,,,,33,193,75,54
"De 50 y más años (209)",961,7,27,121,270,252,15,269
"Sin nivel (210)",1098,5,21,90,163,259,274,286
"De 12 a 14 años (211)",3,,,,,,,3
"De 15 a 19 años (212)",24,,,,,,16,8
"De 20 a 24 años (213)",48,,,,,,33,15
"De 25 a 29 años (214)",56,,,,,3,42,11
"De 30 a 34 años (215)",78,,,,,9,48,21
"De 35 a 39 años (216)",90,,,,1,20,50,19
"De 40 a 44 años (217)",92,,,,1,35,48,8
"De 45 a 49 años (218)",116,,,,5,60,30,21
"De 50 y más años (219)",591,5,21,90,156,132,7,180
"Educacion Inicial (220)",19,,,,,1,16,2
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",5,,,,,,4,1
"De 25 a 29 años (224)",6,,,,,,5,1
"De 30 a 34 años (225)",2,,,,,1,1,
"De 35 a 39 años (226)",5,,,,,,5,
"Primaria (230)",2958,2,6,30,148,610,1595,567
"De 12 a 14 años (231)",15,,,,,,5,10
"De 15 a 19 años (232)",253,,,,,,166,87
"De 20 a 24 años (233)",559,,,,,2,408,149
"De 25 a 29 años (234)",489,,,,,28,382,79
"De 30 a 34 años (235)",415,,,,,91,277,47
"De 35 a 39 años (236)",360,,,,3,107,201,49
"De 40 a 44 años (237)",282,,,,10,136,104,32
"De 45 a 49 años (238)",230,,,,25,130,44,31
"De 50 y más años (239)",355,2,6,30,110,116,8,83
"Secundaria (240)",547,,,,7,50,303,187
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",117,,,,,,51,66
"De 20 a 24 años (243)",157,,,,,1,102,54
"De 25 a 29 años (244)",125,,,,,6,90,29
"De 30 a 34 años (245)",56,,,,,8,35,13
"De 35 a 39 años (246)",49,,,,,16,20,13
"De 40 a 44 años (247)",19,,,,,12,4,3
"De 45 a 49 años (248)",9,,,,3,3,1,2
"De 50 y más años (249)",13,,,,4,4,,5
"Sup. no Univ. incompleta (250)",13,,,,,1,6,6
"De 20 a 24 años (253)",3,,,,,,1,2
"De 25 a 29 años (254)",3,,,,,1,1,1
"De 30 a 34 años (255)",3,,,,,,3,
"De 35 a 39 años (256)",4,,,,,,1,3
"Sup. no Univ. completa (260)",23,,,,,5,9,9
"De 20 a 24 años (263)",1,,,,,,1,
"De 25 a 29 años (264)",3,,,,,,2,1
"De 30 a 34 años (265)",6,,,,,,2,4
"De 35 a 39 años (266)",8,,,,,3,4,1
"De 40 a 44 años (267)",4,,,,,2,,2
"De 50 y más años (269)",1,,,,,,,1
"Sup. Univ. incompleta (270)",2,,,,,1,1,
"De 20 a 24 años (273)",1,,,,,,1,
"De 30 a 34 años (275)",1,,,,,1,,
"Sup. Univ. completa (280)",16,,,1,,1,9,5
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",3,,,,,,2,1
"De 30 a 34 años (285)",5,,,,,,3,2
"De 35 a 39 años (286)",5,,,,,,4,1
"De 40 a 44 años (287)",1,,,,,1,,
"De 50 y más años (289)",1,,,1,,,,
