"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia PALPA (000)",5292,26,355,156,155,521,607,391,352,2401,13,139,176
"Agric., ganadería, caza y silvicultura (001)",2376,,5,4,,,602,,3,1762,,,
"Pesca (002)",5,,,,,,5,,,,,,
"Explotación de minas y canteras (003)",299,2,3,4,3,1,,218,1,67,,,
"Industrias manufactureras (004)",130,,1,4,2,,,98,16,9,,,
"Suministro de electricidad, gas y agua (005)",8,,1,,2,,,2,,3,,,
"Construcción (006)",174,,8,3,,,,11,110,42,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",668,,4,12,2,389,,60,9,192,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",64,,,,,13,,43,7,1,,,
"Comercio al por mayor (009)",30,,1,3,1,21,,,2,2,,,
"Comercio al por menor (010)",574,,3,9,1,355,,17,,189,,,
"Hoteles y restaurantes (011)",190,,1,3,4,93,,,,89,,,
"Trans., almac. y comunicaciones (012)",258,,2,9,15,1,,1,204,26,,,
"Intermediación financiera (013)",12,,1,2,9,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",130,,28,33,14,25,,1,2,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",148,15,11,13,59,1,,,4,32,13,,
"Enseñanza (016)",281,8,249,1,13,,,,1,9,,,
"Servicios sociales y de salud (017)",118,,32,48,21,1,,,2,14,,,
"Otras activ. serv.comun.soc y personales (018)",92,1,9,20,10,10,,,,42,,,
"Hogares privados con servicio doméstico (019)",86,,,,,,,,,86,,,
"Actividad economica no especificada (021)",141,,,,1,,,,,1,,139,
"Desocupado (022)",176,,,,,,,,,,,,176
"Hombres (023)",3533,19,146,89,82,210,539,346,342,1540,13,82,125
"Agric., ganadería, caza y silvicultura (024)",1767,,5,4,,,534,,3,1221,,,
"Pesca (025)",5,,,,,,5,,,,,,
"Explotación de minas y canteras (026)",275,2,3,4,2,,,202,1,61,,,
"Industrias manufactureras (027)",90,,,3,2,,,70,8,7,,,
"Suministro de electricidad, gas y agua (028)",7,,1,,1,,,2,,3,,,
"Construcción (029)",172,,6,3,,,,11,110,42,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",304,,2,8,2,157,,59,8,68,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",58,,,,,9,,43,6,,,,
"Comercio al por mayor (032)",21,,,3,1,13,,,2,2,,,
"Comercio al por menor (033)",225,,2,5,1,135,,16,,66,,,
"Hoteles y restaurantes (034)",45,,,2,3,22,,,,18,,,
"Trans., almac. y comunicaciones (035)",237,,,4,10,,,1,203,19,,,
"Intermediación financiera (036)",4,,1,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",102,,21,23,10,25,,1,2,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",104,12,10,6,27,1,,,4,31,13,,
"Enseñanza (039)",93,4,74,,5,,,,1,9,,,
"Servicios sociales y de salud (040)",50,,15,15,13,,,,2,5,,,
"Otras activ. serv.comun.soc y personales (041)",57,1,8,16,5,5,,,,22,,,
"Hogares privados con servicio doméstico (042)",13,,,,,,,,,13,,,
"Actividad economica no especificada (044)",83,,,,,,,,,1,,82,
"Desocupado (045)",125,,,,,,,,,,,,125
"Mujeres (046)",1759,7,209,67,73,311,68,45,10,861,,57,51
"Agric., ganadería, caza y silvicultura (047)",609,,,,,,68,,,541,,,
"Explotación de minas y canteras (049)",24,,,,1,1,,16,,6,,,
"Industrias manufactureras (050)",40,,1,1,,,,28,8,2,,,
"Suministro de electricidad, gas y agua (051)",1,,,,1,,,,,,,,
"Construcción (052)",2,,2,,,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",364,,2,4,,232,,1,1,124,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,,,,,4,,,1,1,,,
"Comercio al por mayor (055)",9,,1,,,8,,,,,,,
"Comercio al por menor (056)",349,,1,4,,220,,1,,123,,,
"Hoteles y restaurantes (057)",145,,1,1,1,71,,,,71,,,
"Trans., almac. y comunicaciones (058)",21,,2,5,5,1,,,1,7,,,
"Intermediación financiera (059)",8,,,1,7,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",28,,7,10,4,,,,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",44,3,1,7,32,,,,,1,,,
"Enseñanza (062)",188,4,175,1,8,,,,,,,,
"Servicios sociales y de salud (063)",68,,17,33,8,1,,,,9,,,
"Otras activ. serv.comun.soc y personales (064)",35,,1,4,5,5,,,,20,,,
"Hogares privados con servicio doméstico (065)",73,,,,,,,,,73,,,
"Actividad economica no especificada (067)",58,,,,1,,,,,,,57,
"Desocupado (068)",51,,,,,,,,,,,,51
,,,,,,,,,,,,,
"URBANA (069)",3447,19,289,129,129,438,253,237,282,1428,13,111,119
"Agric., ganadería, caza y silvicultura (070)",1181,,4,4,,,249,,1,923,,,
"Pesca (071)",4,,,,,,4,,,,,,
"Explotación de minas y canteras (072)",111,2,,,2,,,78,,29,,,
"Industrias manufactureras (073)",121,,1,4,1,,,91,16,8,,,
"Suministro de electricidad, gas y agua (074)",7,,1,,1,,,2,,3,,,
"Construcción (075)",138,,7,1,,,,8,83,39,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",588,,4,12,2,337,,56,9,168,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",58,,,,,9,,41,7,1,,,
"Comercio al por mayor (078)",28,,1,3,1,19,,,2,2,,,
"Comercio al por menor (079)",502,,3,9,1,309,,15,,165,,,
"Hoteles y restaurantes (080)",158,,1,3,4,72,,,,78,,,
"Trans., almac. y comunicaciones (081)",208,,2,8,12,,,1,165,20,,,
"Intermediación financiera (082)",11,,,2,9,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",95,,24,21,10,17,,1,2,20,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",128,10,9,11,52,1,,,3,29,13,,
"Enseñanza (085)",227,6,202,1,10,,,,1,7,,,
"Servicios sociales y de salud (086)",105,,26,46,19,1,,,2,11,,,
"Otras activ. serv.comun.soc y personales (087)",75,1,8,16,7,10,,,,33,,,
"Hogares privados con servicio doméstico (088)",59,,,,,,,,,59,,,
"Actividad economica no especificada (090)",112,,,,,,,,,1,,111,
"Desocupado (091)",119,,,,,,,,,,,,119
"Hombres (092)",2159,15,124,68,69,174,217,207,272,851,13,62,87
"Agric., ganadería, caza y silvicultura (093)",830,,4,4,,,213,,1,608,,,
"Pesca (094)",4,,,,,,4,,,,,,
"Explotación de minas y canteras (095)",106,2,,,2,,,74,,28,,,
"Industrias manufactureras (096)",85,,,3,1,,,66,8,7,,,
"Suministro de electricidad, gas y agua (097)",7,,1,,1,,,2,,3,,,
"Construcción (098)",136,,5,1,,,,8,83,39,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",269,,2,8,2,132,,55,8,62,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",53,,,,,6,,41,6,,,,
"Comercio al por mayor (101)",19,,,3,1,11,,,2,2,,,
"Comercio al por menor (102)",197,,2,5,1,115,,14,,60,,,
"Hoteles y restaurantes (103)",39,,,2,3,19,,,,15,,,
"Trans., almac. y comunicaciones (104)",190,,,3,9,,,1,164,13,,,
"Intermediación financiera (105)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",76,,19,15,6,17,,1,2,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",90,8,8,5,24,1,,,3,28,13,,
"Enseñanza (108)",82,4,65,,5,,,,1,7,,,
"Servicios sociales y de salud (109)",42,,12,14,11,,,,2,3,,,
"Otras activ. serv.comun.soc y personales (110)",45,1,8,12,3,5,,,,16,,,
"Hogares privados con servicio doméstico (111)",5,,,,,,,,,5,,,
"Actividad economica no especificada (113)",63,,,,,,,,,1,,62,
"Desocupado (114)",87,,,,,,,,,,,,87
"Mujeres (115)",1288,4,165,61,60,264,36,30,10,577,,49,32
"Agric., ganadería, caza y silvicultura (116)",351,,,,,,36,,,315,,,
"Explotación de minas y canteras (118)",5,,,,,,,4,,1,,,
"Industrias manufactureras (119)",36,,1,1,,,,25,8,1,,,
"Construcción (121)",2,,2,,,,,,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",319,,2,4,,205,,1,1,106,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",5,,,,,3,,,1,1,,,
"Comercio al por mayor (124)",9,,1,,,8,,,,,,,
"Comercio al por menor (125)",305,,1,4,,194,,1,,105,,,
"Hoteles y restaurantes (126)",119,,1,1,1,53,,,,63,,,
"Trans., almac. y comunicaciones (127)",18,,2,5,3,,,,1,7,,,
"Intermediación financiera (128)",8,,,1,7,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",19,,5,6,4,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",38,2,1,6,28,,,,,1,,,
"Enseñanza (131)",145,2,137,1,5,,,,,,,,
"Servicios sociales y de salud (132)",63,,14,32,8,1,,,,8,,,
"Otras activ. serv.comun.soc y personales (133)",30,,,4,4,5,,,,17,,,
"Hogares privados con servicio doméstico (134)",54,,,,,,,,,54,,,
"Actividad economica no especificada (136)",49,,,,,,,,,,,49,
"Desocupado (137)",32,,,,,,,,,,,,32
,,,,,,,,,,,,,
"RURAL (138)",1845,7,66,27,26,83,354,154,70,973,,28,57
"Agric., ganadería, caza y silvicultura (139)",1195,,1,,,,353,,2,839,,,
"Pesca (140)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (141)",188,,3,4,1,1,,140,1,38,,,
"Industrias manufactureras (142)",9,,,,1,,,7,,1,,,
"Suministro de electricidad, gas y agua (143)",1,,,,1,,,,,,,,
"Construcción (144)",36,,1,2,,,,3,27,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",80,,,,,52,,4,,24,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,,,,4,,2,,,,,
"Comercio al por mayor (147)",2,,,,,2,,,,,,,
"Comercio al por menor (148)",72,,,,,46,,2,,24,,,
"Hoteles y restaurantes (149)",32,,,,,21,,,,11,,,
"Trans., almac. y comunicaciones (150)",50,,,1,3,1,,,39,6,,,
