"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",77,68,4,59,5,,,,,,9,69
"De 20 a 24 años (023)",301,286,7,230,39,8,2,,,,15,341
"De 25 a 29 años (024)",407,400,5,211,124,47,12,1,,,7,660
"De 30 a 34 años (025)",443,437,5,165,142,80,39,6,,,6,890
"De 35 a 39 años (026)",496,484,7,121,170,96,79,10,,1,12,1166
"De 40 a 44 años (027)",485,482,6,90,127,108,113,29,9,,3,1413
"De 45 a 49 años (028)",422,416,3,45,91,97,111,56,10,3,6,1485
"De 50 y más años (029)",1196,1188,25,119,197,177,316,195,101,58,8,5192
"Casado(a) (030)",21951,21743,667,2604,4933,4355,4892,2489,1156,647,208,79945
"De 12 a 14 años (031)",7,5,3,1,1,,,,,,2,3
"De 15 a 19 años (032)",88,74,19,42,9,4,,,,,14,72
"De 20 a 24 años (033)",619,575,84,347,118,23,2,1,,,44,667
"De 25 a 29 años (034)",1339,1297,113,520,462,154,44,3,1,,42,2115
"De 30 a 34 años (035)",2127,2098,98,510,866,445,157,20,1,1,29,4390
"De 35 a 39 años (036)",2570,2546,70,352,973,633,434,64,19,1,24,6637
"De 40 a 44 años (037)",2851,2839,43,249,802,801,689,199,48,8,12,8992
"De 45 a 49 años (038)",2666,2657,48,164,541,634,798,331,116,25,9,10013
"De 50 y más años (039)",9684,9652,189,419,1161,1661,2768,1871,971,612,32,47056
"Viudo(a) (040)",4403,4349,95,268,448,553,1110,902,555,418,54,22985
"De 15 a 19 años (042)",5,3,,1,1,1,,,,,2,6
"De 20 a 24 años (043)",14,13,1,7,3,,1,1,,,1,24
"De 25 a 29 años (044)",29,27,2,11,9,1,2,1,1,,2,56
"De 30 a 34 años (045)",48,43,1,13,6,14,6,2,,1,5,114
"De 35 a 39 años (046)",90,89,1,9,30,20,23,5,1,,1,271
"De 40 a 44 años (047)",139,138,10,12,25,30,37,18,5,1,1,485
"De 45 a 49 años (048)",179,178,,12,25,41,53,30,12,5,1,770
"De 50 y más años (049)",3899,3858,80,203,349,446,988,845,536,411,41,21259
"Divorciado(a) (050)",438,428,19,82,101,79,85,38,20,4,10,1345
"De 15 a 19 años (052)",4,4,2,1,,,1,,,,,5
"De 20 a 24 años (053)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (054)",11,9,2,7,,,,,,,2,7
"De 30 a 34 años (055)",32,30,2,18,6,4,,,,,2,42
"De 35 a 39 años (056)",37,37,3,16,11,2,4,1,,,,67
"De 40 a 44 años (057)",55,54,1,9,25,11,5,3,,,1,131
"De 45 a 49 años (058)",59,59,4,9,14,17,11,3,1,,,161
"De 50 y más años (059)",237,233,5,20,45,45,64,31,19,4,4,930
"Soltero(a) (060)",27133,24078,19797,2628,977,451,225,,,,3055,6835
"De 12 a 14 años (061)",6063,6062,6054,8,,,,,,,1,8
"De 15 a 19 años (062)",8224,8224,8004,204,13,2,1,,,,,240
"De 20 a 24 años (063)",4760,3707,3085,531,75,14,2,,,,1053,731
"De 25 a 29 años (064)",2544,1668,989,502,139,32,6,,,,876,900
"De 30 a 34 años (065)",1507,1090,461,402,141,65,21,,,,417,963
"De 35 a 39 años (066)",1047,832,250,305,175,79,23,,,,215,984
"De 40 a 44 años (067)",766,632,212,189,115,71,45,,,,134,812
"De 45 a 49 años (068)",585,490,167,154,86,55,28,,,,95,603
"De 50 y más años (069)",1637,1373,575,333,233,133,99,,,,264,1594
,,,,,,,,,,,,
"URBANA (080)",68021,64338,19425,10984,10959,7974,8293,3901,1795,1007,3683,144539
"De 12 a 14 años (081)",5308,5282,5258,23,1,,,,,,26,25
"De 15 a 19 años (082)",8330,8173,7338,753,66,10,6,,,,157,939
"De 20 a 24 años (083)",7827,6653,3211,2548,745,126,19,4,,,1174,4521
"De 25 a 29 años (084)",7095,6117,1220,2472,1696,548,169,9,3,,978,8299
"De 30 a 34 años (085)",6652,6183,634,1777,2112,1133,461,63,2,1,469,11774
"De 35 a 39 años (086)",6091,5832,367,1112,1959,1297,919,151,24,3,259,14056
"De 40 a 44 años (087)",5508,5353,286,678,1404,1343,1204,348,76,14,155,15744
"De 45 a 49 años (088)",4489,4373,231,439,879,978,1191,475,152,28,116,14947
"De 50 y más años (089)",16721,16372,880,1182,2097,2539,4324,2851,1538,961,349,74234
"Conviviente (090)",16442,15947,1157,4898,4122,2424,2107,810,310,119,495,38707
"De 12 a 14 años (091)",47,26,14,12,,,,,,,21,12
"De 15 a 19 años (092)",958,824,266,507,43,4,4,,,,134,621
"De 20 a 24 años (093)",2712,2565,349,1554,556,90,14,2,,,147,3007
"De 25 a 29 años (094)",3184,3080,220,1335,1054,350,115,5,1,,104,5014
"De 30 a 34 años (095)",2864,2829,109,741,1038,596,301,43,1,,35,6161
"De 35 a 39 años (096)",2240,2219,65,356,691,548,454,92,11,2,21,6033
"De 40 a 44 años (097)",1581,1572,33,159,365,393,424,155,36,7,9,5298
"De 45 a 49 años (098)",997,989,29,79,163,195,301,158,57,7,8,3867
"De 50 y más años (099)",1859,1843,72,155,212,248,494,355,204,103,16,8694
"Separado(a) (100)",3495,3429,60,944,828,574,615,254,103,51,66,10090
"De 12 a 14 años (101)",6,4,2,2,,,,,,,2,2
"De 15 a 19 años (102)",64,55,4,47,4,,,,,,9,55
"De 20 a 24 años (103)",268,253,7,205,34,6,1,,,,15,295
"De 25 a 29 años (104)",363,357,4,184,113,43,12,1,,,6,599
"De 30 a 34 años (105)",413,407,5,155,133,75,33,6,,,6,822
"De 35 a 39 años (106)",464,452,7,113,161,89,73,8,,1,12,1081
"De 40 a 44 años (107)",447,444,5,83,116,100,105,27,8,,3,1305
"De 45 a 49 años (108)",382,376,3,42,82,95,102,43,6,3,6,1299
"De 50 y más años (109)",1088,1081,23,113,185,166,289,169,89,47,7,4632
"Casado(a) (110)",19470,19273,607,2414,4598,3973,4282,2026,895,478,197,68159
"De 12 a 14 años (111)",6,4,2,1,1,,,,,,2,3
"De 15 a 19 años (112)",73,61,15,34,8,4,,,,,12,62
"De 20 a 24 años (113)",541,502,79,308,95,18,1,1,,,39,563
"De 25 a 29 años (114)",1189,1147,105,477,401,127,34,2,1,,42,1822
"De 30 a 34 años (115)",1930,1901,97,488,809,387,105,13,1,1,29,3815
"De 35 a 39 años (116)",2304,2282,63,339,905,568,349,45,13,,22,5739
"De 40 a 44 años (117)",2566,2554,40,231,759,744,596,148,30,6,12,7818
"De 45 a 49 años (118)",2342,2334,42,151,514,583,701,247,81,15,8,8414
"De 50 y más años (119)",8519,8488,164,385,1106,1542,2496,1570,769,456,31,39923
"Viudo(a) (120)",3922,3871,86,249,421,512,999,777,472,355,51,20077
"De 15 a 19 años (122)",5,3,,1,1,1,,,,,2,6
"De 20 a 24 años (123)",14,13,1,7,3,,1,1,,,1,24
"De 25 a 29 años (124)",26,24,2,9,8,1,2,1,1,,2,52
"De 30 a 34 años (125)",39,34,1,10,5,13,4,1,,,5,81
"De 35 a 39 años (126)",77,76,1,9,27,16,18,5,,,1,223
"De 40 a 44 años (127)",123,123,8,12,25,27,33,15,2,1,,412
"De 45 a 49 años (128)",162,161,,12,24,38,52,25,7,3,1,656
"De 50 y más años (129)",3476,3437,73,189,328,416,889,729,462,351,39,18623
"Divorciado(a) (130)",420,411,19,80,101,77,81,34,15,4,9,1251
"De 15 a 19 años (132)",4,4,2,1,,,1,,,,,5
"De 20 a 24 años (133)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (134)",10,8,2,6,,,,,,,2,6
"De 30 a 34 años (135)",32,30,2,18,6,4,,,,,2,42
"De 35 a 39 años (136)",37,37,3,16,11,2,4,1,,,,67
"De 40 a 44 años (137)",54,53,1,9,25,11,4,3,,,1,127
"De 45 a 49 años (138)",56,56,4,9,14,16,10,2,1,,,148
"De 50 y más años (139)",224,221,5,19,45,44,62,28,14,4,3,854
"Soltero(a) (140)",24272,21407,17496,2399,889,414,209,,,,2865,6255
"De 12 a 14 años (141)",5249,5248,5240,8,,,,,,,1,8
"De 15 a 19 años (142)",7226,7226,7051,163,10,1,1,,,,,190
"De 20 a 24 años (143)",4289,3318,2775,472,57,12,2,,,,971,630
"De 25 a 29 años (144)",2323,1501,887,461,120,27,6,,,,822,806
"De 30 a 34 años (145)",1374,982,420,365,121,58,18,,,,392,853
"De 35 a 39 años (146)",969,766,228,279,164,74,21,,,,203,913
"De 40 a 44 años (147)",737,607,199,184,114,68,42,,,,130,784
"De 45 a 49 años (148)",550,457,153,146,82,51,25,,,,93,563
"De 50 y más años (149)",1555,1302,543,321,221,123,94,,,,253,1508
,,,,,,,,,,,,
"RURAL (160)",9425,9170,2624,1344,1190,991,1356,890,469,306,255,25774
"De 12 a 14 años (161)",827,823,820,3,,,,,,,4,3
"De 15 a 19 años (162)",1247,1236,1032,186,14,3,1,,,,11,227
"De 20 a 24 años (163)",1198,1092,402,445,190,48,7,,,,106,999
"De 25 a 29 años (164)",998,937,142,317,278,153,45,2,,,61,1531
"De 30 a 34 años (165)",867,839,49,148,248,201,171,20,,2,28,2129
"De 35 a 39 años (166)",815,799,34,83,187,181,242,51,19,2,16,2563
"De 40 a 44 años (167)",640,634,24,45,88,114,211,110,40,2,6,2544
"De 45 a 49 años (168)",632,629,28,33,56,89,177,165,60,21,3,3000
"De 50 y más años (169)",2201,2181,93,84,129,202,502,542,350,279,20,12778
"Conviviente (170)",3244,3196,248,806,673,490,558,255,103,63,48,9278
"De 12 a 14 años (171)",10,6,3,3,,,,,,,4,3
"De 15 a 19 años (172)",221,212,75,125,9,2,1,,,,9,153
"De 20 a 24 años (173)",616,597,87,322,144,39,5,,,,19,748
"De 25 a 29 años (174)",579,573,31,203,186,117,35,1,,,6,1078
"De 30 a 34 años (175)",498,495,7,76,161,130,108,12,,1,3,1343
"De 35 a 39 años (176)",426,424,5,36,96,100,144,30,12,1,2,1461
"De 40 a 44 años (177)",271,270,5,15,33,43,102,54,18,,1,1157
"De 45 a 49 años (178)",213,213,8,9,15,28,66,62,16,9,,1048
"De 50 y más años (179)",410,406,27,17,29,31,97,96,57,52,4,2287
"Separado(a) (180)",340,338,6,98,67,39,57,43,17,11,2,1128
"De 12 a 14 años (181)",2,2,2,,,,,,,,,
"De 15 a 19 años (182)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (183)",33,33,,25,5,2,1,,,,,46
"De 25 a 29 años (184)",44,43,1,27,11,4,,,,,1,61
"De 30 a 34 años (185)",30,30,,10,9,5,6,,,,,68
"De 35 a 39 años (186)",32,32,,8,9,7,6,2,,,,85
"De 40 a 44 años (187)",38,38,1,7,11,8,8,2,1,,,108
"De 45 a 49 años (188)",40,40,,3,9,2,9,13,4,,,186
"De 50 y más años (189)",108,107,2,6,12,11,27,26,12,11,1,560
"Casado(a) (190)",2481,2470,60,190,335,382,610,463,261,169,11,11786
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",15,13,4,8,1,,,,,,2,10
"De 20 a 24 años (193)",78,73,5,39,23,5,1,,,,5,104
"De 25 a 29 años (194)",150,150,8,43,61,27,10,1,,,,293
"De 30 a 34 años (195)",197,197,1,22,57,58,52,7,,,,575
"De 35 a 39 años (196)",266,264,7,13,68,65,85,19,6,1,2,898
"De 40 a 44 años (197)",285,285,3,18,43,57,93,51,18,2,,1174
"De 45 a 49 años (198)",324,323,6,13,27,51,97,84,35,10,1,1599
"De 50 y más años (199)",1165,1164,25,34,55,119,272,301,202,156,1,7133
"Viudo(a) (200)",481,478,9,19,27,41,111,125,83,63,3,2908
"De 25 a 29 años (204)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (205)",9,9,,3,1,1,2,1,,1,,33
"De 35 a 39 años (206)",13,13,,,3,4,5,,1,,,48
"De 40 a 44 años (207)",16,15,2,,,3,4,3,3,,1,73
"De 45 a 49 años (208)",17,17,,,1,3,1,5,5,2,,114
"De 50 y más años (209)",423,421,7,14,21,30,99,116,74,60,2,2636
"Divorciado(a) (210)",18,17,,2,,2,4,4,5,,1,94
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 40 a 44 años (217)",1,1,,,,,1,,,,,4
"De 45 a 49 años (218)",3,3,,,,1,1,1,,,,13
"De 50 y más años (219)",13,12,,1,,1,2,3,5,,1,76
"Soltero(a) (220)",2861,2671,2301,229,88,37,16,,,,190,580
"De 12 a 14 años (221)",814,814,814,,,,,,,,,
"De 15 a 19 años (222)",998,998,953,41,3,1,,,,,,50
"De 20 a 24 años (223)",471,389,310,59,18,2,,,,,82,101
"De 25 a 29 años (224)",221,167,102,41,19,5,,,,,54,94
"De 30 a 34 años (225)",133,108,41,37,20,7,3,,,,25,110
"De 35 a 39 años (226)",78,66,22,26,11,5,2,,,,12,71
"De 40 a 44 años (227)",29,25,13,5,1,3,3,,,,4,28
"De 45 a 49 años (228)",35,33,14,8,4,4,3,,,,2,40
"De 50 y más años (229)",82,71,32,12,12,10,5,,,,11,86
