"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",152,,87,64,1,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",60,2,42,15,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2208,21,822,47,3,1299,16,
"Otra (101)",128,128,,,,,,
"Ocupación no especificada (102)",57,11,19,22,,5,,
"Desocupado (103)",429,,,,,,,429
"Mujeres (104)",2722,181,144,878,5,1367,63,84
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",140,136,,3,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",8,5,,2,,1,,
"Jefes y empleados de oficina (108)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",140,15,11,88,,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",639,,,635,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,2,6,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",8,,,7,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1585,12,123,57,1,1329,63,
"Ocupación no especificada (115)",99,3,8,80,,8,,
"Desocupado (116)",84,,,,,,,84
