"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (057)",16,,,,2,2,7,5
"De 45 a 49 años (058)",10,,,,2,5,1,2
"De 50 y más años (059)",15,,1,1,3,7,1,2
"Sup. no Univ. completa (060)",346,1,4,9,22,54,152,104
"De 20 a 24 años (063)",33,,,,,,19,14
"De 25 a 29 años (064)",89,,,,,2,56,31
"De 30 a 34 años (065)",62,,,,,11,36,15
"De 35 a 39 años (066)",54,,,,1,12,25,16
"De 40 a 44 años (067)",36,,,,1,15,13,7
"De 45 a 49 años (068)",22,,,,4,6,3,9
"De 50 y más años (069)",50,1,4,9,16,8,,12
"Sup. Univ. incompleta (070)",75,,,,4,9,34,28
"De 15 a 19 años (072)",4,,,,,,2,2
"De 20 a 24 años (073)",27,,,,,,14,13
"De 25 a 29 años (074)",11,,,,,,7,4
"De 30 a 34 años (075)",8,,,,,,5,3
"De 35 a 39 años (076)",5,,,,,3,1,1
"De 40 a 44 años (077)",8,,,,1,2,2,3
"De 45 a 49 años (078)",6,,,,1,2,3,
"De 50 y más años (079)",6,,,,2,2,,2
"Sup. Univ. completa (080)",156,2,1,7,9,21,51,65
"De 20 a 24 años (083)",6,,,,,,1,5
"De 25 a 29 años (084)",36,,,,,2,15,19
"De 30 a 34 años (085)",35,,,,,5,14,16
"De 35 a 39 años (086)",31,,,,,3,14,14
"De 40 a 44 años (087)",14,,,,2,3,5,4
"De 45 a 49 años (088)",12,,,,2,6,2,2
"De 50 y más años (089)",22,2,1,7,5,2,,5
,,,,,,,,
"URBANA (100)",3190,50,139,333,456,572,893,747
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",47,,,,,,28,19
"De 20 a 24 años (103)",210,,,,,1,136,73
"De 25 a 29 años (104)",345,,,,,15,233,97
"De 30 a 34 años (105)",301,,,,,57,172,72
"De 35 a 39 años (106)",341,,,,6,101,165,69
"De 40 a 44 años (107)",299,,,,19,123,103,54
"De 45 a 49 años (108)",264,,,,58,113,46,47
"De 50 y más años (109)",1381,50,139,333,373,162,10,314
"Sin nivel (110)",626,38,64,135,108,55,53,173
"De 15 a 19 años (112)",2,,,,,,,2
"De 25 a 29 años (114)",10,,,,,,6,4
"De 30 a 34 años (115)",12,,,,,1,8,3
"De 35 a 39 años (116)",22,,,,,5,14,3
"De 40 a 44 años (117)",29,,,,3,9,10,7
"De 45 a 49 años (118)",34,,,,6,7,11,10
"De 50 y más años (119)",517,38,64,135,99,33,4,144
"Educacion Inicial (120)",9,,,,,1,5,3
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",3,,,,,1,2,
"De 35 a 39 años (126)",4,,,,,,2,2
"Primaria (130)",1172,8,67,158,233,271,219,216
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",9,,,,,,5,4
"De 20 a 24 años (133)",23,,,,,,18,5
"De 25 a 29 años (134)",47,,,,,2,36,9
"De 30 a 34 años (135)",80,,,,,14,48,18
"De 35 a 39 años (136)",90,,,,2,32,44,12
"De 40 a 44 años (137)",131,,,,4,66,44,17
"De 45 a 49 años (138)",125,,,,26,61,20,18
"De 50 y más años (139)",665,8,67,158,201,96,4,131
"Secundaria (140)",756,1,2,24,76,151,349,153
"De 15 a 19 años (142)",30,,,,,,18,12
"De 20 a 24 años (143)",103,,,,,,75,28
"De 25 a 29 años (144)",148,,,,,7,109,32
"De 30 a 34 años (145)",92,,,,,23,54,15
"De 35 a 39 años (146)",125,,,,2,43,59,21
"De 40 a 44 años (147)",77,,,,7,29,26,15
"De 45 a 49 años (148)",61,,,,18,29,6,8
"De 50 y más años (149)",120,1,2,24,49,20,2,22
"Sup. no Univ. incompleta (150)",156,,1,1,8,24,77,45
"De 15 a 19 años (152)",4,,,,,,4,
"De 20 a 24 años (153)",37,,,,,1,21,15
"De 25 a 29 años (154)",34,,,,,2,20,12
"De 30 a 34 años (155)",21,,,,,5,13,3
"De 35 a 39 años (156)",27,,,,1,6,11,9
"De 40 a 44 años (157)",13,,,,2,2,7,2
"De 45 a 49 años (158)",7,,,,2,2,1,2
"De 50 y más años (159)",13,,1,1,3,6,,2
"Sup. no Univ. completa (160)",285,1,4,9,19,44,120,88
"De 20 a 24 años (163)",24,,,,,,13,11
"De 25 a 29 años (164)",73,,,,,2,44,27
"De 30 a 34 años (165)",51,,,,,8,28,15
"De 35 a 39 años (166)",46,,,,1,11,21,13
"De 40 a 44 años (167)",33,,,,1,14,11,7
"De 45 a 49 años (168)",19,,,,3,6,3,7
"De 50 y más años (169)",39,1,4,9,14,3,,8
"Sup. Univ. incompleta (170)",60,,,,4,8,25,23
"De 15 a 19 años (172)",2,,,,,,1,1
"De 20 a 24 años (173)",20,,,,,,9,11
"De 25 a 29 años (174)",7,,,,,,5,2
"De 30 a 34 años (175)",8,,,,,,5,3
"De 35 a 39 años (176)",4,,,,,2,1,1
"De 40 a 44 años (177)",7,,,,1,2,1,3
"De 45 a 49 años (178)",6,,,,1,2,3,
"De 50 y más años (179)",6,,,,2,2,,2
"Sup. Univ. completa (180)",126,2,1,6,8,18,45,46
"De 20 a 24 años (183)",3,,,,,,,3
"De 25 a 29 años (184)",24,,,,,2,12,10
"De 30 a 34 años (185)",34,,,,,5,14,15
"De 35 a 39 años (186)",23,,,,,2,13,8
"De 40 a 44 años (187)",9,,,,1,1,4,3
"De 45 a 49 años (188)",12,,,,2,6,2,2
"De 50 y más años (189)",21,2,1,6,5,2,,5
,,,,,,,,
"RURAL (200)",2303,25,77,202,353,448,686,512
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",39,,,,,,26,13
"De 20 a 24 años (203)",206,,,,,,119,87
"De 25 a 29 años (204)",233,,,,,9,136,88
"De 30 a 34 años (205)",209,,,,,33,136,40
"De 35 a 39 años (206)",226,,,,1,59,120,46
"De 40 a 44 años (207)",230,,,,17,86,97,30
"De 45 a 49 años (208)",197,,,,31,95,46,25
"De 50 y más años (209)",962,25,77,202,304,166,6,182
"Sin nivel (210)",681,20,49,119,157,110,95,131
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",7,,,,,,6,1
"De 25 a 29 años (214)",8,,,,,,7,1
"De 30 a 34 años (215)",28,,,,,1,25,2
"De 35 a 39 años (216)",37,,,,,7,25,5
"De 40 a 44 años (217)",38,,,,2,15,14,7
"De 45 a 49 años (218)",55,,,,5,31,17,2
"De 50 y más años (219)",507,20,49,119,150,56,1,112
"Educacion Inicial (220)",3,,,,,1,2,
"De 30 a 34 años (225)",2,,,,,1,1,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",969,5,27,80,161,245,307,144
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",15,,,,,,11,4
"De 20 a 24 años (233)",52,,,,,,34,18
"De 25 a 29 años (234)",73,,,,,2,54,17
"De 30 a 34 años (235)",86,,,,,13,61,12
"De 35 a 39 años (236)",106,,,,,41,56,9
"De 40 a 44 años (237)",137,,,,11,49,65,12
"De 45 a 49 años (238)",103,,,,17,49,22,15
"De 50 y más años (239)",396,5,27,80,133,91,4,56
"Secundaria (240)",481,,1,2,31,72,220,155
"De 15 a 19 años (242)",20,,,,,,14,6
"De 20 a 24 años (243)",100,,,,,,57,43
"De 25 a 29 años (244)",103,,,,,7,54,42
"De 30 a 34 años (245)",74,,,,,13,41,20
"De 35 a 39 años (246)",63,,,,1,8,33,21
"De 40 a 44 años (247)",43,,,,3,19,14,7
"De 45 a 49 años (248)",33,,,,8,12,7,6
"De 50 y más años (249)",45,,1,2,19,13,,10
"Sup. no Univ. incompleta (250)",63,,,,,6,15,42
"De 15 a 19 años (252)",1,,,,,,,1
"De 20 a 24 años (253)",28,,,,,,10,18
"De 25 a 29 años (254)",17,,,,,,4,13
"De 30 a 34 años (255)",7,,,,,2,,5
"De 35 a 39 años (256)",2,,,,,,,2
"De 40 a 44 años (257)",3,,,,,,,3
"De 45 a 49 años (258)",3,,,,,3,,
"De 50 y más años (259)",2,,,,,1,1,
"Sup. no Univ. completa (260)",61,,,,3,10,32,16
"De 20 a 24 años (263)",9,,,,,,6,3
"De 25 a 29 años (264)",16,,,,,,12,4
"De 30 a 34 años (265)",11,,,,,3,8,
"De 35 a 39 años (266)",8,,,,,1,4,3
"De 40 a 44 años (267)",3,,,,,1,2,
"De 45 a 49 años (268)",3,,,,1,,,2
"De 50 y más años (269)",11,,,,2,5,,4
"Sup. Univ. incompleta (270)",15,,,,,1,9,5
"De 15 a 19 años (272)",2,,,,,,1,1
"De 20 a 24 años (273)",7,,,,,,5,2
"De 25 a 29 años (274)",4,,,,,,2,2
"De 35 a 39 años (276)",1,,,,,1,,
"De 40 a 44 años (277)",1,,,,,,1,
"Sup. Univ. completa (280)",30,,,1,1,3,6,19
"De 20 a 24 años (283)",3,,,,,,1,2
"De 25 a 29 años (284)",12,,,,,,3,9
"De 30 a 34 años (285)",1,,,,,,,1
"De 35 a 39 años (286)",8,,,,,1,1,6
"De 40 a 44 años (287)",5,,,,1,2,1,1
"De 50 y más años (289)",1,,,1,,,,
