"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2734,130,699,706,783,416
"Ocupación no especificada (037)",117,2,27,30,29,29
"Desocupado (038)",102,3,63,19,10,7
,,,,,,
"URBANA (039)",3106,97,828,1019,841,321
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",8,,1,5,2,
"Profes., científicos e intelectuales (041)",196,,29,90,76,1
"Técnicos de nivel medio y trab.asimilados (042)",36,,10,18,6,2
"Jefes y empleados de oficina (043)",82,,31,36,13,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",366,7,96,144,90,29
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1126,12,222,328,383,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",80,2,34,21,20,3
"Obreros construc., conf., papel, fab., instr. (047)",87,,20,35,25,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",790,72,261,214,168,75
"Otra (049)",36,,3,29,4,
"Ocupación no especificada (050)",92,2,21,31,29,9
"Desocupado (051)",207,2,100,68,25,12
"Hombres (052)",1836,53,460,597,528,198
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",4,,1,1,2,
"Profes., científicos e intelectuales (054)",138,,16,62,59,1
"Técnicos de nivel medio y trab.asimilados (055)",29,,8,13,6,2
"Jefes y empleados de oficina (056)",51,,14,24,11,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",132,4,29,52,31,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",763,7,142,219,271,124
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",62,,29,15,16,2
"Obreros construc., conf., papel, fab., instr. (060)",86,,20,35,25,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",325,41,114,71,64,35
"Otra (062)",36,,3,29,4,
"Ocupación no especificada (063)",48,,11,18,17,2
"Desocupado (064)",162,1,73,58,22,8
"Mujeres (065)",1270,44,368,422,313,123
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,4,,
"Profes., científicos e intelectuales (067)",58,,13,28,17,
"Técnicos de nivel medio y trab.asimilados (068)",7,,2,5,,
"Jefes y empleados de oficina (069)",31,,17,12,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",234,3,67,92,59,13
"Agricult.trabaj. calif. agrop. y pesqueros (071)",363,5,80,109,112,57
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",18,2,5,6,4,1
"Obreros construc., conf., papel, fab., instr. (073)",1,,,,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",465,31,147,143,104,40
"Ocupación no especificada (076)",44,2,10,13,12,7
"Desocupado (077)",45,1,27,10,3,4
,,,,,,
"RURAL (078)",8655,185,1884,2185,2641,1760
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,,,3,7,4
"Profes., científicos e intelectuales (080)",126,,27,48,51,
"Técnicos de nivel medio y trab.asimilados (081)",15,,6,6,2,1
"Jefes y empleados de oficina (082)",53,,23,25,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",115,1,49,35,24,6
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3948,5,483,1027,1376,1057
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",83,,50,16,12,5
"Obreros construc., conf., papel, fab., instr. (086)",95,,22,36,33,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3815,174,1045,897,1073,626
"Otra (088)",3,,2,1,,
"Ocupación no especificada (089)",113,,26,21,28,38
"Desocupado (090)",275,5,151,70,31,18
"Hombres (091)",4778,82,1025,1234,1447,990
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,,,2,7,4
"Profes., científicos e intelectuales (093)",95,,16,35,44,
"Técnicos de nivel medio y trab.asimilados (094)",11,,4,4,2,1
"Jefes y empleados de oficina (095)",47,,20,22,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",56,1,21,17,12,5
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2594,3,286,707,908,690
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",61,,38,11,8,4
"Obreros construc., conf., papel, fab., instr. (099)",94,,21,36,33,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1546,75,493,334,394,250
"Otra (101)",3,,2,1,,
"Ocupación no especificada (102)",40,,9,4,11,16
"Desocupado (103)",218,3,115,61,24,15
"Mujeres (104)",3877,103,859,951,1194,770
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",31,,11,13,7,
"Técnicos de nivel medio y trab.asimilados (107)",4,,2,2,,
"Jefes y empleados de oficina (108)",6,,3,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",59,,28,18,12,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1354,2,197,320,468,367
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",22,,12,5,4,1
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2269,99,552,563,679,376
"Ocupación no especificada (115)",73,,17,17,17,22
"Desocupado (116)",57,2,36,9,7,3
