"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Explotación de minas y canteras (025)",61,,3,4,2,,,28,3,21,,
"Industrias manufactureras (026)",1091,2,12,27,2,7,,982,50,9,,
"Suministro de electricidad, gas y agua (027)",27,,3,10,1,,,8,2,3,,
"Construcción (028)",1163,,36,26,5,,,35,682,379,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1772,,23,61,6,1075,,311,21,275,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",319,,7,13,1,34,,244,16,4,,
"Comercio al por mayor (031)",79,,1,9,3,64,,,,2,,
"Comercio al por menor (032)",1374,,15,39,2,977,,67,5,269,,
"Hoteles y restaurantes (033)",268,,2,18,15,138,,,,95,,
"Trans., almac. y comunicaciones (034)",1501,,5,24,31,3,,7,1209,222,,
"Intermediación financiera (035)",54,,6,6,38,,,,,4,,
"Activid.inmobil., empres. y alquileres (036)",416,1,184,79,24,52,,3,16,57,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",947,59,68,49,313,20,,1,57,152,228,
"Enseñanza (038)",1604,15,1523,5,23,,,,2,36,,
"Servicios sociales y de salud (039)",345,,182,100,24,8,,,13,18,,
"Otras activ. serv.comun.soc y personales (040)",222,1,42,82,17,19,,3,1,57,,
"Hogares privados con servicio doméstico (041)",38,,,,,,,,,38,,
"Organiz. y organos extraterritoriales (042)",1,,,,1,,,,,,,
"Actividad economica no especificada (043)",533,,8,12,18,,,,,1,,494
"Mujeres (044)",13712,17,1866,340,382,2586,1712,284,49,5935,10,531
"Agric., ganadería, caza y silvicultura (045)",5740,,,3,,,1710,,,4027,,
"Pesca (046)",2,,,,,,2,,,,,
"Explotación de minas y canteras (047)",4,,1,,1,,,1,,1,,
"Industrias manufactureras (048)",307,,2,12,3,2,,273,10,5,,
"Suministro de electricidad, gas y agua (049)",6,,,1,1,,,1,,3,,
"Construcción (050)",55,,3,2,1,,,,15,34,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2644,,11,29,6,2060,,9,1,528,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",29,,,2,1,20,,5,1,,,
"Comercio al por mayor (053)",61,,3,8,3,45,,,,2,,
"Comercio al por menor (054)",2554,,8,19,2,1995,,4,,526,,
"Hoteles y restaurantes (055)",846,,8,19,11,445,,,,363,,
"Trans., almac. y comunicaciones (056)",115,,4,12,39,,,,8,52,,
"Intermediación financiera (057)",37,,3,8,26,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",155,,76,31,27,,,,,21,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",336,11,29,25,154,4,,,12,91,10,
"Enseñanza (060)",1406,4,1381,3,10,,,,,8,,
"Servicios sociales y de salud (061)",646,,330,149,37,25,,,1,104,,
"Otras activ. serv.comun.soc y personales (062)",240,2,14,42,12,50,,,2,118,,
"Hogares privados con servicio doméstico (063)",578,,,,,,,,,578,,
"Actividad economica no especificada (065)",595,,4,4,54,,,,,2,,531
,,,,,,,,,,,,
"URBANA (066)",21468,75,3787,804,819,3423,2633,1224,1607,6127,206,763
"Agric., ganadería, caza y silvicultura (067)",6182,1,26,24,,,2632,1,9,3489,,
"Pesca (068)",5,,,1,,,1,,,3,,
"Explotación de minas y canteras (069)",39,,3,3,3,,,11,3,16,,
"Industrias manufactureras (070)",1013,2,14,37,5,8,,881,55,11,,
"Suministro de electricidad, gas y agua (071)",23,,3,8,2,,,5,2,3,,
"Construcción (072)",807,,39,27,4,,,34,457,246,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3888,,34,87,11,2749,,284,20,703,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",314,,7,15,2,44,,227,16,3,,
"Comercio al por mayor (075)",131,,4,17,6,100,,,,4,,
"Comercio al por menor (076)",3443,,23,55,3,2605,,57,4,696,,
"Hoteles y restaurantes (077)",981,,10,37,25,494,,,,415,,
"Trans., almac. y comunicaciones (078)",1333,,9,35,66,3,,3,972,245,,
"Intermediación financiera (079)",89,,9,14,63,,,,,3,,
"Activid.inmobil., empres. y alquileres (080)",546,1,257,107,51,48,,3,13,66,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1099,54,93,69,405,23,,1,60,188,206,
"Enseñanza (082)",2806,14,2727,6,27,,,,2,30,,
"Servicios sociales y de salud (083)",864,,495,219,59,31,,,11,49,,
"Otras activ. serv.comun.soc y personales (084)",430,3,56,115,26,67,,1,3,159,,
"Hogares privados con servicio doméstico (085)",498,,,,,,,,,498,,
"Organiz. y organos extraterritoriales (086)",1,,,,1,,,,,,,
"Actividad economica no especificada (087)",864,,12,15,71,,,,,3,,763
"Hombres (088)",13040,61,2004,489,455,1186,2175,1026,1559,3500,201,384
"Agric., ganadería, caza y silvicultura (089)",4695,1,26,21,,,2175,1,9,2462,,
"Pesca (090)",4,,,1,,,,,,3,,
"Explotación de minas y canteras (091)",36,,2,3,2,,,11,3,15,,
"Industrias manufactureras (092)",790,2,12,25,2,7,,691,45,6,,
"Suministro de electricidad, gas y agua (093)",18,,3,7,1,,,5,2,,,
"Construcción (094)",758,,36,25,3,,,34,443,217,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1573,,23,59,5,956,,276,19,235,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",289,,7,13,1,27,,223,15,3,,
"Comercio al por mayor (097)",74,,1,9,3,59,,,,2,,
"Comercio al por menor (098)",1210,,15,37,1,870,,53,4,230,,
"Hoteles y restaurantes (099)",249,,2,18,14,126,,,,89,,
"Trans., almac. y comunicaciones (100)",1221,,5,23,30,3,,3,964,193,,
"Intermediación financiera (101)",52,,6,6,37,,,,,3,,
"Activid.inmobil., empres. y alquileres (102)",393,1,181,78,24,48,,3,13,45,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",801,46,67,46,263,19,,1,48,110,201,
"Enseñanza (104)",1470,10,1414,3,17,,,,2,24,,
"Servicios sociales y de salud (105)",321,,177,87,23,8,,,10,16,,
"Otras activ. serv.comun.soc y personales (106)",205,1,42,76,15,19,,1,1,50,,
"Hogares privados con servicio doméstico (107)",31,,,,,,,,,31,,
"Organiz. y organos extraterritoriales (108)",1,,,,1,,,,,,,
"Actividad economica no especificada (109)",422,,8,11,18,,,,,1,,384
"Mujeres (110)",8428,14,1783,315,364,2237,458,198,48,2627,5,379
"Agric., ganadería, caza y silvicultura (111)",1487,,,3,,,457,,,1027,,
"Pesca (112)",1,,,,,,1,,,,,
"Explotación de minas y canteras (113)",3,,1,,1,,,,,1,,
"Industrias manufactureras (114)",223,,2,12,3,1,,190,10,5,,
"Suministro de electricidad, gas y agua (115)",5,,,1,1,,,,,3,,
"Construcción (116)",49,,3,2,1,,,,14,29,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2315,,11,28,6,1793,,8,1,468,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",25,,,2,1,17,,4,1,,,
"Comercio al por mayor (119)",57,,3,8,3,41,,,,2,,
"Comercio al por menor (120)",2233,,8,18,2,1735,,4,,466,,
"Hoteles y restaurantes (121)",732,,8,19,11,368,,,,326,,
"Trans., almac. y comunicaciones (122)",112,,4,12,36,,,,8,52,,
"Intermediación financiera (123)",37,,3,8,26,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",153,,76,29,27,,,,,21,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",298,8,26,23,142,4,,,12,78,5,
"Enseñanza (126)",1336,4,1313,3,10,,,,,6,,
"Servicios sociales y de salud (127)",543,,318,132,36,23,,,1,33,,
"Otras activ. serv.comun.soc y personales (128)",225,2,14,39,11,48,,,2,109,,
"Hogares privados con servicio doméstico (129)",467,,,,,,,,,467,,
"Actividad economica no especificada (131)",442,,4,4,53,,,,,2,,379
,,,,,,,,,,,,
"RURAL (132)",19827,21,202,64,84,485,7567,439,542,10129,32,262
"Agric., ganadería, caza y silvicultura (133)",17090,,,3,1,,7563,,35,9488,,
"Pesca (134)",5,,,,,,4,,,1,,
"Explotación de minas y canteras (135)",26,,1,1,,,,18,,6,,
"Industrias manufactureras (136)",385,,,2,,1,,374,5,3,,
"Suministro de electricidad, gas y agua (137)",10,,,3,,,,4,,3,,
"Construcción (138)",411,,,1,2,,,1,240,167,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",528,,,3,1,386,,36,2,100,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",34,,,,,10,,22,1,1,,
"Comercio al por mayor (141)",9,,,,,9,,,,,,
"Comercio al por menor (142)",485,,,3,1,367,,14,1,99,,
"Hoteles y restaurantes (143)",133,,,,1,89,,,,43,,
"Trans., almac. y comunicaciones (144)",283,,,1,4,,,4,245,29,,
"Intermediación financiera (145)",2,,,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",25,,3,3,,4,,,3,12,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",184,16,4,5,62,1,,,9,55,32,
"Enseñanza (148)",204,5,177,2,6,,,,,14,,
"Servicios sociales y de salud (149)",127,,17,30,2,2,,,3,73,,
"Otras activ. serv.comun.soc y personales (150)",32,,,9,3,2,,2,,16,,
"Hogares privados con servicio doméstico (151)",118,,,,,,,,,118,,
"Actividad economica no especificada (153)",264,,,1,1,,,,,,,262
"Hombres (154)",14543,18,119,39,66,136,6313,353,541,6821,27,110
"Agric., ganadería, caza y silvicultura (155)",12837,,,3,1,,6310,,35,6488,,
"Pesca (156)",4,,,,,,3,,,1,,
"Explotación de minas y canteras (157)",25,,1,1,,,,17,,6,,
"Industrias manufactureras (158)",301,,,2,,,,291,5,3,,
"Suministro de electricidad, gas y agua (159)",9,,,3,,,,3,,3,,
"Construcción (160)",405,,,1,2,,,1,239,162,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",199,,,2,1,119,,35,2,40,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",30,,,,,7,,21,1,1,,
"Comercio al por mayor (163)",5,,,,,5,,,,,,
"Comercio al por menor (164)",164,,,2,1,107,,14,1,39,,
"Hoteles y restaurantes (165)",19,,,,1,12,,,,6,,
"Trans., almac. y comunicaciones (166)",280,,,1,1,,,4,245,29,,
"Intermediación financiera (167)",2,,,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (168)",23,,3,1,,4,,,3,12,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",146,13,1,3,50,1,,,9,42,27,
"Enseñanza (170)",134,5,109,2,6,,,,,12,,
"Servicios sociales y de salud (171)",24,,5,13,1,,,,3,2,,
"Otras activ. serv.comun.soc y personales (172)",17,,,6,2,,,2,,7,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,,7,,
"Actividad economica no especificada (175)",111,,,1,,,,,,,,110
"Mujeres (176)",5284,3,83,25,18,349,1254,86,1,3308,5,152
"Agric., ganadería, caza y silvicultura (177)",4253,,,,,,1253,,,3000,,
"Pesca (178)",1,,,,,,1,,,,,
"Explotación de minas y canteras (179)",1,,,,,,,1,,,,
"Industrias manufactureras (180)",84,,,,,1,,83,,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,1,,,,
"Construcción (182)",6,,,,,,,,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",329,,,1,,267,,1,,60,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",4,,,,,3,,1,,,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",321,,,1,,260,,,,60,,
"Hoteles y restaurantes (187)",114,,,,,77,,,,37,,
"Trans., almac. y comunicaciones (188)",3,,,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,,,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",38,3,3,2,12,,,,,13,5,
"Enseñanza (192)",70,,68,,,,,,,2,,
"Servicios sociales y de salud (193)",103,,12,17,1,2,,,,71,,
"Otras activ. serv.comun.soc y personales (194)",15,,,3,1,2,,,,9,,
"Hogares privados con servicio doméstico (195)",111,,,,,,,,,111,,
"Actividad economica no especificada (197)",153,,,,1,,,,,,,152
