"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ASUNCION (000)",3269,570,2699
"Casa independiente (001)",3147,557,2590
"Vivienda en casa de vecindad (004)",8,8,
"Choza o cabaña (005)",108,,108
"Vivienda improvisada (006)",4,4,
"Local no dest.para hab. humana (007)",1,,1
"Otro tipo (008)",1,1,
