"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1021,4862,4480,8,92.1,0.2,
"De 50 y más años (039)",3266,19542,16359,,83.7,,
"Viudo(a) (040)",1547,9144,7008,7,76.6,0.1,
"De 15 a 19 años (042)",1,1,1,1,100,100,
"De 20 a 24 años (043)",2,9,4,,44.4,,
"De 25 a 29 años (044)",17,30,29,2,96.7,6.7,
"De 30 a 34 años (045)",17,49,45,1,91.8,2,
"De 35 a 39 años (046)",31,107,98,1,91.6,0.9,
"De 40 a 44 años (047)",83,377,317,1,84.1,0.3,
"De 45 a 49 años (048)",80,391,351,1,89.8,0.3,
"De 50 y más años (049)",1316,8180,6163,,75.3,,
"Divorciado(a) (050)",123,503,447,,88.9,,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",1,4,3,,75,,
"De 25 a 29 años (054)",5,6,6,,100,,
"De 30 a 34 años (055)",6,14,14,,100,,
"De 35 a 39 años (056)",11,25,25,,100,,
"De 40 a 44 años (057)",17,73,67,,91.8,,
"De 45 a 49 años (058)",19,81,80,,98.8,,
"De 50 y más años (059)",63,300,252,,84,,
"Soltero(a) (060)",8025,1726,1668,74,96.6,4.3,
"De 12 a 14 años (061)",2380,6,6,2,100,33.3,
"De 15 a 19 años (062)",2777,79,78,20,98.7,25.3,
"De 20 a 24 años (063)",1244,249,243,30,97.6,12,
"De 25 a 29 años (064)",652,299,292,12,97.7,4,
"De 30 a 34 años (065)",362,271,263,5,97,1.8,
"De 35 a 39 años (066)",209,251,245,3,97.6,1.2,
"De 40 a 44 años (067)",134,174,170,2,97.7,1.1,
"De 45 a 49 años (068)",64,116,110,,94.8,,
"De 50 y más años (069)",203,281,261,,92.9,,
,,,,,,,
"URBANA (080)",18327,45011,40546,822,90.1,1.8,
"De 12 a 14 años (081)",1761,6,6,1,100,16.7,
"De 15 a 19 años (082)",2504,334,320,100,95.8,29.9,
"De 20 a 24 años (083)",2252,1906,1859,204,97.5,10.7,
"De 25 a 29 años (084)",2178,3329,3224,211,96.8,6.3,
"De 30 a 34 años (085)",1945,4390,4262,158,97.1,3.6,
"De 35 a 39 años (086)",1708,5179,4955,100,95.7,1.9,
"De 40 a 44 años (087)",1519,5794,5431,37,93.7,0.6,
"De 45 a 49 años (088)",1096,4965,4596,11,92.6,0.2,
"De 50 y más años (089)",3364,19108,15893,,83.2,,
"Conviviente (090)",5371,12531,11861,551,94.7,4.4,
"De 12 a 14 años (091)",14,1,1,,100,,
"De 15 a 19 años (092)",384,229,216,74,94.3,32.3,
"De 20 a 24 años (093)",1145,1383,1355,170,98,12.3,
"De 25 a 29 años (094)",1235,2162,2089,144,96.6,6.7,
"De 30 a 34 años (095)",889,2148,2094,93,97.5,4.3,
"De 35 a 39 años (096)",687,2107,2022,49,96,2.3,
"De 40 a 44 años (097)",444,1728,1642,15,95,0.9,
"De 45 a 49 años (098)",240,1078,978,6,90.7,0.6,
"De 50 y más años (099)",333,1695,1464,,86.4,,
"Separado(a) (100)",816,2631,2458,32,93.4,1.2,
"De 15 a 19 años (102)",21,20,20,7,100,35,
"De 20 a 24 años (103)",76,94,94,4,100,4.3,
"De 25 a 29 años (104)",108,191,183,8,95.8,4.2,
"De 30 a 34 años (105)",116,240,234,5,97.5,2.1,
"De 35 a 39 años (106)",121,358,342,4,95.5,1.1,
"De 40 a 44 años (107)",99,344,325,4,94.5,1.2,
"De 45 a 49 años (108)",81,363,344,,94.8,,
"De 50 y más años (109)",194,1021,916,,89.7,,
"Casado(a) (110)",5274,22556,20229,184,89.7,0.8,
"De 15 a 19 años (112)",20,25,24,3,96,12,
"De 20 a 24 años (113)",156,239,231,12,96.7,5,
"De 25 a 29 años (114)",380,739,722,48,97.7,6.5,
"De 30 a 34 años (115)",675,1750,1688,56,96.5,3.2,
"De 35 a 39 años (116)",730,2436,2323,45,95.4,1.8,
"De 40 a 44 años (117)",808,3271,3063,16,93.6,0.5,
"De 45 a 49 años (118)",661,3114,2897,4,93,0.1,
"De 50 y más años (119)",1844,10982,9281,,84.5,,
"Viudo(a) (120)",1010,5727,4494,5,78.5,0.1,
"De 15 a 19 años (122)",1,1,1,1,100,100,
"De 20 a 24 años (123)",2,9,4,,44.4,,
"De 25 a 29 años (124)",12,20,19,1,95,5,
"De 30 a 34 años (125)",11,26,25,1,96.2,3.8,
"De 35 a 39 años (126)",22,73,68,,93.2,,
"De 40 a 44 años (127)",62,259,217,1,83.8,0.4,
"De 45 a 49 años (128)",53,251,223,1,88.8,0.4,
"De 50 y más años (129)",847,5088,3937,,77.4,,
"Divorciado(a) (130)",84,343,316,,92.1,,
"De 20 a 24 años (133)",1,4,3,,75,,
"De 25 a 29 años (134)",5,6,6,,100,,
"De 30 a 34 años (135)",5,11,11,,100,,
"De 35 a 39 años (136)",10,23,23,,100,,
"De 40 a 44 años (137)",14,62,56,,90.3,,
"De 45 a 49 años (138)",17,77,76,,98.7,,
"De 50 y más años (139)",32,160,141,,88.1,,
"Soltero(a) (140)",5772,1223,1188,50,97.1,4.1,
"De 12 a 14 años (141)",1747,5,5,1,100,20,
"De 15 a 19 años (142)",2078,59,59,15,100,25.4,
"De 20 a 24 años (143)",872,177,172,18,97.2,10.2,
"De 25 a 29 años (144)",438,211,205,10,97.2,4.7,
"De 30 a 34 años (145)",249,215,210,3,97.7,1.4,
"De 35 a 39 años (146)",138,182,177,2,97.3,1.1,
"De 40 a 44 años (147)",92,130,128,1,98.5,0.8,
"De 45 a 49 años (148)",44,82,78,,95.1,,
"De 50 y más años (149)",114,162,154,,95.1,,
,,,,,,,
"RURAL (160)",8553,25628,22269,442,86.9,1.7,
"De 12 a 14 años (161)",645,4,4,1,100,25,
"De 15 a 19 años (162)",934,185,178,55,96.2,29.7,
"De 20 a 24 años (163)",1012,978,944,112,96.5,11.5,
"De 25 a 29 años (164)",977,1769,1693,122,95.7,6.9,
"De 30 a 34 años (165)",811,1977,1908,65,96.5,3.3,
"De 35 a 39 años (166)",725,2362,2238,62,94.8,2.6,
"De 40 a 44 años (167)",627,2543,2330,21,91.6,0.8,
"De 45 a 49 años (168)",547,2546,2284,4,89.7,0.2,
"De 50 y más años (169)",2275,13264,10690,,80.6,,
"Conviviente (170)",2522,6467,6049,305,93.5,4.7,
"De 12 a 14 años (171)",9,3,3,,100,,
"De 15 a 19 años (172)",224,154,148,49,96.1,31.8,
"De 20 a 24 años (173)",545,744,718,85,96.5,11.4,
"De 25 a 29 años (174)",536,1158,1110,94,95.9,8.1,
"De 30 a 34 años (175)",406,1054,1026,41,97.3,3.9,
"De 35 a 39 años (176)",302,1045,996,30,95.3,2.9,
"De 40 a 44 años (177)",160,615,580,6,94.3,1,
"De 45 a 49 años (178)",121,542,475,,87.6,,
"De 50 y más años (179)",219,1152,993,,86.2,,
"Separado(a) (180)",192,574,525,11,91.5,1.9,
"De 15 a 19 años (182)",5,5,5,1,100,20,
"De 20 a 24 años (183)",22,36,35,4,97.2,11.1,
"De 25 a 29 años (184)",33,66,64,3,97,4.5,
"De 30 a 34 años (185)",33,59,59,3,100,5.1,
"De 35 a 39 años (186)",20,68,68,,100,,
"De 40 a 44 años (187)",17,61,57,,93.4,,
"De 45 a 49 años (188)",17,78,62,,79.5,,
"De 50 y más años (189)",45,201,175,,87.1,,
"Casado(a) (190)",3010,14507,12570,102,86.6,0.7,
"De 12 a 14 años (191)",3,,,,,,
"De 15 a 19 años (192)",5,6,6,1,100,16.7,
"De 20 a 24 años (193)",73,126,120,11,95.2,8.7,
"De 25 a 29 años (194)",189,447,422,23,94.4,5.1,
"De 30 a 34 años (195)",252,782,747,19,95.5,2.4,
"De 35 a 39 años (196)",322,1144,1074,30,93.9,2.6,
"De 40 a 44 años (197)",384,1694,1540,14,90.9,0.8,
"De 45 a 49 años (198)",360,1748,1583,4,90.6,0.2,
"De 50 y más años (199)",1422,8560,7078,,82.7,,
"Viudo(a) (200)",537,3417,2514,1,73.6,,
"De 25 a 29 años (204)",5,10,10,,100,,
"De 30 a 34 años (205)",6,23,20,,87,,
"De 35 a 39 años (206)",9,34,30,1,88.2,2.9,
"De 40 a 44 años (207)",21,118,100,,84.7,,
"De 45 a 49 años (208)",27,140,128,,91.4,,
"De 50 y más años (209)",469,3092,2226,,72,,
"Divorciado(a) (210)",39,160,131,,81.9,,
"De 15 a 19 años (212)",1,,,,,,
"De 30 a 34 años (215)",1,3,3,,100,,
"De 35 a 39 años (216)",1,2,2,,100,,
"De 40 a 44 años (217)",3,11,11,,100,,
"De 45 a 49 años (218)",2,4,4,,100,,
"De 50 y más años (219)",31,140,111,,79.3,,
"Soltero(a) (220)",2253,503,480,23,95.4,4.6,
"De 12 a 14 años (221)",633,1,1,1,100,100,
"De 15 a 19 años (222)",699,20,19,4,95,20,
"De 20 a 24 años (223)",372,72,71,12,98.6,16.7,
"De 25 a 29 años (224)",214,88,87,2,98.9,2.3,
"De 30 a 34 años (225)",113,56,53,2,94.6,3.6,
"De 35 a 39 años (226)",71,69,68,1,98.6,1.4,
"De 40 a 44 años (227)",42,44,42,1,95.5,2.3,
"De 45 a 49 años (228)",20,34,32,,94.1,,
"De 50 y más años (229)",89,119,107,,89.9,,
