"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia ABANCAY (000)",96064,47611,48453,60810,29630,31180,35254,17981,17273
"Menores de 1 año (001)",1713,869,844,1054,522,532,659,347,312
"Menores de 1 mes (002)",132,72,60,87,41,46,45,31,14
"De 1 a 11 meses (003)",1581,797,784,967,481,486,614,316,298
"De 1 a 4 años (004)",8135,4176,3959,4678,2427,2251,3457,1749,1708
"1 año (005)",1783,905,878,1068,559,509,715,346,369
"2 años (006)",2204,1155,1049,1243,645,598,961,510,451
"3 años (007)",2144,1109,1035,1238,651,587,906,458,448
"4 años (008)",2004,1007,997,1129,572,557,875,435,440
"De 5 a 9 años (009)",10692,5494,5198,6387,3268,3119,4305,2226,2079
"5 años (010)",1852,948,904,1102,575,527,750,373,377
"6 años (011)",1938,988,950,1164,585,579,774,403,371
"7 años (012)",2225,1152,1073,1330,665,665,895,487,408
"8 años (013)",2392,1257,1135,1422,741,681,970,516,454
"9 años (014)",2285,1149,1136,1369,702,667,916,447,469
"De 10 a 14 años (015)",13037,6739,6298,8028,4052,3976,5009,2687,2322
"10 años (016)",2471,1286,1185,1412,723,689,1059,563,496
"11 años (017)",2520,1293,1227,1534,799,735,986,494,492
"12 años (018)",2783,1420,1363,1669,835,834,1114,585,529
"13 años (019)",2655,1364,1291,1656,825,831,999,539,460
"14 años (020)",2608,1376,1232,1757,870,887,851,506,345
"De 15 a 19 años (021)",10592,5396,5196,7558,3719,3839,3034,1677,1357
"15 años (022)",2599,1318,1281,1752,855,897,847,463,384
"16 años (023)",2172,1134,1038,1506,769,737,666,365,301
"17 años (024)",1993,1044,949,1414,689,725,579,355,224
"18 años (025)",2040,1044,996,1527,774,753,513,270,243
"19 años (026)",1788,856,932,1359,632,727,429,224,205
"De 20 a 24 años (027)",8349,3993,4356,6105,2892,3213,2244,1101,1143
"20 años (028)",1875,900,975,1354,640,714,521,260,261
"21 años (029)",1552,744,808,1204,575,629,348,169,179
"22 años (030)",1640,790,850,1196,578,618,444,212,232
"23 años (031)",1687,788,899,1212,551,661,475,237,238
"24 años (032)",1595,771,824,1139,548,591,456,223,233
"De 25 a 29 años (033)",6965,3340,3625,4860,2292,2568,2105,1048,1057
"25 años (034)",1606,784,822,1134,533,601,472,251,221
"26 años (035)",1350,637,713,945,436,509,405,201,204
"27 años (036)",1435,664,771,1021,469,552,414,195,219
"28 años (037)",1394,681,713,967,453,514,427,228,199
"29 años (038)",1180,574,606,793,401,392,387,173,214
"De 30 a 34 años (039)",6414,3006,3408,4322,1957,2365,2092,1049,1043
"30 años (040)",1653,796,857,1085,502,583,568,294,274
"31 años (041)",1030,489,541,715,325,390,315,164,151
"32 años (042)",1322,604,718,878,390,488,444,214,230
