"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",1,1,,,,1,,,,,,3
"Primaria (030)",3467,3372,6,279,428,553,1001,672,320,113,95,15439
"De 12 a 14 años (031)",9,5,1,4,,,,,,,4,4
"De 15 a 19 años (032)",31,24,,20,4,,,,,,7,28
"De 20 a 24 años (033)",101,89,,43,29,11,6,,,,12,159
"De 25 a 29 años (034)",146,137,1,34,55,29,17,1,,,9,309
"De 30 a 34 años (035)",246,236,,23,75,73,59,5,1,,10,683
"De 35 a 39 años (036)",301,291,1,23,47,76,104,35,3,2,10,1059
"De 40 a 44 años (037)",352,347,1,24,35,72,143,57,15,,5,1413
"De 45 a 49 años (038)",312,311,,6,23,72,111,75,21,3,1,1451
"De 50 y más años (039)",1969,1932,2,102,160,220,561,499,280,108,37,10333
"Secundaria (040)",6492,6075,6,1629,1682,1234,1109,310,77,28,417,16443
"De 12 a 14 años (041)",16,5,,4,1,,,,,,11,6
"De 15 a 19 años (042)",308,239,,215,19,4,1,,,,69,269
"De 20 a 24 años (043)",863,734,,520,185,23,6,,,,129,983
"De 25 a 29 años (044)",942,857,1,344,345,131,35,1,,,85,1578
"De 30 a 34 años (045)",976,938,,199,381,246,96,14,1,1,38,2207
"De 35 a 39 años (046)",848,833,2,101,280,236,179,33,1,1,15,2368
"De 40 a 44 años (047)",738,717,1,80,179,184,219,48,5,1,21,2292
"De 45 a 49 años (048)",629,615,1,68,119,161,194,58,13,1,14,2123
"De 50 y más años (049)",1172,1137,1,98,173,249,379,156,57,24,35,4617
"Sup. no Univ. incompleta (050)",1157,977,,355,329,161,103,20,8,1,180,2141
"De 15 a 19 años (052)",24,19,,19,,,,,,,5,19
"De 20 a 24 años (053)",227,136,,111,24,1,,,,,91,162
"De 25 a 29 años (054)",240,195,,110,75,8,2,,,,45,292
"De 30 a 34 años (055)",192,175,,57,74,32,10,,2,,17,364
"De 35 a 39 años (056)",176,168,,29,67,42,28,2,,,8,418
"De 40 a 44 años (057)",133,127,,21,41,33,26,6,,,6,353
"De 45 a 49 años (058)",72,67,,3,27,24,13,,,,5,183
"De 50 y más años (059)",93,90,,5,21,21,24,12,6,1,3,350
"Sup. no Univ. completa (060)",2219,1876,5,724,647,321,148,24,3,4,343,3835
"De 20 a 24 años (063)",255,141,2,119,18,1,,1,,,114,164
"De 25 a 29 años (064)",427,307,1,198,90,15,3,,,,120,435
"De 30 a 34 años (065)",471,410,,188,157,49,16,,,,61,716
"De 35 a 39 años (066)",338,321,1,78,152,79,10,1,,,17,668
"De 40 a 44 años (067)",289,271,1,61,107,68,30,4,,,18,634
"De 45 a 49 años (068)",179,175,,34,61,52,26,1,,1,4,438
"De 50 y más años (069)",260,251,,46,62,57,63,17,3,3,9,780
"Sup. Univ. incompleta (070)",483,381,,151,131,64,27,7,1,,102,769
"De 15 a 19 años (072)",9,8,,7,1,,,,,,1,9
"De 20 a 24 años (073)",107,52,,43,7,2,,,,,55,63
"De 25 a 29 años (074)",93,66,,41,21,2,1,1,,,27,100
"De 30 a 34 años (075)",74,66,,28,29,9,,,,,8,113
"De 35 a 39 años (076)",64,60,,13,24,16,5,2,,,4,143
"De 40 a 44 años (077)",52,49,,7,23,13,6,,,,3,116
"De 45 a 49 años (078)",38,36,,3,13,13,5,2,,,2,103
"De 50 y más años (079)",46,44,,9,13,9,10,2,1,,2,122
"Sup. Univ. completa (080)",1340,1076,,450,350,170,89,11,3,3,264,2170
"De 20 a 24 años (083)",78,33,,24,6,1,1,1,,,45,49
"De 25 a 29 años (084)",255,159,,118,36,3,1,1,,,96,209
"De 30 a 34 años (085)",266,212,,121,75,12,4,,,,54,324
"De 35 a 39 años (086)",215,189,,69,74,37,8,,,1,26,371
"De 40 a 44 años (087)",177,167,,51,69,35,12,,,,10,346
"De 45 a 49 años (088)",129,115,,23,42,34,14,1,,1,14,287
"De 50 y más años (089)",220,201,,44,48,48,49,8,3,1,19,584
,,,,,,,,,,,,
"URBANA (100)",14423,13109,13,3295,3328,2323,2383,1108,476,183,1314,40404
"De 12 a 14 años (101)",23,8,1,7,,,,,,,15,7
"De 15 a 19 años (102)",328,256,,226,23,5,2,,,,72,295
"De 20 a 24 años (103)",1458,1053,2,772,233,32,12,2,,,405,1396
"De 25 a 29 años (104)",1876,1526,2,757,556,159,48,3,1,,350,2571
"De 30 a 34 años (105)",2029,1848,,575,716,374,159,19,4,1,181,3968
"De 35 a 39 años (106)",1797,1715,1,294,601,445,306,61,3,4,82,4594
"De 40 a 44 años (107)",1595,1533,3,223,426,371,378,109,22,1,62,4705
"De 45 a 49 años (108)",1243,1206,1,130,271,315,326,124,31,8,37,4175
"De 50 y más años (109)",4074,3964,3,311,502,622,1152,790,415,169,110,18693
"Sin nivel (110)",834,795,,42,78,85,207,208,126,49,39,4299
"De 15 a 19 años (112)",4,4,,1,1,1,1,,,,,10
"De 20 a 24 años (113)",9,4,,2,1,,1,,,,5,9
"De 25 a 29 años (114)",15,9,,1,2,5,,,1,,6,29
"De 30 a 34 años (115)",27,19,,6,4,3,5,1,,,8,50
"De 35 a 39 años (116)",35,30,,3,5,8,10,3,1,,5,109
"De 40 a 44 años (117)",36,33,,,7,5,10,8,3,,3,153
"De 45 a 49 años (118)",39,38,,2,3,3,12,10,6,2,1,207
"De 50 y más años (119)",669,658,,27,55,60,168,186,115,47,11,3732
"Educacion Inicial (120)",16,11,,2,4,3,2,,,,5,28
"De 20 a 24 años (123)",2,2,,,2,,,,,,,4
"De 25 a 29 años (124)",8,5,,1,2,1,1,,,,3,12
"De 30 a 34 años (125)",5,3,,1,,1,1,,,,2,9
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",2852,2769,5,225,352,447,815,555,269,101,83,12777
"De 12 a 14 años (131)",9,5,1,4,,,,,,,4,4
"De 15 a 19 años (132)",27,20,,16,4,,,,,,7,24
"De 20 a 24 años (133)",78,69,,34,23,8,4,,,,9,121
"De 25 a 29 años (134)",113,107,1,27,44,21,13,1,,,6,238
"De 30 a 34 años (135)",191,185,,17,60,58,44,5,1,,6,538
"De 35 a 39 años (136)",237,228,,17,34,63,89,22,1,2,9,823
"De 40 a 44 años (137)",272,267,1,18,29,54,105,45,15,,5,1095
"De 45 a 49 años (138)",225,224,,3,17,50,79,57,15,3,1,1060
"De 50 y más años (139)",1700,1664,2,89,141,193,481,425,237,96,36,8874
"Secundaria (140)",5751,5395,3,1431,1492,1090,1001,285,67,26,356,14703
"De 12 a 14 años (141)",14,3,,3,,,,,,,11,3
"De 15 a 19 años (142)",265,206,,184,17,4,1,,,,59,234
"De 20 a 24 años (143)",743,636,,455,156,19,6,,,,107,848
"De 25 a 29 años (144)",792,723,,292,299,104,27,1,,,69,1320
"De 30 a 34 años (145)",857,824,,179,333,216,81,13,1,1,33,1934
"De 35 a 39 años (146)",753,739,,92,251,204,159,31,1,1,14,2106
"De 40 a 44 años (147)",655,637,1,69,160,166,190,46,4,1,18,2046
"De 45 a 49 años (148)",573,560,1,64,112,141,178,53,10,1,13,1917
"De 50 y más años (149)",1099,1067,1,93,164,236,359,141,51,22,32,4295
"Sup. no Univ. incompleta (150)",1078,915,,328,307,155,99,19,7,,163,2010
"De 15 a 19 años (152)",24,19,,19,,,,,,,5,19
"De 20 a 24 años (153)",207,130,,106,23,1,,,,,77,155
"De 25 a 29 años (154)",215,173,,94,69,8,2,,,,42,264
"De 30 a 34 años (155)",178,161,,54,66,29,10,,2,,17,336
"De 35 a 39 años (156)",166,158,,26,63,41,26,2,,,8,395
"De 40 a 44 años (157)",129,123,,21,39,32,25,6,,,6,341
"De 45 a 49 años (158)",71,66,,3,26,24,13,,,,5,181
"De 50 y más años (159)",88,85,,5,21,20,23,11,5,,3,319
"Sup. no Univ. completa (160)",2115,1800,5,681,624,314,145,24,3,4,315,3713
"De 20 a 24 años (163)",243,133,2,113,16,1,,1,,,110,154
"De 25 a 29 años (164)",395,289,1,185,85,15,3,,,,106,412
"De 30 a 34 años (165)",438,384,,173,149,48,14,,,,54,674
"De 35 a 39 años (166)",329,313,1,75,151,76,9,1,,,16,650
"De 40 a 44 años (167)",281,263,1,58,103,67,30,4,,,18,620
"De 45 a 49 años (168)",173,170,,33,59,50,26,1,,1,3,427
"De 50 y más años (169)",256,248,,44,61,57,63,17,3,3,8,776
"Sup. Univ. incompleta (170)",465,367,,144,128,61,27,6,1,,98,740
"De 15 a 19 años (172)",8,7,,6,1,,,,,,1,8
"De 20 a 24 años (173)",99,47,,39,6,2,,,,,52,57
"De 25 a 29 años (174)",90,63,,41,19,2,1,,,,27,89
"De 30 a 34 años (175)",72,64,,27,29,8,,,,,8,109
"De 35 a 39 años (176)",63,59,,13,24,15,5,2,,,4,140
"De 40 a 44 años (177)",52,49,,7,23,13,6,,,,3,116
"De 45 a 49 años (178)",37,35,,2,13,13,5,2,,,2,102
"De 50 y más años (179)",44,43,,9,13,8,10,2,1,,1,119
"Sup. Univ. completa (180)",1312,1057,,442,343,168,87,11,3,3,255,2134
"De 20 a 24 años (183)",77,32,,23,6,1,1,1,,,45,48
"De 25 a 29 años (184)",248,157,,116,36,3,1,1,,,91,207
"De 30 a 34 años (185)",261,208,,118,75,11,4,,,,53,318
"De 35 a 39 años (186)",213,187,,68,73,37,8,,,1,26,368
"De 40 a 44 años (187)",170,161,,50,65,34,12,,,,9,334
"De 45 a 49 años (188)",125,113,,23,41,34,13,1,,1,12,281
"De 50 y más años (189)",218,199,,44,47,48,48,8,3,1,19,578
,,,,,,,,,,,,
"RURAL (200)",1934,1799,5,362,347,307,397,240,110,31,135,6522
"De 12 a 14 años (201)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (202)",49,39,,36,3,,,,,,10,42
"De 20 a 24 años (203)",184,138,,90,39,7,2,,,,46,197
"De 25 a 29 años (204)",253,210,1,91,70,35,12,1,,,43,394
"De 30 a 34 años (205)",231,214,,49,80,52,32,1,,,17,504
"De 35 a 39 años (206)",194,191,3,23,49,52,42,19,2,1,3,608
"De 40 a 44 años (207)",203,198,,24,37,43,73,17,3,1,5,692
"De 45 a 49 años (208)",187,183,,12,19,48,60,34,10,,4,761
"De 50 y más años (209)",631,624,1,36,49,70,176,168,95,29,7,3321
"Sin nivel (210)",349,345,1,25,26,39,94,96,48,16,4,1802
"De 15 a 19 años (212)",1,1,,,1,,,,,,,2
"De 25 a 29 años (214)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (215)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (216)",13,13,,1,1,2,4,4,,1,,63
"De 40 a 44 años (217)",21,20,,3,2,4,5,3,2,1,1,90
"De 45 a 49 años (218)",32,32,,3,2,4,11,11,1,,,144
"De 50 y más años (219)",276,275,1,16,19,28,74,78,45,14,1,1496
"Primaria (230)",615,603,1,54,76,106,186,117,51,12,12,2662
"De 15 a 19 años (232)",4,4,,4,,,,,,,,4
"De 20 a 24 años (233)",23,20,,9,6,3,2,,,,3,38
"De 25 a 29 años (234)",33,30,,7,11,8,4,,,,3,71
"De 30 a 34 años (235)",55,51,,6,15,15,15,,,,4,145
"De 35 a 39 años (236)",64,63,1,6,13,13,15,13,2,,1,236
"De 40 a 44 años (237)",80,80,,6,6,18,38,12,,,,318
"De 45 a 49 años (238)",87,87,,3,6,22,32,18,6,,,391
"De 50 y más años (239)",269,268,,13,19,27,80,74,43,12,1,1459
"Secundaria (240)",741,680,3,198,190,144,108,25,10,2,61,1740
"De 12 a 14 años (241)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (242)",43,33,,31,2,,,,,,10,35
"De 20 a 24 años (243)",120,98,,65,29,4,,,,,22,135
"De 25 a 29 años (244)",150,134,1,52,46,27,8,,,,16,258
"De 30 a 34 años (245)",119,114,,20,48,30,15,1,,,5,273
"De 35 a 39 años (246)",95,94,2,9,29,32,20,2,,,1,262
"De 40 a 44 años (247)",83,80,,11,19,18,29,2,1,,3,246
"De 45 a 49 años (248)",56,55,,4,7,20,16,5,3,,1,206
"De 50 y más años (249)",73,70,,5,9,13,20,15,6,2,3,322
"Sup. no Univ. incompleta (250)",79,62,,27,22,6,4,1,1,1,17,131
"De 20 a 24 años (253)",20,6,,5,1,,,,,,14,7
"De 25 a 29 años (254)",25,22,,16,6,,,,,,3,28
"De 30 a 34 años (255)",14,14,,3,8,3,,,,,,28
"De 35 a 39 años (256)",10,10,,3,4,1,2,,,,,23
"De 40 a 44 años (257)",4,4,,,2,1,1,,,,,12
"De 45 a 49 años (258)",1,1,,,1,,,,,,,2
"De 50 y más años (259)",5,5,,,,1,1,1,1,1,,31
"Sup. no Univ. completa (260)",104,76,,43,23,7,3,,,,28,122
"De 20 a 24 años (263)",12,8,,6,2,,,,,,4,10
"De 25 a 29 años (264)",32,18,,13,5,,,,,,14,23
"De 30 a 34 años (265)",33,26,,15,8,1,2,,,,7,42
"De 35 a 39 años (266)",9,8,,3,1,3,1,,,,1,18
"De 40 a 44 años (267)",8,8,,3,4,1,,,,,,14
"De 45 a 49 años (268)",6,5,,1,2,2,,,,,1,11
"De 50 y más años (269)",4,3,,2,1,,,,,,1,4
"Sup. Univ. incompleta (270)",18,14,,7,3,3,,1,,,4,29
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",8,5,,4,1,,,,,,3,6
"De 25 a 29 años (274)",3,3,,,2,,,1,,,,11
"De 30 a 34 años (275)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (276)",1,1,,,,1,,,,,,3
"De 45 a 49 años (278)",1,1,,1,,,,,,,,1
"De 50 y más años (279)",2,1,,,,1,,,,,1,3
"Sup. Univ. completa (280)",28,19,,8,7,2,2,,,,9,36
"De 20 a 24 años (283)",1,1,,1,,,,,,,,1
"De 25 a 29 años (284)",7,2,,2,,,,,,,5,2
"De 30 a 34 años (285)",5,4,,3,,1,,,,,1,6
"De 35 a 39 años (286)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (287)",7,6,,1,4,1,,,,,1,12
"De 45 a 49 años (288)",4,2,,,1,,1,,,,2,6
"De 50 y más años (289)",2,2,,,1,,1,,,,,6
