"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Otras activ. serv.comun.soc y personales (156)",22,,,,,,,1,,21,,,
"Hogares privados con servicio doméstico (157)",130,,,,,,,,,130,,,
"Actividad economica no especificada (159)",177,,,,,,,,,,,177,
"Desocupado (160)",279,,,,,,,,,,,,279
"Hombres (161)",7282,4,164,89,56,81,3434,605,238,2323,1,48,239
"Agric., ganadería, caza y silvicultura (162)",5413,,1,3,,,3434,,1,1974,,,
"Explotación de minas y canteras (164)",1038,1,61,73,45,,,536,130,192,,,
"Industrias manufactureras (165)",54,,2,1,,1,,47,1,2,,,
"Suministro de electricidad, gas y agua (166)",7,,,1,,,,3,2,1,,,
"Construcción (167)",120,,,,,,,6,56,58,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",99,,,3,,54,,12,1,29,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",11,,,,,1,,9,1,,,,
"Comercio al por mayor (170)",6,,,1,,5,,,,,,,
"Comercio al por menor (171)",82,,,2,,48,,3,,29,,,
"Hoteles y restaurantes (172)",25,,,1,,15,,,,9,,,
"Trans., almac. y comunicaciones (173)",73,,,,,,,,45,28,,,
"Intermediación financiera (174)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",22,,1,3,1,11,,,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",23,3,1,,9,,,,1,8,1,,
"Enseñanza (177)",97,,96,,,,,,,1,,,
"Servicios sociales y de salud (178)",7,,2,4,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",9,,,,,,,1,,8,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,,,,7,,,
"Actividad economica no especificada (182)",48,,,,,,,,,,,48,
"Desocupado (183)",239,,,,,,,,,,,,239
"Mujeres (184)",782,,158,13,12,76,53,24,1,276,,129,40
"Agric., ganadería, caza y silvicultura (185)",137,,,,,,53,,,84,,,
"Explotación de minas y canteras (187)",54,,20,3,6,,,5,1,19,,,
"Industrias manufactureras (188)",17,,,,,,,17,,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,1,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",77,,,1,,53,,1,,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",74,,,1,,51,,,,22,,,
"Hoteles y restaurantes (195)",41,,,6,,21,,,,14,,,
"Activid.inmobil., empres. y alquileres (198)",5,,2,,1,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,,,,4,,,,,,,,
"Enseñanza (200)",131,,130,,1,,,,,,,,
"Servicios sociales y de salud (201)",10,,6,3,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",13,,,,,,,,,13,,,
"Hogares privados con servicio doméstico (203)",123,,,,,,,,,123,,,
"Actividad economica no especificada (205)",129,,,,,,,,,,,129,
"Desocupado (206)",40,,,,,,,,,,,,40
