"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",75,,25,17,18,15
,,,,,,
"URBANA (036)",2887,48,729,870,839,401
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",10,,,3,4,3
"Profes., científicos e intelectuales (038)",219,,34,98,83,4
"Técnicos de nivel medio y trab. asimilados (039)",96,,21,47,22,6
"Jefes y empleados de oficina (040)",73,,30,28,13,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",318,,88,118,84,28
"Agricult. trabaj. calif.agrop. y pesqueros (042)",825,8,107,198,300,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",97,,35,37,21,4
"Obreros construc., conf., papel, fab., instr. (044)",203,,75,71,48,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",937,40,319,230,238,110
"Otra (046)",29,,1,21,7,
"Ocupación no especificada (047)",80,,19,19,19,23
"Hombres (048)",1845,28,488,524,533,272
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",7,,,1,3,3
"Profes., científicos e intelectuales (050)",99,,15,35,45,4
"Técnicos de nivel medio y trab. asimilados (051)",53,,14,25,10,4
"Jefes y empleados de oficina (052)",41,,18,14,8,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",119,,33,39,32,15
"Agricult. trabaj. calif.agrop. y pesqueros (054)",665,5,80,163,250,167
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",86,,32,33,17,4
"Obreros construc., conf., papel, fab., instr. (056)",200,,75,69,47,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",522,23,215,119,111,54
"Otra (058)",26,,,20,6,
"Ocupación no especificada (059)",27,,6,6,4,11
"Mujeres (060)",1042,20,241,346,306,129
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,2,1,
"Profes., científicos e intelectuales (062)",120,,19,63,38,
"Técnicos de nivel medio y trab. asimilados (063)",43,,7,22,12,2
"Jefes y empleados de oficina (064)",32,,12,14,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",199,,55,79,52,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",160,3,27,35,50,45
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",11,,3,4,4,
"Obreros construc., conf., papel, fab., instr. (068)",3,,,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",415,17,104,111,127,56
"Otra (070)",3,,1,1,1,
"Ocupación no especificada (071)",53,,13,13,15,12
,,,,,,
"RURAL (072)",3121,47,1055,1020,744,255
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,,1,3,1
"Profes., científicos e intelectuales (074)",54,,15,22,17,
"Técnicos de nivel medio y trab. asimilados (075)",38,,15,14,6,3
"Jefes y empleados de oficina (076)",25,,14,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",202,3,53,78,52,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",726,6,85,215,283,137
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",142,,63,51,22,6
"Obreros construc., conf., papel, fab., instr. (080)",139,,53,47,33,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1742,38,736,569,319,80
"Otra (082)",3,,1,2,,
"Ocupación no especificada (083)",45,,20,13,6,6
"Hombres (084)",2227,33,762,713,529,190
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,1,3,1
"Profes., científicos e intelectuales (086)",29,,6,13,10,
"Técnicos de nivel medio y trab. asimilados (087)",22,,8,9,4,1
"Jefes y empleados de oficina (088)",15,,6,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",61,,13,23,17,8
"Agricult. trabaj. calif.agrop. y pesqueros (090)",622,6,72,190,239,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",115,,47,42,22,4
"Obreros construc., conf., papel, fab., instr. (092)",138,,53,47,32,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1194,27,548,371,196,52
"Otra (094)",3,,1,2,,
"Ocupación no especificada (095)",23,,8,9,3,3
"Mujeres (096)",894,14,293,307,215,65
"Profes., científicos e intelectuales (098)",25,,9,9,7,
"Técnicos de nivel medio y trab. asimilados (099)",16,,7,5,2,2
"Jefes y empleados de oficina (100)",10,,8,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",141,3,40,55,35,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",104,,13,25,44,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",27,,16,9,,2
"Obreros construc., conf., papel, fab., instr. (104)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",548,11,188,198,123,28
"Ocupación no especificada (107)",22,,12,4,3,3
