"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia EL DORADO (000)",33638,17914,15724,13087,6776,6311,20551,11138,9413
"Menores de 1 año (001)",836,405,431,272,126,146,564,279,285
"Menores de 1 mes (002)",79,45,34,20,8,12,59,37,22
"De 1 a 11 meses (003)",757,360,397,252,118,134,505,242,263
"De 1 a 4 años (004)",3673,1816,1857,1218,591,627,2455,1225,1230
"1 año (005)",855,423,432,249,130,119,606,293,313
"2 años (006)",985,488,497,366,181,185,619,307,312
"3 años (007)",1029,500,529,336,155,181,693,345,348
"4 años (008)",804,405,399,267,125,142,537,280,257
"De 5 a 9 años (009)",4027,2060,1967,1432,727,705,2595,1333,1262
"5 años (010)",726,407,319,235,132,103,491,275,216
"6 años (011)",744,371,373,280,135,145,464,236,228
"7 años (012)",907,435,472,313,150,163,594,285,309
"8 años (013)",807,414,393,309,156,153,498,258,240
"9 años (014)",843,433,410,295,154,141,548,279,269
"De 10 a 14 años (015)",4525,2417,2108,1770,926,844,2755,1491,1264
"10 años (016)",889,452,437,296,155,141,593,297,296
"11 años (017)",897,471,426,348,183,165,549,288,261
"12 años (018)",958,526,432,392,208,184,566,318,248
"13 años (019)",939,513,426,381,207,174,558,306,252
"14 años (020)",842,455,387,353,173,180,489,282,207
"De 15 a 19 años (021)",3340,1809,1531,1308,677,631,2032,1132,900
"15 años (022)",811,457,354,335,167,168,476,290,186
"16 años (023)",709,370,339,282,136,146,427,234,193
"17 años (024)",714,401,313,274,153,121,440,248,192
"18 años (025)",575,312,263,224,121,103,351,191,160
"19 años (026)",531,269,262,193,100,93,338,169,169
"De 20 a 24 años (027)",2921,1523,1398,1005,505,500,1916,1018,898
"20 años (028)",606,307,299,207,107,100,399,200,199
"21 años (029)",506,246,260,170,85,85,336,161,175
"22 años (030)",588,317,271,216,114,102,372,203,169
"23 años (031)",628,328,300,209,103,106,419,225,194
"24 años (032)",593,325,268,203,96,107,390,229,161
"De 25 a 29 años (033)",2661,1470,1191,1013,529,484,1648,941,707
"25 años (034)",544,314,230,195,102,93,349,212,137
"26 años (035)",532,292,240,182,87,95,350,205,145
"27 años (036)",565,311,254,231,120,111,334,191,143
"28 años (037)",522,295,227,188,104,84,334,191,143
"29 años (038)",498,258,240,217,116,101,281,142,139
"De 30 a 34 años (039)",2310,1294,1016,903,472,431,1407,822,585
"30 años (040)",632,372,260,227,115,112,405,257,148
"31 años (041)",376,221,155,139,81,58,237,140,97
"32 años (042)",458,255,203,176,91,85,282,164,118
"33 años (043)",456,252,204,190,97,93,266,155,111
"34 años (044)",388,194,194,171,88,83,217,106,111
"De 35 a 39 años (045)",2111,1142,969,920,478,442,1191,664,527
"35 años (046)",400,210,190,160,81,79,240,129,111
