"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",6125,71,398,1376,2088,950,43,1199
"Sup. no Univ. incompleta (050)",6133,9,54,224,486,1289,2256,1815
"De 15 a 19 años (052)",140,,,,,,69,71
"De 20 a 24 años (053)",922,,,,,4,457,461
"De 25 a 29 años (054)",987,,,,,57,539,391
"De 30 a 34 años (055)",960,,,,,179,517,264
"De 35 a 39 años (056)",975,,,,12,324,435,204
"De 40 a 44 años (057)",720,,,,57,336,181,146
"De 45 a 49 años (058)",492,,,5,94,233,50,110
"De 50 y más años (059)",937,9,54,219,323,156,8,168
"Sup. no Univ. completa (060)",9955,15,132,495,1116,2354,3104,2739
"De 20 a 24 años (063)",598,,,,,1,274,323
"De 25 a 29 años (064)",1169,,,,,49,599,521
"De 30 a 34 años (065)",1446,,,,,208,812,426
"De 35 a 39 años (066)",1743,,,,10,488,829,416
"De 40 a 44 años (067)",1559,,,,100,676,457,326
"De 45 a 49 años (068)",1232,,,9,260,585,122,256
"De 50 y más años (069)",2208,15,132,486,746,347,11,471
"Sup. Univ. incompleta (070)",7097,16,63,206,402,1060,2732,2618
"De 15 a 19 años (072)",237,,,,,,136,101
"De 20 a 24 años (073)",1628,,,,,1,676,951
"De 25 a 29 años (074)",1450,,,,,61,737,652
"De 30 a 34 años (075)",985,,,,,148,532,305
"De 35 a 39 años (076)",879,,,,9,274,421,175
"De 40 a 44 años (077)",666,,,,47,280,187,152
"De 45 a 49 años (078)",403,,,2,95,184,36,86
"De 50 y más años (079)",849,16,63,204,251,112,7,196
"Sup. Univ. completa (080)",13287,42,193,595,1308,2583,3949,4617
"De 20 a 24 años (083)",690,,,,,3,200,487
"De 25 a 29 años (084)",2073,,,,,66,857,1150
"De 30 a 34 años (085)",2284,,,,,266,1171,847
"De 35 a 39 años (086)",2182,,,,18,531,982,651
"De 40 a 44 años (087)",1901,,,,93,700,593,515
"De 45 a 49 años (088)",1323,,,10,264,600,129,320
"De 50 y más años (089)",2834,42,193,585,933,417,17,647
,,,,,,,,
"URBANA (100)",104536,817,3279,8281,12784,21279,30297,27799
"De 12 a 14 años (101)",115,,,,,,5,110
"De 15 a 19 años (102)",2118,,,,,,1196,922
"De 20 a 24 años (103)",9183,,,,,38,4780,4365
"De 25 a 29 años (104)",12750,,,,,797,7108,4845
"De 30 a 34 años (105)",13110,,,,2,2442,7150,3516
"De 35 a 39 años (106)",13258,,,,168,4359,5845,2886
"De 40 a 44 años (107)",11905,,,3,992,5334,3140,2436
"De 45 a 49 años (108)",9778,,,86,2290,4585,924,1893
"De 50 y más años (109)",32319,817,3279,8192,9332,3724,149,6826
"Sin nivel (110)",9850,337,954,1816,1757,1516,1012,2458
"De 12 a 14 años (111)",2,,,,,,1,1
"De 15 a 19 años (112)",42,,,,,,23,19
"De 20 a 24 años (113)",134,,,,,1,60,73
"De 25 a 29 años (114)",172,,,,,10,102,60
"De 30 a 34 años (115)",564,,,,,130,309,125
"De 35 a 39 años (116)",596,,,,13,198,257,128
"De 40 a 44 años (117)",655,,,,39,304,161,151
"De 45 a 49 años (118)",710,,,12,155,322,83,138
"De 50 y más años (119)",6975,337,954,1804,1550,551,16,1763
"Educacion Inicial (120)",96,,,,1,14,38,43
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",20,,,,,,10,10
"De 25 a 29 años (124)",28,,,,,3,10,15
"De 30 a 34 años (125)",32,,,,,8,14,10
"De 35 a 39 años (126)",14,,,,1,3,4,6
"Primaria (130)",23788,329,1496,3568,4338,4771,4337,4949
"De 12 a 14 años (131)",34,,,,,,1,33
"De 15 a 19 años (132)",296,,,,,,171,125
"De 20 a 24 años (133)",919,,,,,7,539,373
"De 25 a 29 años (134)",1508,,,,,110,956,442
"De 30 a 34 años (135)",1778,,,,2,401,990,385
"De 35 a 39 años (136)",2093,,,,29,808,859,397
"De 40 a 44 años (137)",2306,,,1,242,1110,543,410
"De 45 a 49 años (138)",2305,,,19,570,1122,229,365
"De 50 y más años (139)",12549,329,1496,3548,3495,1213,49,2419
"Secundaria (140)",34661,71,391,1392,3399,7741,13011,8656
"De 12 a 14 años (141)",79,,,,,,3,76
"De 15 a 19 años (142)",1407,,,,,,800,607
"De 20 a 24 años (143)",4326,,,,,22,2594,1710
"De 25 a 29 años (144)",5418,,,,,446,3342,1630
"De 30 a 34 años (145)",5113,,,,,1107,2839,1167
"De 35 a 39 años (146)",4813,,,,76,1743,2076,918
"De 40 a 44 años (147)",4141,,,2,417,1942,1036,744
"De 45 a 49 años (148)",3338,,,29,856,1550,280,623
"De 50 y más años (149)",6026,71,391,1361,2050,931,41,1181
"Sup. no Univ. incompleta (150)",6047,9,54,219,482,1277,2210,1796
"De 15 a 19 años (152)",138,,,,,,69,69
"De 20 a 24 años (153)",900,,,,,3,442,455
"De 25 a 29 años (154)",971,,,,,55,527,389
"De 30 a 34 años (155)",946,,,,,178,508,260
"De 35 a 39 años (156)",964,,,,12,322,428,202
"De 40 a 44 años (157)",715,,,,56,334,180,145
"De 45 a 49 años (158)",485,,,5,94,229,48,109
"De 50 y más años (159)",928,9,54,214,320,156,8,167
"Sup. no Univ. completa (160)",9855,15,130,492,1109,2338,3064,2707
"De 20 a 24 años (163)",581,,,,,1,266,314
"De 25 a 29 años (164)",1151,,,,,47,590,514
"De 30 a 34 años (165)",1437,,,,,208,805,424
"De 35 a 39 años (166)",1735,,,,10,484,826,415
"De 40 a 44 años (167)",1538,,,,99,672,445,322
"De 45 a 49 años (168)",1224,,,9,259,581,121,254
"De 50 y más años (169)",2189,15,130,483,741,345,11,464
"Sup. Univ. incompleta (170)",7011,15,61,200,396,1046,2700,2593
"De 15 a 19 años (172)",233,,,,,,133,100
"De 20 a 24 años (173)",1615,,,,,1,670,944
"De 25 a 29 años (174)",1442,,,,,60,733,649
"De 30 a 34 años (175)",966,,,,,145,522,299
"De 35 a 39 años (176)",871,,,,9,270,418,174
"De 40 a 44 años (177)",657,,,,46,277,183,151
"De 45 a 49 años (178)",397,,,2,93,182,34,86
"De 50 y más años (179)",830,15,61,198,248,111,7,190
"Sup. Univ. completa (180)",13228,41,193,594,1302,2576,3925,4597
"De 20 a 24 años (183)",688,,,,,3,199,486
"De 25 a 29 años (184)",2060,,,,,66,848,1146
"De 30 a 34 años (185)",2274,,,,,265,1163,846
"De 35 a 39 años (186)",2172,,,,18,531,977,646
"De 40 a 44 años (187)",1893,,,,93,695,592,513
"De 45 a 49 años (188)",1319,,,10,263,599,129,318
"De 50 y más años (189)",2822,41,193,584,928,417,17,642
,,,,,,,,
"RURAL (200)",6452,45,183,478,769,1383,2379,1215
"De 12 a 14 años (201)",4,,,,,,,4
"De 15 a 19 años (202)",180,,,,,,120,60
"De 20 a 24 años (203)",730,,,,,5,480,245
"De 25 a 29 años (204)",812,,,,,51,574,187
"De 30 a 34 años (205)",734,,,,,128,479,127
"De 35 a 39 años (206)",752,,,,9,276,380,87
"De 40 a 44 años (207)",598,,,,44,280,209,65
"De 45 a 49 años (208)",534,,,2,86,274,111,61
"De 50 y más años (209)",2108,45,183,476,630,369,26,379
"Sin nivel (210)",1711,30,124,260,346,351,298,302
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",9,,,,,,6,3
"De 20 a 24 años (213)",33,,,,,,23,10
"De 25 a 29 años (214)",52,,,,,6,35,11
"De 30 a 34 años (215)",110,,,,,11,80,19
"De 35 a 39 años (216)",134,,,,4,50,69,11
"De 40 a 44 años (217)",117,,,,11,55,41,10
"De 45 a 49 años (218)",150,,,1,18,78,33,20
"De 50 y más años (219)",1105,30,124,259,313,151,11,217
"Educacion Inicial (220)",11,,,,,2,8,1
"De 15 a 19 años (222)",1,,,,,,1,
"De 25 a 29 años (224)",4,,,,,,4,
"De 30 a 34 años (225)",4,,,,,1,2,1
"De 35 a 39 años (226)",2,,,,,1,1,
"Primaria (230)",2926,13,48,187,335,719,1161,463
"De 12 a 14 años (231)",3,,,,,,,3
"De 15 a 19 años (232)",70,,,,,,50,20
"De 20 a 24 años (233)",286,,,,,2,194,90
"De 25 a 29 años (234)",385,,,,,25,286,74
"De 30 a 34 años (235)",340,,,,,65,226,49
"De 35 a 39 años (236)",387,,,,4,135,206,42
"De 40 a 44 años (237)",324,,,,21,146,123,34
"De 45 a 49 años (238)",286,,,,47,150,63,26
"De 50 y más años (239)",845,13,48,187,263,196,13,125
"Secundaria (240)",1473,,7,16,65,262,770,353
"De 15 a 19 años (242)",94,,,,,,60,34
"De 20 a 24 años (243)",357,,,,,2,233,122
"De 25 a 29 años (244)",316,,,,,15,215,86
"De 30 a 34 años (245)",228,,,,,46,137,45
"De 35 a 39 años (246)",192,,,,1,80,86,25
"De 40 a 44 años (247)",114,,,,9,65,27,13
"De 45 a 49 años (248)",73,,,1,17,35,10,10
"De 50 y más años (249)",99,,7,15,38,19,2,18
"Sup. no Univ. incompleta (250)",86,,,5,4,12,46,19
"De 15 a 19 años (252)",2,,,,,,,2
"De 20 a 24 años (253)",22,,,,,1,15,6
"De 25 a 29 años (254)",16,,,,,2,12,2
"De 30 a 34 años (255)",14,,,,,1,9,4
"De 35 a 39 años (256)",11,,,,,2,7,2
"De 40 a 44 años (257)",5,,,,1,2,1,1
"De 45 a 49 años (258)",7,,,,,4,2,1
"De 50 y más años (259)",9,,,5,3,,,1
"Sup. no Univ. completa (260)",100,,2,3,7,16,40,32
"De 20 a 24 años (263)",17,,,,,,8,9
"De 25 a 29 años (264)",18,,,,,2,9,7
"De 30 a 34 años (265)",9,,,,,,7,2
"De 35 a 39 años (266)",8,,,,,4,3,1
"De 40 a 44 años (267)",21,,,,1,4,12,4
"De 45 a 49 años (268)",8,,,,1,4,1,2
"De 50 y más años (269)",19,,2,3,5,2,,7
"Sup. Univ. incompleta (270)",86,1,2,6,6,14,32,25
"De 15 a 19 años (272)",4,,,,,,3,1
"De 20 a 24 años (273)",13,,,,,,6,7
"De 25 a 29 años (274)",8,,,,,1,4,3
"De 30 a 34 años (275)",19,,,,,3,10,6
"De 35 a 39 años (276)",8,,,,,4,3,1
"De 40 a 44 años (277)",9,,,,1,3,4,1
"De 45 a 49 años (278)",6,,,,2,2,2,
"De 50 y más años (279)",19,1,2,6,3,1,,6
"Sup. Univ. completa (280)",59,1,,1,6,7,24,20
"De 20 a 24 años (283)",2,,,,,,1,1
"De 25 a 29 años (284)",13,,,,,,9,4
"De 30 a 34 años (285)",10,,,,,1,8,1
"De 35 a 39 años (286)",10,,,,,,5,5
"De 40 a 44 años (287)",8,,,,,5,1,2
"De 45 a 49 años (288)",4,,,,1,1,,2
"De 50 y más años (289)",12,1,,1,5,,,5
