"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comercio al por menor (054)",60,7,,18,13,3,11,6,2
"Hoteles y restaurantes (055)",28,1,,9,14,,2,2,
"Trans., almac. y comunicaciones (056)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (058)",3,,,,,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (059)",23,1,,,6,2,1,3,10
"Enseñanza (060)",168,,,,7,12,89,7,53
"Servicios sociales y de salud (061)",31,,,,3,1,16,5,6
"Otras activ. serv.comun.soc y personales (062)",3,,,1,1,,1,,
"Hogares privados con servicio doméstico (063)",49,10,1,19,19,,,,
"Actividad economica no especificada (065)",92,24,,51,11,,4,2,
,,,,,,,,,
"URBANA (066)",1217,64,,356,329,44,185,63,176
"Agric., ganadería, caza y silvicultura (067)",475,38,,243,166,8,8,5,7
"Industrias manufactureras (070)",23,1,,8,12,,1,1,
"Suministro de electricidad, gas y agua (071)",9,,,2,3,1,,2,1
"Construcción (072)",31,,,13,11,2,,1,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",123,9,,46,32,5,14,11,6
"Venta, mant.y rep. veh.autom.y motoc. (074)",2,1,,1,,,,,
"Comercio al por mayor (075)",4,1,,2,,,1,,
"Comercio al por menor (076)",117,7,,43,32,5,13,11,6
"Hoteles y restaurantes (077)",22,1,,2,15,,2,2,
"Trans., almac. y comunicaciones (078)",12,1,,1,7,,2,1,
"Intermediación financiera (079)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (080)",28,,,1,3,1,,7,16
"Admin.pub. y defensa; p. segur.soc.afil (081)",102,1,,9,36,8,11,10,27
"Enseñanza (082)",264,,,1,11,17,125,14,96
"Servicios sociales y de salud (083)",29,,,,3,,10,3,13
"Otras activ. serv.comun.soc y personales (084)",8,,,1,2,,1,2,2
"Hogares privados con servicio doméstico (085)",36,9,,13,14,,,,
"Actividad economica no especificada (087)",53,4,,16,14,2,10,4,3
"Hombres (088)",857,27,,285,254,30,98,43,120
"Agric., ganadería, caza y silvicultura (089)",404,22,,211,145,8,7,4,7
"Industrias manufactureras (092)",21,1,,7,11,,1,1,
"Suministro de electricidad, gas y agua (093)",9,,,2,3,1,,2,1
"Construcción (094)",31,,,13,11,2,,1,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",67,2,,31,20,3,2,5,4
"Venta, mant.y rep. veh.autom.y motoc. (096)",1,,,1,,,,,
"Comercio al por mayor (097)",2,1,,1,,,,,
"Comercio al por menor (098)",64,1,,29,20,3,2,5,4
"Hoteles y restaurantes (099)",6,,,,6,,,,
"Trans., almac. y comunicaciones (100)",12,1,,1,7,,2,1,
"Intermediación financiera (101)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (102)",26,,,1,3,,,7,15
"Admin.pub. y defensa; p. segur.soc.afil (103)",81,,,9,30,6,10,8,18
"Enseñanza (104)",143,,,1,6,8,64,9,55
"Servicios sociales y de salud (105)",15,,,,,,4,1,10
"Otras activ. serv.comun.soc y personales (106)",6,,,1,1,,,2,2
"Hogares privados con servicio doméstico (107)",2,,,1,1,,,,
"Actividad economica no especificada (109)",32,1,,7,10,2,7,2,3
"Mujeres (110)",360,37,,71,75,14,87,20,56
"Agric., ganadería, caza y silvicultura (111)",71,16,,32,21,,1,1,
"Industrias manufactureras (114)",2,,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",56,7,,15,12,2,12,6,2
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,1,,,,,,,
"Comercio al por mayor (119)",2,,,1,,,1,,
"Comercio al por menor (120)",53,6,,14,12,2,11,6,2
"Hoteles y restaurantes (121)",16,1,,2,9,,2,2,
"Activid.inmobil., empres. y de alquiler (124)",2,,,,,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",21,1,,,6,2,1,2,9
"Enseñanza (126)",121,,,,5,9,61,5,41
"Servicios sociales y de salud (127)",14,,,,3,,6,2,3
"Otras activ. serv.comun.soc y personales (128)",2,,,,1,,1,,
"Hogares privados con servicio doméstico (129)",34,9,,12,13,,,,
"Actividad economica no especificada (131)",21,3,,9,4,,3,2,
,,,,,,,,,
"RURAL (132)",4963,629,8,2800,1240,46,140,34,66
"Agric., ganadería, caza y silvicultura (133)",4367,583,7,2585,1108,28,28,16,12
"Pesca (134)",1,,,,,,,1,
"Industrias manufactureras (136)",32,2,,14,13,2,,1,
"Construcción (138)",53,3,,36,13,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",49,4,,19,19,1,1,4,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,,3,,,,
"Comercio al por mayor (141)",5,,,2,3,,,,
"Comercio al por menor (142)",41,4,,17,13,1,1,4,1
"Hoteles y restaurantes (143)",16,1,,7,8,,,,
"Trans., almac. y comunicaciones (144)",25,,,8,15,1,1,,
"Activid.inmobil., empres. y de alquiler (146)",3,,,,1,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",15,,,2,9,1,,1,2
"Enseñanza (148)",145,,,,8,9,83,4,41
"Servicios sociales y de salud (149)",38,,,,,2,22,5,9
"Otras activ. serv.comun.soc y personales (150)",1,,,1,,,,,
"Hogares privados con servicio doméstico (151)",51,1,1,32,16,1,,,
"Actividad economica no especificada (153)",167,35,,96,30,1,3,1,1
"Hombres (154)",4443,491,7,2584,1153,38,97,26,47
"Agric., ganadería, caza y silvicultura (155)",4024,468,7,2431,1044,26,25,14,9
"Pesca (156)",1,,,,,,,1,
"Industrias manufactureras (158)",30,2,,14,12,1,,1,
"Construcción (160)",53,3,,36,13,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",41,3,,14,18,,1,4,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,,3,,,,
"Comercio al por mayor (163)",4,,,1,3,,,,
"Comercio al por menor (164)",34,3,,13,12,,1,4,1
"Hoteles y restaurantes (165)",4,1,,,3,,,,
"Trans., almac. y comunicaciones (166)",24,,,8,14,1,1,,
"Activid.inmobil., empres. y de alquiler (168)",2,,,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,,,2,9,1,,,1
"Enseñanza (170)",98,,,,6,6,55,2,29
"Servicios sociales y de salud (171)",21,,,,,1,12,2,6
"Hogares privados con servicio doméstico (173)",36,,,25,10,1,,,
"Actividad economica no especificada (175)",96,14,,54,23,1,2,1,1
"Mujeres (176)",520,138,1,216,87,8,43,8,19
"Agric., ganadería, caza y silvicultura (177)",343,115,,154,64,2,3,2,3
"Industrias manufactureras (180)",2,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",8,1,,5,1,1,,,
"Comercio al por mayor (185)",1,,,1,,,,,
"Comercio al por menor (186)",7,1,,4,1,1,,,
"Hoteles y restaurantes (187)",12,,,7,5,,,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,,,,,1,1
"Enseñanza (192)",47,,,,2,3,28,2,12
"Servicios sociales y de salud (193)",17,,,,,1,10,3,3
"Otras activ. serv.comun.soc y personales (194)",1,,,1,,,,,
"Hogares privados con servicio doméstico (195)",15,1,1,7,6,,,,
"Actividad economica no especificada (197)",71,21,,42,7,,1,,
