"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1092,6404,5723,,89.4,,
"Viudo(a) (040)",531,3172,2778,2,87.6,0.1,
"De 20 a 24 años (043)",2,5,5,1,100,20,
"De 25 a 29 años (044)",8,16,16,,100,,
"De 30 a 34 años (045)",14,29,27,1,93.1,3.4,
"De 35 a 39 años (046)",4,15,15,,100,,
"De 40 a 44 años (047)",29,126,115,,91.3,,
"De 45 a 49 años (048)",22,95,90,,94.7,,
"De 50 y más años (049)",452,2886,2510,,87,,
"Divorciado(a) (050)",50,185,173,,93.5,,
"De 25 a 29 años (054)",2,3,3,,100,,
"De 30 a 34 años (055)",5,11,10,,90.9,,
"De 35 a 39 años (056)",9,17,17,,100,,
"De 40 a 44 años (057)",5,12,12,,100,,
"De 45 a 49 años (058)",3,17,16,,94.1,,
"De 50 y más años (059)",26,125,115,,92,,
"Soltero(a) (060)",3594,870,842,42,96.8,4.8,
"De 12 a 14 años (061)",1040,3,3,,100,,
"De 15 a 19 años (062)",1126,44,44,13,100,29.5,
"De 20 a 24 años (063)",540,121,119,14,98.3,11.6,
"De 25 a 29 años (064)",278,140,138,9,98.6,6.4,
"De 30 a 34 años (065)",184,119,113,6,95,5,
"De 35 a 39 años (066)",111,112,110,,98.2,,
"De 40 a 44 años (067)",80,88,85,,96.6,,
"De 45 a 49 años (068)",66,82,80,,97.6,,
"De 50 y más años (069)",169,161,150,,93.2,,
,,,,,,,
"URBANA (080)",8336,19802,18557,329,93.7,1.7,
"De 12 a 14 años (081)",803,5,5,,100,,
"De 15 a 19 años (082)",985,150,144,32,96,21.3,
"De 20 a 24 años (083)",950,779,766,96,98.3,12.3,
"De 25 a 29 años (084)",937,1350,1326,83,98.2,6.1,
"De 30 a 34 años (085)",948,1934,1893,68,97.9,3.5,
"De 35 a 39 años (086)",869,2403,2320,39,96.5,1.6,
"De 40 a 44 años (087)",691,2321,2239,11,96.5,0.5,
"De 45 a 49 años (088)",496,1976,1891,,95.7,,
"De 50 y más años (089)",1657,8884,7973,,89.7,,
"Conviviente (090)",3001,8005,7649,244,95.6,3,
"De 12 a 14 años (091)",6,2,2,,100,,
"De 15 a 19 años (092)",151,103,97,22,94.2,21.4,
"De 20 a 24 años (093)",500,590,582,75,98.6,12.7,
"De 25 a 29 años (094)",583,1001,985,66,98.4,6.6,
"De 30 a 34 años (095)",538,1277,1250,44,97.9,3.4,
"De 35 a 39 años (096)",464,1431,1375,31,96.1,2.2,
"De 40 a 44 años (097)",280,1059,1020,6,96.3,0.6,
"De 45 a 49 años (098)",178,787,755,,95.9,,
"De 50 y más años (099)",301,1755,1583,,90.2,,
"Separado(a) (100)",367,1382,1274,8,92.2,0.6,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",8,6,6,1,100,16.7,
"De 20 a 24 años (103)",27,37,33,1,89.2,2.7,
"De 25 a 29 años (104)",38,68,67,2,98.5,2.9,
"De 30 a 34 años (105)",51,111,107,3,96.4,2.7,
"De 35 a 39 años (106)",50,147,143,,97.3,,
"De 40 a 44 años (107)",45,180,176,1,97.8,0.6,
"De 45 a 49 años (108)",32,131,123,,93.9,,
"De 50 y más años (109)",115,702,619,,88.2,,
"Casado(a) (110)",1879,7401,6911,47,93.4,0.6,
"De 15 a 19 años (112)",6,6,6,,100,,
"De 20 a 24 años (113)",55,67,66,9,98.5,13.4,
"De 25 a 29 años (114)",104,173,168,9,97.1,5.2,
"De 30 a 34 años (115)",203,432,428,17,99.1,3.9,
"De 35 a 39 años (116)",259,714,691,8,96.8,1.1,
"De 40 a 44 años (117)",273,902,871,4,96.6,0.4,
"De 45 a 49 años (118)",215,917,878,,95.7,,
"De 50 y más años (119)",764,4190,3803,,90.8,,
"Viudo(a) (120)",374,2218,1954,2,88.1,0.1,
"De 20 a 24 años (123)",2,5,5,1,100,20,
"De 25 a 29 años (124)",5,9,9,,100,,
"De 30 a 34 años (125)",7,22,21,1,95.5,4.5,
"De 35 a 39 años (126)",2,7,7,,100,,
"De 40 a 44 años (127)",23,93,87,,93.5,,
"De 45 a 49 años (128)",14,67,63,,94,,
"De 50 y más años (129)",321,2015,1762,,87.4,,
"Divorciado(a) (130)",38,131,123,,93.9,,
"De 25 a 29 años (134)",2,3,3,,100,,
"De 30 a 34 años (135)",5,11,10,,90.9,,
"De 35 a 39 años (136)",7,12,12,,100,,
"De 40 a 44 años (137)",3,6,6,,100,,
"De 45 a 49 años (138)",2,8,7,,87.5,,
"De 50 y más años (139)",19,91,85,,93.4,,
"Soltero(a) (140)",2677,665,646,28,97.1,4.2,
"De 12 a 14 años (141)",796,3,3,,100,,
"De 15 a 19 años (142)",820,35,35,9,100,25.7,
"De 20 a 24 años (143)",366,80,80,10,100,12.5,
"De 25 a 29 años (144)",205,96,94,6,97.9,6.3,
"De 30 a 34 años (145)",144,81,77,3,95.1,3.7,
"De 35 a 39 años (146)",87,92,92,,100,,
"De 40 a 44 años (147)",67,81,79,,97.5,,
"De 45 a 49 años (148)",55,66,65,,98.5,,
"De 50 y más años (149)",137,131,121,,92.4,,
,,,,,,,
"RURAL (160)",3495,9502,8773,206,92.3,2.2,
"De 12 a 14 años (161)",246,1,,,,,
"De 15 a 19 años (162)",427,88,86,30,97.7,34.1,
"De 20 a 24 años (163)",579,519,511,65,98.5,12.5,
"De 25 a 29 años (164)",461,764,747,41,97.8,5.4,
"De 30 a 34 años (165)",363,850,837,35,98.5,4.1,
"De 35 a 39 años (166)",290,952,917,19,96.3,2,
"De 40 a 44 años (167)",224,975,911,14,93.4,1.4,
"De 45 a 49 años (168)",219,1078,1003,2,93,0.2,
"De 50 y más años (169)",686,4275,3761,,88,,
"Conviviente (170)",1589,4190,4021,165,96,3.9,
"De 12 a 14 años (171)",2,1,,,,,
"De 15 a 19 años (172)",117,75,73,25,97.3,33.3,
"De 20 a 24 años (173)",363,420,415,58,98.8,13.8,
"De 25 a 29 años (174)",319,583,570,29,97.8,5,
"De 30 a 34 años (175)",252,649,645,27,99.4,4.2,
"De 35 a 39 años (176)",183,640,622,13,97.2,2,
"De 40 a 44 años (177)",115,510,487,11,95.5,2.2,
"De 45 a 49 años (178)",89,422,395,2,93.6,0.5,
"De 50 y más años (179)",149,890,814,,91.5,,
"Separado(a) (180)",139,531,499,8,94,1.5,
"De 15 a 19 años (182)",3,3,3,1,100,33.3,
"De 20 a 24 años (183)",14,21,21,1,100,4.8,
"De 25 a 29 años (184)",19,33,32,4,97,12.1,
"De 30 a 34 años (185)",18,36,36,2,100,5.6,
"De 35 a 39 años (186)",12,33,33,,100,,
"De 40 a 44 años (187)",14,57,53,,93,,
"De 45 a 49 años (188)",20,112,101,,90.2,,
"De 50 y más años (189)",39,236,220,,93.2,,
"Casado(a) (190)",681,3568,3183,20,89.2,0.6,
"De 15 a 19 años (192)",1,1,1,,100,,
"De 20 a 24 años (193)",28,37,36,3,97.3,8.1,
"De 25 a 29 años (194)",47,97,94,5,96.9,5.2,
"De 30 a 34 años (195)",46,120,114,3,95,2.5,
"De 35 a 39 años (196)",67,246,231,6,93.9,2.4,
"De 40 a 44 años (197)",74,362,331,3,91.4,0.8,
"De 45 a 49 años (198)",90,491,456,,92.9,,
"De 50 y más años (199)",328,2214,1920,,86.7,,
"Viudo(a) (200)",157,954,824,,86.4,,
"De 25 a 29 años (204)",3,7,7,,100,,
"De 30 a 34 años (205)",7,7,6,,85.7,,
"De 35 a 39 años (206)",2,8,8,,100,,
"De 40 a 44 años (207)",6,33,28,,84.8,,
"De 45 a 49 años (208)",8,28,27,,96.4,,
"De 50 y más años (209)",131,871,748,,85.9,,
"Divorciado(a) (210)",12,54,50,,92.6,,
"De 35 a 39 años (216)",2,5,5,,100,,
"De 40 a 44 años (217)",2,6,6,,100,,
"De 45 a 49 años (218)",1,9,9,,100,,
"De 50 y más años (219)",7,34,30,,88.2,,
"Soltero(a) (220)",917,205,196,13,95.6,6.3,
"De 12 a 14 años (221)",244,,,,,,
"De 15 a 19 años (222)",306,9,9,4,100,44.4,
"De 20 a 24 años (223)",174,41,39,3,95.1,7.3,
"De 25 a 29 años (224)",73,44,44,3,100,6.8,
"De 30 a 34 años (225)",40,38,36,3,94.7,7.9,
"De 35 a 39 años (226)",24,20,18,,90,,
"De 40 a 44 años (227)",13,7,6,,85.7,,
"De 45 a 49 años (228)",11,16,15,,93.8,,
"De 50 y más años (229)",32,30,29,,96.7,,
