"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",10,8,4,2,1,1,,,,,2,7
"De 25 a 29 años (024)",14,13,2,6,1,3,1,,,,1,22
"De 30 a 34 años (025)",13,13,1,,1,4,6,1,,,,45
"De 35 a 39 años (026)",12,11,,2,3,3,2,1,,,1,32
"Primaria (030)",14428,13993,3310,1393,2010,1820,2619,1476,764,601,435,45254
"De 12 a 14 años (031)",1775,1766,1758,8,,,,,,,9,8
"De 15 a 19 años (032)",1102,1070,868,174,27,1,,,,,32,231
"De 20 a 24 años (033)",1224,1122,239,419,357,83,23,1,,,102,1482
"De 25 a 29 años (034)",1430,1354,93,283,524,312,130,12,,,76,2888
"De 30 a 34 años (035)",1408,1361,58,146,363,378,363,52,1,,47,3922
"De 35 a 39 años (036)",1433,1392,47,113,265,353,472,112,24,6,41,4737
"De 40 a 44 años (037)",1380,1345,41,70,175,280,498,208,56,17,35,5437
"De 45 a 49 años (038)",1183,1165,31,44,107,177,389,276,102,39,18,5593
"De 50 y más años (039)",3493,3418,175,136,192,236,744,815,581,539,75,20956
"Secundaria (040)",13795,13322,5780,2182,2183,1445,1207,350,107,68,473,20053
"De 12 a 14 años (041)",1744,1738,1736,,2,,,,,,6,4
"De 15 a 19 años (042)",3611,3518,3109,371,34,4,,,,,93,451
"De 20 a 24 años (043)",1978,1817,540,860,346,62,8,1,,,161,1777
"De 25 a 29 años (044)",1863,1775,168,524,722,278,80,3,,,88,3155
"De 30 a 34 años (045)",1381,1334,71,172,500,363,215,13,,,47,3261
"De 35 a 39 años (046)",1067,1038,45,103,277,298,255,53,5,2,29,3042
"De 40 a 44 años (047)",779,761,41,54,142,220,222,69,11,2,18,2515
"De 45 a 49 años (048)",568,557,23,38,88,118,183,77,22,8,11,2154
"De 50 y más años (049)",804,784,47,60,72,102,244,134,69,56,20,3694
"Sup. no Univ. incompleta (050)",2423,2282,898,521,399,226,150,57,18,13,141,3300
"De 15 a 19 años (052)",550,540,496,40,3,,1,,,,10,50
"De 20 a 24 años (053)",614,546,281,202,50,11,2,,,,68,344
"De 25 a 29 años (054)",407,372,52,150,128,34,7,1,,,35,544
"De 30 a 34 años (055)",289,275,17,81,103,58,13,3,,,14,534
"De 35 a 39 años (056)",210,203,14,21,64,51,45,7,1,,7,540
"De 40 a 44 años (057)",123,121,9,13,23,28,36,9,3,,2,380
"De 45 a 49 años (058)",79,79,10,6,18,19,19,3,2,2,,239
"De 50 y más años (059)",151,146,19,8,10,25,27,34,12,11,5,669
"Sup. no Univ. completa (060)",3034,2779,545,731,642,413,294,98,38,18,255,5673
"De 20 a 24 años (063)",542,453,248,163,35,7,,,,,89,254
"De 25 a 29 años (064)",579,502,137,221,114,24,5,1,,,77,549
"De 30 a 34 años (065)",545,509,53,151,183,83,37,2,,,36,934
"De 35 a 39 años (066)",489,466,35,90,150,114,64,10,3,,23,1097
"De 40 a 44 años (067)",301,288,25,47,76,72,53,14,1,,13,746
"De 45 a 49 años (068)",233,223,22,28,45,50,55,15,6,2,10,672
"De 50 y más años (069)",345,338,25,31,39,63,80,56,28,16,7,1421
"Sup. Univ. incompleta (070)",1197,1107,557,222,139,88,69,17,9,6,90,1304
"De 15 a 19 años (072)",288,284,266,17,,1,,,,,4,20
"De 20 a 24 años (073)",405,357,232,103,18,2,,2,,,48,157
"De 25 a 29 años (074)",142,119,31,43,35,8,2,,,,23,145
"De 30 a 34 años (075)",106,102,11,24,34,24,9,,,,4,201
"De 35 a 39 años (076)",81,77,8,16,25,13,12,3,,,4,172
"De 40 a 44 años (077)",65,63,6,10,13,17,17,,,,2,161
"De 45 a 49 años (078)",38,36,,4,9,9,11,2,,1,2,120
"De 50 y más años (079)",72,69,3,5,5,14,18,10,9,5,3,328
"Sup. Univ. completa (080)",1476,1341,320,286,291,206,165,35,28,10,135,2807
"De 20 a 24 años (083)",172,139,88,40,9,2,,,,,33,64
"De 25 a 29 años (084)",306,263,88,100,54,13,7,1,,,43,284
"De 30 a 34 años (085)",276,255,50,67,82,34,20,1,1,,21,433
"De 35 a 39 años (086)",214,201,33,24,54,58,29,3,,,13,456
"De 40 a 44 años (087)",185,173,20,19,52,44,30,5,3,,12,443
"De 45 a 49 años (088)",111,106,12,18,18,20,27,8,3,,5,310
"De 50 y más años (089)",212,204,29,18,22,35,52,17,21,10,8,817
,,,,,,,,,,,,
"URBANA (100)",38121,36550,11245,5330,5688,4311,4905,2475,1335,1261,1571,93028
"De 12 a 14 años (101)",3434,3420,3410,8,2,,,,,,14,12
"De 15 a 19 años (102)",5408,5272,4613,587,65,6,1,,,,136,739
"De 20 a 24 años (103)",4777,4285,1583,1730,778,155,34,5,,,492,3924
"De 25 a 29 años (104)",4645,4308,571,1307,1536,644,230,19,1,,337,7406
"De 30 a 34 años (105)",4096,3920,268,641,1273,969,688,78,2,1,176,9585
"De 35 a 39 años (106)",3612,3483,182,378,847,899,916,210,41,10,129,10516
"De 40 a 44 años (107)",2997,2903,150,222,503,671,913,336,83,25,94,10356
"De 45 a 49 años (108)",2368,2318,101,144,291,407,715,425,162,73,50,10031
"De 50 y más años (109)",6784,6641,367,313,393,560,1408,1402,1046,1152,143,40459
"Sin nivel (110)",3109,3005,250,160,226,283,582,522,413,569,104,17670
"De 12 a 14 años (111)",50,49,49,,,,,,,,1,
"De 15 a 19 años (112)",72,71,59,10,2,,,,,,1,14
"De 20 a 24 años (113)",64,53,14,17,13,5,3,1,,,11,79
"De 25 a 29 años (114)",101,89,14,19,28,15,11,1,1,,12,182
"De 30 a 34 años (115)",227,216,16,16,45,59,65,14,,1,11,676
"De 35 a 39 años (116)",239,221,6,14,32,57,76,25,8,3,18,841
"De 40 a 44 años (117)",258,244,12,13,34,34,90,40,14,7,14,1034
"De 45 a 49 años (118)",244,238,6,9,14,22,61,71,32,23,6,1362
"De 50 y más años (119)",1854,1824,74,62,58,91,276,370,358,535,30,13482
"Educacion Inicial (120)",82,79,43,10,5,11,8,2,,,3,99
"De 12 a 14 años (121)",30,30,30,,,,,,,,,
"De 15 a 19 años (122)",6,6,6,,,,,,,,,
"De 20 a 24 años (123)",8,7,4,2,,1,,,,,1,5
"De 25 a 29 años (124)",13,12,2,6,1,3,,,,,1,17
"De 30 a 34 años (125)",13,13,1,,1,4,6,1,,,,45
"De 35 a 39 años (126)",12,11,,2,3,3,2,1,,,1,32
"Primaria (130)",13591,13190,3129,1310,1883,1696,2462,1400,731,579,401,42833
"De 12 a 14 años (131)",1681,1673,1665,8,,,,,,,8,8
"De 15 a 19 años (132)",1031,1001,817,157,26,1,,,,,30,212
"De 20 a 24 años (133)",1109,1019,219,386,322,70,21,1,,,90,1332
"De 25 a 29 años (134)",1318,1246,85,265,483,283,118,12,,,72,2651
"De 30 a 34 años (135)",1309,1265,55,139,343,355,327,45,1,,44,3602
"De 35 a 39 años (136)",1344,1306,46,112,251,318,441,109,24,5,38,4439
"De 40 a 44 años (137)",1311,1278,41,68,166,266,468,199,54,16,33,5154
"De 45 a 49 años (138)",1116,1100,29,44,104,171,367,251,97,37,16,5244
"De 50 y más años (139)",3372,3302,172,131,188,232,720,783,555,521,70,20191
"Secundaria (140)",13391,12939,5565,2124,2132,1405,1194,348,104,67,452,19662
"De 12 a 14 años (141)",1673,1668,1666,,2,,,,,,5,4
"De 15 a 19 años (142)",3487,3396,2993,365,34,4,,,,,91,445
"De 20 a 24 años (143)",1905,1751,523,829,333,57,8,1,,,154,1705
"De 25 a 29 años (144)",1811,1731,166,514,703,265,80,3,,,80,3068
"De 30 a 34 años (145)",1348,1301,66,167,490,354,211,13,,,47,3192
"De 35 a 39 años (146)",1042,1016,42,100,271,294,250,52,5,2,26,2987
"De 40 a 44 años (147)",767,749,39,53,140,214,222,69,10,2,18,2483
"De 45 a 49 años (148)",561,550,23,36,87,116,182,76,22,8,11,2133
"De 50 y más años (149)",797,777,47,60,72,101,241,134,67,55,20,3645
"Sup. no Univ. incompleta (150)",2370,2230,860,511,396,226,149,57,18,13,140,3280
"De 15 a 19 años (152)",524,514,472,38,3,,1,,,,10,48
"De 20 a 24 años (153)",603,535,272,200,50,11,2,,,,68,342
"De 25 a 29 años (154)",402,368,52,146,128,34,7,1,,,34,540
"De 30 a 34 años (155)",286,272,17,81,100,58,13,3,,,14,528
"De 35 a 39 años (156)",206,199,12,20,64,51,44,7,1,,7,535
"De 40 a 44 años (157)",122,120,8,13,23,28,36,9,3,,2,380
"De 45 a 49 años (158)",78,78,9,6,18,19,19,3,2,2,,239
"De 50 y más años (159)",149,144,18,7,10,25,27,34,12,11,5,668
"Sup. no Univ. completa (160)",2973,2720,527,717,624,408,291,98,37,18,253,5585
"De 20 a 24 años (163)",520,431,235,156,33,7,,,,,89,243
"De 25 a 29 años (164)",558,483,134,216,104,23,5,1,,,75,521
"De 30 a 34 años (165)",542,506,52,151,181,83,37,2,,,36,930
"De 35 a 39 años (166)",484,461,35,90,149,111,63,10,3,,23,1081
"De 40 a 44 años (167)",298,285,24,46,76,71,53,14,1,,13,742
"De 45 a 49 años (168)",227,217,22,27,42,50,53,15,6,2,10,656
"De 50 y más años (169)",344,337,25,31,39,63,80,56,27,16,7,1412
"Sup. Univ. incompleta (170)",1189,1101,554,219,139,88,69,17,9,6,88,1301
"De 15 a 19 años (172)",288,284,266,17,,1,,,,,4,20
"De 20 a 24 años (173)",399,351,229,100,18,2,,2,,,48,154
"De 25 a 29 años (174)",140,119,31,43,35,8,2,,,,21,145
"De 30 a 34 años (175)",106,102,11,24,34,24,9,,,,4,201
"De 35 a 39 años (176)",81,77,8,16,25,13,12,3,,,4,172
"De 40 a 44 años (177)",65,63,6,10,13,17,17,,,,2,161
"De 45 a 49 años (178)",38,36,,4,9,9,11,2,,1,2,120
"De 50 y más años (179)",72,69,3,5,5,14,18,10,9,5,3,328
"Sup. Univ. completa (180)",1416,1286,317,279,283,194,150,31,23,9,130,2598
"De 20 a 24 años (183)",169,138,87,40,9,2,,,,,31,64
"De 25 a 29 años (184)",302,260,87,98,54,13,7,1,,,42,282
"De 30 a 34 años (185)",265,245,50,63,79,32,20,,1,,20,411
"De 35 a 39 años (186)",204,192,33,24,52,52,28,3,,,12,429
"De 40 a 44 años (187)",176,164,20,19,51,41,27,5,1,,12,402
"De 45 a 49 años (188)",104,99,12,18,17,20,22,7,3,,5,277
"De 50 y más años (189)",196,188,28,17,21,34,46,15,18,9,8,733
,,,,,,,,,,,,
"RURAL (200)",1706,1632,479,188,218,204,227,122,85,109,74,5071
"De 12 a 14 años (201)",169,167,167,,,,,,,,2,
"De 15 a 19 años (202)",225,221,193,27,1,,,,,,4,29
"De 20 a 24 años (203)",243,219,68,77,52,20,2,,,,24,249
"De 25 a 29 años (204)",203,185,14,40,70,45,16,,,,18,384
"De 30 a 34 años (205)",163,157,10,17,42,35,43,10,,,6,460
"De 35 a 39 años (206)",144,136,7,6,23,50,44,5,,1,8,439
"De 40 a 44 años (207)",118,114,6,4,12,29,36,15,11,1,4,479
"De 45 a 49 años (208)",108,106,3,4,9,12,36,30,6,6,2,537
"De 50 y más años (209)",333,327,11,13,9,13,50,62,68,101,6,2494
"Sin nivel (210)",279,271,20,13,10,23,37,40,43,85,8,1932
"De 12 a 14 años (211)",3,3,3,,,,,,,,,
"De 15 a 19 años (212)",4,4,2,2,,,,,,,,2
"De 20 a 24 años (213)",11,9,5,1,1,2,,,,,2,9
"De 25 a 29 años (214)",6,6,,1,,2,3,,,,,21
"De 30 a 34 años (215)",14,12,1,1,4,1,3,2,,,2,39
"De 35 a 39 años (216)",11,10,1,1,,2,5,1,,,1,38
"De 40 a 44 años (217)",24,22,2,,,5,3,6,6,,2,119
"De 45 a 49 años (218)",20,20,,1,1,4,6,3,1,4,,118
"De 50 y más años (219)",186,185,6,6,4,7,17,28,36,81,1,1586
"Educacion Inicial (220)",4,3,1,,1,,1,,,,1,7
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 20 a 24 años (223)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (224)",1,1,,,,,1,,,,,5
"Primaria (230)",837,803,181,83,127,124,157,76,33,22,34,2421
"De 12 a 14 años (231)",94,93,93,,,,,,,,1,
"De 15 a 19 años (232)",71,69,51,17,1,,,,,,2,19
"De 20 a 24 años (233)",115,103,20,33,35,13,2,,,,12,150
"De 25 a 29 años (234)",112,108,8,18,41,29,12,,,,4,237
"De 30 a 34 años (235)",99,96,3,7,20,23,36,7,,,3,320
"De 35 a 39 años (236)",89,86,1,1,14,35,31,3,,1,3,298
"De 40 a 44 años (237)",69,67,,2,9,14,30,9,2,1,2,283
"De 45 a 49 años (238)",67,65,2,,3,6,22,25,5,2,2,349
"De 50 y más años (239)",121,116,3,5,4,4,24,32,26,18,5,765
"Secundaria (240)",404,383,215,58,51,40,13,2,3,1,21,391
"De 12 a 14 años (241)",71,70,70,,,,,,,,1,
"De 15 a 19 años (242)",124,122,116,6,,,,,,,2,6
"De 20 a 24 años (243)",73,66,17,31,13,5,,,,,7,72
"De 25 a 29 años (244)",52,44,2,10,19,13,,,,,8,87
"De 30 a 34 años (245)",33,33,5,5,10,9,4,,,,,69
"De 35 a 39 años (246)",25,22,3,3,6,4,5,1,,,3,55
"De 40 a 44 años (247)",12,12,2,1,2,6,,,1,,,32
"De 45 a 49 años (248)",7,7,,2,1,2,1,1,,,,21
"De 50 y más años (249)",7,7,,,,1,3,,2,1,,49
"Sup. no Univ. incompleta (250)",53,52,38,10,3,,1,,,,1,20
"De 15 a 19 años (252)",26,26,24,2,,,,,,,,2
"De 20 a 24 años (253)",11,11,9,2,,,,,,,,2
"De 25 a 29 años (254)",5,4,,4,,,,,,,1,4
"De 30 a 34 años (255)",3,3,,,3,,,,,,,6
"De 35 a 39 años (256)",4,4,2,1,,,1,,,,,5
"De 40 a 44 años (257)",1,1,1,,,,,,,,,
"De 45 a 49 años (258)",1,1,1,,,,,,,,,
"De 50 y más años (259)",2,2,1,1,,,,,,,,1
"Sup. no Univ. completa (260)",61,59,18,14,18,5,3,,1,,2,88
"De 20 a 24 años (263)",22,22,13,7,2,,,,,,,11
"De 25 a 29 años (264)",21,19,3,5,10,1,,,,,2,28
"De 30 a 34 años (265)",3,3,1,,2,,,,,,,4
"De 35 a 39 años (266)",5,5,,,1,3,1,,,,,16
"De 40 a 44 años (267)",3,3,1,1,,1,,,,,,4
"De 45 a 49 años (268)",6,6,,1,3,,2,,,,,16
"De 50 y más años (269)",1,1,,,,,,,1,,,9
"Sup. Univ. incompleta (270)",8,6,3,3,,,,,,,2,3
"De 20 a 24 años (273)",6,6,3,3,,,,,,,,3
"De 25 a 29 años (274)",2,,,,,,,,,,2,
"Sup. Univ. completa (280)",60,55,3,7,8,12,15,4,5,1,5,209
"De 20 a 24 años (283)",3,1,1,,,,,,,,2,
"De 25 a 29 años (284)",4,3,1,2,,,,,,,1,2
"De 30 a 34 años (285)",11,10,,4,3,2,,1,,,1,22
"De 35 a 39 años (286)",10,9,,,2,6,1,,,,1,27
"De 40 a 44 años (287)",9,9,,,1,3,3,,2,,,41
"De 45 a 49 años (288)",7,7,,,1,,5,1,,,,33
"De 50 y más años (289)",16,16,1,1,1,1,6,2,3,1,,84
