"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1053,6589,5944,27,90.2,0.4,
"De 50 y más años (039)",2396,15121,12728,,84.2,,
"Viudo(a) (040)",2023,10407,8406,11,80.8,0.1,
"De 15 a 19 años (042)",5,6,6,1,100,16.7,
"De 20 a 24 años (043)",17,22,21,1,95.5,4.5,
"De 25 a 29 años (044)",30,71,68,1,95.8,1.4,
"De 30 a 34 años (045)",49,167,156,4,93.4,2.4,
"De 35 a 39 años (046)",77,279,260,,93.2,,
"De 40 a 44 años (047)",98,450,399,3,88.7,0.7,
"De 45 a 49 años (048)",135,705,623,1,88.4,0.1,
"De 50 y más años (049)",1612,8707,6873,,78.9,,
"Divorciado(a) (050)",118,312,280,4,89.7,1.3,
"De 15 a 19 años (052)",6,5,5,1,100,20,
"De 20 a 24 años (053)",14,15,15,2,100,13.3,
"De 25 a 29 años (054)",14,22,16,,72.7,,
"De 30 a 34 años (055)",11,26,26,,100,,
"De 35 a 39 años (056)",12,26,25,1,96.2,3.8,
"De 40 a 44 años (057)",17,47,44,,93.6,,
"De 45 a 49 años (058)",8,31,28,,90.3,,
"De 50 y más años (059)",36,140,121,,86.4,,
"Soltero(a) (060)",7529,468,452,26,96.6,5.6,
"De 12 a 14 años (061)",2612,3,3,,100,,
"De 15 a 19 años (062)",2861,45,45,11,100,24.4,
"De 20 a 24 años (063)",1069,71,71,6,100,8.5,
"De 25 a 29 años (064)",434,95,93,6,97.9,6.3,
"De 30 a 34 años (065)",198,79,79,3,100,3.8,
"De 35 a 39 años (066)",111,42,40,,95.2,,
"De 40 a 44 años (067)",58,43,40,,93,,
"De 45 a 49 años (068)",43,23,21,,91.3,,
"De 50 y más años (069)",143,67,60,,89.6,,
,,,,,,,
"URBANA (080)",7074,17820,16275,273,91.3,1.5,
"De 12 a 14 años (081)",763,2,2,,100,,
"De 15 a 19 años (082)",1024,116,112,29,96.6,25,
"De 20 a 24 años (083)",882,656,641,72,97.7,11,
"De 25 a 29 años (084)",747,1172,1139,53,97.2,4.5,
"De 30 a 34 años (085)",657,1717,1658,54,96.6,3.1,
"De 35 a 39 años (086)",638,2334,2223,42,95.2,1.8,
"De 40 a 44 años (087)",530,2364,2235,17,94.5,0.7,
"De 45 a 49 años (088)",463,2231,2064,6,92.5,0.3,
"De 50 y más años (089)",1370,7228,6201,,85.8,,
"Conviviente (090)",1065,2355,2240,120,95.1,5.1,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",92,55,55,18,100,32.7,
"De 20 a 24 años (093)",269,352,339,48,96.3,13.6,
"De 25 a 29 años (094)",241,398,391,22,98.2,5.5,
"De 30 a 34 años (095)",186,430,415,18,96.5,4.2,
"De 35 a 39 años (096)",111,389,379,12,97.4,3.1,
"De 40 a 44 años (097)",46,192,177,1,92.2,0.5,
"De 45 a 49 años (098)",39,184,166,1,90.2,0.5,
"De 50 y más años (099)",79,355,318,,89.6,,
"Separado(a) (100)",231,665,622,12,93.5,1.8,
"De 15 a 19 años (102)",9,8,8,4,100,50,
"De 20 a 24 años (103)",36,48,48,3,100,6.3,
"De 25 a 29 años (104)",33,69,68,3,98.6,4.3,
"De 30 a 34 años (105)",30,53,53,,100,,
"De 35 a 39 años (106)",28,82,78,2,95.1,2.4,
"De 40 a 44 años (107)",22,87,80,,92,,
"De 45 a 49 años (108)",25,88,83,,94.3,,
"De 50 y más años (109)",48,230,204,,88.7,,
"Casado(a) (110)",2687,11674,10715,123,91.8,1.1,
"De 12 a 14 años (111)",1,2,2,,100,,
"De 15 a 19 años (112)",33,36,32,2,88.9,5.6,
"De 20 a 24 años (113)",155,227,225,19,99.1,8.4,
"De 25 a 29 años (114)",264,655,631,25,96.3,3.8,
"De 30 a 34 años (115)",344,1138,1098,30,96.5,2.6,
"De 35 a 39 años (116)",435,1772,1681,27,94.9,1.5,
"De 40 a 44 años (117)",402,1924,1827,15,95,0.8,
"De 45 a 49 años (118)",340,1788,1657,5,92.7,0.3,
"De 50 y más años (119)",713,4132,3562,,86.2,,
"Viudo(a) (120)",570,2855,2443,4,85.6,0.1,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 25 a 29 años (124)",7,16,16,,100,,
"De 30 a 34 años (125)",18,57,53,3,93,5.3,
"De 35 a 39 años (126)",21,69,64,,92.8,,
"De 40 a 44 años (127)",29,126,118,1,93.7,0.8,
"De 45 a 49 años (128)",34,149,141,,94.6,,
"De 50 y más años (129)",460,2437,2050,,84.1,,
"Divorciado(a) (130)",30,80,72,2,90,2.5,
"De 20 a 24 años (133)",2,2,2,1,100,50,
"De 30 a 34 años (135)",1,2,2,,100,,
"De 35 a 39 años (136)",3,4,4,1,100,25,
"De 40 a 44 años (137)",9,15,15,,100,,
"De 45 a 49 años (138)",3,10,7,,70,,
"De 50 y más años (139)",12,47,42,,89.4,,
"Soltero(a) (140)",2491,191,183,12,95.8,6.3,
"De 12 a 14 años (141)",760,,,,,,
"De 15 a 19 años (142)",889,16,16,5,100,31.3,
"De 20 a 24 años (143)",420,27,27,1,100,3.7,
"De 25 a 29 años (144)",202,34,33,3,97.1,8.8,
"De 30 a 34 años (145)",78,37,37,3,100,8.1,
"De 35 a 39 años (146)",40,18,17,,94.4,,
"De 40 a 44 años (147)",22,20,18,,90,,
"De 45 a 49 años (148)",22,12,10,,83.3,,
"De 50 y más años (149)",58,27,25,,92.6,,
,,,,,,,
"RURAL (160)",15111,44139,38756,764,87.8,1.7,
"De 12 a 14 años (161)",1878,6,6,,100,,
"De 15 a 19 años (162)",2471,397,385,118,97,29.7,
"De 20 a 24 años (163)",1932,2007,1948,229,97.1,11.4,
"De 25 a 29 años (164)",1472,3194,3065,146,96,4.6,
"De 30 a 34 años (165)",1240,4165,3910,116,93.9,2.8,
"De 35 a 39 años (166)",1183,5315,4930,86,92.8,1.6,
"De 40 a 44 años (167)",949,5346,4809,47,90,0.9,
"De 45 a 49 años (168)",895,5641,5021,22,89,0.4,
"De 50 y más años (169)",3091,18068,14682,,81.3,,
"Conviviente (170)",1491,3015,2837,202,94.1,6.7,
"De 12 a 14 años (171)",24,3,3,,100,,
"De 15 a 19 años (172)",295,182,175,59,96.2,32.4,
"De 20 a 24 años (173)",445,582,566,83,97.3,14.3,
"De 25 a 29 años (174)",292,568,551,36,97,6.3,
"De 30 a 34 años (175)",153,459,444,18,96.7,3.9,
"De 35 a 39 años (176)",100,344,329,4,95.6,1.2,
"De 40 a 44 años (177)",54,263,238,2,90.5,0.8,
"De 45 a 49 años (178)",35,176,154,,87.5,,
"De 50 y más años (179)",93,438,377,,86.1,,
"Separado(a) (180)",396,852,771,28,90.5,3.3,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",38,31,31,10,100,32.3,
"De 20 a 24 años (183)",89,100,100,12,100,12,
"De 25 a 29 años (184)",58,89,82,2,92.1,2.2,
"De 30 a 34 años (185)",64,132,123,2,93.2,1.5,
"De 35 a 39 años (186)",41,82,79,1,96.3,1.2,
"De 40 a 44 años (187)",31,104,88,1,84.6,1,
"De 45 a 49 años (188)",20,76,66,,86.8,,
"De 50 y más años (189)",54,238,202,,84.9,,
"Casado(a) (190)",6645,32211,28708,511,89.1,1.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",156,145,140,41,96.6,28.3,
"De 20 a 24 años (193)",720,1246,1204,127,96.6,10.2,
"De 25 a 29 años (194)",853,2399,2304,104,96,4.3,
"De 30 a 34 años (195)",862,3398,3174,95,93.4,2.8,
"De 35 a 39 años (196)",906,4633,4282,81,92.4,1.7,
"De 40 a 44 años (197)",751,4600,4151,42,90.2,0.9,
"De 45 a 49 años (198)",713,4801,4287,21,89.3,0.4,
"De 50 y más años (199)",1683,10989,9166,,83.4,,
"Viudo(a) (200)",1453,7552,5963,7,79,0.1,
"De 15 a 19 años (202)",4,5,5,1,100,20,
"De 20 a 24 años (203)",17,22,21,1,95.5,4.5,
"De 25 a 29 años (204)",23,55,52,1,94.5,1.8,
"De 30 a 34 años (205)",31,110,103,1,93.6,0.9,
"De 35 a 39 años (206)",56,210,196,,93.3,,
"De 40 a 44 años (207)",69,324,281,2,86.7,0.6,
"De 45 a 49 años (208)",101,556,482,1,86.7,0.2,
"De 50 y más años (209)",1152,6270,4823,,76.9,,
"Divorciado(a) (210)",88,232,208,2,89.7,0.9,
"De 15 a 19 años (212)",6,5,5,1,100,20,
"De 20 a 24 años (213)",12,13,13,1,100,7.7,
"De 25 a 29 años (214)",14,22,16,,72.7,,
"De 30 a 34 años (215)",10,24,24,,100,,
"De 35 a 39 años (216)",9,22,21,,95.5,,
"De 40 a 44 años (217)",8,32,29,,90.6,,
"De 45 a 49 años (218)",5,21,21,,100,,
"De 50 y más años (219)",24,93,79,,84.9,,
"Soltero(a) (220)",5038,277,269,14,97.1,5.1,
"De 12 a 14 años (221)",1852,3,3,,100,,
"De 15 a 19 años (222)",1972,29,29,6,100,20.7,
"De 20 a 24 años (223)",649,44,44,5,100,11.4,
"De 25 a 29 años (224)",232,61,60,3,98.4,4.9,
"De 30 a 34 años (225)",120,42,42,,100,,
"De 35 a 39 años (226)",71,24,23,,95.8,,
"De 40 a 44 años (227)",36,23,22,,95.7,,
"De 45 a 49 años (228)",21,11,11,,100,,
"De 50 y más años (229)",85,40,35,,87.5,,
