"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",3323,1820,1503,1953,1028,925,1370,792,578
"35 años (046)",655,358,297,375,190,185,280,168,112
"36 años (047)",606,329,277,350,185,165,256,144,112
"37 años (048)",711,383,328,416,223,193,295,160,135
"38 años (049)",684,376,308,386,201,185,298,175,123
"39 años (050)",667,374,293,426,229,197,241,145,96
"De 40 a 44 años (051)",3071,1830,1241,1850,1075,775,1221,755,466
"40 años (052)",773,434,339,444,241,203,329,193,136
"41 años (053)",499,291,208,327,186,141,172,105,67
"42 años (054)",677,418,259,413,239,174,264,179,85
"43 años (055)",559,331,228,328,195,133,231,136,95
"44 años (056)",563,356,207,338,214,124,225,142,83
"De 45 a 49 años (057)",2276,1329,947,1389,789,600,887,540,347
"45 años (058)",560,323,237,328,180,148,232,143,89
"46 años (059)",460,267,193,276,153,123,184,114,70
"47 años (060)",497,291,206,314,186,128,183,105,78
"48 años (061)",433,250,183,269,152,117,164,98,66
"49 años (062)",326,198,128,202,118,84,124,80,44
"De 50 a 54 años (063)",1645,942,703,1025,578,447,620,364,256
"50 años (064)",442,244,198,279,147,132,163,97,66
"51 años (065)",255,144,111,165,92,73,90,52,38
"52 años (066)",342,210,132,211,132,79,131,78,53
"53 años (067)",317,186,131,196,109,87,121,77,44
"54 años (068)",289,158,131,174,98,76,115,60,55
"De 55 a 59 años (069)",1146,646,500,680,374,306,466,272,194
"55 años (070)",280,163,117,168,92,76,112,71,41
"56 años (071)",246,149,97,138,83,55,108,66,42
"57 años (072)",225,119,106,129,69,60,96,50,46
"58 años (073)",224,112,112,143,69,74,81,43,38
"59 años (074)",171,103,68,102,61,41,69,42,27
"De 60 a 64 años (075)",956,536,420,556,305,251,400,231,169
"60 años (076)",311,164,147,170,89,81,141,75,66
"61 años (077)",125,80,45,71,46,25,54,34,20
"62 años (078)",196,107,89,123,66,57,73,41,32
"63 años (079)",174,98,76,106,54,52,68,44,24
"64 años (080)",150,87,63,86,50,36,64,37,27
"De 65 y más años (081)",2032,1040,992,1282,627,655,750,413,337
"65 años (082)",201,114,87,110,62,48,91,52,39
"66 años (083)",158,89,69,101,58,43,57,31,26
"67 años (084)",161,86,75,94,49,45,67,37,30
"68 años (085)",141,70,71,73,35,38,68,35,33
"69 años (086)",84,41,43,66,31,35,18,10,8
"70 años (087)",172,85,87,113,56,57,59,29,30
"71 años (088)",79,50,29,56,34,22,23,16,7
"72 años (089)",119,61,58,66,31,35,53,30,23
"73 años (090)",93,43,50,65,29,36,28,14,14
"74 años (091)",97,52,45,60,29,31,37,23,14
"75 años (092)",114,57,57,64,26,38,50,31,19
"76 años (093)",76,41,35,50,24,26,26,17,9
"77 años (094)",71,35,36,48,21,27,23,14,9
"78 años (095)",67,37,30,33,17,16,34,20,14
"79 años (096)",45,25,20,29,14,15,16,11,5
"80 años (097)",75,30,45,52,23,29,23,7,16
"81 años (098)",21,11,10,16,7,9,5,4,1
"82 años (099)",27,17,10,17,9,8,10,8,2
"83 años (100)",33,22,11,22,14,8,11,8,3
"84 años (101)",30,15,15,23,13,10,7,2,5
"85 años (102)",41,15,26,31,11,20,10,4,6
"86 años (103)",20,7,13,14,3,11,6,4,2
"87 años (104)",22,7,15,19,6,13,3,1,2
"88 años (105)",13,7,6,11,7,4,2,,2
"89 años (106)",7,1,6,4,,4,3,1,2
"90 años (107)",24,8,16,15,5,10,9,3,6
"91 años (108)",3,3,,2,2,,1,1,
"92 años (109)",4,2,2,3,2,1,1,,1
"93 años (110)",5,2,3,4,2,2,1,,1
"94 años (111)",1,,1,1,,1,,,
"95 años (112)",9,3,6,5,3,2,4,,4
"96 años (113)",4,,4,4,,4,,,
"97 años (114)",1,,1,,,,1,,1
"98 y más años (115)",14,4,10,11,4,7,3,,3
