"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",765,10,197,247,245,66
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",8850,64,3397,3490,1728,171
"Obreros construc., conf., papel, fab., instr. (034)",1276,10,440,514,278,34
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",31438,733,12568,10050,7119,968
"Otra (036)",127,,47,52,28,
"Ocupación no especificada (037)",2550,7,894,925,599,125
"Desocupado (038)",4807,51,2879,1379,452,46
,,,,,,
"URBANA (039)",322007,3301,114077,115780,77706,11143
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",983,,70,389,466,58
"Profes., científicos e intelectuales (041)",40066,,9541,18194,11325,1006
"Técnicos de nivel medio y trab.asimilados (042)",23233,12,8080,9073,5538,530
"Jefes y empleados de oficina (043)",18083,,7753,6497,3664,169
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",62007,545,20356,21746,16512,2848
"Agricult.trabaj. calif. agrop. y pesqueros (045)",4656,26,1070,1366,1596,598
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",45303,548,18837,15385,9225,1308
"Obreros construc., conf., papel, fab., instr. (047)",41726,99,12454,16575,11059,1539
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",65623,1899,26732,20209,14305,2478
"Otra (049)",1791,,230,848,709,4
"Ocupación no especificada (050)",5578,25,2044,1962,1281,266
"Desocupado (051)",12958,147,6910,3536,2026,339
"Hombres (052)",199755,2209,69470,70547,49532,7997
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",667,,41,246,336,44
"Profes., científicos e intelectuales (054)",19815,,3948,8599,6432,836
"Técnicos de nivel medio y trab.asimilados (055)",14444,6,4708,5665,3654,411
"Jefes y empleados de oficina (056)",8889,,3403,3240,2119,127
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",27100,304,9124,9267,7003,1402
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4032,19,904,1160,1399,550
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",36540,484,15475,11935,7508,1138
"Obreros construc., conf., papel, fab., instr. (060)",40467,89,12018,16066,10788,1506
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",34849,1193,14429,10352,7334,1541
"Otra (062)",1666,,184,797,681,4
"Ocupación no especificada (063)",3079,18,1162,1053,701,145
"Desocupado (064)",8207,96,4074,2167,1577,293
"Mujeres (065)",122252,1092,44607,45233,28174,3146
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",316,,29,143,130,14
"Profes., científicos e intelectuales (067)",20251,,5593,9595,4893,170
"Técnicos de nivel medio y trab.asimilados (068)",8789,6,3372,3408,1884,119
"Jefes y empleados de oficina (069)",9194,,4350,3257,1545,42
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",34907,241,11232,12479,9509,1446
"Agricult.trabaj. calif. agrop. y pesqueros (071)",624,7,166,206,197,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",8763,64,3362,3450,1717,170
"Obreros construc., conf., papel, fab., instr. (073)",1259,10,436,509,271,33
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",30774,706,12303,9857,6971,937
"Otra (075)",125,,46,51,28,
"Ocupación no especificada (076)",2499,7,882,909,580,121
"Desocupado (077)",4751,51,2836,1369,449,46
,,,,,,
"RURAL (078)",7456,167,2657,2381,1730,521
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,,3,3,,1
"Profes., científicos e intelectuales (080)",145,,42,68,34,1
"Técnicos de nivel medio y trab.asimilados (081)",119,,48,47,20,4
"Jefes y empleados de oficina (082)",101,,51,36,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",593,5,184,223,150,31
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2264,15,474,714,737,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",521,6,231,175,97,12
"Obreros construc., conf., papel, fab., instr. (086)",640,1,208,260,158,13
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2686,127,1238,765,439,117
"Otra (088)",13,,1,6,6,
"Ocupación no especificada (089)",91,,23,28,31,9
"Desocupado (090)",276,13,154,56,44,9
"Hombres (091)",5869,134,2061,1863,1365,446
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,1,1,,1
"Profes., científicos e intelectuales (093)",63,,10,32,21,
"Técnicos de nivel medio y trab.asimilados (094)",79,,30,29,16,4
"Jefes y empleados de oficina (095)",47,,17,21,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",204,2,65,82,43,12
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2123,12,443,673,689,306
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",434,6,196,135,86,11
"Obreros construc., conf., papel, fab., instr. (099)",623,1,204,255,151,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2022,100,973,572,291,86
"Otra (101)",11,,,5,6,
"Ocupación no especificada (102)",40,,11,12,12,5
"Desocupado (103)",220,13,111,46,41,9
"Mujeres (104)",1587,33,596,518,365,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,2,2,,
"Profes., científicos e intelectuales (106)",82,,32,36,13,1
"Técnicos de nivel medio y trab.asimilados (107)",40,,18,18,4,
"Jefes y empleados de oficina (108)",54,,34,15,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",389,3,119,141,107,19
"Agricult.trabaj. calif. agrop. y pesqueros (110)",141,3,31,41,48,18
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",87,,35,40,11,1
"Obreros construc., conf., papel, fab., instr. (112)",17,,4,5,7,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",664,27,265,193,148,31
"Otra (114)",2,,1,1,,
"Ocupación no especificada (115)",51,,12,16,19,4
"Desocupado (116)",56,,43,10,3,
