"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CUTERVO (000)",138213,69481,68732,26870,13210,13660,111343,56271,55072
"Menores de 1 año (001)",2598,1288,1310,469,224,245,2129,1064,1065
"Menores de 1 mes (002)",207,104,103,32,13,19,175,91,84
"De 1 a 11 meses (003)",2391,1184,1207,437,211,226,1954,973,981
"De 1 a 4 años (004)",13330,6958,6372,2022,1051,971,11308,5907,5401
"1 año (005)",3212,1687,1525,522,289,233,2690,1398,1292
"2 años (006)",3529,1821,1708,515,240,275,3014,1581,1433
"3 años (007)",3321,1757,1564,490,264,226,2831,1493,1338
"4 años (008)",3268,1693,1575,495,258,237,2773,1435,1338
"De 5 a 9 años (009)",17417,8940,8477,2701,1388,1313,14716,7552,7164
"5 años (010)",3165,1680,1485,447,234,213,2718,1446,1272
"6 años (011)",3182,1594,1588,485,218,267,2697,1376,1321
"7 años (012)",3665,1916,1749,611,322,289,3054,1594,1460
"8 años (013)",3719,1834,1885,588,293,295,3131,1541,1590
"9 años (014)",3686,1916,1770,570,321,249,3116,1595,1521
"De 10 a 14 años (015)",19410,9885,9525,3257,1640,1617,16153,8245,7908
"10 años (016)",4014,2068,1946,603,337,266,3411,1731,1680
"11 años (017)",3698,1821,1877,610,303,307,3088,1518,1570
"12 años (018)",4091,2102,1989,646,316,330,3445,1786,1659
"13 años (019)",3824,1962,1862,697,336,361,3127,1626,1501
"14 años (020)",3783,1932,1851,701,348,353,3082,1584,1498
"De 15 a 19 años (021)",14080,7286,6794,2864,1430,1434,11216,5856,5360
"15 años (022)",3618,1824,1794,737,372,365,2881,1452,1429
"16 años (023)",3195,1619,1576,653,326,327,2542,1293,1249
"17 años (024)",2714,1480,1234,523,276,247,2191,1204,987
"18 años (025)",2496,1315,1181,504,241,263,1992,1074,918
"19 años (026)",2057,1048,1009,447,215,232,1610,833,777
"De 20 a 24 años (027)",10784,5443,5341,2313,1112,1201,8471,4331,4140
"20 años (028)",2323,1189,1134,493,243,250,1830,946,884
"21 años (029)",1830,895,935,421,196,225,1409,699,710
"22 años (030)",2318,1214,1104,444,230,214,1874,984,890
"23 años (031)",2152,1070,1082,472,212,260,1680,858,822
"24 años (032)",2161,1075,1086,483,231,252,1678,844,834
"De 25 a 29 años (033)",9662,4638,5024,2131,990,1141,7531,3648,3883
"25 años (034)",2048,983,1065,455,209,246,1593,774,819
"26 años (035)",1926,925,1001,404,187,217,1522,738,784
"27 años (036)",2039,954,1085,450,199,251,1589,755,834
"28 años (037)",1964,947,1017,421,208,213,1543,739,804
"29 años (038)",1685,829,856,401,187,214,1284,642,642
"De 30 a 34 años (039)",8783,4313,4470,1950,906,1044,6833,3407,3426
