"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1773,11811,9387,,79.5,,
"Viudo(a) (040)",1132,6644,4977,1,74.9,,
"De 15 a 19 años (042)",4,1,1,,100,,
"De 20 a 24 años (043)",4,12,12,,100,,
"De 25 a 29 años (044)",5,8,8,,100,,
"De 30 a 34 años (045)",17,62,51,1,82.3,1.6,
"De 35 a 39 años (046)",34,179,154,,86,,
"De 40 a 44 años (047)",57,295,245,,83.1,,
"De 45 a 49 años (048)",65,435,357,,82.1,,
"De 50 y más años (049)",946,5652,4149,,73.4,,
"Divorciado(a) (050)",34,128,102,1,79.7,0.8,
"De 15 a 19 años (052)",1,2,2,1,100,50,
"De 20 a 24 años (053)",2,2,2,,100,,
"De 30 a 34 años (055)",1,1,1,,100,,
"De 35 a 39 años (056)",2,12,11,,91.7,,
"De 40 a 44 años (057)",4,12,12,,100,,
"De 45 a 49 años (058)",4,19,15,,78.9,,
"De 50 y más años (059)",20,80,59,,73.8,,
"Soltero(a) (060)",2473,152,141,6,92.8,3.9,
"De 12 a 14 años (061)",1213,2,2,,100,,
"De 15 a 19 años (062)",837,12,12,2,100,16.7,
"De 20 a 24 años (063)",205,32,29,3,90.6,9.4,
"De 25 a 29 años (064)",60,12,10,,83.3,,
"De 30 a 34 años (065)",38,19,19,,100,,
"De 35 a 39 años (066)",28,13,13,,100,,
"De 40 a 44 años (067)",21,16,14,,87.5,,
"De 45 a 49 años (068)",11,12,12,1,100,8.3,
"De 50 y más años (069)",60,34,30,,88.2,,
,,,,,,,
"URBANA (080)",3897,13069,11240,149,86,1.1,
"De 12 a 14 años (081)",446,4,4,,100,,
"De 15 a 19 años (082)",415,62,61,9,98.4,14.5,
"De 20 a 24 años (083)",275,280,270,32,96.4,11.4,
"De 25 a 29 años (084)",287,532,520,33,97.7,6.2,
"De 30 a 34 años (085)",321,956,902,31,94.4,3.2,
"De 35 a 39 años (086)",340,1307,1218,27,93.2,2.1,
"De 40 a 44 años (087)",360,1680,1500,14,89.3,0.8,
"De 45 a 49 años (088)",226,1252,1109,3,88.6,0.2,
"De 50 y más años (089)",1227,6996,5656,,80.8,,
"Conviviente (090)",1053,3232,2978,103,92.1,3.2,
"De 12 a 14 años (091)",9,2,2,,100,,
"De 15 a 19 años (092)",49,33,32,5,97,15.2,
"De 20 a 24 años (093)",167,237,232,26,97.9,11,
"De 25 a 29 años (094)",206,420,410,26,97.6,6.2,
"De 30 a 34 años (095)",161,483,460,19,95.2,3.9,
"De 35 a 39 años (096)",163,619,587,16,94.8,2.6,
"De 40 a 44 años (097)",122,546,491,9,89.9,1.6,
"De 45 a 49 años (098)",47,238,218,2,91.6,0.8,
"De 50 y más años (099)",129,654,546,,83.5,,
"Separado(a) (100)",67,205,190,7,92.7,3.4,
"De 15 a 19 años (102)",8,10,10,4,100,40,
"De 20 a 24 años (103)",5,8,7,2,87.5,25,
"De 25 a 29 años (104)",7,16,16,1,100,6.3,
"De 30 a 34 años (105)",9,19,19,,100,,
"De 35 a 39 años (106)",9,23,22,,95.7,,
"De 40 a 44 años (107)",11,46,41,,89.1,,
"De 45 a 49 años (108)",7,34,29,,85.3,,
"De 50 y más años (109)",11,49,46,,93.9,,
"Casado(a) (110)",1378,7350,6280,37,85.4,0.5,
"De 15 a 19 años (112)",13,13,13,,100,,
"De 20 a 24 años (113)",10,23,22,2,95.7,8.7,
"De 25 a 29 años (114)",36,83,82,6,98.8,7.2,
"De 30 a 34 años (115)",123,420,393,12,93.6,2.9,
"De 35 a 39 años (116)",143,615,563,11,91.5,1.8,
"De 40 a 44 años (117)",199,1002,894,5,89.2,0.5,
"De 45 a 49 años (118)",148,866,763,1,88.1,0.1,
"De 50 y más años (119)",706,4328,3550,,82,,
"Viudo(a) (120)",406,2178,1696,,77.9,,
"De 15 a 19 años (122)",3,1,1,,100,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",3,4,4,,100,,
"De 30 a 34 años (125)",7,22,18,,81.8,,
"De 35 a 39 años (126)",8,40,36,,90,,
"De 40 a 44 años (127)",18,78,68,,87.2,,
"De 45 a 49 años (128)",17,100,85,,85,,
"De 50 y más años (129)",349,1932,1483,,76.8,,
"Divorciado(a) (130)",7,26,25,,96.2,,
"De 45 a 49 años (138)",2,10,10,,100,,
"De 50 y más años (139)",5,16,15,,93.8,,
"Soltero(a) (140)",986,78,71,2,91,2.6,
"De 12 a 14 años (141)",437,2,2,,100,,
"De 15 a 19 años (142)",342,5,5,,100,,
"De 20 a 24 años (143)",92,11,8,2,72.7,18.2,
"De 25 a 29 años (144)",35,9,8,,88.9,,
"De 30 a 34 años (145)",21,12,12,,100,,
"De 35 a 39 años (146)",17,10,10,,100,,
"De 40 a 44 años (147)",10,8,6,,75,,
"De 45 a 49 años (148)",5,4,4,,100,,
"De 50 y más años (149)",27,17,16,,94.1,,
,,,,,,,
"RURAL (160)",6755,26728,22055,395,82.5,1.5,
"De 12 a 14 años (161)",800,5,5,,100,,
"De 15 a 19 años (162)",661,149,143,37,96,24.8,
"De 20 a 24 años (163)",572,761,722,85,94.9,11.2,
"De 25 a 29 años (164)",543,1404,1314,91,93.6,6.5,
"De 30 a 34 años (165)",562,2119,1963,74,92.6,3.5,
"De 35 a 39 años (166)",582,2899,2599,67,89.7,2.3,
"De 40 a 44 años (167)",609,3595,3065,34,85.3,0.9,
"De 45 a 49 años (168)",487,3167,2654,7,83.8,0.2,
"De 50 y más años (169)",1939,12629,9590,,75.9,,
"Conviviente (170)",1899,6717,5885,243,87.6,3.6,
"De 12 a 14 años (171)",23,4,4,,100,,
"De 15 a 19 años (172)",140,117,111,31,94.9,26.5,
"De 20 a 24 años (173)",385,609,580,77,95.2,12.6,
"De 25 a 29 años (174)",351,929,862,62,92.8,6.7,
"De 30 a 34 años (175)",274,1036,965,32,93.1,3.1,
"De 35 a 39 años (176)",230,1130,1017,28,90,2.5,
"De 40 a 44 años (177)",166,950,810,12,85.3,1.3,
"De 45 a 49 años (178)",114,661,561,1,84.9,0.2,
"De 50 y más años (179)",216,1281,975,,76.1,,
"Separado(a) (180)",105,218,198,7,90.8,3.2,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",20,17,17,3,100,17.6,
"De 20 a 24 años (183)",26,34,33,1,97.1,2.9,
"De 25 a 29 años (184)",18,28,26,1,92.9,3.6,
"De 30 a 34 años (185)",10,17,17,2,100,11.8,
"De 35 a 39 años (186)",9,21,19,,90.5,,
"De 40 a 44 años (187)",8,32,27,,84.4,,
"De 45 a 49 años (188)",2,4,4,,100,,
"De 50 y más años (189)",11,64,54,,84.4,,
"Casado(a) (190)",2511,15151,12544,139,82.8,0.9,
"De 15 a 19 años (192)",4,6,6,,100,,
"De 20 a 24 años (193)",43,84,75,6,89.3,7.1,
"De 25 a 29 años (194)",147,440,420,28,95.5,6.4,
"De 30 a 34 años (195)",250,1018,940,39,92.3,3.8,
"De 35 a 39 años (196)",304,1594,1431,39,89.8,2.4,
"De 40 a 44 años (197)",381,2376,2031,22,85.5,0.9,
"De 45 a 49 años (198)",315,2150,1804,5,83.9,0.2,
"De 50 y más años (199)",1067,7483,5837,,78,,
"Viudo(a) (200)",726,4466,3281,1,73.5,,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",3,11,11,,100,,
"De 25 a 29 años (204)",2,4,4,,100,,
"De 30 a 34 años (205)",10,40,33,1,82.5,2.5,
"De 35 a 39 años (206)",26,139,118,,84.9,,
"De 40 a 44 años (207)",39,217,177,,81.6,,
"De 45 a 49 años (208)",48,335,272,,81.2,,
"De 50 y más años (209)",597,3720,2666,,71.7,,
"Divorciado(a) (210)",27,102,77,1,75.5,1,
"De 15 a 19 años (212)",1,2,2,1,100,50,
"De 20 a 24 años (213)",2,2,2,,100,,
"De 30 a 34 años (215)",1,1,1,,100,,
"De 35 a 39 años (216)",2,12,11,,91.7,,
"De 40 a 44 años (217)",4,12,12,,100,,
"De 45 a 49 años (218)",2,9,5,,55.6,,
"De 50 y más años (219)",15,64,44,,68.8,,
"Soltero(a) (220)",1487,74,70,4,94.6,5.4,
"De 12 a 14 años (221)",776,,,,,,
"De 15 a 19 años (222)",495,7,7,2,100,28.6,
"De 20 a 24 años (223)",113,21,21,1,100,4.8,
"De 25 a 29 años (224)",25,3,2,,66.7,,
"De 30 a 34 años (225)",17,7,7,,100,,
"De 35 a 39 años (226)",11,3,3,,100,,
"De 40 a 44 años (227)",11,8,8,,100,,
"De 45 a 49 años (228)",6,8,8,1,100,12.5,
"De 50 y más años (229)",33,17,14,,82.4,,
