"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",85,82,1,74,7,,,,,,3,88
"De 20 a 24 años (023)",234,229,1,168,56,1,2,1,,,5,298
"De 25 a 29 años (024)",262,259,,143,71,29,14,2,,,3,442
"De 30 a 34 años (025)",262,259,,96,77,43,33,9,1,,3,587
"De 35 a 39 años (026)",288,286,2,73,97,48,46,18,2,,2,750
"De 40 a 44 años (027)",277,276,1,54,62,46,65,35,12,1,1,941
"De 45 a 49 años (028)",206,204,,24,46,27,55,36,8,8,2,826
"De 50 y más años (029)",577,572,3,80,90,70,136,120,52,21,5,2513
"Casado(a) (030)",11968,11846,29,1154,1806,1723,2626,2107,1498,903,122,57673
"De 12 a 14 años (031)",7,,,,,,,,,,7,
"De 15 a 19 años (032)",101,84,2,65,15,1,1,,,,17,102
"De 20 a 24 años (033)",599,582,2,286,206,75,13,,,,17,976
"De 25 a 29 años (034)",1084,1064,5,296,378,231,146,8,,,20,2419
"De 30 a 34 años (035)",1407,1395,1,183,386,365,345,99,12,4,12,4329
"De 35 a 39 años (036)",1593,1584,,102,285,370,483,248,79,17,9,6345
"De 40 a 44 años (037)",1424,1413,2,46,217,247,436,292,127,46,11,6597
"De 45 a 49 años (038)",1408,1405,3,44,105,185,377,356,219,116,3,7905
"De 50 y más años (039)",4345,4319,14,132,214,249,825,1104,1061,720,26,29000
"Viudo(a) (040)",2766,2728,7,190,237,265,651,685,463,230,38,15234
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",10,10,,6,4,,,,,,,14
"De 20 a 24 años (043)",26,26,,13,10,3,,,,,,42
"De 25 a 29 años (044)",32,30,,11,11,3,4,1,,,2,65
"De 30 a 34 años (045)",67,67,,13,21,12,15,2,4,,,200
"De 35 a 39 años (046)",84,83,,12,13,16,32,9,1,,1,291
"De 40 a 44 años (047)",149,145,,7,24,18,39,38,16,3,4,697
"De 45 a 49 años (048)",173,172,,13,13,25,51,45,17,8,1,875
"De 50 y más años (049)",2224,2194,7,115,140,188,510,590,425,219,30,13048
"Divorciado(a) (050)",201,196,,55,38,25,38,23,15,2,5,671
"De 15 a 19 años (052)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (053)",14,14,,10,1,2,1,,,,,22
"De 25 a 29 años (054)",17,15,,8,6,1,,,,,2,23
"De 30 a 34 años (055)",17,17,,7,6,2,2,,,,,33
"De 35 a 39 años (056)",33,32,,8,8,5,7,3,1,,1,98
"De 40 a 44 años (057)",22,22,,7,5,4,5,1,,,,58
"De 45 a 49 años (058)",18,18,,4,,2,5,4,3,,,85
"De 50 y más años (059)",76,74,,8,11,9,18,15,11,2,2,347
"Soltero(a) (060)",3194,1907,21,1100,452,221,113,,,,1287,3119
"De 12 a 14 años (061)",5,4,,4,,,,,,,1,4
"De 15 a 19 años (062)",118,118,,106,10,2,,,,,,132
"De 20 a 24 años (063)",711,314,4,245,58,7,,,,,397,382
"De 25 a 29 años (064)",693,358,2,226,91,28,11,,,,335,536
"De 30 a 34 años (065)",417,269,,146,73,35,15,,,,148,457
"De 35 a 39 años (066)",369,243,5,121,58,34,25,,,,126,439
"De 40 a 44 años (067)",276,176,4,69,51,35,17,,,,100,344
"De 45 a 49 años (068)",200,146,1,62,40,28,15,,,,54,286
"De 50 y más años (069)",405,279,5,121,71,52,30,,,,126,539
,,,,,,,,,,,,
"URBANA (080)",7339,6791,24,1759,1552,1057,1143,675,373,208,548,22752
"De 12 a 14 años (081)",8,3,,3,,,,,,,5,3
"De 15 a 19 años (082)",180,156,3,133,17,2,1,,,,24,177
"De 20 a 24 años (083)",745,570,2,419,129,14,6,,,,175,746
"De 25 a 29 años (084)",956,804,3,440,251,76,31,3,,,152,1322
"De 30 a 34 años (085)",968,915,1,264,354,180,103,10,3,,53,2047
"De 35 a 39 años (086)",1015,973,5,184,312,229,186,46,10,1,42,2689
"De 40 a 44 años (087)",821,790,3,89,194,209,195,76,20,4,31,2637
"De 45 a 49 años (088)",677,666,1,73,116,131,196,100,37,12,11,2629
"De 50 y más años (089)",1969,1914,6,154,179,216,425,440,303,191,55,10502
"Conviviente (090)",2454,2387,13,806,619,336,339,160,77,37,67,6596
"De 12 a 14 años (091)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (092)",131,109,2,91,14,2,,,,,22,125
"De 20 a 24 años (093)",383,363,2,256,90,11,4,,,,20,487
"De 25 a 29 años (094)",462,446,1,234,139,47,22,3,,,16,766
"De 30 a 34 años (095)",408,406,,103,175,81,43,4,,,2,911
"De 35 a 39 años (096)",365,364,5,69,109,83,76,16,6,,1,1017
"De 40 a 44 años (097)",225,224,1,18,43,58,67,29,7,1,1,820
"De 45 a 49 años (098)",173,172,1,14,27,24,56,32,15,3,1,744
"De 50 y más años (099)",303,301,1,19,22,30,71,76,49,33,2,1724
"Separado(a) (100)",613,607,1,198,162,73,94,49,23,7,6,1730
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",9,9,1,8,,,,,,,,8
"De 20 a 24 años (103)",44,43,,33,9,,1,,,,1,55
"De 25 a 29 años (104)",70,69,,39,24,5,1,,,,1,107
"De 30 a 34 años (105)",77,76,,33,24,11,5,2,1,,1,156
"De 35 a 39 años (106)",91,91,,28,42,8,11,2,,,,198
"De 40 a 44 años (107)",90,90,,20,25,18,15,7,5,,,276
"De 45 a 49 años (108)",60,59,,8,14,11,16,7,2,1,1,207
"De 50 y más años (109)",170,169,,28,24,20,45,31,15,6,1,722
"Casado(a) (110)",2707,2676,7,343,610,511,548,339,194,124,31,10637
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",16,14,,10,3,,1,,,,2,20
"De 20 a 24 años (113)",90,85,,56,25,3,1,,,,5,120
"De 25 a 29 años (114)",185,174,2,77,67,20,8,,,,11,305
"De 30 a 34 años (115)",343,337,1,77,130,75,48,4,2,,6,811
"De 35 a 39 años (116)",434,433,,50,139,126,85,28,4,1,1,1299
"De 40 a 44 años (117)",392,389,1,14,104,119,104,37,8,2,3,1348
"De 45 a 49 años (118)",346,346,,22,62,73,108,55,19,7,,1422
"De 50 y más años (119)",900,898,3,37,80,95,193,215,161,114,2,5312
"Viudo(a) (120)",544,535,1,46,41,71,139,123,76,38,9,2820
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",7,6,,4,2,,,,,,1,8
"De 30 a 34 años (125)",8,8,,2,2,1,3,,,,,22
"De 35 a 39 años (126)",19,19,,4,3,3,9,,,,,56
"De 40 a 44 años (127)",21,20,,1,8,2,5,3,,1,1,77
"De 45 a 49 años (128)",41,41,,4,1,13,15,6,1,1,,173
"De 50 y más años (129)",447,440,1,30,25,52,107,114,75,36,7,2483
"Divorciado(a) (130)",66,64,,18,15,13,9,4,3,2,2,196
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",2,2,,2,,,,,,,,2
"De 25 a 29 años (134)",3,3,,1,1,1,,,,,,6
"De 30 a 34 años (135)",6,6,,1,3,2,,,,,,13
"De 35 a 39 años (136)",10,9,,1,3,3,2,,,,1,25
"De 40 a 44 años (137)",11,11,,6,2,2,1,,,,,20
"De 45 a 49 años (138)",3,3,,2,,1,,,,,,5
"De 50 y más años (139)",30,29,,4,6,4,6,4,3,2,1,124
"Soltero(a) (140)",955,522,2,348,105,53,14,,,,433,773
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",22,22,,22,,,,,,,,22
"De 20 a 24 años (143)",226,77,,72,5,,,,,,149,82
"De 25 a 29 años (144)",229,106,,85,18,3,,,,,123,130
"De 30 a 34 años (145)",126,82,,48,20,10,4,,,,44,134
"De 35 a 39 años (146)",96,57,,32,16,6,3,,,,39,94
"De 40 a 44 años (147)",82,56,1,30,12,10,3,,,,26,96
"De 45 a 49 años (148)",54,45,,23,12,9,1,,,,9,78
"De 50 y más años (149)",119,77,1,36,22,15,3,,,,42,137
,,,,,,,,,,,,
"RURAL (160)",26755,25504,93,4604,4268,3430,5178,3974,2521,1436,1251,108959
"De 12 a 14 años (161)",57,25,2,21,2,,,,,,32,25
"De 15 a 19 años (162)",963,828,9,687,123,8,1,,,,135,961
"De 20 a 24 años (163)",3002,2667,13,1474,871,263,44,2,,,335,4198
"De 25 a 29 años (164)",3510,3273,11,963,1120,703,443,33,,,237,7398
"De 30 a 34 años (165)",3238,3118,,478,761,762,838,240,31,8,120,9802
"De 35 a 39 años (166)",3120,3019,11,293,476,600,961,499,154,25,101,12057
"De 40 a 44 años (167)",2648,2560,6,167,289,342,780,620,277,79,88,12392
"De 45 a 49 años (168)",2308,2254,6,119,167,239,573,579,367,204,54,12810
"De 50 y más años (169)",7909,7760,35,402,459,513,1538,2001,1692,1120,149,49316
"Conviviente (170)",11314,11059,39,2342,2161,1653,2203,1453,766,442,255,41967
"De 12 a 14 años (171)",42,16,2,14,,,,,,,26,14
"De 15 a 19 años (172)",694,577,7,475,89,5,1,,,,117,672
"De 20 a 24 años (173)",1780,1709,6,915,579,178,30,1,,,71,2737
"De 25 a 29 años (174)",1916,1905,6,485,675,440,277,22,,,11,4469
"De 30 a 34 años (175)",1628,1620,,194,377,404,488,136,17,4,8,5332
"De 35 a 39 años (176)",1403,1400,4,92,218,273,478,251,75,9,3,5806
"De 40 a 44 años (177)",1096,1094,1,55,81,143,346,301,135,32,2,5572
"De 45 a 49 años (178)",807,803,2,31,52,79,210,206,142,81,4,4718
"De 50 y más años (179)",1948,1935,11,81,90,131,373,536,397,316,13,12647
"Separado(a) (180)",1584,1565,7,518,345,191,257,172,52,23,19,4721
"De 12 a 14 años (181)",4,4,,3,1,,,,,,,5
"De 15 a 19 años (182)",76,73,,66,7,,,,,,3,80
"De 20 a 24 años (183)",190,186,1,135,47,1,1,1,,,4,243
"De 25 a 29 años (184)",192,190,,104,47,24,13,2,,,2,335
"De 30 a 34 años (185)",185,183,,63,53,32,28,7,,,2,431
"De 35 a 39 años (186)",197,195,2,45,55,40,35,16,2,,2,552
"De 40 a 44 años (187)",187,186,1,34,37,28,50,28,7,1,1,665
"De 45 a 49 años (188)",146,145,,16,32,16,39,29,6,7,1,619
"De 50 y más años (189)",407,403,3,52,66,50,91,89,37,15,4,1791
"Casado(a) (190)",9261,9170,22,811,1196,1212,2078,1768,1304,779,91,47036
"De 12 a 14 años (191)",6,,,,,,,,,,6,
"De 15 a 19 años (192)",85,70,2,55,12,1,,,,,15,82
"De 20 a 24 años (193)",509,497,2,230,181,72,12,,,,12,856
"De 25 a 29 años (194)",899,890,3,219,311,211,138,8,,,9,2114
"De 30 a 34 años (195)",1064,1058,,106,256,290,297,95,10,4,6,3518
"De 35 a 39 años (196)",1159,1151,,52,146,244,398,220,75,16,8,5046
"De 40 a 44 años (197)",1032,1024,1,32,113,128,332,255,119,44,8,5249
"De 45 a 49 años (198)",1062,1059,3,22,43,112,269,301,200,109,3,6483
"De 50 y más años (199)",3445,3421,11,95,134,154,632,889,900,606,24,23688
"Viudo(a) (200)",2222,2193,6,144,196,194,512,562,387,192,29,12414
"De 12 a 14 años (201)",1,1,,,1,,,,,,,2
"De 15 a 19 años (202)",9,9,,5,4,,,,,,,13
"De 20 a 24 años (203)",26,26,,13,10,3,,,,,,42
"De 25 a 29 años (204)",25,24,,7,9,3,4,1,,,1,57
"De 30 a 34 años (205)",59,59,,11,19,11,12,2,4,,,178
"De 35 a 39 años (206)",65,64,,8,10,13,23,9,1,,1,235
"De 40 a 44 años (207)",128,125,,6,16,16,34,35,16,2,3,620
"De 45 a 49 años (208)",132,131,,9,12,12,36,39,16,7,1,702
"De 50 y más años (209)",1777,1754,6,85,115,136,403,476,350,183,23,10565
"Divorciado(a) (210)",135,132,,37,23,12,29,19,12,,3,475
"De 15 a 19 años (212)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (213)",12,12,,8,1,2,1,,,,,20
"De 25 a 29 años (214)",14,12,,7,5,,,,,,2,17
"De 30 a 34 años (215)",11,11,,6,3,,2,,,,,20
"De 35 a 39 años (216)",23,23,,7,5,2,5,3,1,,,73
"De 40 a 44 años (217)",11,11,,1,3,2,4,1,,,,38
"De 45 a 49 años (218)",15,15,,2,,1,5,4,3,,,80
"De 50 y más años (219)",46,45,,4,5,5,12,11,8,,1,223
"Soltero(a) (220)",2239,1385,19,752,347,168,99,,,,854,2346
"De 12 a 14 años (221)",4,4,,4,,,,,,,,4
"De 15 a 19 años (222)",96,96,,84,10,2,,,,,,110
"De 20 a 24 años (223)",485,237,4,173,53,7,,,,,248,300
"De 25 a 29 años (224)",464,252,2,141,73,25,11,,,,212,406
"De 30 a 34 años (225)",291,187,,98,53,25,11,,,,104,323
"De 35 a 39 años (226)",273,186,5,89,42,28,22,,,,87,345
"De 40 a 44 años (227)",194,120,3,39,39,25,14,,,,74,248
"De 45 a 49 años (228)",146,101,1,39,28,19,14,,,,45,208
"De 50 y más años (229)",286,202,4,85,49,37,27,,,,84,402
