"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",3,,,,,,1,2
"De 25 a 29 años (054)",3,,,,,,2,1
"De 30 a 34 años (055)",1,,,,,,1,
"De 35 a 39 años (056)",7,,,,,1,4,2
"De 40 a 44 años (057)",8,,,,,1,2,5
"De 45 a 49 años (058)",4,,,,,1,2,1
"De 50 y más años (059)",16,1,,3,5,2,1,4
"Soltero(a) (060)",877,1,4,7,24,76,299,466
"De 12 a 14 años (061)",10,,,,,,3,7
"De 15 a 19 años (062)",126,,,,,,78,48
"De 20 a 24 años (063)",253,,,,,,103,150
"De 25 a 29 años (064)",193,,,,,8,66,119
"De 30 a 34 años (065)",80,,,,,14,27,39
"De 35 a 39 años (066)",69,,,,2,17,12,38
"De 40 a 44 años (067)",72,,,,7,26,7,32
"De 45 a 49 años (068)",31,,,1,5,8,2,15
"De 50 y más años (069)",43,1,4,6,10,3,1,18
,,,,,,,,
"URBANA (080)",6226,9,43,141,351,1187,2661,1834
"De 12 a 14 años (081)",28,,,,,,4,24
"De 15 a 19 años (082)",368,,,,,,214,154
"De 20 a 24 años (083)",902,,,,,5,538,359
"De 25 a 29 años (084)",968,,,,,54,602,312
"De 30 a 34 años (085)",913,,,,,139,525,249
"De 35 a 39 años (086)",943,,,,12,264,455,212
"De 40 a 44 años (087)",767,,,,51,296,230,190
"De 45 a 49 años (088)",467,,,2,70,216,78,101
"De 50 y más años (089)",870,9,43,139,218,213,15,233
"Conviviente (090)",3508,,5,30,115,556,1824,978
"De 12 a 14 años (091)",16,,,,,,1,15
"De 15 a 19 años (092)",260,,,,,,149,111
"De 20 a 24 años (093)",615,,,,,3,399,213
"De 25 a 29 años (094)",649,,,,,38,442,169
"De 30 a 34 años (095)",606,,,,,80,368,158
"De 35 a 39 años (096)",550,,,,9,137,287,117
"De 40 a 44 años (097)",384,,,,25,145,127,87
"De 45 a 49 años (098)",200,,,1,27,85,42,45
"De 50 y más años (099)",228,,5,29,54,68,9,63
"Separado(a) (100)",396,,4,11,35,104,131,111
"De 12 a 14 años (101)",6,,,,,,1,5
"De 15 a 19 años (102)",21,,,,,,11,10
"De 20 a 24 años (103)",46,,,,,2,25,19
"De 25 a 29 años (104)",59,,,,,7,32,20
"De 30 a 34 años (105)",48,,,,,12,24,12
"De 35 a 39 años (106)",56,,,,1,20,21,14
"De 40 a 44 años (107)",48,,,,3,23,13,9
"De 45 a 49 años (108)",42,,,,12,22,4,4
"De 50 y más años (109)",70,,4,11,19,18,,18
"Casado(a) (110)",1436,,14,46,156,430,474,316
"De 15 a 19 años (112)",15,,,,,,5,10
"De 20 a 24 años (113)",65,,,,,,46,19
"De 25 a 29 años (114)",120,,,,,4,80,36
"De 30 a 34 años (115)",180,,,,,36,104,40
"De 35 a 39 años (116)",256,,,,1,87,127,41
"De 40 a 44 años (117)",251,,,,15,99,78,59
"De 45 a 49 años (118)",187,,,,28,97,28,34
"De 50 y más años (119)",362,,14,46,112,107,6,77
"Viudo(a) (120)",249,8,17,46,28,38,23,89
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",5,,,,,,3,2
"De 30 a 34 años (125)",17,,,,,1,6,10
"De 35 a 39 años (126)",17,,,,,7,6,4
"De 40 a 44 años (127)",21,,,,1,8,6,6
"De 45 a 49 años (128)",11,,,,1,4,2,4
"De 50 y más años (129)",176,8,17,46,26,18,,61
"Divorciado(a) (130)",28,1,,2,,4,8,13
"De 20 a 24 años (133)",3,,,,,,1,2
"De 25 a 29 años (134)",2,,,,,,1,1
"De 30 a 34 años (135)",1,,,,,,1,
"De 35 a 39 años (136)",6,,,,,1,3,2
"De 40 a 44 años (137)",6,,,,,1,1,4
"De 45 a 49 años (138)",3,,,,,1,1,1
"De 50 y más años (139)",7,1,,2,,1,,3
"Soltero(a) (140)",609,,3,6,17,55,201,327
"De 12 a 14 años (141)",6,,,,,,2,4
"De 15 a 19 años (142)",71,,,,,,49,22
"De 20 a 24 años (143)",172,,,,,,67,105
"De 25 a 29 años (144)",133,,,,,5,44,84
"De 30 a 34 años (145)",61,,,,,10,22,29
"De 35 a 39 años (146)",58,,,,1,12,11,34
"De 40 a 44 años (147)",57,,,,7,20,5,25
"De 45 a 49 años (148)",24,,,1,2,7,1,13
"De 50 y más años (149)",27,,3,5,7,1,,11
,,,,,,,,
"RURAL (160)",5133,6,25,114,323,896,2504,1265
"De 12 a 14 años (161)",20,,,,,,5,15
"De 15 a 19 años (162)",399,,,,,,240,159
"De 20 a 24 años (163)",796,,,,,1,532,263
"De 25 a 29 años (164)",793,,,,,26,568,199
"De 30 a 34 años (165)",682,,,,,98,442,142
"De 35 a 39 años (166)",654,,,,4,158,397,95
"De 40 a 44 años (167)",525,,,1,22,198,224,80
"De 45 a 49 años (168)",386,,,,43,195,83,65
"De 50 y más años (169)",878,6,25,113,254,220,13,247
"Conviviente (170)",3275,1,5,25,102,479,1845,818
"De 12 a 14 años (171)",16,,,,,,4,12
"De 15 a 19 años (172)",318,,,,,,192,126
"De 20 a 24 años (173)",623,,,,,1,426,196
"De 25 a 29 años (174)",590,,,,,20,438,132
"De 30 a 34 años (175)",480,,,,,64,317,99
"De 35 a 39 años (176)",446,,,,3,99,274,70
"De 40 a 44 años (177)",306,,,,12,99,145,50
"De 45 a 49 años (178)",204,,,,19,102,45,38
"De 50 y más años (179)",292,1,5,25,68,94,4,95
"Separado(a) (180)",190,,2,5,21,41,75,46
"De 15 a 19 años (182)",13,,,,,,9,4
"De 20 a 24 años (183)",28,,,,,,21,7
"De 25 a 29 años (184)",21,,,,,,13,8
"De 30 a 34 años (185)",21,,,,,5,11,5
"De 35 a 39 años (186)",23,,,,,10,10,3
"De 40 a 44 años (187)",23,,,,3,10,7,3
"De 45 a 49 años (188)",16,,,,2,8,3,3
"De 50 y más años (189)",45,,2,5,16,8,1,13
"Casado(a) (190)",1169,2,3,41,137,316,465,205
"De 15 a 19 años (192)",12,,,,,,10,2
"De 20 a 24 años (193)",62,,,,,,47,15
"De 25 a 29 años (194)",119,,,,,3,94,22
"De 30 a 34 años (195)",161,,,,,25,109,27
"De 35 a 39 años (196)",161,,,,,40,104,17
"De 40 a 44 años (197)",164,,,1,6,73,65,19
"De 45 a 49 años (198)",145,,,,15,80,30,20
"De 50 y más años (199)",345,2,3,40,116,95,6,83
"Viudo(a) (200)",217,2,14,41,51,38,16,55
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",2,,,,,,2,
"De 25 a 29 años (204)",2,,,,,,,2
"De 30 a 34 años (205)",1,,,,,,,1
"De 35 a 39 años (206)",12,,,,,4,7,1
"De 40 a 44 años (207)",15,,,,1,10,4,
"De 45 a 49 años (208)",13,,,,4,4,3,2
"De 50 y más años (209)",171,2,14,41,46,20,,48
"Divorciado(a) (210)",14,,,1,5,1,5,2
"De 25 a 29 años (214)",1,,,,,,1,
"De 35 a 39 años (216)",1,,,,,,1,
"De 40 a 44 años (217)",2,,,,,,1,1
"De 45 a 49 años (218)",1,,,,,,1,
"De 50 y más años (219)",9,,,1,5,1,1,1
"Soltero(a) (220)",268,1,1,1,7,21,98,139
"De 12 a 14 años (221)",4,,,,,,1,3
"De 15 a 19 años (222)",55,,,,,,29,26
"De 20 a 24 años (223)",81,,,,,,36,45
"De 25 a 29 años (224)",60,,,,,3,22,35
"De 30 a 34 años (225)",19,,,,,4,5,10
"De 35 a 39 años (226)",11,,,,1,5,1,4
"De 40 a 44 años (227)",15,,,,,6,2,7
"De 45 a 49 años (228)",7,,,,3,1,1,2
"De 50 y más años (229)",16,1,1,1,3,2,1,7
