"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",10,10,10,,,,,,,,,
"De 20 a 24 años (023)",14,14,5,3,5,1,,,,,,16
"De 25 a 29 años (024)",10,8,3,,3,,2,,,,2,14
"De 30 a 34 años (025)",28,28,1,,7,5,12,3,,,,101
"De 35 a 39 años (026)",15,15,1,1,1,2,5,5,,,,61
"Primaria (030)",16483,16186,4627,1590,2133,2136,2960,1556,779,405,297,46323
"De 12 a 14 años (031)",3024,3002,2988,14,,,,,,,22,14
"De 15 a 19 años (032)",1323,1291,983,255,46,6,1,,,,32,369
"De 20 a 24 años (033)",1625,1553,301,559,506,144,38,5,,,72,2192
"De 25 a 29 años (034)",2031,1969,95,330,676,560,290,16,2,,62,4700
"De 30 a 34 años (035)",2068,2038,70,159,405,550,684,148,19,3,30,6730
"De 35 a 39 años (036)",1990,1970,44,102,222,426,733,342,86,15,20,8146
"De 40 a 44 años (037)",1490,1472,46,56,107,189,496,366,164,48,18,7286
"De 45 a 49 años (038)",1011,1005,19,39,53,114,290,250,161,79,6,5623
"De 50 y más años (039)",1921,1886,81,76,118,147,428,429,347,260,35,11263
"Secundaria (040)",15717,15176,9179,2260,1624,936,828,246,84,19,541,14379
"De 12 a 14 años (041)",3039,3015,3001,14,,,,,,,24,14
"De 15 a 19 años (042)",5831,5723,5260,412,46,2,3,,,,108,522
"De 20 a 24 años (043)",2504,2292,705,1068,428,76,12,3,,,212,2219
"De 25 a 29 años (044)",1493,1375,119,490,492,190,77,7,,,118,2414
"De 30 a 34 años (045)",994,956,33,135,354,254,162,16,,2,38,2410
"De 35 a 39 años (046)",716,701,19,60,162,196,210,49,4,1,15,2243
"De 40 a 44 años (047)",401,393,9,29,60,103,140,41,9,2,8,1427
"De 45 a 49 años (048)",300,294,8,21,41,59,103,44,16,2,6,1171
"De 50 y más años (049)",439,427,25,31,41,56,121,86,55,12,12,1959
"Sup. no Univ. incompleta (050)",999,879,429,201,125,64,53,2,3,2,120,928
"De 15 a 19 años (052)",196,194,182,12,,,,,,,2,12
"De 20 a 24 años (053)",342,282,192,77,11,2,,,,,60,105
"De 25 a 29 años (054)",176,137,30,64,32,10,1,,,,39,162
"De 30 a 34 años (055)",112,101,12,23,45,12,8,1,,,11,188
"De 35 a 39 años (056)",66,63,5,7,22,16,13,,,,3,155
"De 40 a 44 años (057)",53,51,4,9,8,15,15,,,,2,133
"De 45 a 49 años (058)",27,25,1,5,6,5,8,,,,2,66
"De 50 y más años (059)",27,26,3,4,1,4,8,1,3,2,1,107
"Sup. no Univ. completa (060)",1125,1011,138,286,295,152,107,25,5,3,114,2024
"De 20 a 24 años (063)",134,98,48,42,6,1,,1,,,36,63
"De 25 a 29 años (064)",223,184,48,85,40,9,2,,,,39,201
"De 30 a 34 años (065)",260,242,27,99,82,25,8,1,,,18,378
"De 35 a 39 años (066)",206,191,8,36,84,36,22,3,1,1,15,447
"De 40 a 44 años (067)",114,112,2,13,33,37,24,2,1,,2,312
"De 45 a 49 años (068)",69,67,4,4,19,18,17,4,1,,2,203
"De 50 y más años (069)",119,117,1,7,31,26,34,14,2,2,2,420
"Sup. Univ. incompleta (070)",1363,1146,612,255,142,73,49,10,5,,217,1076
"De 15 a 19 años (072)",273,268,255,11,1,1,,,,,5,16
"De 20 a 24 años (073)",558,409,299,98,9,2,1,,,,149,126
"De 25 a 29 años (074)",189,142,40,65,31,4,2,,,,47,148
"De 30 a 34 años (075)",131,124,8,49,42,17,7,1,,,7,218
"De 35 a 39 años (076)",87,84,3,19,31,17,13,1,,,3,192
"De 40 a 44 años (077)",54,51,2,5,16,16,10,1,1,,3,147
"De 45 a 49 años (078)",40,38,4,6,7,6,12,3,,,2,108
"De 50 y más años (079)",31,30,1,2,5,10,4,4,4,,1,121
"Sup. Univ. completa (080)",2205,1924,337,559,502,293,182,40,9,2,281,3573
"De 20 a 24 años (083)",163,96,59,33,4,,,,,,67,41
"De 25 a 29 años (084)",452,344,137,145,50,6,5,1,,,108,292
"De 30 a 34 años (085)",479,413,77,178,109,38,11,,,,66,556
"De 35 a 39 años (086)",397,382,31,102,151,65,32,1,,,15,739
"De 40 a 44 años (087)",273,261,13,52,90,63,40,3,,,12,607
"De 45 a 49 años (088)",191,186,7,28,47,68,29,7,,,5,497
"De 50 y más años (089)",250,242,13,21,51,53,65,28,9,2,8,841
,,,,,,,,,,,,
"URBANA (100)",24697,23445,7816,3235,3168,2457,3166,1833,1068,702,1252,59504
"De 12 a 14 años (101)",2707,2674,2660,14,,,,,,,33,14
"De 15 a 19 años (102)",3848,3753,3432,286,30,4,1,,,,95,362
"De 20 a 24 años (103)",2803,2353,926,943,384,71,21,8,,,450,2062
"De 25 a 29 años (104)",2562,2247,316,749,699,322,155,5,1,,315,3805
"De 30 a 34 años (105)",2548,2405,156,510,707,504,447,72,6,3,143,5902
"De 35 a 39 años (106)",2361,2307,69,261,545,527,644,207,46,8,54,7537
"De 40 a 44 años (107)",1805,1768,54,139,282,348,526,272,118,29,37,7090
"De 45 a 49 años (108)",1415,1395,31,102,170,252,366,262,144,68,20,6481
"De 50 y más años (109)",4648,4543,172,231,351,429,1006,1007,753,594,105,26251
"Sin nivel (110)",4039,3944,213,230,278,348,862,879,638,496,95,22348
"De 12 a 14 años (111)",21,21,21,,,,,,,,,
"De 15 a 19 años (112)",58,56,46,7,3,,,,,,2,13
"De 20 a 24 años (113)",55,48,11,19,11,5,1,1,,,7,66
"De 25 a 29 años (114)",96,88,4,22,25,15,21,1,,,8,214
"De 30 a 34 años (115)",192,182,6,20,27,32,75,19,2,1,10,644
"De 35 a 39 años (116)",265,260,6,13,26,44,101,48,18,4,5,1146
"De 40 a 44 años (117)",357,352,9,11,23,40,102,100,52,15,5,1877
"De 45 a 49 años (118)",350,348,9,16,22,32,67,94,75,33,2,2080
"De 50 y más años (119)",2645,2589,101,122,141,180,495,616,491,443,56,16308
"Educacion Inicial (120)",42,40,18,2,4,3,10,3,,,2,81
"De 12 a 14 años (121)",8,8,8,,,,,,,,,
"De 15 a 19 años (122)",5,5,5,,,,,,,,,
"De 20 a 24 años (123)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (124)",3,1,1,,,,,,,,2,
"De 30 a 34 años (125)",14,14,1,,4,2,7,,,,,45
"De 35 a 39 años (126)",8,8,,1,,1,3,3,,,,35
"Primaria (130)",6315,6176,1462,513,793,868,1303,703,351,183,139,19924
"De 12 a 14 años (131)",1017,1000,993,7,,,,,,,17,7
"De 15 a 19 años (132)",366,353,282,63,6,2,,,,,13,81
"De 20 a 24 años (133)",403,370,65,137,133,21,11,3,,,33,533
"De 25 a 29 años (134)",618,596,27,106,211,159,90,2,1,,22,1401
"De 30 a 34 años (135)",735,720,19,54,161,215,225,42,4,,15,2302
"De 35 a 39 años (136)",825,819,10,48,102,206,301,126,24,2,6,3218
"De 40 a 44 años (137)",652,646,21,26,60,93,231,141,61,13,6,2994
"De 45 a 49 años (138)",497,496,3,23,34,69,155,122,57,33,1,2616
"De 50 y más años (139)",1202,1176,42,49,86,103,290,267,204,135,26,6772
"Secundaria (140)",8973,8634,4794,1262,1050,668,613,172,59,16,339,9778
"De 12 a 14 años (141)",1661,1645,1638,7,,,,,,,16,7
"De 15 a 19 años (142)",2995,2922,2707,193,20,1,1,,,,73,240
"De 20 a 24 años (143)",1285,1159,337,557,213,41,8,3,,,126,1157
"De 25 a 29 años (144)",894,823,58,294,315,120,35,1,,,71,1436
"De 30 a 34 años (145)",674,653,23,98,245,168,109,8,,2,21,1625
"De 35 a 39 años (146)",529,521,9,42,134,146,160,25,4,1,8,1647
"De 40 a 44 años (147)",309,302,4,24,52,85,108,25,3,1,7,1042
"De 45 a 49 años (148)",246,240,5,20,35,54,81,32,11,2,6,923
"De 50 y más años (149)",380,369,13,27,36,53,111,78,41,10,11,1701
"Sup. no Univ. incompleta (150)",847,754,343,177,118,60,50,1,3,2,93,860
"De 15 a 19 años (152)",170,168,156,12,,,,,,,2,12
"De 20 a 24 años (153)",266,220,140,67,11,2,,,,,46,95
"De 25 a 29 años (154)",148,120,24,55,30,10,1,,,,28,149
"De 30 a 34 años (155)",96,87,10,20,40,10,6,1,,,9,161
"De 35 a 39 años (156)",64,61,5,7,22,14,13,,,,3,149
"De 40 a 44 años (157)",52,50,4,8,8,15,15,,,,2,132
"De 45 a 49 años (158)",26,24,1,5,6,5,7,,,,2,62
"De 50 y más años (159)",25,24,3,3,1,4,8,,3,2,1,100
"Sup. no Univ. completa (160)",1043,937,112,256,288,147,102,25,4,3,106,1936
"De 20 a 24 años (163)",115,83,40,35,6,1,,1,,,32,56
"De 25 a 29 años (164)",198,163,43,72,38,8,2,,,,35,181
"De 30 a 34 años (165)",239,221,16,94,79,24,7,1,,,18,360
"De 35 a 39 años (166)",196,181,8,31,82,34,22,3,,1,15,423
"De 40 a 44 años (167)",112,110,2,13,33,36,23,2,1,,2,305
"De 45 a 49 años (168)",65,63,2,4,19,18,15,4,1,,2,195
"De 50 y más años (169)",118,116,1,7,31,26,33,14,2,2,2,416
"Sup. Univ. incompleta (170)",1280,1079,563,246,139,70,46,10,5,,201,1038
"De 15 a 19 años (172)",254,249,236,11,1,1,,,,,5,16
"De 20 a 24 años (173)",519,379,276,94,7,1,1,,,,140,115
"De 25 a 29 años (174)",172,129,33,60,31,4,1,,,,43,139
"De 30 a 34 años (175)",127,122,8,49,42,15,7,1,,,5,212
"De 35 a 39 años (176)",85,83,3,19,30,17,13,1,,,2,190
"De 40 a 44 años (177)",52,49,2,5,16,16,8,1,1,,3,137
"De 45 a 49 años (178)",40,38,4,6,7,6,12,3,,,2,108
"De 50 y más años (179)",31,30,1,2,5,10,4,4,4,,1,121
"Sup. Univ. completa (180)",2158,1881,311,549,498,293,180,40,8,2,277,3539
"De 20 a 24 años (183)",156,90,54,33,3,,,,,,66,39
"De 25 a 29 años (184)",433,327,126,140,49,6,5,1,,,106,285
"De 30 a 34 años (185)",471,406,73,175,109,38,11,,,,65,553
"De 35 a 39 años (186)",389,374,28,100,149,65,31,1,,,15,729
"De 40 a 44 años (187)",271,259,12,52,90,63,39,3,,,12,603
"De 45 a 49 años (188)",191,186,7,28,47,68,29,7,,,5,497
"De 50 y más años (189)",247,239,11,21,51,53,65,28,8,2,8,833
,,,,,,,,,,,,
"RURAL (200)",28673,28105,8457,2709,2727,2505,4300,3242,2357,1808,568,95801
"De 12 a 14 años (201)",3415,3402,3387,15,,,,,,,13,15
"De 15 a 19 años (202)",3943,3889,3378,432,70,5,4,,,,54,603
"De 20 a 24 años (203)",2816,2652,744,1019,656,189,40,4,,,164,3088
"De 25 a 29 años (204)",2538,2402,189,502,764,585,327,32,3,,136,5404
"De 30 a 34 años (205)",2392,2345,126,190,462,566,769,194,27,11,47,7740
"De 35 a 39 años (206)",2363,2327,94,132,221,416,833,454,143,34,36,10016
"De 40 a 44 años (207)",2010,1980,78,75,114,201,599,530,282,101,30,10440
"De 45 a 49 años (208)",1679,1665,66,56,74,109,360,451,347,202,14,10214
"De 50 y más años (209)",7517,7443,395,288,366,434,1368,1577,1555,1460,74,48281
"Sin nivel (210)",11351,11198,707,559,780,952,2406,2309,1902,1583,153,64462
"De 12 a 14 años (211)",27,27,26,1,,,,,,,,1
"De 15 a 19 años (212)",100,100,74,21,4,,1,,,,,33
"De 20 a 24 años (213)",224,213,50,63,60,29,9,2,,,11,322
"De 25 a 29 años (214)",430,402,29,50,114,113,82,12,2,,28,1064
"De 30 a 34 años (215)",676,666,48,37,98,137,249,77,12,8,10,2417
"De 35 a 39 años (216)",982,968,46,53,67,141,348,212,80,21,14,4424
"De 40 a 44 años (217)",1073,1056,47,39,59,86,298,289,173,65,17,5741
"De 45 a 49 años (218)",1106,1097,45,39,49,59,200,311,238,156,9,6947
"De 50 y más años (219)",6733,6669,342,256,329,387,1219,1406,1397,1333,64,43513
"Educacion Inicial (220)",46,46,13,2,12,5,9,5,,,,111
"De 12 a 14 años (221)",3,3,3,,,,,,,,,
"De 15 a 19 años (222)",5,5,5,,,,,,,,,
"De 20 a 24 años (223)",10,10,2,2,5,1,,,,,,15
"De 25 a 29 años (224)",7,7,2,,3,,2,,,,,14
"De 30 a 34 años (225)",14,14,,,3,3,5,3,,,,56
"De 35 a 39 años (226)",7,7,1,,1,1,2,2,,,,26
"Primaria (230)",10168,10010,3165,1077,1340,1268,1657,853,428,222,158,26399
"De 12 a 14 años (231)",2007,2002,1995,7,,,,,,,5,7
"De 15 a 19 años (232)",957,938,701,192,40,4,1,,,,19,288
"De 20 a 24 años (233)",1222,1183,236,422,373,123,27,2,,,39,1659
"De 25 a 29 años (234)",1413,1373,68,224,465,401,200,14,1,,40,3299
"De 30 a 34 años (235)",1333,1318,51,105,244,335,459,106,15,3,15,4428
"De 35 a 39 años (236)",1165,1151,34,54,120,220,432,216,62,13,14,4928
"De 40 a 44 años (237)",838,826,25,30,47,96,265,225,103,35,12,4292
"De 45 a 49 años (238)",514,509,16,16,19,45,135,128,104,46,5,3007
"De 50 y más años (239)",719,710,39,27,32,44,138,162,143,125,9,4491
"Secundaria (240)",6744,6542,4385,998,574,268,215,74,25,3,202,4601
"De 12 a 14 años (241)",1378,1370,1363,7,,,,,,,8,7
"De 15 a 19 años (242)",2836,2801,2553,219,26,1,2,,,,35,282
"De 20 a 24 años (243)",1219,1133,368,511,215,35,4,,,,86,1062
"De 25 a 29 años (244)",599,552,61,196,177,70,42,6,,,47,978
"De 30 a 34 años (245)",320,303,10,37,109,86,53,8,,,17,785
"De 35 a 39 años (246)",187,180,10,18,28,50,50,24,,,7,596
"De 40 a 44 años (247)",92,91,5,5,8,18,32,16,6,1,1,385
"De 45 a 49 años (248)",54,54,3,1,6,5,22,12,5,,,248
"De 50 y más años (249)",59,58,12,4,5,3,10,8,14,2,1,258
"Sup. no Univ. incompleta (250)",152,125,86,24,7,4,3,1,,,27,68
"De 15 a 19 años (252)",26,26,26,,,,,,,,,
"De 20 a 24 años (253)",76,62,52,10,,,,,,,14,10
"De 25 a 29 años (254)",28,17,6,9,2,,,,,,11,13
"De 30 a 34 años (255)",16,14,2,3,5,2,2,,,,2,27
"De 35 a 39 años (256)",2,2,,,,2,,,,,,6
"De 40 a 44 años (257)",1,1,,1,,,,,,,,1
"De 45 a 49 años (258)",1,1,,,,,1,,,,,4
"De 50 y más años (259)",2,2,,1,,,,1,,,,7
"Sup. no Univ. completa (260)",82,74,26,30,7,5,5,,1,,8,88
"De 20 a 24 años (263)",19,15,8,7,,,,,,,4,7
"De 25 a 29 años (264)",25,21,5,13,2,1,,,,,4,20
"De 30 a 34 años (265)",21,21,11,5,3,1,1,,,,,18
"De 35 a 39 años (266)",10,10,,5,2,2,,,1,,,24
"De 40 a 44 años (267)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (268)",4,4,2,,,,2,,,,,8
"De 50 y más años (269)",1,1,,,,,1,,,,,4
"Sup. Univ. incompleta (270)",83,67,49,9,3,3,3,,,,16,38
"De 15 a 19 años (272)",19,19,19,,,,,,,,,
"De 20 a 24 años (273)",39,30,23,4,2,1,,,,,9,11
"De 25 a 29 años (274)",17,13,7,5,,,1,,,,4,9
"De 30 a 34 años (275)",4,2,,,,2,,,,,2,6
"De 35 a 39 años (276)",2,1,,,1,,,,,,1,2
"De 40 a 44 años (277)",2,2,,,,,2,,,,,10
"Sup. Univ. completa (280)",47,43,26,10,4,,2,,1,,4,34
"De 20 a 24 años (283)",7,6,5,,1,,,,,,1,2
"De 25 a 29 años (284)",19,17,11,5,1,,,,,,2,7
"De 30 a 34 años (285)",8,7,4,3,,,,,,,1,3
"De 35 a 39 años (286)",8,8,3,2,2,,1,,,,,10
"De 40 a 44 años (287)",2,2,1,,,,1,,,,,4
"De 50 y más años (289)",3,3,2,,,,,,1,,,8
