"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (118)",70,1,15,48,,6,,
"Suministro de electricidad, gas y agua (119)",1,,,1,,,,
"Construcción (120)",47,1,44,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",778,22,,617,4,135,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",7,,,5,,2,,
"Comercio al por mayor (123)",36,1,,25,,10,,
"Comercio al por menor (124)",735,21,,587,4,123,,
"Hoteles y restaurantes (125)",159,30,10,106,6,7,,
"Trans., almac. y comunicaciones (126)",24,11,5,8,,,,
"Activid.inmobil., empres. y alquileres (128)",24,16,3,4,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",79,61,18,,,,,
"Enseñanza (130)",246,226,,19,,1,,
"Servicios sociales y de salud (131)",76,74,,2,,,,
"Otras activ. serv.comun.soc y personales (132)",63,12,4,46,,1,,
"Hogares privados con servicio doméstico (133)",60,,,,,,60,
"Actividad economica no especificada (135)",108,18,6,65,,19,,
,,,,,,,,
"RURAL (136)",17174,439,2032,8280,216,4961,68,1178
"Agric., ganadería, caza y silvicultura (137)",13040,2,685,7403,155,4795,,
"Pesca (138)",8,,2,5,,1,,
"Explotación de minas y canteras (139)",1261,8,859,316,43,35,,
"Industrias manufactureras (140)",61,1,25,32,,3,,
"Suministro de electricidad, gas y agua (141)",24,17,7,,,,,
"Construcción (142)",267,3,243,17,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",394,20,6,287,6,75,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",9,1,6,2,,,,
"Comercio al por mayor (145)",12,1,,8,2,1,,
"Comercio al por menor (146)",373,18,,277,4,74,,
"Hoteles y restaurantes (147)",119,21,30,56,4,8,,
"Trans., almac. y comunicaciones (148)",91,13,41,33,2,2,,
"Activid.inmobil., empres. y alquileres (150)",32,19,10,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",130,78,52,,,,,
"Enseñanza (152)",227,214,,12,1,,,
"Servicios sociales y de salud (153)",33,29,2,2,,,,
"Otras activ. serv.comun.soc y personales (154)",20,3,9,8,,,,
"Hogares privados con servicio doméstico (155)",68,,,,,,68,
"Actividad economica no especificada (157)",221,11,61,107,4,38,,
"Desocupado (158)",1178,,,,,,,1178
"Hombres (159)",11077,286,1708,6400,172,1547,14,950
"Agric., ganadería, caza y silvicultura (160)",7849,2,440,5819,124,1464,,
"Pesca (161)",7,,2,4,,1,,
"Explotación de minas y canteras (162)",1216,4,834,306,37,35,,
"Industrias manufactureras (163)",45,1,23,19,,2,,
"Suministro de electricidad, gas y agua (164)",21,14,7,,,,,
"Construcción (165)",260,3,236,17,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",191,8,5,152,3,23,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",7,,5,2,,,,
"Comercio al por mayor (168)",8,1,,6,1,,,
"Comercio al por menor (169)",176,7,,144,2,23,,
"Hoteles y restaurantes (170)",24,4,5,12,1,2,,
"Trans., almac. y comunicaciones (171)",90,13,41,32,2,2,,
"Activid.inmobil., empres. y alquileres (173)",26,14,9,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",118,69,49,,,,,
"Enseñanza (175)",138,135,,3,,,,
"Servicios sociales y de salud (176)",13,11,1,1,,,,
"Otras activ. serv.comun.soc y personales (177)",14,2,7,5,,,,
"Hogares privados con servicio doméstico (178)",14,,,,,,14,
"Actividad economica no especificada (180)",101,6,49,28,4,14,,
"Desocupado (181)",950,,,,,,,950
"Mujeres (182)",6097,153,324,1880,44,3414,54,228
"Agric., ganadería, caza y silvicultura (183)",5191,,245,1584,31,3331,,
"Pesca (184)",1,,,1,,,,
"Explotación de minas y canteras (185)",45,4,25,10,6,,,
"Industrias manufactureras (186)",16,,2,13,,1,,
"Suministro de electricidad, gas y agua (187)",3,3,,,,,,
"Construcción (188)",7,,7,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",203,12,1,135,3,52,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,1,1,,,,,
"Comercio al por mayor (191)",4,,,2,1,1,,
"Comercio al por menor (192)",197,11,,133,2,51,,
"Hoteles y restaurantes (193)",95,17,25,44,3,6,,
"Trans., almac. y comunicaciones (194)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",6,5,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",12,9,3,,,,,
"Enseñanza (198)",89,79,,9,1,,,
"Servicios sociales y de salud (199)",20,18,1,1,,,,
"Otras activ. serv.comun.soc y personales (200)",6,1,2,3,,,,
"Hogares privados con servicio doméstico (201)",54,,,,,,54,
"Actividad economica no especificada (203)",120,5,12,79,,24,,
